Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Мглинская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704					
18	"1. ""ЕДИНЕНИЕ"""	133	1	6	5	5	2	4	3	2	4	4	6	8	2	0	2	5	9	8	14	2	4	2	0	0	2	7	0	10	8	8					
		1.50%	0.61%	2.57%	1.56%	2.53%	1.49%	1.61%	0.84%	1.58%	1.33%	1.60%	3.46%	2.65%	1.29%	0.0%	1.75%	2.67%	2.67%	2.27%	4.17%	1.55%	1.25%	0.95%	0.0%	0.0%	1.50%	1.92%	0.0%	1.03%	0.95%	1.13%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	94	0	3	5	4	0	0	2	0	3	0	5	1	0	2	1	1	3	3	9	1	1	5	3	1	0	4	4	13	10	10					
		1.06%	0.0%	1.28%	1.56%	2.03%	0.0%	0.0%	0.56%	0.0%	1.0%	0.0%	2.89%	0.33%	0.0%	0.92%	0.87%	0.53%	0.89%	0.85%	2.68%	0.77%	0.31%	2.39%	1.26%	0.56%	0.0%	1.10%	1.52%	1.34%	1.18%	1.42%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	157	4	1	6	7	1	7	4	4	6	0	5	8	2	1	1	2	5	8	7	2	5	4	8	3	6	5	6	12	18	9					
		1.77%	2.45%	0.42%	1.87%	3.55%	0.74%	2.83%	1.12%	3.17%	2.0%	0.0%	2.89%	2.65%	1.29%	0.46%	0.87%	1.06%	1.48%	2.27%	2.08%	1.55%	1.56%	1.91%	3.37%	1.69%	4.51%	1.37%	2.28%	1.23%	2.14%	1.28%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	177	20	2	3	5	2	0	5	3	3	4	3	5	6	6	0	17	1	2	0	2	1	1	1	1	2	0	18	30	15	19					
		2.00%	12.26%	0.85%	0.93%	2.53%	1.49%	0.0%	1.40%	2.38%	1.0%	1.60%	1.73%	1.66%	3.87%	2.77%	0.0%	9.09%	0.29%	0.56%	0.0%	1.55%	0.31%	0.47%	0.42%	0.56%	1.50%	0.0%	6.84%	3.09%	1.78%	2.70%					
22	"5. ""За Русь Святую"""	47	0	2	1	0	0	1	1	0	1	2	0	2	0	0	0	2	3	3	5	0	1	0	6	2	0	2	2	5	5	1					
		0.53%	0.0%	0.85%	0.31%	0.0%	0.0%	0.40%	0.28%	0.0%	0.33%	0.80%	0.0%	0.66%	0.0%	0.0%	0.0%	1.06%	0.89%	0.85%	1.49%	0.0%	0.31%	0.0%	2.53%	1.12%	0.0%	0.55%	0.76%	0.51%	0.59%	0.14%					
23	"6. ""Объединенная Российская партия ""Русь"""	26	1	0	2	1	0	0	0	0	1	0	2	0	2	2	0	3	0	0	0	0	0	1	1	2	0	2	0	5	1	0					
		0.29%	0.61%	0.0%	0.62%	0.50%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	1.15%	0.0%	1.29%	0.92%	0.0%	1.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.42%	1.12%	0.0%	0.55%	0.0%	0.51%	0.11%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	23	0	0	2	0	0	0	1	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1	1	3	0	3	5	2					
		0.26%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.28%	0.0%	0.66%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.75%	0.82%	0.0%	0.30%	0.59%	0.28%					
25	"8. ""Народно-республиканская партия России"""	17	0	1	0	0	0	1	0	0	1	1	1	4	1	0	0	3	0	0	0	0	0	0	0	0	0	2	0	1	0	1					
		0.19%	0.0%	0.42%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.33%	0.40%	0.57%	1.32%	0.64%	0.0%	0.0%	1.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.10%	0.0%	0.14%					
26	"9. ""Российская экологическая партия ""Зеленые"""	10	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	2	1					
		0.11%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.27%	0.0%	0.10%	0.23%	0.14%					
27	"10. ""Аграрная партия России"""	404	11	6	10	33	5	15	9	0	14	28	5	33	0	1	2	1	16	36	18	2	16	6	20	15	7	12	6	37	25	15					
		4.57%	6.74%	2.57%	3.12%	16.75%	3.73%	6.07%	2.53%	0.0%	4.66%	11.24%	2.89%	10.96%	0.0%	0.46%	1.75%	0.53%	4.74%	10.22%	5.37%	1.55%	5.0%	2.87%	8.43%	8.47%	5.26%	3.30%	2.28%	3.81%	2.97%	2.13%					
28	"11. ""Истинные патриоты России"""	4	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	88	0	3	9	3	1	1	3	0	2	0	0	9	1	3	0	2	0	1	11	1	2	4	4	5	6	2	1	6	4	4					
		0.99%	0.0%	1.28%	2.81%	1.52%	0.74%	0.40%	0.84%	0.0%	0.66%	0.0%	0.0%	2.99%	0.64%	1.38%	0.0%	1.06%	0.0%	0.28%	3.28%	0.77%	0.62%	1.91%	1.68%	2.82%	4.51%	0.55%	0.38%	0.61%	0.47%	0.56%					
30	"13. ""Демократическая партия России"""	25	0	0	3	0	1	0	1	0	0	1	1	3	0	1	1	0	1	1	0	0	0	0	2	0	0	1	0	4	2	2					
		0.28%	0.0%	0.0%	0.93%	0.0%	0.74%	0.0%	0.28%	0.0%	0.0%	0.40%	0.57%	0.99%	0.0%	0.46%	0.87%	0.0%	0.29%	0.28%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.27%	0.0%	0.41%	0.23%	0.28%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	0	1	1	2	0	1	0	0	0	0	0	6	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	1					
		0.18%	0.0%	0.42%	0.31%	1.01%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	1.99%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.14%					
32	"15. ""Партия СЛОН"""	5	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1					
		0.05%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.14%					
33	"16. ""Родина"" (народно-патриотический союз)"""	378	4	11	7	6	0	4	18	4	10	8	5	14	1	5	2	2	3	16	12	0	7	10	10	3	1	23	5	82	53	52					
		4.27%	2.45%	4.72%	2.18%	3.04%	0.0%	1.61%	5.07%	3.17%	3.33%	3.21%	2.89%	4.65%	0.64%	2.31%	1.75%	1.06%	0.89%	4.54%	3.58%	0.0%	2.18%	4.78%	4.21%	1.69%	0.75%	6.33%	1.90%	8.46%	6.30%	7.40%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	0	0	4	1	0	0	1	0	0	3	0	4	0	0	0	0	1	3	0	0	1	1	1	1	0	0	0	0	3	5					
		0.32%	0.0%	0.0%	1.25%	0.50%	0.0%	0.0%	0.28%	0.0%	0.0%	1.20%	0.0%	1.32%	0.0%	0.0%	0.0%	0.0%	0.29%	0.85%	0.0%	0.0%	0.31%	0.47%	0.42%	0.56%	0.0%	0.0%	0.0%	0.0%	0.35%	0.71%					
35	"18. ""ЛДПР"""	880	7	21	46	13	10	17	22	30	41	30	15	23	13	20	10	4	16	23	22	8	19	11	23	16	10	21	32	147	129	81					
		9.95%	4.29%	9.01%	14.37%	6.59%	7.46%	6.88%	6.19%	23.80%	13.66%	12.04%	8.67%	7.64%	8.38%	9.25%	8.77%	2.13%	4.74%	6.53%	6.56%	6.20%	5.93%	5.26%	9.70%	9.03%	7.51%	5.78%	12.16%	15.17%	15.33%	11.53%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	235	1	6	5	9	0	4	7	0	3	7	7	9	1	1	1	0	11	3	13	4	1	7	12	3	4	8	5	35	43	25					
		2.65%	0.61%	2.57%	1.56%	4.56%	0.0%	1.61%	1.97%	0.0%	1.0%	2.81%	4.04%	2.99%	0.64%	0.46%	0.87%	0.0%	3.26%	0.85%	3.88%	3.10%	0.31%	3.34%	5.06%	1.69%	3.00%	2.20%	1.90%	3.61%	5.11%	3.56%					
37	"20. ""Политическая партия ""Единая Россия"""	2757	43	87	88	62	36	92	152	31	88	51	64	95	54	35	40	30	113	121	106	66	105	51	70	52	39	87	50	303	291	255					
		31.19%	26.38%	37.33%	27.5%	31.47%	26.86%	37.24%	42.81%	24.60%	29.33%	20.48%	36.99%	31.56%	34.83%	16.20%	35.08%	16.04%	33.53%	34.37%	31.64%	51.16%	32.81%	24.40%	29.53%	29.37%	29.32%	23.96%	19.01%	31.26%	34.60%	36.32%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	1	2	2	0	1	1	1	0	0	4	0	1	3	0	0	0	1	2	0	0	2	1	0	0	0	1	3	3	3	1					
		0.37%	0.61%	0.85%	0.62%	0.0%	0.74%	0.40%	0.28%	0.0%	0.0%	1.60%	0.0%	0.33%	1.93%	0.0%	0.0%	0.0%	0.29%	0.56%	0.0%	0.0%	0.62%	0.47%	0.0%	0.0%	0.0%	0.27%	1.14%	0.30%	0.35%	0.14%					
39	"22. ""Развитие предпринимательства"""	25	1	0	2	1	0	1	1	1	1	1	0	2	0	1	0	1	0	1	0	0	0	1	0	0	0	1	2	2	1	4					
		0.28%	0.61%	0.0%	0.62%	0.50%	0.0%	0.40%	0.28%	0.79%	0.33%	0.40%	0.0%	0.66%	0.0%	0.46%	0.0%	0.53%	0.0%	0.28%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.27%	0.76%	0.20%	0.11%	0.56%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2769	61	65	93	35	69	88	113	45	97	91	47	59	57	129	54	110	138	89	95	34	125	88	59	53	41	156	118	222	170	168					
		31.33%	37.42%	27.89%	29.06%	17.76%	51.49%	35.62%	31.83%	35.71%	32.33%	36.54%	27.16%	19.60%	36.77%	59.72%	47.36%	58.82%	40.94%	25.28%	28.35%	26.35%	39.06%	42.10%	24.89%	29.94%	30.82%	42.97%	44.86%	22.91%	20.21%	23.93%					
																																					
41	Против всех	266	5	10	16	6	4	10	8	5	10	6	1	7	9	9	0	2	11	5	9	5	9	7	3	8	2	12	5	34	31	17					
		3.01%	3.06%	4.29%	5.0%	3.04%	2.98%	4.04%	2.25%	3.96%	3.33%	2.40%	0.57%	2.32%	5.80%	4.16%	0.0%	1.06%	3.26%	1.42%	2.68%	3.87%	2.81%	3.34%	1.26%	4.51%	1.50%	3.30%	1.90%	3.50%	3.68%	2.42%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
