Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Батайская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №2542	УИК №2543	УИК №2582	УИК №2583	УИК №2584	УИК №2601	УИК №2602	УИК №2603	УИК №2604	УИК №2605					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	"1. ""ЕДИНЕНИЕ"""	512	7	8	17	12	10	12	7	28	11	13	4	9	10	8	17	6	12	12	13	17	18	13	14	14	10	15	10	15	13	29	14	15	12	6	15	13	6	19	9	11	8					
		1.23%	0.81%	0.94%	1.65%	1.15%	0.97%	1.14%	0.68%	2.08%	1.30%	1.06%	0.35%	0.97%	0.79%	1.02%	1.66%	0.54%	1.20%	1.29%	0.85%	1.95%	1.72%	1.49%	1.66%	1.71%	1.16%	1.84%	0.83%	1.34%	0.98%	1.92%	1.29%	1.82%	1.12%	0.79%	1.63%	1.48%	0.61%	1.65%	0.93%	1.50%	0.90%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1399	18	28	25	41	38	31	72	47	32	47	31	21	38	22	35	32	27	22	50	19	29	34	18	19	22	14	66	44	44	58	55	26	33	26	21	20	63	54	27	23	27					
		3.38%	2.10%	3.30%	2.42%	3.95%	3.71%	2.96%	7.04%	3.49%	3.78%	3.86%	2.72%	2.28%	3.03%	2.83%	3.43%	2.90%	2.71%	2.37%	3.30%	2.18%	2.78%	3.92%	2.14%	2.32%	2.57%	1.71%	5.48%	3.94%	3.32%	3.84%	5.06%	3.17%	3.08%	3.45%	2.28%	2.28%	6.46%	4.69%	2.80%	3.15%	3.05%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1561	31	41	31	38	54	33	32	47	33	54	57	38	43	27	40	37	37	27	48	16	52	33	25	37	29	33	47	29	42	44	42	28	53	30	25	25	25	53	81	29	35					
		3.77%	3.61%	4.84%	3.00%	3.66%	5.28%	3.16%	3.13%	3.49%	3.90%	4.44%	5.01%	4.12%	3.42%	3.47%	3.92%	3.36%	3.72%	2.90%	3.16%	1.83%	4.99%	3.80%	2.97%	4.52%	3.38%	4.04%	3.90%	2.60%	3.17%	2.91%	3.87%	3.41%	4.94%	3.98%	2.71%	2.86%	2.56%	4.60%	8.41%	3.97%	3.95%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1615	38	25	24	23	47	53	49	51	37	45	53	41	60	35	32	56	33	23	58	18	35	36	23	31	23	30	58	31	60	49	43	44	46	25	46	33	53	54	26	30	38					
		3.90%	4.43%	2.95%	2.33%	2.22%	4.59%	5.07%	4.79%	3.78%	4.37%	3.70%	4.66%	4.45%	4.78%	4.50%	3.13%	5.09%	3.32%	2.47%	3.82%	2.06%	3.36%	4.15%	2.73%	3.78%	2.68%	3.68%	4.82%	2.78%	4.53%	3.25%	3.96%	5.36%	4.29%	3.32%	4.99%	3.77%	5.43%	4.69%	2.69%	4.11%	4.29%					
22	"5. ""За Русь Святую"""	224	3	5	3	6	10	5	2	11	6	8	4	4	3	11	7	3	3	4	8	7	3	4	6	2	4	2	1	5	9	5	4	9	4	8	9	5	3	5	10	4	9					
		0.54%	0.35%	0.59%	0.29%	0.57%	0.97%	0.47%	0.19%	0.81%	0.71%	0.65%	0.35%	0.43%	0.23%	1.41%	0.68%	0.27%	0.30%	0.43%	0.52%	0.80%	0.28%	0.46%	0.71%	0.24%	0.46%	0.24%	0.08%	0.44%	0.68%	0.33%	0.36%	1.09%	0.37%	1.06%	0.97%	0.57%	0.30%	0.43%	1.03%	0.54%	1.01%					
23	"6. ""Объединенная Российская партия ""Русь"""	104	6	1	3	1	3	3	3	3	0	1	1	4	2	3	2	2	3	1	2	3	1	4	2	3	3	0	3	0	3	7	5	0	3	3	3	3	2	3	2	2	5					
		0.25%	0.70%	0.11%	0.29%	0.09%	0.29%	0.28%	0.29%	0.22%	0.0%	0.08%	0.08%	0.43%	0.15%	0.38%	0.19%	0.18%	0.30%	0.10%	0.13%	0.34%	0.09%	0.46%	0.23%	0.36%	0.35%	0.0%	0.24%	0.0%	0.22%	0.46%	0.46%	0.0%	0.28%	0.39%	0.32%	0.34%	0.20%	0.26%	0.20%	0.27%	0.56%					
24	"7. ""Новый курс - Автомобильная Россия"""	599	13	12	22	18	13	18	22	26	9	23	15	15	15	7	15	20	14	11	17	12	9	9	9	10	13	8	14	19	15	20	15	11	11	22	23	9	12	15	16	10	12					
		1.44%	1.51%	1.41%	2.13%	1.73%	1.27%	1.72%	2.15%	1.93%	1.06%	1.89%	1.32%	1.62%	1.19%	0.90%	1.47%	1.81%	1.40%	1.18%	1.12%	1.37%	0.86%	1.03%	1.07%	1.22%	1.51%	0.98%	1.16%	1.70%	1.13%	1.32%	1.38%	1.34%	1.02%	2.92%	2.49%	1.02%	1.23%	1.30%	1.66%	1.37%	1.35%					
25	"8. ""Народно-республиканская партия России"""	58	3	0	4	2	0	1	2	1	2	1	1	1	4	1	0	0	0	2	0	2	3	1	0	2	1	0	1	0	3	3	1	1	2	2	1	1	2	1	1	3	2					
		0.14%	0.35%	0.0%	0.38%	0.19%	0.0%	0.09%	0.19%	0.07%	0.23%	0.08%	0.08%	0.10%	0.31%	0.12%	0.0%	0.0%	0.0%	0.21%	0.0%	0.22%	0.28%	0.11%	0.0%	0.24%	0.11%	0.0%	0.08%	0.0%	0.22%	0.19%	0.09%	0.12%	0.18%	0.26%	0.10%	0.11%	0.20%	0.08%	0.10%	0.41%	0.22%					
26	"9. ""Российская экологическая партия ""Зеленые"""	180	1	2	4	2	3	6	9	4	1	4	5	4	0	3	1	6	4	4	7	6	6	5	5	5	2	3	6	9	8	12	7	3	2	3	3	6	4	3	4	7	1					
		0.43%	0.11%	0.23%	0.38%	0.19%	0.29%	0.57%	0.88%	0.29%	0.11%	0.32%	0.44%	0.43%	0.0%	0.38%	0.09%	0.54%	0.40%	0.43%	0.46%	0.68%	0.57%	0.57%	0.59%	0.61%	0.23%	0.36%	0.49%	0.80%	0.60%	0.79%	0.64%	0.36%	0.18%	0.39%	0.32%	0.68%	0.41%	0.26%	0.41%	0.96%	0.11%					
27	"10. ""Аграрная партия России"""	562	10	13	16	11	17	11	14	21	6	20	10	10	10	15	15	12	11	11	28	15	12	14	11	13	15	11	17	16	11	18	8	21	11	9	9	13	11	21	16	12	17					
		1.35%	1.16%	1.53%	1.55%	1.06%	1.66%	1.05%	1.36%	1.56%	0.71%	1.64%	0.88%	1.08%	0.79%	1.93%	1.47%	1.09%	1.10%	1.18%	1.84%	1.72%	1.15%	1.61%	1.30%	1.58%	1.75%	1.34%	1.41%	1.43%	0.83%	1.19%	0.73%	2.56%	1.02%	1.19%	0.97%	1.48%	1.12%	1.82%	1.66%	1.64%	1.92%					
28	"11. ""Истинные патриоты России"""	53	0	1	0	0	0	0	0	3	0	3	2	2	4	1	4	1	1	1	1	1	1	0	0	2	0	3	2	1	2	2	0	2	3	1	0	0	1	1	1	4	2					
		0.12%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.24%	0.17%	0.21%	0.31%	0.12%	0.39%	0.09%	0.10%	0.10%	0.06%	0.11%	0.09%	0.0%	0.0%	0.24%	0.0%	0.36%	0.16%	0.08%	0.15%	0.13%	0.0%	0.24%	0.28%	0.13%	0.0%	0.0%	0.10%	0.08%	0.10%	0.54%	0.22%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	483	8	10	8	13	17	10	13	14	8	17	17	14	7	9	9	17	12	7	14	15	8	9	11	15	12	10	16	10	14	12	9	8	21	6	12	11	4	15	11	15	15					
		1.16%	0.93%	1.18%	0.77%	1.25%	1.66%	0.95%	1.27%	1.04%	0.94%	1.39%	1.49%	1.52%	0.55%	1.15%	0.88%	1.54%	1.20%	0.75%	0.92%	1.72%	0.76%	1.03%	1.30%	1.83%	1.40%	1.22%	1.33%	0.89%	1.05%	0.79%	0.82%	0.97%	1.96%	0.79%	1.30%	1.25%	0.41%	1.30%	1.14%	2.05%	1.69%					
30	"13. ""Демократическая партия России"""	94	2	1	2	1	0	1	2	1	1	3	3	4	4	3	3	1	5	1	0	3	0	1	2	2	1	2	1	5	4	3	3	3	5	3	1	1	2	3	4	5	2					
		0.22%	0.23%	0.11%	0.19%	0.09%	0.0%	0.09%	0.19%	0.07%	0.11%	0.24%	0.26%	0.43%	0.31%	0.38%	0.29%	0.09%	0.50%	0.10%	0.0%	0.34%	0.0%	0.11%	0.23%	0.24%	0.11%	0.24%	0.08%	0.44%	0.30%	0.19%	0.27%	0.36%	0.46%	0.39%	0.10%	0.11%	0.20%	0.26%	0.41%	0.68%	0.22%					
31	"14. ""Великая Россия - Евразийский Союз"""	98	3	3	2	0	1	2	0	2	4	4	5	1	2	6	2	3	3	2	4	2	1	6	1	0	0	1	5	0	4	4	3	2	1	2	5	1	2	4	2	2	1					
		0.23%	0.35%	0.35%	0.19%	0.0%	0.09%	0.19%	0.0%	0.14%	0.47%	0.32%	0.44%	0.10%	0.15%	0.77%	0.19%	0.27%	0.30%	0.21%	0.26%	0.22%	0.09%	0.69%	0.11%	0.0%	0.0%	0.12%	0.41%	0.0%	0.30%	0.26%	0.27%	0.24%	0.09%	0.26%	0.54%	0.11%	0.20%	0.34%	0.20%	0.27%	0.11%					
32	"15. ""Партия СЛОН"""	52	3	1	0	2	0	1	0	0	1	3	0	0	1	0	1	1	2	0	2	1	3	0	0	3	2	1	1	0	2	8	0	1	2	2	2	2	2	2	0	0	0					
		0.12%	0.35%	0.11%	0.0%	0.19%	0.0%	0.09%	0.0%	0.0%	0.11%	0.24%	0.0%	0.0%	0.07%	0.0%	0.09%	0.09%	0.20%	0.0%	0.13%	0.11%	0.28%	0.0%	0.0%	0.36%	0.23%	0.12%	0.08%	0.0%	0.15%	0.53%	0.0%	0.12%	0.18%	0.26%	0.21%	0.22%	0.20%	0.17%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4143	88	71	103	133	104	115	78	138	100	58	100	71	124	88	91	151	107	94	130	67	102	71	106	79	79	70	112	108	203	151	93	66	171	60	99	87	139	90	92	59	95					
		10.01%	10.26%	8.39%	10.0%	12.83%	10.17%	11.01%	7.63%	10.25%	11.83%	4.76%	8.80%	7.70%	9.88%	11.32%	8.92%	13.72%	10.77%	10.12%	8.58%	7.69%	9.79%	8.18%	12.61%	9.65%	9.22%	8.58%	9.31%	9.69%	15.34%	10.01%	8.57%	8.04%	15.96%	7.96%	10.76%	9.95%	14.25%	7.82%	9.55%	8.09%	10.73%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	120	2	2	3	1	1	7	5	5	0	6	1	4	1	3	4	3	2	7	2	3	0	1	3	4	2	2	2	6	3	9	6	1	1	2	3	2	3	4	1	0	3					
		0.28%	0.23%	0.23%	0.29%	0.09%	0.09%	0.67%	0.48%	0.37%	0.0%	0.49%	0.08%	0.43%	0.07%	0.38%	0.39%	0.27%	0.20%	0.75%	0.13%	0.34%	0.0%	0.11%	0.35%	0.48%	0.23%	0.24%	0.16%	0.53%	0.22%	0.59%	0.55%	0.12%	0.09%	0.26%	0.32%	0.22%	0.30%	0.34%	0.10%	0.0%	0.33%					
35	"18. ""ЛДПР"""	4302	101	110	114	105	84	112	101	117	77	162	104	101	116	55	126	129	115	93	144	114	97	73	79	103	93	101	90	101	159	247	92	80	90	59	94	105	126	106	85	73	69					
		10.39%	11.78%	13.00%	11.06%	10.13%	8.21%	10.72%	9.88%	8.69%	9.11%	13.32%	9.15%	10.96%	9.25%	7.07%	12.35%	11.72%	11.58%	10.02%	9.50%	13.08%	9.31%	8.41%	9.40%	12.59%	10.86%	12.39%	7.48%	9.06%	12.01%	16.39%	8.47%	9.75%	8.40%	7.83%	10.21%	12.01%	12.92%	9.21%	8.82%	10.01%	7.79%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	881	19	22	17	19	32	28	21	26	18	23	27	17	36	24	18	38	20	20	37	16	10	25	13	23	16	14	22	13	30	32	16	12	41	25	16	13	12	18	10	20	22					
		2.12%	2.21%	2.60%	1.65%	1.83%	3.13%	2.68%	2.05%	1.93%	2.13%	1.89%	2.37%	1.84%	2.87%	3.08%	1.76%	3.45%	2.01%	2.15%	2.44%	1.83%	0.96%	2.88%	1.54%	2.81%	1.86%	1.71%	1.82%	1.16%	2.26%	2.12%	1.47%	1.46%	3.82%	3.32%	1.73%	1.48%	1.23%	1.56%	1.03%	2.74%	2.48%					
37	"20. ""Политическая партия ""Единая Россия"""	11299	236	228	324	280	283	310	274	431	302	384	313	235	361	208	255	290	227	237	410	197	313	250	204	185	217	245	317	324	302	454	288	228	225	205	280	265	291	270	243	188	220					
		27.30%	27.53%	26.95%	31.45%	27.02%	27.69%	29.69%	26.81%	32.02%	35.73%	31.57%	27.55%	25.51%	28.78%	26.76%	24.99%	26.36%	22.86%	25.53%	27.06%	22.61%	30.06%	28.83%	24.28%	22.61%	25.35%	30.06%	26.35%	29.08%	22.82%	30.12%	26.54%	27.80%	21.00%	27.22%	30.43%	30.32%	29.84%	23.47%	25.23%	25.78%	24.85%					
38	"21. ""Российская Конституционно-демократическая партия"""	67	1	0	4	2	3	1	3	0	0	4	2	3	0	1	1	0	1	2	1	7	2	1	1	3	0	2	1	0	0	2	1	1	1	3	3	1	3	3	2	1	0					
		0.16%	0.11%	0.0%	0.38%	0.19%	0.29%	0.09%	0.29%	0.0%	0.0%	0.32%	0.17%	0.32%	0.0%	0.12%	0.09%	0.0%	0.10%	0.21%	0.06%	0.80%	0.19%	0.11%	0.11%	0.36%	0.0%	0.24%	0.08%	0.0%	0.0%	0.13%	0.09%	0.12%	0.09%	0.39%	0.32%	0.11%	0.30%	0.26%	0.20%	0.13%	0.0%					
39	"22. ""Развитие предпринимательства"""	126	2	7	3	2	2	2	2	1	2	5	0	3	6	2	1	5	2	3	8	2	2	2	2	6	0	2	4	11	4	2	2	4	3	1	2	2	3	3	0	2	9					
		0.30%	0.23%	0.82%	0.29%	0.19%	0.19%	0.19%	0.19%	0.07%	0.23%	0.41%	0.0%	0.32%	0.47%	0.25%	0.09%	0.45%	0.20%	0.32%	0.52%	0.22%	0.19%	0.23%	0.23%	0.73%	0.0%	0.24%	0.33%	0.98%	0.30%	0.13%	0.18%	0.48%	0.28%	0.13%	0.21%	0.22%	0.30%	0.26%	0.0%	0.27%	1.01%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	9131	182	175	219	234	207	188	197	242	144	226	286	237	308	181	229	209	217	256	400	240	252	205	226	186	256	173	274	266	266	201	271	191	236	188	160	189	105	305	235	158	211					
		22.06%	21.23%	20.68%	21.26%	22.58%	20.25%	18.00%	19.27%	17.97%	17.04%	18.58%	25.17%	25.73%	24.56%	23.29%	22.45%	19.0%	21.85%	27.58%	26.40%	27.55%	24.20%	23.64%	26.90%	22.73%	29.90%	21.22%	22.77%	23.87%	20.10%	13.33%	24.97%	23.29%	22.03%	24.96%	17.39%	21.62%	10.76%	26.52%	24.40%	21.67%	23.84%					
																																																
41	Против всех	2893	65	52	63	63	68	78	88	100	45	77	86	57	82	50	84	63	72	88	113	66	53	44	62	62	33	58	119	89	107	111	92	44	73	41	50	47	83	75	76	54	60					
		6.98%	7.58%	6.14%	6.11%	6.08%	6.65%	7.47%	8.61%	7.42%	5.32%	6.33%	7.57%	6.18%	6.53%	6.43%	8.23%	5.72%	7.25%	9.48%	7.45%	7.57%	5.09%	5.07%	7.38%	7.57%	3.85%	7.11%	9.89%	7.98%	8.08%	7.36%	8.47%	5.36%	6.81%	5.44%	5.43%	5.37%	8.51%	6.52%	7.89%	7.40%	6.77%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
