Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
"Наименование Избирательной комиссии:    Орел, Советская"																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №818	УИК №820	УИК №821					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1700	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	0	0	0	0	0	0	50	50	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	552	11	16	14	8	23	22	6	24	15	18	14	11	17	19	26	21	16	17	13	22	12	9	17	15	11	20	9	19	13	13	10	0	0	0	0	0	0	13	23	35					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	561	13	10	21	20	13	19	14	12	13	8	6	7	17	9	9	7	5	10	5	6	10	10	18	13	10	9	10	31	7	14	19	52	17	50	0	4	9	7	16	31					
14	Число погашенных неиспользованных открепительных удостоверений	1148	39	34	36	42	27	28	44	26	35	32	36	39	33	31	24	29	34	33	37	28	38	41	33	35	39	30	41	31	37	37	40	0	0	0	0	0	0	37	27	15					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	1	1	0	0	1	0	0	0	0	1	2	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	6025	117	162	136	150	208	217	150	172	113	160	195	171	212	221	267	253	227	223	179	166	170	178	191	138	170	151	141	157	102	111	64	80	25	26	12	5	12	170	185	238					
		13.20%	11.70%	14.73%	12.70%	15.02%	14.12%	12.83%	16.63%	13.17%	12.47%	12.77%	16.65%	15.52%	14.32%	12.86%	15.95%	16.73%	13.59%	13.93%	10.93%	12.35%	13.38%	14.05%	14.78%	12.08%	14.23%	14.66%	12.65%	12.52%	11.55%	8.39%	4.01%	11.33%	9.23%	18.44%	15.00%	9.43%	5.50%	14.14%	14.24%	13.94%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5694	108	95	86	113	125	202	108	133	99	140	127	92	165	203	188	184	242	216	263	132	155	195	160	164	154	134	152	196	107	205	201	76	38	13	17	11	105	214	141	235					
		12.47%	10.80%	8.64%	8.03%	11.31%	8.49%	11.95%	11.97%	10.18%	10.93%	11.17%	10.85%	8.35%	11.15%	11.82%	11.23%	12.17%	14.49%	13.49%	16.06%	9.82%	12.20%	15.39%	12.38%	14.36%	12.89%	13.01%	13.63%	15.63%	12.12%	15.50%	12.59%	10.76%	14.02%	9.22%	21.25%	20.75%	48.17%	17.80%	10.85%	13.77%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	525	15	18	12	18	16	21	7	13	5	19	19	12	18	25	22	20	20	10	13	7	13	13	15	16	17	20	9	13	10	5	13	12	2	2	0	0	3	8	20	24					
		1.15%	1.50%	1.64%	1.12%	1.80%	1.09%	1.24%	0.78%	0.99%	0.55%	1.52%	1.62%	1.09%	1.22%	1.46%	1.31%	1.32%	1.20%	0.62%	0.79%	0.52%	1.02%	1.03%	1.16%	1.40%	1.42%	1.94%	0.81%	1.04%	1.13%	0.38%	0.81%	1.70%	0.74%	1.42%	0.00%	0.00%	1.38%	0.67%	1.54%	1.41%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	17324	424	421	469	405	621	744	368	491	391	542	399	448	583	706	657	555	650	663	643	625	545	531	546	456	482	366	364	446	336	381	161	260	124	55	15	11	16	335	510	579					
		37.94%	42.40%	38.27%	43.79%	40.54%	42.16%	43.99%	40.80%	37.60%	43.16%	43.26%	34.07%	40.65%	39.39%	41.09%	39.25%	36.71%	38.92%	41.41%	39.26%	46.50%	42.88%	41.91%	42.26%	39.93%	40.33%	35.53%	32.65%	35.57%	38.05%	28.80%	10.09%	36.83%	45.76%	39.01%	18.75%	20.75%	7.34%	27.87%	39.26%	33.92%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1831	60	60	62	54	100	76	48	54	33	58	61	41	61	88	98	59	59	60	46	42	38	31	36	28	37	58	31	64	45	20	27	12	7	0	1	2	5	46	48	75					
		4.01%	6.00%	5.45%	5.79%	5.41%	6.79%	4.49%	5.32%	4.13%	3.64%	4.63%	5.21%	3.72%	4.12%	5.12%	5.85%	3.90%	3.53%	3.75%	2.81%	3.13%	2.99%	2.45%	2.79%	2.45%	3.10%	5.63%	2.78%	5.10%	5.10%	1.51%	1.69%	1.70%	2.58%	0.00%	1.25%	3.77%	2.29%	3.83%	3.70%	4.39%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12838	252	315	273	232	339	378	193	399	249	302	342	304	401	433	386	398	424	349	453	338	310	280	290	309	283	275	390	331	255	563	1091	260	63	41	32	22	51	396	347	489					
		28.12%	25.20%	28.64%	25.49%	23.22%	23.01%	22.35%	21.40%	30.55%	27.48%	24.10%	29.21%	27.59%	27.09%	25.20%	23.06%	26.32%	25.39%	21.80%	27.66%	25.15%	24.39%	22.10%	22.45%	27.06%	23.68%	26.70%	34.98%	26.40%	28.88%	42.55%	68.36%	36.83%	23.25%	29.08%	40.00%	41.51%	23.39%	32.95%	26.71%	28.65%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	509	6	14	16	7	27	17	9	18	6	13	10	12	20	14	26	19	21	14	15	11	14	11	19	12	17	9	11	17	10	13	17	2	2	1	0	0	5	9	18	27					
		1.11%	0.60%	1.27%	1.49%	0.70%	1.83%	1.01%	0.99%	1.38%	0.66%	1.04%	0.85%	1.09%	1.35%	0.81%	1.55%	1.26%	1.26%	0.87%	0.92%	0.82%	1.10%	0.87%	1.47%	1.05%	1.42%	0.87%	0.99%	1.36%	1.13%	0.98%	1.07%	0.28%	0.74%	0.71%	0.00%	0.00%	2.29%	0.75%	1.39%	1.58%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
