Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
"Наименование Избирательной комиссии:    Орел, Советская"																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №818	УИК №820	УИК №821					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1763	34	43	31	35	50	55	40	50	35	70	80	70	45	60	75	60	85	45	30	50	50	35	45	35	40	65	80	30	20	80	30	0	0	0	0	0	0	70	70	70					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1240	33	37	31	24	50	55	34	42	30	22	67	54	30	37	70	56	60	38	23	27	37	26	40	31	30	58	34	26	17	47	25	0	0	0	0	0	0	5	22	22					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	2369	52	38	35	70	21	31	22	41	22	37	36	22	22	36	25	14	28	24	271	21	36	21	22	14	23	24	33	25	13	18	24	656	67	134	18	66	215	13	26	53					
14	Число погашенных неиспользованных открепительных удостоверений	523	1	6	0	11	0	0	6	8	5	48	13	16	15	23	5	4	25	7	7	23	13	9	5	4	10	7	46	4	3	33	5	0	0	0	0	0	0	65	48	48					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	87	4	2	1	0	4	2	1	2	0	1	5	4	2	3	2	13	2	3	1	3	4	1	1	2	8	4	5	3	0	2	0	0	0	0	0	0	0	0	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	1.Политическая партия «Аграрная партия России»	1019	28	28	25	28	39	32	13	30	18	23	28	53	30	35	38	42	40	37	37	40	22	29	34	29	19	33	27	15	16	63	20	21	5	3	3	1	3	10	12	10					
		2.01%	2.43%	2.35%	2.01%	1.37%	2.35%	1.71%	1.11%	2.65%	1.91%	2.44%	1.95%	2.84%	1.81%	1.91%	2.33%	2.46%	2.36%	2.12%	2.03%	2.78%	1.51%	2.34%	2.31%	2.24%	1.79%	1.96%	1.74%	1.42%	1.73%	3.90%	0.96%	2.29%	1.25%	1.95%	2.63%	0.67%	0.45%	0.86%	1.80%	1.23%					
19	2.Всероссийская политическая партия «Гражданская Сила»	1112	29	39	32	32	60	44	44	20	17	25	42	34	45	41	51	45	37	46	46	27	22	13	30	24	15	46	22	20	10	33	31	13	5	2	3	0	11	12	11	33					
		2.19%	2.52%	3.27%	2.57%	1.57%	3.62%	2.36%	3.75%	1.77%	1.80%	2.65%	2.92%	1.82%	2.71%	2.24%	3.13%	2.64%	2.18%	2.64%	2.52%	1.88%	1.51%	1.05%	2.04%	1.86%	1.41%	2.74%	1.42%	1.89%	1.08%	2.04%	1.49%	1.42%	1.25%	1.30%	2.63%	0.00%	1.65%	1.03%	1.65%	4.06%					
20	3.Политическая партия «Демократическая партия России»	127	1	7	3	5	11	5	2	4	0	1	3	3	2	1	5	4	3	3	4	3	5	9	2	1	2	6	4	3	2	4	9	2	0	1	0	0	2	1	2	2					
		0.25%	0.09%	0.59%	0.24%	0.25%	0.66%	0.27%	0.17%	0.35%	0.00%	0.11%	0.21%	0.16%	0.12%	0.05%	0.31%	0.23%	0.18%	0.17%	0.22%	0.21%	0.34%	0.73%	0.14%	0.08%	0.19%	0.36%	0.26%	0.28%	0.22%	0.25%	0.43%	0.22%	0.00%	0.65%	0.00%	0.00%	0.30%	0.09%	0.30%	0.25%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	11640	327	291	367	337	421	607	317	272	235	234	301	430	490	483	437	476	410	427	355	446	382	366	392	340	251	424	273	261	174	284	96	154	115	25	16	7	39	119	114	145					
		22.97%	28.41%	24.41%	29.50%	16.53%	25.38%	32.49%	27.02%	24.03%	24.89%	24.84%	20.93%	23.02%	29.50%	26.36%	26.81%	27.92%	24.15%	24.50%	19.45%	31.02%	26.15%	29.54%	26.63%	26.32%	23.63%	25.22%	17.59%	24.65%	18.79%	17.56%	4.60%	16.81%	28.75%	16.23%	14.04%	4.67%	5.86%	10.20%	17.09%	17.86%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	600	14	24	22	22	40	13	25	18	11	15	19	16	27	13	19	11	21	16	13	22	27	14	11	17	9	18	16	20	6	28	13	6	8	1	1	1	10	4	4	5					
		1.18%	1.22%	2.01%	1.77%	1.08%	2.41%	0.70%	2.13%	1.59%	1.17%	1.59%	1.32%	0.86%	1.63%	0.71%	1.17%	0.65%	1.24%	0.92%	0.71%	1.53%	1.85%	1.13%	0.75%	1.32%	0.85%	1.07%	1.03%	1.89%	0.65%	1.73%	0.62%	0.66%	2.00%	0.65%	0.88%	0.67%	1.50%	0.34%	0.60%	0.62%					
23	6.Политическая партия «Партия социальной справедливости»	160	5	7	7	6	4	2	4	7	2	2	8	7	4	5	5	11	9	10	4	6	6	4	1	1	2	3	5	1	1	5	1	1	5	0	0	1	3	1	2	2					
		0.32%	0.43%	0.59%	0.56%	0.29%	0.24%	0.11%	0.34%	0.62%	0.21%	0.21%	0.56%	0.37%	0.24%	0.27%	0.31%	0.65%	0.53%	0.57%	0.22%	0.42%	0.41%	0.32%	0.07%	0.08%	0.19%	0.18%	0.32%	0.09%	0.11%	0.31%	0.05%	0.11%	1.25%	0.00%	0.00%	0.67%	0.45%	0.09%	0.30%	0.25%					
24	7.Политическая партия «Либерально-демократическая партия России»	4944	89	75	84	183	131	170	97	93	77	92	151	167	145	162	128	171	189	209	201	119	131	115	128	144	119	165	126	146	90	163	183	91	22	11	12	13	309	95	70	78					
		9.76%	7.73%	6.29%	6.75%	8.97%	7.90%	9.10%	8.27%	8.22%	8.16%	9.77%	10.50%	8.94%	8.73%	8.84%	7.85%	10.03%	11.13%	11.99%	11.01%	8.28%	8.97%	9.28%	8.70%	11.15%	11.21%	9.82%	8.12%	13.79%	9.72%	10.08%	8.77%	9.93%	5.50%	7.14%	10.53%	8.67%	46.47%	8.14%	10.49%	9.61%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3660	107	85	90	111	136	101	98	105	86	82	118	166	135	128	153	147	127	148	95	87	133	116	119	109	85	133	89	69	67	81	62	58	25	6	7	5	10	79	50	52					
		7.22%	9.30%	7.13%	7.23%	5.44%	8.20%	5.41%	8.35%	9.28%	9.11%	8.70%	8.21%	8.89%	8.13%	6.99%	9.39%	8.62%	7.48%	8.49%	5.21%	6.05%	9.10%	9.36%	8.08%	8.44%	8.00%	7.91%	5.73%	6.52%	7.24%	5.01%	2.97%	6.33%	6.25%	3.90%	6.14%	3.33%	1.50%	6.77%	7.50%	6.40%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	799	14	16	16	21	35	30	26	20	19	14	26	30	30	33	32	53	39	21	19	25	19	20	25	19	8	34	23	10	6	26	20	12	5	1	4	3	5	14	8	18					
		1.58%	1.22%	1.34%	1.29%	1.03%	2.11%	1.61%	2.22%	1.77%	2.01%	1.49%	1.81%	1.61%	1.81%	1.80%	1.96%	3.11%	2.30%	1.20%	1.04%	1.74%	1.30%	1.61%	1.70%	1.47%	0.75%	2.02%	1.48%	0.94%	0.65%	1.61%	0.96%	1.31%	1.25%	0.65%	3.51%	2.00%	0.75%	1.20%	1.20%	2.22%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	25055	483	586	551	1258	730	794	511	523	454	415	696	871	712	873	700	677	765	750	1010	623	684	525	690	573	529	747	909	489	532	901	1608	535	199	99	67	115	244	814	377	436					
		49.44%	41.96%	49.16%	44.29%	61.70%	44.00%	42.51%	43.56%	46.20%	48.09%	44.06%	48.40%	46.63%	42.87%	47.65%	42.94%	39.71%	45.05%	43.03%	55.34%	43.32%	46.82%	42.37%	46.88%	44.35%	49.81%	44.44%	58.57%	46.18%	57.45%	55.72%	77.09%	58.41%	49.75%	64.29%	58.77%	76.67%	36.69%	69.75%	56.52%	53.69%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	876	35	23	32	19	43	56	23	25	16	31	30	31	29	42	35	39	31	39	19	26	17	12	18	21	8	54	17	14	8	6	19	9	4	2	0	2	10	7	5	19					
		1.73%	3.04%	1.93%	2.57%	0.93%	2.59%	2.99%	1.96%	2.21%	1.69%	3.29%	2.09%	1.66%	1.75%	2.29%	2.15%	2.29%	1.83%	2.24%	1.04%	1.81%	1.16%	0.97%	1.22%	1.63%	0.75%	3.21%	1.10%	1.32%	0.86%	0.37%	0.91%	0.98%	1.00%	1.30%	0.00%	1.33%	1.50%	0.60%	0.75%	2.34%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
