Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																							
Дата голосования: 02.12.2007																							
																							
Наименование Избирательной комиссии:    Куйбышевская районная																							
																							
Сводная таблица результатов выборов																							
																							
		Сумма	УИК №724	УИК №2335	УИК №2336	УИК №2337	УИК №2338	УИК №2339	УИК №2340	УИК №2341	УИК №2342	УИК №2343	УИК №2344	УИК №2345	УИК №2463	УИК №2534	УИК №2535	УИК №2536					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1020	17	237	229	21	28	13	96	108	65	18	73	58	10	21	17	9					
		14.37%	11.72%	17.79%	14.03%	6.93%	11.02%	6.63%	17.02%	21.99%	17.66%	13.14%	11.11%	13.84%	9.01%	7.32%	16.04%	9.18%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	22	0	5	3	1	0	1	5	0	1	1	1	0	2	2	0	0					
		0.31%	0.00%	0.38%	0.18%	0.33%	0.00%	0.51%	0.89%	0.00%	0.27%	0.73%	0.15%	0.00%	1.80%	0.70%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	23	2	4	7	1	2	0	0	0	1	0	4	1	1	0	0	0					
		0.32%	1.38%	0.30%	0.43%	0.33%	0.79%	0.00%	0.00%	0.00%	0.27%	0.00%	0.61%	0.24%	0.90%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	496	6	93	113	22	18	16	34	26	22	11	45	26	17	28	7	12					
		6.99%	4.14%	6.98%	6.92%	7.26%	7.09%	8.16%	6.03%	5.30%	5.98%	8.03%	6.85%	6.21%	15.32%	9.76%	6.60%	12.24%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	517	4	136	111	20	29	39	33	13	13	2	49	30	8	14	12	4					
		7.28%	2.76%	10.21%	6.80%	6.60%	11.42%	19.90%	5.85%	2.65%	3.53%	1.46%	7.46%	7.16%	7.21%	4.88%	11.32%	4.08%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	57	2	10	11	0	6	0	5	5	2	1	8	2	2	1	0	2					
		0.80%	1.38%	0.75%	0.67%	0.00%	2.36%	0.00%	0.89%	1.02%	0.54%	0.73%	1.22%	0.48%	1.80%	0.35%	0.00%	2.04%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4571	109	781	1064	232	163	108	361	302	238	94	446	263	65	215	64	66					
		64.38%	75.17%	58.63%	65.20%	76.57%	64.17%	55.10%	64.01%	61.51%	64.67%	68.61%	67.88%	62.77%	58.56%	74.91%	60.38%	67.35%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	16	0	4	6	0	0	0	1	0	2	0	0	2	1	0	0	0					
		0.23%	0.00%	0.30%	0.37%	0.00%	0.00%	0.00%	0.18%	0.00%	0.54%	0.00%	0.00%	0.48%	0.90%	0.00%	0.00%	0.00%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
