Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Гудермесская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143					
23	6.Политическая партия «Партия социальной справедливости»	7	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	21	0	0	2	0	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0	2	0	0	1	0	0	2	0	2	0	0	0	0	0	2	0	0	0	2	0	1	0	0	1					
		0.03%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.18%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.09%	0.00%	0.00%	0.29%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.44%	0.00%	0.05%	0.00%	0.00%	0.10%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	44	1	1	1	2	3	0	0	0	2	0	2	0	2	0	0	0	3	1	0	2	1	0	2	2	1	1	1	2	1	1	0	3	1	0	2	3	3	0	0	0	0	0	0					
		0.07%	0.10%	0.06%	0.07%	0.08%	0.19%	0.00%	0.00%	0.00%	0.14%	0.00%	0.20%	0.00%	0.12%	0.00%	0.00%	0.00%	0.40%	0.06%	0.00%	0.08%	0.05%	0.00%	0.19%	0.13%	0.07%	0.14%	0.16%	0.12%	0.06%	0.05%	0.00%	0.14%	0.08%	0.00%	0.08%	0.22%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	63761	1002	1677	1481	2388	1576	1841	1058	1009	1412	1108	997	2241	1684	1290	1051	1187	747	1719	2380	2505	1893	795	1071	1497	1510	688	616	1607	1623	1856	1407	2074	1271	1722	2502	1378	2985	450	757	2040	1001	1665	1000					
		99.58%	99.50%	99.58%	99.60%	99.79%	99.43%	99.62%	99.53%	99.51%	99.37%	99.37%	99.50%	99.78%	99.59%	99.54%	99.62%	99.75%	99.07%	99.54%	99.58%	99.68%	99.58%	99.38%	99.26%	99.40%	99.47%	99.14%	99.52%	99.44%	99.51%	99.73%	99.58%	99.57%	99.61%	99.60%	99.72%	99.57%	99.77%	99.12%	99.74%	99.71%	99.70%	99.76%	99.70%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	9	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0					
		0.01%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
