Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
Наименование Избирательной комиссии:    Ташлинская																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	100	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	6	8	2	2	2	2	2	2	2	2	2	2	2	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	22	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	8	0	2	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	20	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	3	5	0	1	0	0	0	0	0	0	0	0	3	0					
14	Число погашенных открепительных удостоверений	78	0	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	0	0	2	0	2	2	2	2	2	2	2	2	2	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	"1. ""ЕДИНЕНИЕ"""	183	15	5	3	3	1	2	6	0	1	4	5	1	1	5	7	7	2	1	1	0	7	0	7	2	3	2	0	1	8	3	9	19	12	0	9	7	7	5	0	1	3	4	0	2	2					
		1.29%	2.4%	1.55%	2.15%	1.03%	0.50%	1.56%	1.94%	0.0%	0.67%	1.05%	1.17%	0.72%	0.64%	2.95%	0.93%	2.08%	0.56%	1.26%	0.85%	0.0%	1.47%	0.0%	1.91%	1.34%	4.68%	0.59%	0.0%	0.43%	1.15%	1.73%	5.48%	1.42%	0.68%	0.0%	1.95%	4.63%	1.52%	3.67%	0.0%	0.45%	1.70%	0.77%	0.0%	1.14%	0.92%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	74	5	4	1	1	0	0	2	0	0	0	2	0	2	0	2	0	0	0	0	0	1	1	3	1	0	7	0	0	1	1	0	14	16	0	3	0	3	0	0	0	1	2	0	0	1					
		0.52%	0.8%	1.24%	0.71%	0.34%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.46%	0.0%	1.29%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	1.66%	0.81%	0.67%	0.0%	2.09%	0.0%	0.0%	0.14%	0.57%	0.0%	1.04%	0.91%	0.0%	0.65%	0.0%	0.65%	0.0%	0.0%	0.0%	0.56%	0.38%	0.0%	0.0%	0.46%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	214	6	4	2	5	1	2	6	0	1	3	6	3	2	10	9	3	4	1	1	5	6	2	8	3	3	4	0	2	13	1	1	21	23	1	7	10	7	5	3	3	2	10	0	0	5					
		1.51%	0.96%	1.24%	1.43%	1.73%	0.50%	1.56%	1.94%	0.0%	0.67%	0.78%	1.40%	2.18%	1.29%	5.91%	1.19%	0.89%	1.12%	1.26%	0.85%	2.25%	1.26%	3.33%	2.18%	2.01%	4.68%	1.19%	0.0%	0.86%	1.87%	0.57%	0.60%	1.57%	1.31%	1.28%	1.52%	6.62%	1.52%	3.67%	2.38%	1.35%	1.13%	1.94%	0.0%	0.0%	2.31%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	60	1	3	3	0	0	0	1	0	0	0	0	0	0	2	4	1	0	0	2	3	2	0	2	1	1	3	0	0	0	0	0	12	10	0	3	1	0	0	1	0	2	1	0	1	0					
		0.42%	0.16%	0.93%	2.15%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.18%	0.53%	0.29%	0.0%	0.0%	1.70%	1.35%	0.42%	0.0%	0.54%	0.67%	1.56%	0.89%	0.0%	0.0%	0.0%	0.0%	0.0%	0.89%	0.57%	0.0%	0.65%	0.66%	0.0%	0.0%	0.79%	0.0%	1.13%	0.19%	0.0%	0.57%	0.0%					
22	"5. ""За Русь Святую"""	37	5	1	0	0	0	0	0	0	0	2	1	0	0	2	5	0	0	0	0	0	2	0	3	0	0	0	0	0	2	0	1	3	4	0	0	0	1	2	0	0	0	2	1	0	0					
		0.26%	0.8%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.23%	0.0%	0.0%	1.18%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.60%	0.22%	0.22%	0.0%	0.0%	0.0%	0.21%	1.47%	0.0%	0.0%	0.0%	0.38%	0.51%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	3	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	2	0	0	4	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0					
		0.14%	0.48%	0.0%	0.0%	0.34%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.59%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	45	1	1	0	4	3	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	1	0	0	1	1	0	8	13	1	0	0	0	0	1	0	1	1	2	0	0					
		0.31%	0.16%	0.31%	0.0%	1.38%	1.52%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.85%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.14%	0.57%	0.0%	0.59%	0.74%	1.28%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%	0.56%	0.19%	1.02%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	21	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	1	2	0	1	0	3	0	0	0	2	0	0	0	0	2	0	3	0					
		0.14%	0.0%	0.0%	0.0%	0.34%	0.0%	0.78%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	1.34%	0.0%	0.29%	0.0%	0.43%	0.28%	0.0%	0.60%	0.0%	0.17%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	1.72%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	20	0	1	0	3	0	1	0	0	0	2	0	0	0	1	1	0	3	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	1	0	0					
		0.14%	0.0%	0.31%	0.0%	1.03%	0.0%	0.78%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.59%	0.13%	0.0%	0.84%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.14%	0.05%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	2199	100	59	4	48	17	17	41	6	24	144	55	17	36	20	147	28	64	7	10	47	82	14	59	23	0	35	7	29	99	12	25	79	177	10	67	18	133	40	32	51	37	92	66	45	76					
		15.54%	16.0%	18.32%	2.87%	16.60%	8.62%	13.28%	13.31%	7.69%	16.21%	37.89%	12.91%	12.40%	23.22%	11.83%	19.57%	8.35%	18.02%	8.86%	8.54%	21.17%	17.26%	23.33%	16.12%	15.43%	0.0%	10.47%	8.43%	12.5%	14.28%	6.93%	15.24%	5.91%	10.12%	12.82%	14.56%	11.92%	29.03%	29.41%	25.39%	22.97%	21.02%	17.93%	33.84%	25.86%	35.18%					
28	"11. ""Истинные патриоты России"""	31	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	4	0	2	2	2	0	1	1	1	0	0	1	7	1	1	0	0					
		0.21%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	0.21%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	1.21%	0.14%	0.11%	0.0%	0.21%	0.66%	0.21%	0.0%	0.0%	0.45%	3.97%	0.19%	0.51%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	94	2	3	0	1	4	1	6	1	1	3	6	0	3	3	6	0	2	0	1	4	3	0	0	0	6	0	0	1	6	3	3	5	4	1	1	0	2	2	2	0	1	5	0	0	2					
		0.66%	0.32%	0.93%	0.0%	0.34%	2.03%	0.78%	1.94%	1.28%	0.67%	0.78%	1.40%	0.0%	1.93%	1.77%	0.79%	0.0%	0.56%	0.0%	0.85%	1.80%	0.63%	0.0%	0.0%	0.0%	9.37%	0.0%	0.0%	0.43%	0.86%	1.73%	1.82%	0.37%	0.22%	1.28%	0.21%	0.0%	0.43%	1.47%	1.58%	0.0%	0.56%	0.97%	0.0%	0.0%	0.92%					
30	"13. ""Демократическая партия России"""	20	0	0	0	1	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	1	0	1	4	0	0	1	0	0	0	0	0	4	0	0	0					
		0.14%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.32%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.43%	0.28%	0.57%	0.0%	0.07%	0.22%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	0	1	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	2	5	1	3	0	0	0	0	2	0	0	0	0	1	0	0	0					
		0.15%	0.0%	0.31%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.34%	0.0%	0.29%	0.0%	0.0%	0.28%	2.89%	0.60%	0.22%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	1	0	0	0	0	0	1	1	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.07%	0.11%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.19%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	505	8	16	3	13	8	1	15	3	3	3	16	2	5	3	14	8	7	0	1	0	15	0	19	6	1	14	3	5	20	16	6	80	110	2	18	5	9	1	5	5	0	14	11	0	11					
		3.57%	1.28%	4.96%	2.15%	4.49%	4.06%	0.78%	4.87%	3.84%	2.02%	0.78%	3.75%	1.45%	3.22%	1.77%	1.86%	2.38%	1.97%	0.0%	0.85%	0.0%	3.15%	0.0%	5.19%	4.02%	1.56%	4.19%	3.61%	2.15%	2.88%	9.24%	3.65%	5.98%	6.28%	2.56%	3.91%	3.31%	1.96%	0.73%	3.96%	2.25%	0.0%	2.72%	5.64%	0.0%	5.09%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	40	1	3	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	1	0	1	1	1	2	1	0	0	0	2	2	1	0	4	0	3	0	1	0	0	0	0	1	3	0	0					
		0.28%	0.16%	0.93%	0.71%	0.34%	0.50%	0.78%	0.32%	0.0%	0.67%	0.26%	0.0%	0.72%	0.64%	0.59%	0.13%	0.29%	0.0%	0.0%	0.85%	0.0%	0.21%	1.66%	0.27%	1.34%	1.56%	0.0%	0.0%	0.0%	0.28%	1.15%	0.60%	0.0%	0.22%	0.0%	0.65%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.19%	1.53%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2639	143	35	30	67	48	30	60	38	37	61	68	29	21	49	138	74	61	32	9	43	60	15	58	21	10	47	13	22	99	37	12	303	370	24	64	32	61	37	37	40	15	76	41	38	34					
		18.65%	22.88%	10.86%	21.58%	23.18%	24.36%	23.43%	19.48%	48.71%	25.0%	16.05%	15.96%	21.16%	13.54%	28.99%	18.37%	22.08%	17.18%	40.50%	7.69%	19.36%	12.63%	25.0%	15.84%	14.09%	15.62%	14.07%	15.66%	9.48%	14.28%	21.38%	7.31%	22.67%	21.15%	30.76%	13.91%	21.19%	13.31%	27.20%	29.36%	18.01%	8.52%	14.81%	21.02%	21.83%	15.74%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	188	6	6	1	7	0	0	6	2	0	7	7	0	2	1	13	0	3	0	1	4	8	2	4	3	2	2	2	4	5	4	0	27	35	0	3	1	5	0	2	0	3	6	1	1	2					
		1.32%	0.96%	1.86%	0.71%	2.42%	0.0%	0.0%	1.94%	2.56%	0.0%	1.84%	1.64%	0.0%	1.29%	0.59%	1.73%	0.0%	0.84%	0.0%	0.85%	1.80%	1.68%	3.33%	1.09%	2.01%	3.12%	0.59%	2.40%	1.72%	0.72%	2.31%	0.0%	2.02%	2.00%	0.0%	0.65%	0.66%	1.09%	0.0%	1.58%	0.0%	1.70%	1.16%	0.51%	0.57%	0.92%					
37	"20. ""Политическая партия ""Единая Россия"""	3423	184	88	15	72	32	38	119	20	49	21	127	28	23	43	172	68	76	30	53	66	113	21	113	36	9	118	33	49	122	48	71	385	471	24	102	22	69	9	27	24	13	120	25	30	45					
		24.20%	29.44%	27.32%	10.79%	24.91%	16.24%	29.68%	38.63%	25.64%	33.10%	5.52%	29.81%	20.43%	14.83%	25.44%	22.90%	20.29%	21.40%	37.97%	45.29%	29.72%	23.78%	35.0%	30.87%	24.16%	14.06%	35.32%	39.75%	21.12%	17.60%	27.74%	43.29%	28.81%	26.92%	30.76%	22.17%	14.56%	15.06%	6.61%	21.42%	10.81%	7.38%	23.39%	12.82%	17.24%	20.83%					
38	"21. ""Российская Конституционно-демократическая партия"""	19	2	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	2	0	2	0	3	0	0	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0					
		0.13%	0.32%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.54%	0.0%	4.68%	0.0%	0.0%	0.86%	0.14%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	34	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	2	1	0	2	9	0	2	0	0	1	0	0	0	5	1	0	1					
		0.24%	0.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.28%	0.57%	0.0%	0.14%	0.51%	0.0%	0.43%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.97%	0.51%	0.0%	0.46%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3633	126	81	72	41	70	23	29	1	20	103	107	48	50	22	199	129	113	8	34	35	150	3	63	43	21	82	20	103	270	27	25	309	417	12	160	44	105	30	14	93	83	138	33	48	29					
		25.68%	20.16%	25.15%	51.79%	14.18%	35.53%	17.96%	9.41%	1.28%	13.51%	27.10%	25.11%	35.03%	32.25%	13.01%	26.49%	38.50%	31.83%	10.12%	29.05%	15.76%	31.57%	5.0%	17.21%	28.85%	32.81%	24.55%	24.09%	44.39%	38.96%	15.60%	15.24%	23.12%	23.84%	15.38%	34.78%	29.13%	22.92%	22.05%	11.11%	41.89%	47.15%	26.90%	16.92%	27.58%	13.42%					
																																																				
41	Против всех	435	10	11	3	14	7	2	9	7	7	21	11	1	7	4	18	11	16	0	0	2	7	0	9	4	0	6	1	9	19	8	2	49	51	2	11	6	46	2	1	4	1	19	7	5	5					
		3.07%	1.6%	3.41%	2.15%	4.84%	3.55%	1.56%	2.92%	8.97%	4.72%	5.52%	2.58%	0.72%	4.51%	2.36%	2.39%	3.28%	4.50%	0.0%	0.0%	0.90%	1.47%	0.0%	2.45%	2.68%	0.0%	1.79%	1.20%	3.87%	2.74%	4.62%	1.21%	3.66%	2.91%	2.56%	2.39%	3.97%	10.04%	1.47%	0.79%	1.80%	0.56%	3.70%	3.58%	2.87%	2.31%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
