Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Усть-Пристанская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	1.Политическая партия «Аграрная партия России»	497	22	35	27	14	17	54	20	52	1	43	6	35	6	47	42	37	28	9	2					
		5.71%	13.02%	6.53%	5.33%	9.09%	5.17%	4.67%	3.23%	4.61%	1.39%	9.98%	4.72%	6.69%	2.24%	7.61%	5.82%	6.90%	7.59%	5.84%	0.69%					
19	2.Всероссийская политическая партия «Гражданская Сила»	16	0	2	1	2	0	2	0	0	0	1	0	2	1	2	1	2	0	0	0					
		0.18%	0.00%	0.37%	0.20%	1.30%	0.00%	0.17%	0.00%	0.00%	0.00%	0.23%	0.00%	0.38%	0.37%	0.32%	0.14%	0.37%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	17	0	1	1	2	3	0	2	0	0	1	1	1	1	0	0	1	1	1	1					
		0.20%	0.00%	0.19%	0.20%	1.30%	0.91%	0.00%	0.32%	0.00%	0.00%	0.23%	0.79%	0.19%	0.37%	0.00%	0.00%	0.19%	0.27%	0.65%	0.35%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	936	16	63	34	17	33	132	62	99	5	36	15	48	8	93	116	64	57	17	21					
		10.75%	9.47%	11.75%	6.71%	11.04%	10.03%	11.42%	10.02%	8.78%	6.94%	8.35%	11.81%	9.18%	2.99%	15.05%	16.07%	11.94%	15.45%	11.04%	7.27%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	34	0	1	0	1	3	5	10	8	0	2	1	1	0	0	0	2	0	0	0					
		0.39%	0.00%	0.19%	0.00%	0.65%	0.91%	0.43%	1.62%	0.71%	0.00%	0.46%	0.79%	0.19%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	13	1	0	1	0	0	2	1	2	0	0	0	0	0	0	0	6	0	0	0					
		0.15%	0.59%	0.00%	0.20%	0.00%	0.00%	0.17%	0.16%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.12%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1093	26	53	86	21	32	112	60	111	2	73	22	61	36	43	117	137	58	21	22					
		12.55%	15.38%	9.89%	16.96%	13.64%	9.73%	9.69%	9.69%	9.84%	2.78%	16.94%	17.32%	11.66%	13.43%	6.96%	16.20%	25.56%	15.72%	13.64%	7.61%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	757	14	63	38	6	23	131	55	115	7	41	7	77	16	31	53	24	27	1	28					
		8.69%	8.28%	11.75%	7.50%	3.90%	6.99%	11.33%	8.89%	10.20%	9.72%	9.51%	5.51%	14.72%	5.97%	5.02%	7.34%	4.48%	7.32%	0.65%	9.69%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	48	1	1	4	2	2	5	1	5	0	2	0	5	3	2	5	5	3	0	2					
		0.55%	0.59%	0.19%	0.79%	1.30%	0.61%	0.43%	0.16%	0.44%	0.00%	0.46%	0.00%	0.96%	1.12%	0.32%	0.69%	0.93%	0.81%	0.00%	0.69%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5157	87	312	306	84	206	689	401	723	57	222	72	288	194	397	376	247	182	104	210					
		59.23%	51.48%	58.21%	60.36%	54.55%	62.61%	59.60%	64.78%	64.10%	79.17%	51.51%	56.69%	55.07%	72.39%	64.24%	52.08%	46.08%	49.32%	67.53%	72.66%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	43	1	0	4	0	2	9	2	2	0	4	0	1	0	1	4	3	9	0	1					
		0.49%	0.59%	0.00%	0.79%	0.00%	0.61%	0.78%	0.32%	0.18%	0.00%	0.93%	0.00%	0.19%	0.00%	0.16%	0.55%	0.56%	2.44%	0.00%	0.35%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
