Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Грязовецкая																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	980	32	27	15	31	17	12	35	25	20	35	5	10	7	15	25	10	5	80	37	3	42	1	10	40	90	3	18	7	60	31	20	19	30	30	19	39	5	3	3	24	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	873	31	27	15	29	12	11	33	20	7	35	4	7	7	1	9	4	0	72	37	3	38	1	3	40	90	3	18	7	60	31	20	19	22	25	19	39	5	3	3	24	39					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	395	51	30	29	22	11	17	24	20	5	11	9	7	4	1	1	0	4	9	8	7	0	2	2	8	15	2	10	8	14	7	3	4	8	4	4	8	10	2	2	4	8					
14	Число погашенных неиспользованных открепительных удостоверений	107	1	0	0	2	5	1	2	5	13	0	1	3	0	14	16	6	5	8	0	0	4	0	7	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	20	0	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	2	1	1	0	1	1	0	3	1	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	1.Политическая партия «Аграрная партия России»	2005	120	133	96	146	89	57	71	37	45	79	14	38	21	20	37	7	4	99	41	3	50	31	10	47	69	25	22	39	42	9	11	35	30	33	40	25	23	27	31	129	120					
		10.14%	7.61%	8.47%	7.15%	9.88%	8.39%	8.04%	6.59%	10.00%	7.79%	8.43%	6.11%	8.46%	17.80%	18.52%	16.59%	2.95%	4.88%	14.24%	9.81%	4.17%	23.36%	27.68%	11.90%	11.78%	8.27%	21.55%	4.67%	16.53%	9.33%	3.18%	6.92%	19.23%	5.22%	10.89%	14.98%	6.70%	14.56%	25.47%	21.53%	23.45%	27.59%					
19	2.Всероссийская политическая партия «Гражданская Сила»	117	14	18	16	15	11	1	8	2	1	3	0	1	0	0	0	0	0	1	1	0	0	0	0	0	3	0	2	2	6	0	0	0	1	0	0	3	2	0	0	4	2					
		0.59%	0.89%	1.15%	1.19%	1.01%	1.04%	0.14%	0.74%	0.54%	0.17%	0.32%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.42%	0.85%	1.33%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.80%	1.27%	0.00%	0.00%	0.73%	0.46%					
20	3.Политическая партия «Демократическая партия России»	17	1	1	2	0	2	0	0	0	1	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0					
		0.09%	0.06%	0.06%	0.15%	0.00%	0.19%	0.00%	0.00%	0.00%	0.17%	0.11%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1551	138	102	125	172	118	62	116	27	75	151	26	30	3	7	18	16	0	27	23	1	17	4	7	26	37	7	26	6	23	13	2	9	51	19	8	12	3	7	2	21	14					
		7.84%	8.75%	6.50%	9.31%	11.64%	11.12%	8.74%	10.77%	7.30%	12.98%	16.12%	11.35%	6.68%	2.54%	6.48%	8.07%	6.75%	0.00%	3.88%	5.50%	1.39%	7.94%	3.57%	8.33%	6.52%	4.44%	6.03%	5.52%	2.54%	5.11%	4.59%	1.26%	4.95%	8.87%	6.27%	2.99%	3.22%	1.90%	6.60%	1.39%	3.82%	3.22%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	84	15	6	12	5	10	2	2	3	1	10	1	2	0	0	0	0	0	3	1	0	1	0	0	1	4	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2	0					
		0.42%	0.95%	0.38%	0.89%	0.34%	0.94%	0.28%	0.19%	0.81%	0.17%	1.07%	0.44%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.24%	0.00%	0.47%	0.00%	0.00%	0.25%	0.48%	0.00%	0.21%	0.42%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	38	5	1	1	5	0	4	1	1	3	4	0	0	0	0	0	0	0	1	1	0	0	0	0	1	3	0	0	1	3	0	0	0	1	0	0	1	0	0	0	1	0					
		0.19%	0.32%	0.06%	0.07%	0.34%	0.00%	0.56%	0.09%	0.27%	0.52%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.24%	0.00%	0.00%	0.00%	0.00%	0.25%	0.36%	0.00%	0.00%	0.42%	0.67%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.18%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1798	138	163	160	130	97	98	103	47	46	71	26	47	4	5	19	22	3	50	25	9	11	5	12	30	67	20	40	20	48	27	9	19	42	32	18	26	9	8	13	35	44					
		9.09%	8.75%	10.38%	11.91%	8.80%	9.14%	13.82%	9.56%	12.70%	7.96%	7.58%	11.35%	10.47%	3.39%	4.63%	8.52%	9.28%	3.66%	7.19%	5.98%	12.50%	5.14%	4.46%	14.29%	7.52%	8.03%	17.24%	8.49%	8.47%	10.67%	9.54%	5.66%	10.44%	7.30%	10.56%	6.74%	6.97%	5.70%	7.55%	9.03%	6.36%	10.11%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1523	147	162	118	123	93	64	101	38	59	128	17	52	4	5	15	19	2	30	20	5	5	6	4	23	43	6	26	9	30	12	5	6	31	22	10	20	9	3	6	24	21					
		7.70%	9.32%	10.32%	8.79%	8.32%	8.77%	9.03%	9.38%	10.27%	10.21%	13.66%	7.42%	11.58%	3.39%	4.63%	6.73%	8.02%	2.44%	4.32%	4.78%	6.94%	2.34%	5.36%	4.76%	5.76%	5.16%	5.17%	5.52%	3.81%	6.67%	4.24%	3.14%	3.30%	5.39%	7.26%	3.75%	5.36%	5.70%	2.83%	4.17%	4.36%	4.83%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	164	17	17	21	21	13	13	4	2	5	7	4	5	0	0	2	0	0	2	0	1	0	0	0	0	1	1	3	1	6	2	0	3	3	0	0	3	2	1	0	4	0					
		0.83%	1.08%	1.08%	1.56%	1.42%	1.23%	1.83%	0.37%	0.54%	0.87%	0.75%	1.75%	1.11%	0.00%	0.00%	0.90%	0.00%	0.00%	0.29%	0.00%	1.39%	0.00%	0.00%	0.00%	0.00%	0.12%	0.86%	0.64%	0.42%	1.33%	0.71%	0.00%	1.65%	0.52%	0.00%	0.00%	0.80%	1.27%	0.94%	0.00%	0.73%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12258	967	943	767	840	611	397	666	206	334	475	134	266	86	70	131	171	72	475	303	53	129	66	49	268	590	57	350	154	285	219	123	109	411	194	191	283	108	60	91	322	232					
		61.97%	61.32%	60.06%	57.11%	56.83%	57.59%	55.99%	61.84%	55.68%	57.79%	50.69%	58.52%	59.24%	72.88%	64.81%	58.74%	72.15%	87.80%	68.35%	72.49%	73.61%	60.28%	58.93%	58.33%	67.17%	70.74%	49.14%	74.31%	65.25%	63.33%	77.39%	77.36%	59.89%	71.48%	64.03%	71.54%	75.87%	68.35%	56.60%	63.19%	58.55%	53.33%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	76	5	11	13	9	7	5	1	1	2	4	0	0	0	0	1	1	1	1	1	0	1	0	0	0	5	0	0	0	0	0	0	0	1	2	0	0	0	0	0	4	0					
		0.38%	0.32%	0.70%	0.97%	0.61%	0.66%	0.71%	0.09%	0.27%	0.35%	0.43%	0.00%	0.00%	0.00%	0.00%	0.45%	0.42%	1.22%	0.14%	0.24%	0.00%	0.47%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.73%	0.00%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
