Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Грязовецкая																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4376	454	472	409	414	329	189	239	193	401	82	20	23	22	27	8	39	60	58	5	134	16	24	61	85	42	16	20	65	35	84	52	59	53	22	93	11	60					
		26.10%	33.38%	30.04%	32.67%	31.58%	33.57%	31.03%	29.00%	30.83%	36.76%	23.84%	21.05%	25.27%	12.94%	14.52%	9.52%	15.12%	16.95%	16.20%	12.50%	20.24%	10.67%	11.82%	22.51%	23.10%	20.90%	13.45%	13.70%	17.02%	16.51%	17.99%	19.85%	18.21%	19.20%	19.47%	17.13%	10.38%	16.76%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2469	167	189	183	168	128	99	130	103	148	56	15	10	35	29	16	28	43	59	6	119	29	47	52	65	29	17	25	47	22	86	47	48	40	25	85	19	55					
		14.73%	12.28%	12.03%	14.62%	12.81%	13.06%	16.26%	15.78%	16.45%	13.57%	16.28%	15.79%	10.99%	20.59%	15.59%	19.05%	10.85%	12.15%	16.48%	15.00%	17.98%	19.33%	23.15%	19.19%	17.66%	14.43%	14.29%	17.12%	12.30%	10.38%	18.42%	17.94%	14.81%	14.49%	22.12%	15.65%	17.92%	15.36%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	189	15	27	20	15	17	10	3	8	11	1	1	0	3	0	0	0	5	3	0	6	1	3	1	3	3	0	0	3	0	8	2	3	3	2	6	0	6					
		1.13%	1.10%	1.72%	1.60%	1.14%	1.73%	1.64%	0.36%	1.28%	1.01%	0.29%	1.05%	0.00%	1.76%	0.00%	0.00%	0.00%	1.41%	0.84%	0.00%	0.91%	0.67%	1.48%	0.37%	0.82%	1.49%	0.00%	0.00%	0.79%	0.00%	1.71%	0.76%	0.93%	1.09%	1.77%	1.10%	0.00%	1.68%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2505	212	247	179	236	154	91	185	134	218	51	9	16	42	18	14	28	32	36	2	71	22	26	23	37	24	10	17	41	25	73	39	61	45	6	39	11	31					
		14.94%	15.59%	15.72%	14.30%	18.00%	15.71%	14.94%	22.45%	21.41%	19.98%	14.83%	9.47%	17.58%	24.71%	9.68%	16.67%	10.85%	9.04%	10.06%	5.00%	10.73%	14.67%	12.81%	8.49%	10.05%	11.94%	8.40%	11.64%	10.73%	11.79%	15.63%	14.89%	18.83%	16.30%	5.31%	7.18%	10.38%	8.66%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	229	22	47	23	13	21	10	17	11	15	1	5	0	0	0	0	1	2	3	0	7	0	0	0	1	0	2	0	2	2	6	0	2	3	2	8	0	3					
		1.37%	1.62%	2.99%	1.84%	0.99%	2.14%	1.64%	2.06%	1.76%	1.37%	0.29%	5.26%	0.00%	0.00%	0.00%	0.00%	0.39%	0.56%	0.84%	0.00%	1.06%	0.00%	0.00%	0.00%	0.27%	0.00%	1.68%	0.00%	0.52%	0.94%	1.28%	0.00%	0.62%	1.09%	1.77%	1.47%	0.00%	0.84%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6632	453	548	407	438	303	198	241	159	264	141	42	41	65	111	46	161	209	192	26	311	80	102	129	166	98	74	81	221	120	199	120	145	125	54	303	65	194					
		39.55%	33.31%	34.88%	32.51%	33.41%	30.92%	32.51%	29.25%	25.40%	24.20%	40.99%	44.21%	45.05%	38.24%	59.68%	54.76%	62.40%	59.04%	53.63%	65.00%	46.98%	53.33%	50.25%	47.60%	45.11%	48.76%	62.18%	55.48%	57.85%	56.60%	42.61%	45.80%	44.75%	45.29%	47.79%	55.80%	61.32%	54.19%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	92	7	13	8	6	10	2	6	4	6	1	2	0	0	0	0	0	1	2	0	3	0	1	3	2	0	0	0	1	4	1	1	1	1	0	4	0	2					
		0.55%	0.51%	0.83%	0.64%	0.46%	1.02%	0.33%	0.73%	0.64%	0.55%	0.29%	2.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.56%	0.00%	0.45%	0.00%	0.49%	1.11%	0.54%	0.00%	0.00%	0.00%	0.26%	1.89%	0.21%	0.38%	0.31%	0.36%	0.00%	0.74%	0.00%	0.56%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
