Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																				
Дата голосования: 02.12.2007																																																				
																																																				
Наименование Избирательной комиссии:    Кантемировская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844	УИК №1845					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
18	1.Политическая партия «Аграрная партия России»	841	28	17	23	25	15	42	36	1	13	8	29	11	30	7	0	34	12	15	15	29	40	8	25	30	6	7	10	17	14	45	50	5	15	0	5	3	43	25	10	35	2	23	5	23	5					
		3.93%	3.58%	2.23%	2.57%	2.06%	2.77%	3.84%	3.13%	1.96%	2.75%	2.12%	6.53%	5.50%	4.37%	3.87%	0.00%	6.51%	3.65%	4.12%	5.49%	6.50%	5.30%	1.97%	5.90%	3.87%	5.83%	2.41%	2.02%	10.06%	4.35%	5.16%	5.95%	1.66%	5.08%	0.00%	1.39%	1.13%	4.56%	4.50%	3.72%	4.44%	1.68%	4.78%	3.50%	12.92%	2.39%					
19	2.Всероссийская политическая партия «Гражданская Сила»	67	7	1	3	9	3	4	6	0	1	3	0	0	1	0	0	1	1	2	0	1	0	5	1	2	0	0	0	0	2	3	2	1	0	0	2	0	2	2	0	1	0	1	0	0	0					
		0.31%	0.89%	0.13%	0.33%	0.74%	0.55%	0.37%	0.52%	0.00%	0.21%	0.80%	0.00%	0.00%	0.15%	0.00%	0.00%	0.19%	0.30%	0.55%	0.00%	0.22%	0.00%	1.23%	0.24%	0.26%	0.00%	0.00%	0.00%	0.00%	0.62%	0.34%	0.24%	0.33%	0.00%	0.00%	0.56%	0.00%	0.21%	0.36%	0.00%	0.13%	0.00%	0.21%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	21	2	1	3	1	0	0	0	0	1	1	1	0	2	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1					
		0.10%	0.26%	0.13%	0.33%	0.08%	0.00%	0.00%	0.00%	0.00%	0.21%	0.27%	0.23%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.26%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.33%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.84%	0.00%	0.00%	0.00%	0.48%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3178	144	125	170	196	79	121	173	5	31	40	49	37	57	12	5	66	43	42	30	85	182	123	81	194	28	87	55	30	30	120	100	16	57	2	36	43	79	77	61	146	17	46	13	19	26					
		14.87%	18.39%	16.40%	18.97%	16.16%	14.60%	11.06%	15.04%	9.80%	6.55%	10.61%	11.04%	18.50%	8.31%	6.63%	8.77%	12.64%	13.07%	11.54%	10.99%	19.06%	24.11%	30.30%	19.10%	25.00%	27.18%	29.90%	11.13%	17.75%	9.32%	13.76%	11.89%	5.32%	19.32%	1.18%	10.00%	16.17%	8.37%	13.85%	22.68%	18.53%	14.29%	9.56%	9.09%	10.67%	12.44%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	39	2	4	2	0	0	3	3	0	0	2	0	1	0	0	0	0	0	0	0	2	1	0	1	1	0	0	1	1	0	0	0	0	1	0	1	1	2	2	3	2	0	2	1	0	0					
		0.18%	0.26%	0.52%	0.22%	0.00%	0.00%	0.27%	0.26%	0.00%	0.00%	0.53%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.13%	0.00%	0.24%	0.13%	0.00%	0.00%	0.20%	0.59%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.28%	0.38%	0.21%	0.36%	1.12%	0.25%	0.00%	0.42%	0.70%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	20	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	4	0	0	1					
		0.09%	0.00%	0.13%	0.00%	0.08%	0.00%	0.00%	0.00%	1.96%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.13%	0.49%	0.24%	0.00%	0.00%	0.34%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.13%	0.00%	0.83%	0.00%	0.00%	0.48%					
24	7.Политическая партия «Либерально-демократическая партия России»	2448	61	75	101	160	63	146	155	5	40	44	47	32	46	15	8	66	41	112	61	36	49	32	33	69	17	23	51	17	44	110	73	43	67	11	35	40	126	87	44	70	16	28	18	10	21					
		11.45%	7.79%	9.84%	11.27%	13.19%	11.65%	13.35%	13.48%	9.80%	8.46%	11.67%	10.59%	16.00%	6.71%	8.29%	14.04%	12.64%	12.46%	30.77%	22.34%	8.07%	6.49%	7.88%	7.78%	8.89%	16.50%	7.90%	10.32%	10.06%	13.66%	12.61%	8.68%	14.29%	22.71%	6.51%	9.72%	15.04%	13.35%	15.65%	16.36%	8.88%	13.45%	5.82%	12.59%	5.62%	10.05%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2207	119	117	94	183	74	144	152	5	62	37	34	19	79	9	3	48	15	26	53	53	82	46	48	69	6	14	29	6	26	81	87	21	27	1	27	10	72	26	9	84	5	70	22	3	10					
		10.33%	15.20%	15.35%	10.49%	15.09%	13.68%	13.16%	13.22%	9.80%	13.11%	9.81%	7.66%	9.50%	11.52%	4.97%	5.26%	9.20%	4.56%	7.14%	19.41%	11.88%	10.86%	11.33%	11.32%	8.89%	5.83%	4.81%	5.87%	3.55%	8.07%	9.29%	10.34%	6.98%	9.15%	0.59%	7.50%	3.76%	7.63%	4.68%	3.35%	10.66%	4.20%	14.55%	15.38%	1.69%	4.78%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	131	10	3	5	6	4	5	8	0	3	4	3	3	3	1	0	3	3	0	1	3	3	0	2	3	0	3	5	1	2	6	6	2	1	0	3	0	8	3	3	5	0	2	2	0	3					
		0.61%	1.28%	0.39%	0.56%	0.49%	0.74%	0.46%	0.70%	0.00%	0.63%	1.06%	0.68%	1.50%	0.44%	0.55%	0.00%	0.57%	0.91%	0.00%	0.37%	0.67%	0.40%	0.00%	0.47%	0.39%	0.00%	1.03%	1.01%	0.59%	0.62%	0.69%	0.71%	0.66%	0.34%	0.00%	0.83%	0.00%	0.85%	0.54%	1.12%	0.63%	0.00%	0.42%	1.40%	0.00%	1.44%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12193	399	412	480	618	296	617	604	34	318	235	275	96	465	137	39	301	211	167	113	229	389	182	228	386	44	150	336	94	201	497	512	211	123	155	248	166	604	328	136	435	77	303	82	121	139					
		57.05%	50.96%	54.07%	53.57%	50.95%	54.71%	56.40%	52.52%	66.67%	67.23%	62.33%	61.94%	48.00%	67.78%	75.69%	68.42%	57.66%	64.13%	45.88%	41.39%	51.35%	51.52%	44.83%	53.77%	49.74%	42.72%	51.55%	68.02%	55.62%	62.42%	56.99%	60.88%	70.10%	41.69%	91.72%	68.89%	62.41%	63.98%	58.99%	50.56%	55.20%	64.71%	62.99%	57.34%	67.98%	66.51%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	57	3	1	5	6	3	1	2	0	0	1	0	1	0	0	0	1	1	0	0	3	5	3	0	3	2	0	0	1	0	1	5	0	1	0	1	1	1	0	0	3	0	1	0	1	0					
		0.27%	0.38%	0.13%	0.56%	0.49%	0.55%	0.09%	0.17%	0.00%	0.00%	0.27%	0.00%	0.50%	0.00%	0.00%	0.00%	0.19%	0.30%	0.00%	0.00%	0.67%	0.66%	0.74%	0.00%	0.39%	1.94%	0.00%	0.00%	0.59%	0.00%	0.11%	0.59%	0.00%	0.34%	0.00%	0.28%	0.38%	0.11%	0.00%	0.00%	0.38%	0.00%	0.21%	0.00%	0.56%	0.00%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
