Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Яшкинская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682					
		2.96%	0.0%	2.70%	1.61%	1.24%	3.60%	1.81%	1.40%	1.29%	1.36%	0.95%	5.59%	6.12%	8.73%	1.96%	10.20%	1.34%	2.78%	2.41%	1.56%	5.0%	3.56%	7.29%	4.93%	3.11%	2.20%	3.43%	3.70%	0.0%	1.26%	2.28%	1.25%	1.51%	6.49%	1.85%	2.64%	3.89%	4.63%	0.0%					
28	"11. ""Истинные патриоты России"""	15	0	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	4	1	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	1.58%	0.0%	0.0%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.22%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	74	0	1	2	6	3	4	1	5	1	5	7	0	0	2	1	0	1	2	2	1	2	0	1	1	0	1	1	0	4	3	0	0	0	1	1	9	6	0					
		0.50%	0.0%	0.54%	0.23%	0.93%	0.32%	0.51%	0.20%	0.64%	0.22%	1.59%	0.95%	0.0%	0.0%	0.43%	1.02%	0.0%	0.25%	0.60%	0.52%	0.38%	0.31%	0.0%	0.15%	0.23%	0.0%	0.38%	0.92%	0.0%	1.26%	0.32%	0.0%	0.0%	0.0%	0.92%	0.66%	1.46%	1.32%	0.0%					
30	"13. ""Демократическая партия России"""	25	0	2	1	4	0	2	0	3	0	0	2	1	2	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0					
		0.16%	0.0%	1.08%	0.11%	0.62%	0.0%	0.25%	0.0%	0.38%	0.0%	0.0%	0.27%	0.16%	1.58%	0.0%	0.0%	0.67%	0.0%	0.0%	0.52%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.43%	0.0%	0.66%	0.16%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	0	0	2	0	2	0	0	0	2	0	0	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0					
		0.12%	0.0%	0.0%	0.23%	0.0%	0.21%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.16%	0.79%	0.0%	0.0%	0.67%	0.25%	0.0%	0.26%	0.38%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	1.32%	0.0%	0.44%	0.0%					
32	"15. ""Партия СЛОН"""	8	0	0	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0					
		0.05%	0.0%	0.0%	0.11%	0.0%	0.10%	0.0%	0.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.85%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	554	2	15	41	41	39	47	20	24	4	9	19	28	2	47	5	6	4	2	26	14	25	0	26	13	1	1	0	2	6	28	6	4	4	2	6	17	18	0					
		3.76%	3.63%	8.10%	4.73%	6.39%	4.25%	6.08%	4.02%	3.09%	0.90%	2.86%	2.59%	4.63%	1.58%	10.26%	5.10%	4.02%	1.01%	0.60%	6.77%	5.38%	3.87%	0.0%	4.00%	3.11%	0.55%	0.38%	0.0%	1.96%	1.90%	3.05%	1.88%	6.06%	1.73%	1.85%	3.97%	2.75%	3.97%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	27	1	0	2	2	0	0	0	3	0	3	1	0	0	1	0	2	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	1	1	0	3	0	2	0					
		0.18%	1.81%	0.0%	0.23%	0.31%	0.0%	0.0%	0.0%	0.38%	0.0%	0.95%	0.13%	0.0%	0.0%	0.21%	0.0%	1.34%	0.0%	0.60%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.51%	0.43%	0.0%	1.98%	0.0%	0.44%	0.0%					
35	"18. ""ЛДПР"""	1420	7	8	74	59	76	80	61	28	53	44	109	46	23	89	5	5	31	45	32	38	122	7	39	27	6	20	9	2	34	83	31	10	7	10	11	43	42	4					
		9.64%	12.72%	4.32%	8.54%	9.20%	8.29%	10.36%	12.27%	3.61%	12.01%	14.01%	14.87%	7.61%	18.25%	19.43%	5.10%	3.35%	7.84%	13.59%	8.33%	14.61%	18.91%	7.29%	6.00%	6.47%	3.31%	7.63%	8.33%	1.96%	10.79%	9.04%	9.74%	15.15%	3.03%	9.25%	7.28%	6.98%	9.27%	4.76%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	152	0	2	14	13	11	11	5	8	4	2	13	5	0	5	2	0	1	1	1	1	1	0	4	2	1	8	0	0	3	15	2	1	0	0	2	10	3	1					
		1.03%	0.0%	1.08%	1.61%	2.02%	1.20%	1.42%	1.00%	1.03%	0.90%	0.63%	1.77%	0.82%	0.0%	1.09%	2.04%	0.0%	0.25%	0.30%	0.26%	0.38%	0.15%	0.0%	0.61%	0.47%	0.55%	3.05%	0.0%	0.0%	0.95%	1.63%	0.62%	1.51%	0.0%	0.0%	1.32%	1.62%	0.66%	1.19%					
37	"20. ""Политическая партия ""Единая Россия"""	9434	35	116	505	383	588	436	331	519	316	176	395	371	57	188	48	113	287	208	270	151	364	75	466	314	148	188	91	86	197	634	201	31	183	67	107	443	277	69					
		64.08%	63.63%	62.70%	58.31%	59.75%	64.19%	56.47%	66.59%	66.96%	71.65%	56.05%	53.88%	61.42%	45.23%	41.04%	48.97%	75.83%	72.65%	62.83%	70.31%	58.07%	56.43%	78.12%	71.80%	75.29%	81.76%	71.75%	84.25%	84.31%	62.53%	69.06%	63.20%	46.96%	79.22%	62.03%	70.86%	71.91%	61.14%	82.14%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	0	0	1	0	3	2	1	1	0	1	2	0	0	3	0	0	2	2	2	0	2	1	0	0	0	0	0	0	2	0	1	1	0	0	0	0	1	0					
		0.19%	0.0%	0.0%	0.11%	0.0%	0.32%	0.25%	0.20%	0.12%	0.0%	0.31%	0.27%	0.0%	0.0%	0.65%	0.0%	0.0%	0.50%	0.60%	0.52%	0.0%	0.31%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.31%	1.51%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%					
39	"22. ""Развитие предпринимательства"""	25	0	0	2	1	3	1	3	3	1	0	3	0	0	1	0	0	0	0	1	0	0	0	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.16%	0.0%	0.0%	0.23%	0.15%	0.32%	0.12%	0.60%	0.38%	0.22%	0.0%	0.40%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.61%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1029	3	16	95	62	87	75	29	32	22	42	49	36	13	51	7	4	21	21	20	14	42	0	22	32	10	19	1	6	22	56	39	10	7	7	2	18	33	4					
		6.99%	5.45%	8.64%	10.96%	9.67%	9.49%	9.71%	5.83%	4.12%	4.98%	13.37%	6.68%	5.96%	10.31%	11.13%	7.14%	2.68%	5.31%	6.34%	5.20%	5.38%	6.51%	0.0%	3.38%	7.67%	5.52%	7.25%	0.92%	5.88%	6.98%	6.10%	12.26%	15.15%	3.03%	6.48%	1.32%	2.92%	7.28%	4.76%					
																																													
41	Против всех	379	3	3	28	10	18	27	10	24	7	5	17	31	11	12	8	5	16	3	0	5	29	2	6	4	4	1	1	2	12	21	11	3	3	9	2	10	15	1					
		2.57%	5.45%	1.62%	3.23%	1.56%	1.96%	3.49%	2.01%	3.09%	1.58%	1.59%	2.31%	5.13%	8.73%	2.62%	8.16%	3.35%	4.05%	0.90%	0.0%	1.92%	4.49%	2.08%	0.92%	0.95%	2.20%	0.38%	0.92%	1.96%	3.80%	2.28%	3.45%	4.54%	1.29%	8.33%	1.32%	1.62%	3.31%	1.19%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
