Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Кореневского района																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	113	10	8	13	5	4	2	4	1	1	1	3	6	2	2	2	3	4	2	5	6	5	2	5	1	2	5	9					
14	Число погашенных неиспользованных открепительных удостоверений	93	1	3	14	3	0	0	4	2	2	3	0	0	4	4	2	2	8	2	4	4	9	9	0	2	4	2	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	1.Политическая партия «Аграрная партия России»	164	13	14	10	5	6	0	3	0	3	8	1	20	10	3	5	1	5	2	5	5	12	1	7	2	11	1	11					
		1.44%	1.09%	0.93%	1.03%	1.36%	2.29%	0.00%	0.99%	0.00%	1.68%	2.22%	0.74%	3.00%	1.54%	1.64%	1.15%	1.19%	1.28%	0.82%	0.95%	0.90%	2.85%	0.55%	2.05%	1.23%	2.22%	0.71%	2.43%					
19	2.Всероссийская политическая партия «Гражданская Сила»	27	2	4	2	0	0	0	2	0	0	1	0	1	2	0	3	2	1	3	1	1	0	1	0	1	0	0	0					
		0.24%	0.17%	0.26%	0.21%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%	0.28%	0.00%	0.15%	0.31%	0.00%	0.69%	2.38%	0.26%	1.22%	0.19%	0.18%	0.00%	0.55%	0.00%	0.62%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	21	0	6	0	0	0	0	2	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	4	2	1	0	2					
		0.18%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	1.12%	0.00%	0.00%	0.15%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.17%	1.23%	0.20%	0.00%	0.44%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	968	120	162	86	12	27	10	20	10	17	26	13	54	32	10	72	6	19	12	12	57	37	6	40	7	48	9	44					
		8.49%	10.03%	10.73%	8.86%	3.27%	10.31%	11.49%	6.64%	9.43%	9.50%	7.20%	9.63%	8.11%	4.92%	5.46%	16.59%	7.14%	4.85%	4.90%	2.29%	10.29%	8.79%	3.31%	11.70%	4.32%	9.68%	6.38%	9.71%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	25	1	9	1	0	0	0	1	0	0	0	0	2	3	1	0	0	0	0	0	0	0	0	4	1	1	0	1					
		0.22%	0.08%	0.60%	0.10%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.30%	0.46%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.17%	0.62%	0.20%	0.00%	0.22%					
23	6.Политическая партия «Партия социальной справедливости»	20	1	1	1	1	1	0	0	1	0	3	0	2	0	0	3	0	2	0	0	1	1	0	1	0	0	1	0					
		0.18%	0.08%	0.07%	0.10%	0.27%	0.38%	0.00%	0.00%	0.94%	0.00%	0.83%	0.00%	0.30%	0.00%	0.00%	0.69%	0.00%	0.51%	0.00%	0.00%	0.18%	0.24%	0.00%	0.29%	0.00%	0.00%	0.71%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	922	128	127	99	31	23	7	18	13	4	25	10	73	58	17	25	10	16	21	21	24	37	9	31	16	29	10	40					
		8.08%	10.69%	8.41%	10.20%	8.45%	8.78%	8.05%	5.98%	12.26%	2.23%	6.93%	7.41%	10.96%	8.92%	9.29%	5.76%	11.90%	4.08%	8.57%	4.00%	4.33%	8.79%	4.97%	9.06%	9.88%	5.85%	7.09%	8.83%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	825	136	132	111	17	8	2	13	5	2	24	5	50	65	14	35	19	17	6	41	19	29	7	13	3	22	6	24					
		7.23%	11.36%	8.74%	11.43%	4.63%	3.05%	2.30%	4.32%	4.72%	1.12%	6.65%	3.70%	7.51%	10.00%	7.65%	8.06%	22.62%	4.34%	2.45%	7.81%	3.43%	6.89%	3.87%	3.80%	1.85%	4.44%	4.26%	5.30%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	68	5	11	4	2	3	0	2	0	1	4	3	7	5	0	2	1	1	2	3	0	1	1	1	1	2	2	4					
		0.60%	0.42%	0.73%	0.41%	0.54%	1.15%	0.00%	0.66%	0.00%	0.56%	1.11%	2.22%	1.05%	0.77%	0.00%	0.46%	1.19%	0.26%	0.82%	0.57%	0.00%	0.24%	0.55%	0.29%	0.62%	0.40%	1.42%	0.88%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8206	776	1019	655	293	192	67	238	72	145	263	102	445	460	135	284	45	326	196	439	439	300	153	238	128	377	105	314					
		71.95%	64.83%	67.48%	67.46%	79.84%	73.28%	77.01%	79.07%	67.92%	81.01%	72.85%	75.56%	66.82%	70.77%	73.77%	65.44%	53.57%	83.16%	80.00%	83.62%	79.24%	71.26%	84.53%	69.59%	79.01%	76.01%	74.47%	69.32%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	40	7	6	0	1	0	0	0	3	2	1	0	3	2	1	3	0	0	0	2	3	0	1	0	1	1	1	2					
		0.35%	0.58%	0.40%	0.00%	0.27%	0.00%	0.00%	0.00%	2.83%	1.12%	0.28%	0.00%	0.45%	0.31%	0.55%	0.69%	0.00%	0.00%	0.00%	0.38%	0.54%	0.00%	0.55%	0.00%	0.62%	0.20%	0.71%	0.44%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
