Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Куйбышевская городская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400					
		0.27%	0.0%	0.29%	0.81%	0.34%	0.33%	0.0%	0.31%	0.14%	0.15%	0.15%	0.11%	0.23%	0.0%	0.27%	0.11%	0.12%	0.47%	0.11%	0.0%	0.24%	0.50%	0.58%	1.45%	0.0%	0.13%					
27	"10. ""Аграрная партия России"""	705	28	28	33	20	40	21	42	13	34	24	34	35	31	21	32	35	30	36	21	28	32	24	16	26	21					
		3.66%	4.72%	2.78%	4.50%	2.31%	6.79%	3.06%	6.55%	1.92%	5.39%	3.65%	4.04%	4.02%	3.36%	2.89%	3.63%	4.23%	3.55%	4.01%	2.69%	3.43%	4.02%	2.81%	2.58%	3.42%	2.78%					
28	"11. ""Истинные патриоты России"""	10	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	1	1					
		0.05%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.12%	0.12%	0.0%	0.0%	0.13%	0.13%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	260	10	17	18	5	17	7	8	18	17	16	11	10	8	5	6	5	13	10	10	7	7	6	7	15	7					
		1.35%	1.68%	1.69%	2.45%	0.57%	2.88%	1.02%	1.24%	2.66%	2.69%	2.43%	1.30%	1.15%	0.86%	0.68%	0.68%	0.60%	1.54%	1.11%	1.28%	0.85%	0.88%	0.70%	1.13%	1.97%	0.92%					
30	"13. ""Демократическая партия России"""	52	1	6	2	2	1	3	3	5	1	0	5	1	1	2	0	2	1	2	3	1	1	1	0	4	4					
		0.27%	0.16%	0.59%	0.27%	0.23%	0.16%	0.43%	0.46%	0.73%	0.15%	0.0%	0.59%	0.11%	0.10%	0.27%	0.0%	0.24%	0.11%	0.22%	0.38%	0.12%	0.12%	0.11%	0.0%	0.52%	0.52%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	0	2	1	1	1	1	0	0	2	0	1	0	0	0	0	0	0	3	1	2	1	1	1	2	1					
		0.10%	0.0%	0.19%	0.13%	0.11%	0.16%	0.14%	0.0%	0.0%	0.31%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.12%	0.24%	0.12%	0.11%	0.16%	0.26%	0.13%					
32	"15. ""Партия СЛОН"""	17	0	1	1	1	0	1	0	0	2	0	1	0	2	0	1	2	0	0	2	0	0	1	1	1	0					
		0.08%	0.0%	0.09%	0.13%	0.11%	0.0%	0.14%	0.0%	0.0%	0.31%	0.0%	0.11%	0.0%	0.21%	0.0%	0.11%	0.24%	0.0%	0.0%	0.25%	0.0%	0.0%	0.11%	0.16%	0.13%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1663	38	63	49	67	39	51	52	47	29	47	78	104	90	63	105	79	96	80	88	89	72	61	45	76	55					
		8.63%	6.41%	6.27%	6.68%	7.75%	6.62%	7.43%	8.11%	6.95%	4.60%	7.16%	9.28%	11.96%	9.76%	8.68%	11.93%	9.55%	11.37%	8.92%	11.31%	10.93%	9.05%	7.14%	7.26%	10.01%	7.28%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	61	3	8	2	0	2	2	3	2	0	1	3	4	4	0	7	2	3	5	1	4	0	3	1	0	1					
		0.31%	0.50%	0.79%	0.27%	0.0%	0.33%	0.29%	0.46%	0.29%	0.0%	0.15%	0.35%	0.46%	0.43%	0.0%	0.79%	0.24%	0.35%	0.55%	0.12%	0.49%	0.0%	0.35%	0.16%	0.0%	0.13%					
35	"18. ""ЛДПР"""	3077	138	250	114	162	106	121	140	120	116	118	121	113	92	116	110	110	130	142	112	105	117	83	124	98	119					
		15.98%	23.31%	24.90%	15.55%	18.75%	17.99%	17.63%	21.84%	17.75%	18.41%	17.98%	14.40%	13.00%	9.97%	16.0%	12.49%	13.30%	15.40%	15.84%	14.39%	12.89%	14.71%	9.71%	20.03%	12.91%	15.76%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	391	9	28	22	14	11	11	9	11	18	8	18	17	14	13	18	16	16	23	18	21	14	21	12	13	16					
		2.03%	1.52%	2.78%	3.00%	1.62%	1.86%	1.60%	1.40%	1.62%	2.85%	1.21%	2.14%	1.95%	1.51%	1.79%	2.04%	1.93%	1.89%	2.56%	2.31%	2.57%	1.76%	2.45%	1.93%	1.71%	2.11%					
37	"20. ""Политическая партия ""Единая Россия"""	5838	172	245	234	291	165	238	177	207	214	236	240	256	294	232	260	267	233	248	230	244	221	274	215	222	223					
		30.33%	29.05%	24.40%	31.92%	33.68%	28.01%	34.69%	27.61%	30.62%	33.96%	35.97%	28.57%	29.45%	31.88%	32.0%	29.54%	32.28%	27.60%	27.67%	29.56%	29.97%	27.79%	32.08%	34.73%	29.24%	29.53%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	1	2	0	1	0	4	0	3	1	2	0	0	0	2	0	0	2	0	1	3	2	0	0	1	0					
		0.12%	0.16%	0.19%	0.0%	0.11%	0.0%	0.58%	0.0%	0.44%	0.15%	0.30%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.23%	0.0%	0.12%	0.36%	0.25%	0.0%	0.0%	0.13%	0.0%					
39	"22. ""Развитие предпринимательства"""	44	0	5	1	3	0	2	1	3	6	1	0	0	3	1	1	3	1	1	5	0	1	0	1	4	1					
		0.22%	0.0%	0.49%	0.13%	0.34%	0.0%	0.29%	0.15%	0.44%	0.95%	0.15%	0.0%	0.0%	0.32%	0.13%	0.11%	0.36%	0.11%	0.11%	0.64%	0.0%	0.12%	0.0%	0.16%	0.52%	0.13%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3802	97	133	168	122	93	101	99	116	101	131	173	183	203	154	196	152	151	170	189	174	192	232	115	178	179					
		19.75%	16.38%	13.24%	22.91%	14.12%	15.78%	14.72%	15.44%	17.15%	16.03%	19.96%	20.59%	21.05%	22.01%	21.24%	22.27%	18.37%	17.89%	18.97%	24.29%	21.37%	24.15%	27.16%	18.57%	23.45%	23.70%					
																																
41	Против всех	927	34	72	18	43	37	41	39	27	27	26	40	31	58	43	45	36	44	36	31	33	43	35	15	33	40					
		4.81%	5.74%	7.17%	2.45%	4.97%	6.28%	5.97%	6.08%	3.99%	4.28%	3.96%	4.76%	3.56%	6.29%	5.93%	5.11%	4.35%	5.21%	4.01%	3.98%	4.05%	5.40%	4.09%	2.42%	4.34%	5.29%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
