Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Качканарская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1958	УИК №1959	УИК №1960	УИК №1961	УИК №1962	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №1972					
		16.60%	18.41%	16.62%	13.21%	14.69%	19.15%	18.93%	19.67%	12.56%	15.87%	21.54%	14.12%	14.62%	17.90%	16.71%	16.81%	18.15%	12.95%	18.00%	12.75%	20.91%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1897	99	111	134	119	67	77	69	87	48	99	117	97	77	83	87	96	103	99	136	92					
		7.88%	7.17%	7.78%	10.23%	8.70%	6.75%	6.88%	6.65%	7.39%	4.70%	8.05%	8.43%	7.79%	7.41%	7.30%	7.54%	7.78%	9.20%	8.61%	10.45%	7.46%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	161	9	5	14	15	7	13	4	7	5	4	6	3	4	9	7	8	13	11	10	7					
		0.67%	0.65%	0.35%	1.07%	1.10%	0.71%	1.16%	0.39%	0.59%	0.49%	0.33%	0.43%	0.24%	0.38%	0.79%	0.61%	0.65%	1.16%	0.96%	0.77%	0.57%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13614	792	822	740	709	584	602	650	721	654	648	791	732	610	658	660	654	626	595	718	648					
		56.57%	57.39%	57.64%	56.49%	51.83%	58.87%	53.75%	62.68%	61.21%	64.05%	52.68%	56.99%	58.80%	58.71%	57.87%	57.19%	52.99%	55.89%	51.74%	55.15%	52.51%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	260	8	9	12	19	7	9	5	12	4	13	13	25	10	9	21	17	15	23	16	13					
		1.08%	0.58%	0.63%	0.92%	1.39%	0.71%	0.80%	0.48%	1.02%	0.39%	1.06%	0.94%	2.01%	0.96%	0.79%	1.82%	1.38%	1.34%	2.00%	1.23%	1.05%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
