Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Азнакаевская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527					
		69.70%	69.56%	70.41%	68.12%	60.56%	70.51%	74.51%	73.07%	71.55%	63.55%	71.05%	62.57%	72.83%	70.09%	71.82%	74.02%	70.70%	71.86%	74.20%	75.85%	58.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	260	16	16	13	17	13	11	19	22	13	11	5	11	7	9	10	7	19	17	6	18					
		1.16%	1.14%	1.29%	1.18%	1.77%	1.25%	1.07%	1.75%	1.94%	1.35%	1.21%	0.49%	0.98%	0.73%	0.89%	1.00%	0.51%	1.90%	1.60%	0.44%	1.15%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
