Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																				
Дата голосования: 02.12.2007																																																				
																																																				
Наименование Избирательной комиссии:    Нелидовская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739					
18	1.Политическая партия «Аграрная партия России»	448	4	21	15	23	5	23	7	0	29	16	20	13	18	15	14	4	5	17	3	15	7	27	2	15	5	2	9	14	8	3	1	1	3	3	9	1	9	10	6	2	5	9	19	6	5					
		2.88%	2.31%	3.43%	3.86%	2.41%	3.18%	4.17%	2.10%	0.00%	3.55%	2.10%	2.81%	2.98%	2.72%	2.64%	1.66%	1.62%	3.31%	2.53%	2.01%	2.96%	2.59%	3.98%	0.98%	2.12%	1.41%	1.31%	2.21%	4.55%	4.19%	3.53%	0.69%	1.33%	3.66%	3.61%	3.63%	1.22%	6.77%	8.40%	3.16%	1.47%	2.94%	4.97%	6.15%	2.47%	2.05%					
19	2.Всероссийская политическая партия «Гражданская Сила»	85	0	8	1	5	1	6	2	0	6	8	3	1	2	3	6	5	2	4	1	1	1	2	0	7	3	0	2	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1					
		0.55%	0.00%	1.31%	0.26%	0.52%	0.64%	1.09%	0.60%	0.00%	0.73%	1.05%	0.42%	0.23%	0.30%	0.53%	0.71%	2.02%	1.32%	0.60%	0.67%	0.20%	0.37%	0.29%	0.00%	0.99%	0.85%	0.00%	0.49%	0.32%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.22%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%					
20	3.Политическая партия «Демократическая партия России»	22	1	1	0	0	0	0	0	0	1	1	2	1	2	0	1	2	0	1	2	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1					
		0.14%	0.58%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.13%	0.28%	0.23%	0.30%	0.00%	0.12%	0.81%	0.00%	0.15%	1.34%	0.00%	0.37%	0.15%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.22%	0.00%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.41%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2819	20	120	62	198	26	106	33	3	207	165	171	103	124	115	171	33	14	171	21	82	64	142	30	135	52	19	49	46	28	18	8	7	12	9	25	11	19	13	26	31	33	26	29	27	15					
		18.14%	11.56%	19.58%	15.94%	20.75%	16.56%	19.24%	9.88%	6.12%	25.34%	21.68%	24.05%	23.62%	18.76%	20.25%	20.24%	13.36%	9.27%	25.45%	14.09%	16.21%	23.70%	20.91%	14.71%	19.12%	14.69%	12.42%	12.01%	14.94%	14.66%	21.18%	5.52%	9.33%	14.63%	10.84%	10.08%	13.41%	14.29%	10.92%	13.68%	22.79%	19.41%	14.36%	9.39%	11.11%	6.15%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	89	1	12	3	4	1	7	0	0	4	4	4	2	4	3	3	0	1	5	1	1	2	2	1	4	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	9	2	4					
		0.57%	0.58%	1.96%	0.77%	0.42%	0.64%	1.27%	0.00%	0.00%	0.49%	0.53%	0.56%	0.46%	0.61%	0.53%	0.36%	0.00%	0.66%	0.74%	0.67%	0.20%	0.74%	0.29%	0.49%	0.57%	0.00%	0.00%	0.49%	0.00%	1.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	2.91%	0.82%	1.64%					
23	6.Политическая партия «Партия социальной справедливости»	37	0	0	0	2	2	0	0	0	1	2	3	0	2	0	2	1	1	2	1	2	0	1	1	2	1	0	1	2	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1	2	0					
		0.24%	0.00%	0.00%	0.00%	0.21%	1.27%	0.00%	0.00%	0.00%	0.12%	0.26%	0.42%	0.00%	0.30%	0.00%	0.24%	0.40%	0.66%	0.30%	0.67%	0.40%	0.00%	0.15%	0.49%	0.28%	0.28%	0.00%	0.25%	0.65%	0.52%	0.00%	0.00%	1.33%	0.00%	0.00%	0.00%	1.22%	0.75%	0.00%	0.00%	0.74%	0.00%	0.00%	0.32%	0.82%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1577	21	58	50	67	19	71	21	6	71	79	67	46	66	67	105	34	15	71	18	60	24	76	27	52	27	24	59	35	21	3	13	6	7	8	20	3	15	12	22	11	16	13	27	19	25					
		10.15%	12.14%	9.46%	12.85%	7.02%	12.10%	12.89%	6.29%	12.24%	8.69%	10.38%	9.42%	10.55%	9.98%	11.80%	12.43%	13.77%	9.93%	10.57%	12.08%	11.86%	8.89%	11.19%	13.24%	7.37%	7.63%	15.69%	14.46%	11.36%	10.99%	3.53%	8.97%	8.00%	8.54%	9.64%	8.06%	3.66%	11.28%	10.08%	11.58%	8.09%	9.41%	7.18%	8.74%	7.82%	10.25%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1417	21	53	49	99	20	34	11	1	86	79	76	44	74	61	95	13	12	67	16	47	28	64	17	73	14	9	24	45	7	5	10	2	5	7	25	13	17	4	7	7	8	9	22	21	16					
		9.12%	12.14%	8.65%	12.60%	10.38%	12.74%	6.17%	3.29%	2.04%	10.53%	10.38%	10.69%	10.09%	11.20%	10.74%	11.24%	5.26%	7.95%	9.97%	10.74%	9.29%	10.37%	9.43%	8.33%	10.34%	3.95%	5.88%	5.88%	14.61%	3.66%	5.88%	6.90%	2.67%	6.10%	8.43%	10.08%	15.85%	12.78%	3.36%	3.68%	5.15%	4.71%	4.97%	7.12%	8.64%	6.56%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	107	1	6	3	4	0	5	0	1	8	5	5	4	2	6	7	2	2	4	1	3	3	3	1	1	1	1	2	2	2	0	0	0	0	1	3	3	0	2	2	1	0	1	4	4	1					
		0.69%	0.58%	0.98%	0.77%	0.42%	0.00%	0.91%	0.00%	2.04%	0.98%	0.66%	0.70%	0.92%	0.30%	1.06%	0.83%	0.81%	1.32%	0.60%	0.67%	0.59%	1.11%	0.44%	0.49%	0.14%	0.28%	0.65%	0.49%	0.65%	1.05%	0.00%	0.00%	0.00%	0.00%	1.20%	1.21%	3.66%	0.00%	1.68%	1.05%	0.74%	0.00%	0.55%	1.29%	1.65%	0.41%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8688	103	325	197	530	81	296	260	38	379	382	349	215	355	291	428	151	98	322	85	287	138	351	125	406	245	98	252	157	118	55	112	58	53	52	162	48	71	77	117	81	104	118	193	156	169					
		55.90%	59.54%	53.02%	50.64%	55.56%	51.59%	53.72%	77.84%	77.55%	46.39%	50.20%	49.09%	49.31%	53.71%	51.23%	50.65%	61.13%	64.90%	47.92%	57.05%	56.72%	51.11%	51.69%	61.27%	57.51%	69.21%	64.05%	61.76%	50.97%	61.78%	64.71%	77.24%	77.33%	64.63%	62.65%	65.32%	58.54%	53.38%	64.71%	61.58%	59.56%	61.18%	65.19%	62.46%	64.20%	69.26%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	131	1	5	5	8	2	1	0	0	13	11	6	4	6	5	7	2	1	2	0	3	2	3	0	5	2	0	6	2	2	1	0	0	1	3	1	0	0	0	8	0	0	4	3	4	2					
		0.84%	0.58%	0.82%	1.29%	0.84%	1.27%	0.18%	0.00%	0.00%	1.59%	1.45%	0.84%	0.92%	0.91%	0.88%	0.83%	0.81%	0.66%	0.30%	0.00%	0.59%	0.74%	0.44%	0.00%	0.71%	0.56%	0.00%	1.47%	0.65%	1.05%	1.18%	0.00%	0.00%	1.22%	3.61%	0.40%	0.00%	0.00%	0.00%	4.21%	0.00%	0.00%	2.21%	0.97%	1.65%	0.82%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
