Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																					
Дата голосования: 04.12.2011																																																					
																																																					
Наименование Избирательной комиссии:    Нелидовская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	90	0	1	3	4	1	1	3	0	2	2	2	6	1	1	2	1	2	1	1	1	1	1	1	1	0	0	1	3	1	1	3	2	2	1	4	6	1	2	1	8	0	2	2	8	2	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2543	36	110	95	166	10	92	23	33	118	152	107	111	83	72	119	49	104	58	101	50	140	29	110	44	28	19	91	59	16	6	15	9	12	20	29	11	3	12	37	17	15	10	18	34	35	35					
		16.71%	13.79%	15.05%	21.25%	19.17%	11.49%	13.81%	9.39%	11.83%	15.27%	23.07%	15.90%	15.42%	20.65%	14.57%	17.07%	17.07%	21.58%	21.25%	20.36%	20.24%	20.44%	17.79%	15.83%	16.12%	17.50%	14.73%	21.21%	17.72%	13.22%	6.82%	13.76%	14.06%	14.29%	20.83%	11.46%	12.09%	3.26%	10.17%	17.29%	11.41%	7.32%	9.80%	16.07%	13.77%	17.33%	16.06%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1665	31	63	48	89	14	76	15	33	68	60	71	62	43	61	98	34	39	43	69	21	74	22	64	36	26	22	49	55	13	7	20	5	13	3	31	17	10	11	26	9	18	5	17	40	11	23					
		10.94%	11.88%	8.62%	10.74%	10.28%	16.09%	11.41%	6.12%	11.83%	8.80%	9.10%	10.55%	8.61%	10.70%	12.35%	14.06%	11.85%	8.09%	15.75%	13.91%	8.50%	10.80%	13.50%	9.21%	13.19%	16.25%	17.05%	11.42%	16.52%	10.74%	7.95%	18.35%	7.81%	15.48%	3.13%	12.25%	18.68%	10.87%	9.32%	12.15%	6.04%	8.78%	4.90%	15.18%	16.19%	5.45%	10.55%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	149	2	10	12	7	1	5	3	2	5	5	5	5	2	10	4	3	7	1	3	5	4	2	3	3	1	2	4	5	1	2	0	1	0	0	7	0	1	1	4	1	3	2	0	3	2	0					
		0.98%	0.77%	1.37%	2.68%	0.81%	1.15%	0.75%	1.22%	0.72%	0.65%	0.76%	0.74%	0.69%	0.50%	2.02%	0.57%	1.05%	1.45%	0.37%	0.60%	2.02%	0.58%	1.23%	0.43%	1.10%	0.63%	1.55%	0.93%	1.50%	0.83%	2.27%	0.00%	1.56%	0.00%	0.00%	2.77%	0.00%	1.09%	0.85%	1.87%	0.67%	1.46%	1.96%	0.00%	1.21%	0.99%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3872	46	185	119	288	18	180	33	30	260	229	192	172	131	167	219	74	163	71	124	72	197	47	171	49	30	27	103	74	19	14	8	10	8	10	60	10	24	20	40	23	47	17	18	35	22	16					
		25.45%	17.62%	25.31%	26.62%	33.26%	20.69%	27.03%	13.47%	10.75%	33.64%	34.75%	28.53%	23.89%	32.59%	33.81%	31.42%	25.78%	33.82%	26.01%	25.00%	29.15%	28.76%	28.83%	24.60%	17.95%	18.75%	20.93%	24.01%	22.22%	15.70%	15.91%	7.34%	15.63%	9.52%	10.42%	23.72%	10.99%	26.09%	16.95%	18.69%	15.44%	22.93%	16.67%	16.07%	14.17%	10.89%	7.34%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	300	2	13	11	17	0	16	0	3	31	14	20	11	12	9	21	3	8	6	12	5	16	3	18	3	0	3	5	2	0	1	0	0	0	8	6	1	0	0	2	1	4	1	2	4	6	0					
		1.97%	0.77%	1.78%	2.46%	1.96%	0.00%	2.40%	0.00%	1.08%	4.01%	2.12%	2.97%	1.53%	2.99%	1.82%	3.01%	1.05%	1.66%	2.20%	2.42%	2.02%	2.34%	1.84%	2.59%	1.10%	0.00%	2.33%	1.17%	0.60%	0.00%	1.14%	0.00%	0.00%	0.00%	8.33%	2.37%	1.10%	0.00%	0.00%	0.93%	0.67%	1.95%	0.98%	1.79%	1.62%	2.97%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6390	140	339	151	287	42	282	170	175	276	186	238	356	125	167	222	121	151	92	180	86	247	55	305	138	71	56	172	134	71	58	66	38	51	47	118	52	54	70	104	91	116	66	55	130	115	124					
		41.99%	53.64%	46.37%	33.78%	33.14%	48.28%	42.34%	69.39%	62.72%	35.71%	28.22%	35.36%	49.44%	31.09%	33.81%	31.85%	42.16%	31.33%	33.70%	36.29%	34.82%	36.06%	33.74%	43.88%	50.55%	44.38%	43.41%	40.09%	40.24%	58.68%	65.91%	60.55%	59.38%	60.71%	48.96%	46.64%	57.14%	58.70%	59.32%	48.60%	61.07%	56.59%	64.71%	49.11%	52.63%	56.93%	56.88%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	53	0	3	4	4	0	3	1	0	2	6	0	1	0	3	3	2	2	1	2	2	1	0	3	0	1	0	2	0	0	0	0	1	0	2	0	0	0	1	1	0	0	0	1	0	0	1					
		0.35%	0.00%	0.41%	0.89%	0.46%	0.00%	0.45%	0.41%	0.00%	0.26%	0.91%	0.00%	0.14%	0.00%	0.61%	0.43%	0.70%	0.41%	0.37%	0.40%	0.81%	0.15%	0.00%	0.43%	0.00%	0.63%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	1.56%	0.00%	2.08%	0.00%	0.00%	0.00%	0.85%	0.47%	0.00%	0.00%	0.00%	0.89%	0.00%	0.00%	0.46%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
