Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Чаплыгинская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922					
		2.39%	1.39%	1.90%	2.59%	1.77%	4.06%	1.40%	2.66%	1.43%	2.06%	0.0%	1.69%	2.41%	4.30%	1.84%	3.39%	3.14%	2.04%	0.81%	2.73%	3.99%	3.19%	1.34%	4.02%	1.96%	4.62%	2.20%	2.82%	2.28%	0.82%	0.0%	3.47%	3.12%	2.21%	4.47%	2.38%	4.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	306	36	32	26	32	2	2	12	3	0	0	4	6	2	12	7	7	9	2	27	4	10	4	8	4	2	9	3	2	2	1	14	7	9	4	2	0					
		1.74%	1.93%	2.03%	1.68%	2.26%	0.81%	0.93%	3.55%	1.07%	0.0%	0.0%	1.12%	1.31%	0.71%	3.68%	2.64%	3.66%	1.41%	0.81%	2.46%	0.66%	1.45%	1.34%	2.01%	1.56%	1.85%	2.20%	1.20%	0.65%	0.82%	1.07%	2.02%	2.43%	3.98%	0.81%	0.39%	0.0%					
22	"5. ""За Русь Святую"""	217	22	12	8	12	3	6	3	4	0	6	16	14	2	6	0	1	6	1	18	6	9	6	2	0	2	2	2	4	8	0	4	5	4	12	11	0					
		1.23%	1.18%	0.76%	0.51%	0.85%	1.21%	2.81%	0.88%	1.43%	0.0%	2.65%	4.51%	3.07%	0.71%	1.84%	0.0%	0.52%	0.94%	0.40%	1.64%	0.99%	1.30%	2.02%	0.50%	0.0%	1.85%	0.48%	0.80%	1.30%	3.29%	0.0%	0.57%	1.73%	1.76%	2.43%	2.18%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	61	2	2	5	0	2	0	3	0	0	0	0	1	0	0	1	2	4	0	5	3	3	2	2	0	2	1	2	3	1	1	4	0	1	3	6	0					
		0.34%	0.10%	0.12%	0.32%	0.0%	0.81%	0.0%	0.88%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.37%	1.04%	0.62%	0.0%	0.45%	0.49%	0.43%	0.67%	0.50%	0.0%	1.85%	0.24%	0.80%	0.97%	0.41%	1.07%	0.57%	0.0%	0.44%	0.60%	1.19%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	112	14	9	16	10	0	0	2	0	1	0	2	3	1	1	1	2	9	0	3	1	5	2	3	0	0	2	3	2	3	1	2	1	2	4	7	0					
		0.63%	0.75%	0.57%	1.03%	0.70%	0.0%	0.0%	0.59%	0.0%	1.03%	0.0%	0.56%	0.65%	0.35%	0.30%	0.37%	1.04%	1.41%	0.0%	0.27%	0.16%	0.72%	0.67%	0.75%	0.0%	0.0%	0.48%	1.20%	0.65%	1.23%	1.07%	0.28%	0.34%	0.88%	0.81%	1.38%	0.0%					
25	"8. ""Народно-республиканская партия России"""	53	3	1	0	1	0	1	2	0	2	0	2	1	0	2	0	2	9	0	3	0	1	4	2	1	1	0	2	0	1	0	3	3	0	0	6	0					
		0.30%	0.16%	0.06%	0.0%	0.07%	0.0%	0.46%	0.59%	0.0%	2.06%	0.0%	0.56%	0.21%	0.0%	0.61%	0.0%	1.04%	1.41%	0.0%	0.27%	0.0%	0.14%	1.34%	0.50%	0.39%	0.92%	0.0%	0.80%	0.0%	0.41%	0.0%	0.43%	1.04%	0.0%	0.0%	1.19%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	45	6	9	3	3	0	3	0	1	1	0	1	1	0	0	1	0	1	0	2	2	0	1	2	0	0	0	3	1	0	0	1	2	1	0	0	0					
		0.25%	0.32%	0.57%	0.19%	0.21%	0.0%	1.40%	0.0%	0.35%	1.03%	0.0%	0.28%	0.21%	0.0%	0.0%	0.37%	0.0%	0.15%	0.0%	0.18%	0.33%	0.0%	0.33%	0.50%	0.0%	0.0%	0.0%	1.20%	0.32%	0.0%	0.0%	0.14%	0.69%	0.44%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1646	137	97	96	72	29	39	21	40	35	12	57	57	27	29	26	35	44	24	89	52	66	63	30	40	14	50	46	45	29	5	75	40	15	50	51	9					
		9.37%	7.35%	6.17%	6.22%	5.10%	11.78%	18.30%	6.21%	14.38%	36.08%	5.30%	16.10%	12.52%	9.67%	8.89%	9.81%	18.32%	6.92%	9.83%	8.12%	8.65%	9.59%	21.21%	7.53%	15.68%	12.96%	12.22%	18.54%	14.65%	11.93%	5.37%	10.85%	13.88%	6.63%	10.16%	10.11%	12.0%					
28	"11. ""Истинные патриоты России"""	16	1	0	1	2	1	1	0	2	0	0	0	0	0	0	2	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1					
		0.09%	0.05%	0.0%	0.06%	0.14%	0.40%	0.46%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.15%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	1.33%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	154	15	12	14	14	0	2	5	4	2	0	7	4	1	0	2	3	5	4	4	6	11	4	3	1	2	9	2	0	1	0	8	3	0	3	3	0					
		0.87%	0.80%	0.76%	0.90%	0.99%	0.0%	0.93%	1.47%	1.43%	2.06%	0.0%	1.97%	0.87%	0.35%	0.0%	0.75%	1.57%	0.78%	1.63%	0.36%	0.99%	1.59%	1.34%	0.75%	0.39%	1.85%	2.20%	0.80%	0.0%	0.41%	0.0%	1.15%	1.04%	0.0%	0.60%	0.59%	0.0%					
30	"13. ""Демократическая партия России"""	43	3	4	1	5	0	0	1	0	0	0	3	1	0	0	1	0	1	0	2	2	5	3	0	0	0	1	1	2	0	1	2	1	0	1	2	0					
		0.24%	0.16%	0.25%	0.06%	0.35%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.84%	0.21%	0.0%	0.0%	0.37%	0.0%	0.15%	0.0%	0.18%	0.33%	0.72%	1.01%	0.0%	0.0%	0.0%	0.24%	0.40%	0.65%	0.0%	1.07%	0.28%	0.34%	0.0%	0.20%	0.39%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	47	4	5	2	0	4	1	0	1	0	0	2	3	0	0	0	2	1	2	6	1	1	1	0	1	0	1	0	2	1	0	2	0	1	2	1	0					
		0.26%	0.21%	0.31%	0.12%	0.0%	1.62%	0.46%	0.0%	0.35%	0.0%	0.0%	0.56%	0.65%	0.0%	0.0%	0.0%	1.04%	0.15%	0.81%	0.54%	0.16%	0.14%	0.33%	0.0%	0.39%	0.0%	0.24%	0.0%	0.65%	0.41%	0.0%	0.28%	0.0%	0.44%	0.40%	0.19%	0.0%					
32	"15. ""Партия СЛОН"""	27	1	1	1	2	0	4	1	1	0	0	0	1	2	0	0	1	2	0	0	0	2	0	0	1	0	0	0	0	1	0	2	0	1	3	0	0					
		0.15%	0.05%	0.06%	0.06%	0.14%	0.0%	1.87%	0.29%	0.35%	0.0%	0.0%	0.0%	0.21%	0.71%	0.0%	0.0%	0.52%	0.31%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.28%	0.0%	0.44%	0.60%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1532	229	133	165	153	8	14	33	24	4	0	10	23	27	17	27	7	47	7	98	56	60	19	54	10	2	42	3	31	20	4	63	29	27	33	51	2					
		8.72%	12.29%	8.46%	10.69%	10.85%	3.25%	6.57%	9.76%	8.63%	4.12%	0.0%	2.82%	5.05%	9.67%	5.21%	10.18%	3.66%	7.40%	2.86%	8.94%	9.31%	8.72%	6.39%	13.56%	3.92%	1.85%	10.26%	1.20%	10.09%	8.23%	4.30%	9.11%	10.06%	11.94%	6.70%	10.11%	2.66%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	98	7	2	10	3	2	1	2	1	1	0	3	8	1	2	1	3	4	2	7	8	4	5	2	1	0	3	0	2	1	2	3	2	0	2	3	0					
		0.55%	0.37%	0.12%	0.64%	0.21%	0.81%	0.46%	0.59%	0.35%	1.03%	0.0%	0.84%	1.75%	0.35%	0.61%	0.37%	1.57%	0.62%	0.81%	0.63%	1.33%	0.58%	1.68%	0.50%	0.39%	0.0%	0.73%	0.0%	0.65%	0.41%	2.15%	0.43%	0.69%	0.0%	0.40%	0.59%	0.0%					
35	"18. ""ЛДПР"""	2257	245	215	225	167	20	23	22	58	12	16	43	62	26	32	40	25	71	34	186	103	100	42	50	31	12	48	31	29	13	3	94	26	29	50	62	12					
		12.85%	13.15%	13.67%	14.58%	11.84%	8.13%	10.79%	6.50%	20.86%	12.37%	7.07%	12.14%	13.62%	9.31%	9.81%	15.09%	13.08%	11.18%	13.93%	16.97%	17.13%	14.53%	14.14%	12.56%	12.15%	11.11%	11.73%	12.5%	9.44%	5.34%	3.22%	13.60%	9.02%	12.83%	10.16%	12.30%	16.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	357	36	37	26	18	2	5	10	6	1	4	7	11	8	12	8	5	16	2	18	11	9	10	6	2	3	8	6	3	4	1	25	9	4	12	10	2					
		2.03%	1.93%	2.35%	1.68%	1.27%	0.81%	2.34%	2.95%	2.15%	1.03%	1.76%	1.97%	2.41%	2.86%	3.68%	3.01%	2.61%	2.51%	0.81%	1.64%	1.83%	1.30%	3.36%	1.50%	0.78%	2.77%	1.95%	2.41%	0.97%	1.64%	1.07%	3.61%	3.12%	1.76%	2.43%	1.98%	2.66%					
37	"20. ""Политическая партия ""Единая Россия"""	5338	617	530	467	464	60	45	107	48	21	102	64	95	121	97	74	46	218	91	341	152	187	56	157	73	20	106	80	100	76	49	163	92	66	160	163	30					
		30.41%	33.13%	33.71%	30.26%	32.90%	24.39%	21.12%	31.65%	17.26%	21.64%	45.13%	18.07%	20.87%	43.36%	29.75%	27.92%	24.08%	34.33%	37.29%	31.11%	25.29%	27.18%	18.85%	39.44%	28.62%	18.51%	25.91%	32.25%	32.57%	31.27%	52.68%	23.58%	31.94%	29.20%	32.52%	32.34%	40.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	50	4	4	4	5	0	1	3	0	0	0	0	4	0	2	0	1	2	0	1	3	2	2	0	2	0	3	0	0	0	0	1	3	0	3	0	0					
		0.28%	0.21%	0.25%	0.25%	0.35%	0.0%	0.46%	0.88%	0.0%	0.0%	0.0%	0.0%	0.87%	0.0%	0.61%	0.0%	0.52%	0.31%	0.0%	0.09%	0.49%	0.29%	0.67%	0.0%	0.78%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.14%	1.04%	0.0%	0.60%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	61	7	2	3	4	0	0	22	1	0	0	0	1	0	0	1	1	3	0	6	1	0	2	0	2	0	1	0	2	0	0	0	0	1	0	0	1					
		0.34%	0.37%	0.12%	0.19%	0.28%	0.0%	0.0%	6.50%	0.35%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.37%	0.52%	0.47%	0.0%	0.54%	0.16%	0.0%	0.67%	0.0%	0.78%	0.0%	0.24%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	1.33%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2745	269	279	264	283	75	44	45	50	9	22	43	96	30	75	39	31	108	47	126	83	95	34	33	64	24	67	24	30	47	15	125	29	29	60	41	10					
		15.63%	14.44%	17.74%	17.10%	20.07%	30.48%	20.65%	13.31%	17.98%	9.27%	9.73%	12.14%	21.09%	10.75%	23.00%	14.71%	16.23%	17.00%	19.26%	11.49%	13.81%	13.80%	11.44%	8.29%	25.09%	22.22%	16.38%	9.67%	9.77%	19.34%	16.12%	18.08%	10.06%	12.83%	12.19%	8.13%	13.33%					
																																											
41	Против всех	653	102	95	80	60	7	1	8	10	1	6	7	11	5	10	5	1	18	6	42	13	32	7	13	8	3	5	4	9	6	3	19	7	5	23	19	2					
		3.72%	5.47%	6.04%	5.18%	4.25%	2.84%	0.46%	2.36%	3.59%	1.03%	2.65%	1.97%	2.41%	1.79%	3.06%	1.88%	0.52%	2.83%	2.45%	3.83%	2.16%	4.65%	2.35%	3.26%	3.13%	2.77%	1.22%	1.61%	2.93%	2.46%	3.22%	2.74%	2.43%	2.21%	4.67%	3.76%	2.66%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
