Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Даниловская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697					
14	Число погашенных открепительных удостоверений	247	10	10	9	10	7	10	10	9	8	9	13	10	10	9	10	10	5	9	5	10	14	10	10	8	12	10					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	"1. ""ЕДИНЕНИЕ"""	91	7	10	1	1	3	2	7	8	2	4	3	2	0	7	4	4	1	3	4	1	5	0	2	2	8	0					
		1.07%	0.63%	0.79%	0.72%	0.91%	0.64%	2.35%	2.29%	2.03%	1.63%	3.63%	0.61%	1.69%	0.0%	0.86%	2.83%	1.34%	3.33%	0.83%	5.19%	1.04%	0.67%	0.0%	1.48%	0.60%	1.76%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	146	16	27	2	3	4	2	4	2	2	3	12	1	3	20	1	4	0	1	2	0	21	0	3	4	7	2					
		1.72%	1.44%	2.13%	1.45%	2.75%	0.86%	2.35%	1.31%	0.50%	1.63%	2.72%	2.46%	0.84%	5.55%	2.46%	0.70%	1.34%	0.0%	0.27%	2.59%	0.0%	2.83%	0.0%	2.22%	1.21%	1.54%	1.56%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	164	18	25	2	2	6	2	11	8	4	1	2	2	1	22	2	5	1	9	0	1	22	6	3	2	5	2					
		1.94%	1.62%	1.97%	1.45%	1.83%	1.29%	2.35%	3.60%	2.03%	3.27%	0.90%	0.41%	1.69%	1.85%	2.70%	1.41%	1.67%	3.33%	2.49%	0.0%	1.04%	2.96%	6.89%	2.22%	0.60%	1.10%	1.56%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	87	12	19	3	1	2	0	2	2	3	2	5	6	0	5	1	11	0	2	0	1	4	1	1	0	4	0					
		1.03%	1.08%	1.50%	2.18%	0.91%	0.43%	0.0%	0.65%	0.50%	2.45%	1.81%	1.02%	5.08%	0.0%	0.61%	0.70%	3.69%	0.0%	0.55%	0.0%	1.04%	0.53%	1.14%	0.74%	0.0%	0.88%	0.0%					
22	"5. ""За Русь Святую"""	39	5	4	0	0	2	0	1	0	0	0	5	3	0	3	1	0	0	2	0	0	10	1	1	0	1	0					
		0.46%	0.45%	0.31%	0.0%	0.0%	0.43%	0.0%	0.32%	0.0%	0.0%	0.0%	1.02%	2.54%	0.0%	0.36%	0.70%	0.0%	0.0%	0.55%	0.0%	0.0%	1.34%	1.14%	0.74%	0.0%	0.22%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	24	1	7	0	1	2	0	1	0	0	0	2	1	1	2	0	1	0	0	0	1	0	0	3	0	1	0					
		0.28%	0.09%	0.55%	0.0%	0.91%	0.43%	0.0%	0.32%	0.0%	0.0%	0.0%	0.41%	0.84%	1.85%	0.24%	0.0%	0.33%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	2.22%	0.0%	0.22%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	22	7	6	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	1	1	0					
		0.26%	0.63%	0.47%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	1.81%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.22%	0.0%					
25	"8. ""Народно-республиканская партия России"""	8	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	1	0	0					
		0.09%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.26%	0.0%	0.0%	0.30%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	4	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0					
		0.13%	0.36%	0.15%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	1.14%	0.74%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	717	40	85	4	7	47	12	37	30	5	3	39	9	1	59	18	37	1	40	3	9	104	8	12	41	47	19					
		8.49%	3.61%	6.72%	2.91%	6.42%	10.17%	14.11%	12.13%	7.63%	4.09%	2.72%	8.00%	7.62%	1.85%	7.26%	12.76%	12.41%	3.33%	11.08%	3.89%	9.37%	14.03%	9.19%	8.88%	12.46%	10.35%	14.84%					
28	"11. ""Истинные патриоты России"""	9	2	0	0	0	0	0	0	0	0	0	0	2	1	2	0	1	0	0	0	0	0	0	0	0	0	1					
		0.10%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.69%	1.85%	0.24%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	66	21	11	0	2	3	1	4	0	0	0	4	2	0	7	0	5	1	0	1	0	0	0	0	1	3	0					
		0.78%	1.89%	0.87%	0.0%	1.83%	0.64%	1.17%	1.31%	0.0%	0.0%	0.0%	0.82%	1.69%	0.0%	0.86%	0.0%	1.67%	3.33%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.30%	0.66%	0.0%					
30	"13. ""Демократическая партия России"""	19	2	4	0	0	0	0	3	0	0	0	1	0	0	1	0	1	0	3	0	0	1	0	1	1	1	0					
		0.22%	0.18%	0.31%	0.0%	0.0%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.12%	0.0%	0.33%	0.0%	0.83%	0.0%	0.0%	0.13%	0.0%	0.74%	0.30%	0.22%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	10	0	3	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1					
		0.11%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.81%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.78%					
32	"15. ""Партия СЛОН"""	9	1	0	0	0	3	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0					
		0.10%	0.09%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.70%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	401	53	84	5	1	26	3	3	14	0	11	22	3	6	47	4	3	0	16	1	1	34	0	4	33	26	1					
		4.75%	4.79%	6.64%	3.64%	0.91%	5.62%	3.52%	0.98%	3.56%	0.0%	10.0%	4.51%	2.54%	11.11%	5.78%	2.83%	1.00%	0.0%	4.43%	1.29%	1.04%	4.58%	0.0%	2.96%	10.03%	5.72%	0.78%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	16	2	2	0	0	0	0	1	0	0	0	0	0	1	3	0	1	0	1	0	1	2	0	0	1	1	0					
		0.18%	0.18%	0.15%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	1.85%	0.36%	0.0%	0.33%	0.0%	0.27%	0.0%	1.04%	0.26%	0.0%	0.0%	0.30%	0.22%	0.0%					
35	"18. ""ЛДПР"""	1208	128	148	8	18	76	7	42	101	34	27	76	24	7	165	19	54	2	45	19	15	86	6	16	17	55	13					
		14.31%	11.57%	11.70%	5.83%	16.51%	16.45%	8.23%	13.77%	25.69%	27.86%	24.54%	15.60%	20.33%	12.96%	20.32%	13.47%	18.12%	6.66%	12.46%	24.67%	15.62%	11.60%	6.89%	11.85%	5.16%	12.11%	10.15%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	167	46	38	2	2	7	0	2	4	2	1	8	2	0	13	2	4	0	6	1	0	10	3	1	3	10	0					
		1.97%	4.15%	3.00%	1.45%	1.83%	1.51%	0.0%	0.65%	1.01%	1.63%	0.90%	1.64%	1.69%	0.0%	1.60%	1.41%	1.34%	0.0%	1.66%	1.29%	0.0%	1.34%	3.44%	0.74%	0.91%	2.20%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2134	256	328	13	23	77	22	98	103	28	13	125	29	15	266	35	85	9	95	22	16	174	44	57	69	104	28					
		25.28%	23.14%	25.94%	9.48%	21.10%	16.66%	25.88%	32.13%	26.20%	22.95%	11.81%	25.66%	24.57%	27.77%	32.75%	24.82%	28.52%	30.0%	26.31%	28.57%	16.66%	23.48%	50.57%	42.22%	20.97%	22.90%	21.87%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	1	1	1	0	0	0	0	0	1	2	0	0	0	3	0	1	0	0	0	0	2	0	1	0	1	0					
		0.16%	0.09%	0.07%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	1.81%	0.0%	0.0%	0.0%	0.36%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.74%	0.0%	0.22%	0.0%					
39	"22. ""Развитие предпринимательства"""	10	2	1	0	0	1	0	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1					
		0.11%	0.18%	0.07%	0.0%	0.0%	0.21%	0.0%	0.32%	0.0%	0.0%	0.90%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2665	396	407	84	37	183	33	78	105	32	37	157	28	11	158	36	63	13	118	22	46	238	11	23	143	155	51					
		31.57%	35.80%	32.19%	61.31%	33.94%	39.61%	38.82%	25.57%	26.71%	26.22%	33.63%	32.23%	23.72%	20.37%	19.45%	25.53%	21.14%	43.33%	32.68%	28.57%	47.91%	32.11%	12.64%	17.03%	43.46%	34.14%	39.84%					
																																	
41	Против всех	217	41	47	5	1	13	1	2	10	6	0	14	0	2	13	9	4	1	4	2	0	15	1	4	6	11	5					
		2.57%	3.70%	3.71%	3.64%	0.91%	2.81%	1.17%	0.65%	2.54%	4.91%	0.0%	2.87%	0.0%	3.70%	1.60%	6.38%	1.34%	3.33%	1.10%	2.59%	0.0%	2.02%	1.14%	2.96%	1.82%	2.42%	3.90%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
