Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Ромодановская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528					
		0.01%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	141	0	10	32	3	31	26	7	7	0	0	0	0	1	0	1	2	0	0	0	7	3	5	2	0	1	1	2	0					
		0.96%	0.00%	1.01%	3.17%	0.58%	3.40%	3.15%	0.75%	1.43%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.38%	0.94%	0.00%	0.00%	0.00%	1.60%	0.95%	0.87%	0.48%	0.00%	0.19%	0.84%	0.48%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	50	0	5	16	1	2	12	3	2	0	0	0	0	1	0	1	1	0	0	0	2	1	0	0	0	2	0	1	0					
		0.34%	0.00%	0.50%	1.58%	0.19%	0.22%	1.45%	0.32%	0.41%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.38%	0.47%	0.00%	0.00%	0.00%	0.46%	0.32%	0.00%	0.00%	0.00%	0.37%	0.00%	0.24%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	8	0	4	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.00%	0.40%	0.00%	0.00%	0.00%	0.24%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	1.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13715	919	927	856	487	793	718	911	429	449	440	1783	159	260	75	257	208	118	121	255	384	312	569	415	409	500	118	412	431					
		93.86%	84.08%	93.26%	84.75%	94.75%	86.86%	87.03%	97.23%	87.55%	97.82%	99.55%	99.44%	98.15%	98.86%	98.68%	98.85%	98.11%	10.00%	98.37%	10.00%	87.87%	98.42%	98.78%	98.57%	99.51%	92.59%	99.16%	98.56%	99.31%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	6	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.00%	0.20%	0.20%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
