Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Ромодановская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	421	48	57	23	59	60	1	9	0	7	0	23	2	9	6	14	4	3	8	6	0	2	24	6	14	19	11	6					
		3.49%	3.66%	4.33%	3.12%	4.30%	4.90%	0.40%	2.09%	0.00%	1.90%	0.00%	2.24%	1.28%	2.23%	2.38%	5.71%	6.15%	0.85%	4.55%	3.39%	0.00%	2.13%	7.82%	2.86%	5.32%	4.82%	2.66%	2.82%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	620	73	79	51	120	86	0	22	2	8	0	11	0	13	18	10	2	0	10	12	0	4	29	3	13	32	15	7					
		5.14%	5.57%	6.00%	6.92%	8.74%	7.02%	0.00%	5.12%	1.98%	2.17%	0.00%	1.07%	0.00%	3.22%	7.14%	4.08%	3.08%	0.00%	5.68%	6.78%	0.00%	4.26%	9.45%	1.43%	4.94%	8.12%	3.63%	3.29%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	21	0	1	1	5	0	0	0	0	0	0	5	0	1	0	0	0	0	3	0	0	0	0	0	1	1	2	1					
		0.17%	0.00%	0.08%	0.14%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	1.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.25%	0.48%	0.47%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1643	210	186	114	252	252	13	39	3	57	7	116	4	30	26	11	12	12	12	18	2	12	69	24	25	29	82	26					
		13.63%	16.03%	14.13%	15.47%	18.35%	20.57%	5.20%	9.07%	2.97%	15.49%	6.42%	11.32%	2.56%	7.43%	10.32%	4.49%	18.46%	3.39%	6.82%	10.17%	2.22%	12.77%	22.48%	11.43%	9.51%	7.36%	19.85%	12.21%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	49	2	10	3	8	7	0	1	0	0	0	7	0	0	0	1	0	0	0	0	0	0	4	0	0	2	0	4					
		0.41%	0.15%	0.76%	0.41%	0.58%	0.57%	0.00%	0.23%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.30%	0.00%	0.00%	0.51%	0.00%	1.88%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9112	950	965	544	919	814	235	356	95	290	88	830	150	348	199	203	46	339	134	139	88	76	173	177	208	285	294	167					
		75.57%	72.52%	73.33%	73.81%	66.93%	66.45%	94.00%	82.79%	94.06%	78.80%	80.73%	80.98%	96.15%	86.14%	78.97%	82.86%	70.77%	95.76%	76.14%	78.53%	97.78%	80.85%	56.35%	84.29%	79.09%	72.34%	71.19%	78.40%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	22	0	1	1	2	0	0	0	0	1	0	5	0	2	0	1	0	0	1	2	0	0	0	0	2	3	0	1					
		0.18%	0.00%	0.08%	0.14%	0.15%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.49%	0.00%	0.50%	0.00%	0.41%	0.00%	0.00%	0.57%	1.13%	0.00%	0.00%	0.00%	0.00%	0.76%	0.76%	0.00%	0.47%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
