Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																									
Дата голосования: 02.12.2007																																																									
																																																									
Наименование Избирательной комиссии:    Батайская городская																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №2451	УИК №2452	УИК №2457	УИК №2460	УИК №2464	УИК №2465	УИК №2466	УИК №2472	УИК №2473	УИК №2542	УИК №2543	УИК №2582	УИК №2583	УИК №2584	УИК №2601	УИК №2602	УИК №2603	УИК №2604	УИК №2605					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	1.Политическая партия «Аграрная партия России»	459	7	8	14	0	11	10	8	12	11	10	5	0	9	3	14	5	15	11	16	14	13	5	8	7	0	16	8	13	18	1	16	6	8	8	11	10	1	3	17	18	6	2	12	15	5	7	11	9	8	14					
		0.91%	0.76%	0.88%	1.49%	0.00%	0.78%	0.96%	0.62%	0.83%	0.70%	0.99%	0.41%	0.00%	1.00%	0.36%	1.42%	0.55%	1.29%	0.99%	1.72%	1.50%	1.13%	0.60%	0.80%	0.51%	0.00%	1.81%	0.71%	1.86%	1.50%	0.08%	1.53%	0.64%	0.85%	0.84%	1.33%	0.92%	0.09%	0.29%	1.74%	2.03%	0.70%	0.16%	1.42%	1.82%	0.57%	0.72%	1.03%	0.90%	0.78%	1.64%					
19	2.Всероссийская политическая партия «Гражданская Сила»	324	7	8	6	0	16	5	7	9	9	16	5	0	12	0	4	0	7	10	10	3	6	4	7	5	0	3	15	7	18	0	9	4	6	2	12	5	2	3	8	7	11	0	9	5	3	8	9	11	4	7					
		0.64%	0.76%	0.88%	0.64%	0.00%	1.13%	0.48%	0.54%	0.63%	0.57%	1.59%	0.41%	0.00%	1.33%	0.00%	0.40%	0.00%	0.60%	0.90%	1.07%	0.32%	0.52%	0.48%	0.70%	0.36%	0.00%	0.34%	1.34%	1.00%	1.50%	0.00%	0.86%	0.43%	0.64%	0.21%	1.45%	0.46%	0.19%	0.29%	0.82%	0.79%	1.29%	0.00%	1.07%	0.61%	0.34%	0.82%	0.84%	1.09%	0.39%	0.82%					
20	3.Политическая партия «Демократическая партия России»	56	2	0	0	0	0	0	0	6	3	2	1	0	0	0	7	0	1	0	0	2	6	2	0	0	1	0	0	0	1	1	2	2	0	0	1	0	1	0	2	1	2	0	1	0	0	0	4	1	2	2					
		0.11%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.19%	0.20%	0.08%	0.00%	0.00%	0.00%	0.71%	0.00%	0.09%	0.00%	0.00%	0.21%	0.52%	0.24%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.08%	0.08%	0.19%	0.21%	0.00%	0.00%	0.12%	0.00%	0.09%	0.00%	0.20%	0.11%	0.23%	0.00%	0.12%	0.00%	0.00%	0.00%	0.37%	0.10%	0.20%	0.23%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	7192	149	110	117	73	165	156	99	104	209	116	131	148	141	167	86	158	188	227	189	143	122	116	145	128	135	120	197	89	297	102	193	98	126	158	150	128	133	145	112	134	158	216	147	121	90	69	226	178	159	124					
		14.19%	16.09%	12.04%	12.47%	10.74%	11.64%	15.04%	7.68%	7.22%	13.33%	11.52%	10.84%	17.31%	15.67%	20.00%	8.70%	17.46%	16.18%	20.51%	20.28%	15.31%	10.63%	13.96%	14.43%	9.34%	16.34%	13.54%	17.57%	12.71%	24.67%	8.56%	18.40%	10.53%	13.36%	16.61%	18.16%	11.81%	12.58%	13.88%	11.44%	15.09%	18.52%	17.14%	17.42%	14.72%	10.19%	7.09%	21.16%	17.71%	15.53%	14.49%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	251	6	3	4	3	8	2	8	8	9	13	12	0	6	13	6	0	3	4	8	9	7	2	0	10	1	5	3	8	10	5	6	4	2	4	1	5	2	0	8	8	3	2	5	1	0	3	11	5	2	3					
		0.50%	0.65%	0.33%	0.43%	0.44%	0.56%	0.19%	0.62%	0.56%	0.57%	1.29%	0.99%	0.00%	0.67%	1.56%	0.61%	0.00%	0.26%	0.36%	0.86%	0.96%	0.61%	0.24%	0.00%	0.73%	0.12%	0.56%	0.27%	1.14%	0.83%	0.42%	0.57%	0.43%	0.21%	0.42%	0.12%	0.46%	0.19%	0.00%	0.82%	0.90%	0.35%	0.16%	0.59%	0.12%	0.00%	0.31%	1.03%	0.50%	0.20%	0.35%					
23	6.Политическая партия «Партия социальной справедливости»	88	2	0	1	1	2	2	2	6	5	1	1	0	1	0	3	0	3	3	2	0	3	3	2	2	1	2	1	2	4	0	5	1	2	2	0	3	2	0	3	0	1	0	2	1	1	3	2	2	2	1					
		0.17%	0.22%	0.00%	0.11%	0.15%	0.14%	0.19%	0.16%	0.42%	0.32%	0.10%	0.08%	0.00%	0.11%	0.00%	0.30%	0.00%	0.26%	0.27%	0.21%	0.00%	0.26%	0.36%	0.20%	0.15%	0.12%	0.23%	0.09%	0.29%	0.33%	0.00%	0.48%	0.11%	0.21%	0.21%	0.00%	0.28%	0.19%	0.00%	0.31%	0.00%	0.12%	0.00%	0.24%	0.12%	0.11%	0.31%	0.19%	0.20%	0.20%	0.12%					
24	7.Политическая партия «Либерально-демократическая партия России»	2492	83	74	25	17	66	39	65	80	92	78	75	10	73	12	29	4	86	100	69	76	56	3	5	30	12	45	78	30	95	17	63	29	57	26	38	30	27	28	101	79	51	8	45	54	41	55	74	76	15	71					
		4.92%	8.96%	8.10%	2.67%	2.50%	4.65%	3.76%	5.04%	5.56%	5.87%	7.75%	6.20%	1.17%	8.11%	1.44%	2.93%	0.44%	7.40%	9.03%	7.40%	8.14%	4.88%	0.36%	0.50%	2.19%	1.45%	5.08%	6.96%	4.29%	7.89%	1.43%	6.01%	3.11%	6.04%	2.73%	4.60%	2.77%	2.55%	2.68%	10.32%	8.90%	5.98%	0.63%	5.33%	6.57%	4.64%	5.65%	6.93%	7.56%	1.46%	8.29%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3478	71	60	49	57	76	54	99	100	122	78	62	53	73	18	83	3	87	100	76	62	57	5	4	30	56	50	119	47	132	110	115	58	57	101	55	66	57	40	88	99	75	34	61	57	55	82	124	129	67	65					
		6.86%	7.67%	6.56%	5.22%	8.38%	5.36%	5.21%	7.68%	6.94%	7.78%	7.75%	5.13%	6.20%	8.11%	2.16%	8.39%	0.33%	7.49%	9.03%	8.15%	6.64%	4.97%	0.60%	0.40%	2.19%	6.78%	5.64%	10.62%	6.71%	10.96%	9.24%	10.96%	6.23%	6.04%	10.62%	6.66%	6.09%	5.39%	3.83%	8.99%	11.15%	8.79%	2.70%	7.23%	6.93%	6.23%	8.43%	11.61%	12.84%	6.54%	7.59%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	281	5	13	7	2	5	8	5	8	5	9	2	0	5	1	8	0	8	4	6	7	3	6	6	8	0	6	13	6	10	0	14	7	4	4	10	4	3	2	14	1	4	0	2	8	3	10	13	9	0	3					
		0.55%	0.54%	1.42%	0.75%	0.29%	0.35%	0.77%	0.39%	0.56%	0.32%	0.89%	0.17%	0.00%	0.56%	0.12%	0.81%	0.00%	0.69%	0.36%	0.64%	0.75%	0.26%	0.72%	0.60%	0.58%	0.00%	0.68%	1.16%	0.86%	0.83%	0.00%	1.33%	0.75%	0.42%	0.42%	1.21%	0.37%	0.28%	0.19%	1.43%	0.11%	0.47%	0.00%	0.24%	0.97%	0.34%	1.03%	1.22%	0.90%	0.00%	0.35%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	35006	575	612	701	515	1033	734	971	1078	1063	671	889	644	554	618	742	734	748	619	539	597	860	679	811	1133	620	622	661	491	578	932	604	699	601	633	530	772	814	816	602	512	510	979	537	553	668	714	561	579	760	538					
		69.09%	62.10%	66.96%	74.73%	75.74%	72.85%	70.78%	75.33%	74.86%	67.79%	66.63%	73.53%	75.32%	61.56%	74.01%	75.03%	81.10%	64.37%	55.92%	57.83%	63.92%	74.91%	81.71%	80.70%	82.64%	75.06%	70.20%	58.97%	70.14%	48.01%	78.25%	57.58%	75.08%	63.73%	66.56%	64.16%	71.22%	77.01%	78.09%	61.49%	57.66%	59.79%	77.70%	63.63%	67.27%	75.65%	73.38%	52.53%	57.61%	74.22%	62.85%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	583	19	12	8	3	20	17	14	25	28	4	20	0	19	3	7	1	8	21	17	8	10	3	3	10	0	10	17	7	29	0	13	16	14	8	9	6	8	4	15	18	21	2	17	7	10	20	22	6	5	19					
		1.15%	2.05%	1.31%	0.85%	0.44%	1.41%	1.64%	1.09%	1.74%	1.79%	0.40%	1.65%	0.00%	2.11%	0.36%	0.71%	0.11%	0.69%	1.90%	1.82%	0.86%	0.87%	0.36%	0.30%	0.73%	0.00%	1.13%	1.52%	1.00%	2.41%	0.00%	1.24%	1.72%	1.48%	0.84%	1.09%	0.55%	0.76%	0.38%	1.53%	2.03%	2.46%	0.16%	2.01%	0.85%	1.13%	2.06%	2.06%	0.60%	0.49%	2.22%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
