Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Ширинская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	467	30	30	30	30	30	5	14	12	28	23	7	40	28	20	10	3	12	8	15	5	5	10	9	10	10	10	10	5	10	5	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	467	30	30	30	30	30	5	14	12	28	23	7	40	28	20	10	3	12	8	15	5	5	10	9	10	10	10	10	5	10	5	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	192	7	28	12	10	9	3	3	4	14	4	1	5	5	5	3	2	5	3	31	3	4	0	2	11	2	0	3	5	1	4	3					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	53	3	6	6	6	4	0	2	1	5	0	1	2	1	1	3	0	0	0	0	1	0	0	1	3	1	0	3	0	2	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1468	55	90	100	119	82	9	6	9	124	118	25	126	94	42	46	10	33	10	40	5	18	38	22	73	30	44	43	8	21	8	20					
		11.98%	9.84%	13.02%	15.92%	13.54%	14.07%	7.03%	4.23%	8.65%	14.64%	14.50%	17.99%	17.19%	15.04%	14.29%	11.89%	12.20%	12.31%	7.69%	9.78%	3.47%	11.76%	7.63%	7.17%	10.56%	7.03%	13.33%	8.55%	6.30%	5.80%	6.72%	13.33%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1924	124	134	97	148	98	19	10	11	146	123	33	141	138	56	41	8	21	3	60	41	21	46	29	109	89	21	88	13	25	9	22					
		15.70%	22.18%	19.39%	15.45%	16.84%	16.81%	14.84%	7.04%	10.58%	17.24%	15.11%	23.74%	19.24%	22.08%	19.05%	10.59%	9.76%	7.84%	2.31%	14.67%	28.47%	13.73%	9.24%	9.45%	15.77%	20.84%	6.36%	17.50%	10.24%	6.91%	7.56%	14.67%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	203	9	14	13	15	10	3	0	0	18	21	0	16	8	1	13	0	5	5	8	1	4	2	2	6	0	9	12	1	4	0	3					
		1.66%	1.61%	2.03%	2.07%	1.71%	1.72%	2.34%	0.00%	0.00%	2.13%	2.58%	0.00%	2.18%	1.28%	0.34%	3.36%	0.00%	1.87%	3.85%	1.96%	0.69%	2.61%	0.40%	0.65%	0.87%	0.00%	2.73%	2.39%	0.79%	1.10%	0.00%	2.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2766	98	156	143	214	148	23	26	15	211	254	37	171	134	64	88	11	57	22	116	21	48	87	62	121	43	57	152	31	104	18	34					
		22.57%	17.53%	22.58%	22.77%	24.35%	25.39%	17.97%	18.31%	14.42%	24.91%	31.20%	26.62%	23.33%	21.44%	21.77%	22.74%	13.41%	21.27%	16.92%	28.36%	14.58%	31.37%	17.47%	20.20%	17.51%	10.07%	17.27%	30.22%	24.41%	28.73%	15.13%	22.67%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	204	9	17	21	26	8	1	0	1	22	14	3	10	14	9	8	1	3	2	8	1	2	1	0	11	2	3	5	0	2	0	0					
		1.66%	1.61%	2.46%	3.34%	2.96%	1.37%	0.78%	0.00%	0.96%	2.60%	1.72%	2.16%	1.36%	2.24%	3.06%	2.07%	1.22%	1.12%	1.54%	1.96%	0.69%	1.31%	0.20%	0.00%	1.59%	0.47%	0.91%	0.99%	0.00%	0.55%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5485	260	273	237	345	223	69	100	67	302	281	40	247	227	117	187	52	144	84	171	75	58	322	183	363	260	188	197	63	200	83	67					
		44.76%	46.51%	39.51%	37.74%	39.25%	38.25%	53.91%	70.42%	64.42%	35.66%	34.52%	28.78%	33.70%	36.32%	39.80%	48.32%	63.41%	53.73%	64.62%	41.81%	52.08%	37.91%	64.66%	59.61%	52.53%	60.89%	56.97%	39.17%	49.61%	55.25%	69.75%	44.67%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	66	2	3	8	3	4	0	0	0	8	3	0	7	3	1	1	0	2	4	2	0	1	1	2	0	0	4	1	2	2	1	1					
		0.54%	0.36%	0.43%	1.27%	0.34%	0.69%	0.00%	0.00%	0.00%	0.94%	0.37%	0.00%	0.95%	0.48%	0.34%	0.26%	0.00%	0.75%	3.08%	0.49%	0.00%	0.65%	0.20%	0.65%	0.00%	0.00%	1.21%	0.20%	1.57%	0.55%	0.84%	0.67%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
