Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Нерчинская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	135	1	2	1	7	4	0	3	0	1	0	0	1	5	0	0	0	1	1	11	1	1	0	0	4	2	3	6	6	9	16	6	5	4	8	14	1	4	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	125	1	2	2	7	2	1	1	1	1	1	3	4	2	2	1	4	2	3	5	3	2	1	0	1	2	2	2	0	1	29	4	4	2	8	3	6	3	7					
14	Число погашенных неиспользованных открепительных удостоверений	229	2	8	4	3	11	8	9	3	4	5	5	4	7	5	5	3	9	4	9	2	2	3	7	1	18	12	14	2	1	9	4	7	8	7	1	14	6	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1402	25	44	8	53	34	32	50	11	16	17	13	7	55	12	30	8	22	14	111	16	24	8	19	28	33	16	39	60	40	86	38	55	52	63	129	38	57	39					
		13.47%	16.34%	6.78%	10.00%	12.99%	8.27%	10.53%	15.24%	17.46%	12.60%	14.91%	11.30%	5.15%	14.67%	11.11%	12.30%	6.72%	10.09%	7.73%	17.08%	18.18%	14.29%	11.94%	8.64%	15.38%	11.83%	13.33%	14.55%	16.22%	11.40%	16.63%	14.29%	17.92%	14.73%	17.31%	17.53%	12.67%	15.20%	13.09%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1713	19	75	8	36	66	32	34	10	9	20	21	15	65	12	43	16	32	38	120	15	19	13	35	37	34	13	51	72	76	123	61	64	71	58	121	61	69	49					
		16.45%	12.42%	11.56%	10.00%	8.82%	16.06%	10.53%	10.37%	15.87%	7.09%	17.54%	18.26%	11.03%	17.33%	11.11%	17.62%	13.45%	14.68%	20.99%	18.46%	17.05%	11.31%	19.40%	15.91%	20.33%	12.19%	10.83%	19.03%	19.46%	21.65%	23.79%	22.93%	20.85%	20.11%	15.93%	16.44%	20.33%	18.40%	16.44%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	80	1	1	2	2	3	3	3	0	1	1	0	0	5	2	2	1	1	1	3	0	2	1	1	0	2	0	2	4	6	7	0	1	4	1	4	3	7	3					
		0.77%	0.65%	0.15%	2.50%	0.49%	0.73%	0.99%	0.91%	0.00%	0.79%	0.88%	0.00%	0.00%	1.33%	1.85%	0.82%	0.84%	0.46%	0.55%	0.46%	0.00%	1.19%	1.49%	0.45%	0.00%	0.72%	0.00%	0.75%	1.08%	1.71%	1.35%	0.00%	0.33%	1.13%	0.27%	0.54%	1.00%	1.87%	1.01%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1887	37	177	18	43	77	53	59	8	8	12	16	35	89	16	26	22	33	19	104	11	25	16	20	32	38	16	55	70	67	71	43	86	73	78	127	60	82	65					
		18.12%	24.18%	27.27%	22.50%	10.54%	18.73%	17.43%	17.99%	12.70%	6.30%	10.53%	13.91%	25.74%	23.73%	14.81%	10.66%	18.49%	15.14%	10.50%	16.00%	12.50%	14.88%	23.88%	9.09%	17.58%	13.62%	13.33%	20.52%	18.92%	19.09%	13.73%	16.17%	28.01%	20.68%	21.43%	17.26%	20.00%	21.87%	21.81%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	95	0	2	2	1	4	0	2	0	2	0	1	0	2	0	1	2	2	1	7	1	1	0	2	2	1	0	4	1	3	3	4	6	5	4	15	4	5	5					
		0.91%	0.00%	0.31%	2.50%	0.25%	0.97%	0.00%	0.61%	0.00%	1.57%	0.00%	0.87%	0.00%	0.53%	0.00%	0.41%	1.68%	0.92%	0.55%	1.08%	1.14%	0.60%	0.00%	0.91%	1.10%	0.36%	0.00%	1.49%	0.27%	0.85%	0.58%	1.50%	1.95%	1.42%	1.10%	2.04%	1.33%	1.33%	1.68%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5069	71	342	41	263	213	179	176	32	88	64	62	76	158	63	135	66	124	107	296	44	96	29	143	81	160	69	112	160	155	222	117	94	144	158	322	130	146	131					
		48.68%	46.41%	52.70%	51.25%	64.46%	51.82%	58.88%	53.66%	50.79%	69.29%	56.14%	53.91%	55.88%	42.13%	58.33%	55.33%	55.46%	56.88%	59.12%	45.54%	50.00%	57.14%	43.28%	65.00%	44.51%	57.35%	57.50%	41.79%	43.24%	44.16%	42.94%	43.98%	30.62%	40.79%	43.41%	43.75%	43.33%	38.93%	43.96%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	27	0	2	0	3	0	0	2	0	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	1	2	1	1	0	1	2	0	1	0	5	0	0	1					
		0.26%	0.00%	0.31%	0.00%	0.74%	0.00%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	1.67%	0.37%	0.27%	0.00%	0.19%	0.75%	0.00%	0.28%	0.00%	0.68%	0.00%	0.00%	0.34%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
