Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Таштагольская 																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	679	14	20	30	10	15	20	17	20	13	5	10	5	114	25	5	20	61	10	25	20	20	10	17	15	18	10	10	15	20	10	10	10	15	20	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	421	1	7	21	9	11	16	17	20	12	2	10	5	95	20	1	17	55	6	12	14	14	9	2	8	9	0	1	5	2	1	0	4	12	2	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	469	11	46	13	12	7	52	7	10	5	5	9	2	8	11	0	10	11	37	2	7	2	5	7	72	80	2	4	3	0	6	5	3	11	4	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	258	13	13	9	1	4	4	0	0	1	3	0	0	19	5	4	3	6	4	13	6	6	1	15	7	9	10	9	10	18	9	10	6	3	18	9	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	0	1	1	1	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	89	0	0	1	5	2	9	0	5	4	3	10	1	2	0	1	0	6	3	3	0	11	0	0	2	2	0	0	1	5	7	1	0	2	0	3	0					
		0.24%	0.00%	0.00%	0.07%	0.47%	0.13%	0.45%	0.00%	0.29%	0.35%	0.40%	0.71%	0.14%	0.13%	0.00%	0.35%	0.00%	0.26%	0.38%	0.50%	0.00%	0.54%	0.00%	0.00%	0.12%	0.10%	0.00%	0.00%	0.28%	0.61%	1.69%	0.21%	0.00%	0.18%	0.00%	1.90%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	41	0	0	0	1	0	9	0	0	0	0	6	0	4	0	0	0	1	3	2	0	5	0	0	3	3	0	0	1	0	1	0	0	2	0	0	0					
		0.11%	0.00%	0.00%	0.00%	0.09%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.26%	0.00%	0.00%	0.00%	0.04%	0.38%	0.33%	0.00%	0.24%	0.00%	0.00%	0.17%	0.16%	0.00%	0.00%	0.28%	0.00%	0.24%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.07%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.13%	0.17%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1688	21	12	41	26	78	58	52	30	10	18	45	21	97	225	7	70	52	50	37	107	171	55	17	78	137	0	15	7	30	10	5	2	88	12	4	0					
		4.46%	3.72%	1.49%	2.95%	2.47%	4.99%	2.91%	3.62%	1.76%	0.87%	2.42%	3.21%	3.03%	6.42%	13.38%	2.47%	5.38%	2.23%	6.39%	6.13%	7.99%	8.37%	6.58%	0.99%	4.50%	7.10%	0.00%	3.28%	1.95%	3.68%	2.41%	1.05%	0.47%	8.10%	1.59%	2.53%	0.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	11	0	0	0	0	0	2	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.07%	0.00%	0.17%	0.00%	0.07%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	17	0	0	0	0	0	2	0	0	1	0	2	1	2	0	0	0	1	0	0	0	1	0	1	0	4	0	0	0	0	2	0	0	0	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.09%	0.00%	0.14%	0.14%	0.13%	0.00%	0.00%	0.00%	0.04%	0.00%	0.00%	0.00%	0.05%	0.00%	0.06%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	442	1	4	12	0	11	23	16	15	9	0	29	3	4	5	6	3	28	52	43	0	64	11	7	14	16	0	3	5	22	13	9	2	4	5	3	0					
		1.17%	0.18%	0.50%	0.86%	0.00%	0.70%	1.15%	1.11%	0.88%	0.78%	0.00%	2.07%	0.43%	0.26%	0.30%	2.12%	0.23%	1.20%	6.65%	7.12%	0.00%	3.13%	1.32%	0.41%	0.81%	0.83%	0.00%	0.66%	1.39%	2.70%	3.13%	1.89%	0.47%	0.37%	0.66%	1.90%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	186	1	2	6	16	12	0	0	0	7	0	33	1	4	0	2	0	5	15	8	0	35	4	1	4	5	0	0	4	4	3	5	0	3	5	1	0					
		0.49%	0.18%	0.25%	0.43%	1.52%	0.77%	0.00%	0.00%	0.00%	0.61%	0.00%	2.36%	0.14%	0.26%	0.00%	0.71%	0.00%	0.21%	1.92%	1.32%	0.00%	1.71%	0.48%	0.06%	0.23%	0.26%	0.00%	0.00%	1.11%	0.49%	0.72%	1.05%	0.00%	0.28%	0.66%	0.63%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	34	0	2	3	1	0	0	0	0	0	0	2	0	4	0	0	0	1	1	2	0	1	0	2	2	2	0	0	0	1	1	6	0	2	1	0	0					
		0.09%	0.00%	0.25%	0.22%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.26%	0.00%	0.00%	0.00%	0.04%	0.13%	0.33%	0.00%	0.05%	0.00%	0.12%	0.12%	0.10%	0.00%	0.00%	0.00%	0.12%	0.24%	1.26%	0.00%	0.18%	0.13%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	35224	542	788	1321	999	1455	1865	1367	1653	1118	724	1262	666	1390	1448	267	1229	2228	648	502	1232	1743	761	1677	1624	1756	171	440	341	746	374	447	418	983	729	147	163					
		93.03%	95.93%	97.52%	95.04%	94.78%	93.15%	93.48%	95.06%	96.95%	97.05%	97.18%	90.14%	95.97%	92.05%	86.09%	94.35%	94.39%	95.75%	82.86%	83.11%	92.01%	85.36%	91.03%	98.30%	93.71%	91.03%	10.00%	96.07%	94.99%	91.53%	90.12%	94.11%	98.12%	90.43%	96.68%	93.04%	10.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	56	0	0	2	4	1	16	1	2	1	0	4	0	1	0	0	0	3	2	1	0	5	0	1	3	2	0	0	0	1	2	1	0	1	2	0	0					
		0.15%	0.00%	0.00%	0.14%	0.38%	0.06%	0.80%	0.07%	0.12%	0.09%	0.00%	0.29%	0.00%	0.07%	0.00%	0.00%	0.00%	0.13%	0.26%	0.17%	0.00%	0.24%	0.00%	0.06%	0.17%	0.10%	0.00%	0.00%	0.00%	0.12%	0.48%	0.21%	0.00%	0.09%	0.27%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
