Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Кондинская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434					
19	. Малышкин Олег Александрович	722	10	7	49	16	37	42	13	11	60	73	18	55	21	98	44	35	13	9	3	17	53	19	6	13					
		3.66%	5.59%	3.32%	4.14%	4.34%	3.06%	3.68%	3.41%	3.27%	4.29%	4.07%	3.58%	3.37%	6.19%	4.42%	2.63%	5.32%	2.89%	1.93%	2.31%	1.94%	4.95%	2.73%	1.64%	2.97%					
20	. Миронов Сергей Михайлович	239	2	5	16	2	14	13	4	3	14	30	2	17	6	29	20	13	7	2	0	14	17	4	1	4					
		1.21%	1.12%	2.37%	1.35%	0.54%	1.16%	1.14%	1.05%	0.89%	1.00%	1.67%	0.40%	1.04%	1.77%	1.31%	1.20%	1.98%	1.56%	0.43%	0.00%	1.60%	1.59%	0.58%	0.27%	0.91%					
21	. Путин Владимир Владимирович	14606	150	168	901	289	837	779	266	230	1009	1270	355	1187	240	1599	1372	411	355	376	93	678	807	577	313	344					
		74.10%	83.80%	79.62%	76.03%	78.32%	69.29%	68.33%	69.82%	68.45%	72.23%	70.83%	70.58%	72.82%	70.80%	72.06%	82.06%	62.46%	78.89%	80.69%	71.54%	77.40%	75.35%	83.02%	85.75%	78.54%					
22	. Хакамада Ирина Муцуовна	646	4	4	33	5	59	38	11	2	43	105	28	68	23	65	43	20	8	9	4	15	32	12	8	7					
		3.28%	2.23%	1.90%	2.78%	1.36%	4.88%	3.33%	2.89%	0.60%	3.08%	5.86%	5.57%	4.17%	6.78%	2.93%	2.57%	3.04%	1.78%	1.93%	3.08%	1.71%	2.99%	1.73%	2.19%	1.60%					
23	. Харитонов Николай Михайлович	1965	4	8	110	27	152	138	64	65	135	166	55	158	27	241	96	116	39	45	20	101	89	41	22	46					
		9.97%	2.23%	3.79%	9.28%	7.32%	12.58%	12.11%	16.80%	19.35%	9.66%	9.26%	10.93%	9.69%	7.96%	10.86%	5.74%	17.63%	8.67%	9.66%	15.38%	11.53%	8.31%	5.90%	6.03%	10.50%					
																															
24	Против всех	624	3	12	35	11	51	53	6	13	40	69	16	55	11	91	37	25	12	7	0	19	26	17	6	9					
		3.17%	1.68%	5.69%	2.95%	2.98%	4.22%	4.65%	1.57%	3.87%	2.86%	3.85%	3.18%	3.37%	3.24%	4.10%	2.21%	3.80%	2.67%	1.50%	0.00%	2.17%	2.43%	2.45%	1.64%	2.05%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
