Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Селижаровская 																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964					
23	"6. ""Объединенная Российская партия ""Русь"""	24	2	2	4	2	1	0	2	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	2	3	0	2	0					
		0.32%	0.12%	0.16%	0.82%	0.37%	0.59%	0.0%	1.43%	0.75%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.45%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.83%	1.97%	0.0%	0.87%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	51	15	11	5	3	1	1	3	1	2	0	1	0	0	0	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0					
		0.68%	0.93%	0.88%	1.03%	0.56%	0.59%	0.5%	2.15%	0.75%	1.42%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.36%	0.0%	1.03%	0.0%	0.42%	1.01%	0.91%	0.65%	0.46%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	14	2	0	2	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	2	0	1	0	1	0	1	0	0	1	0					
		0.18%	0.12%	0.0%	0.41%	0.0%	0.0%	0.0%	0.71%	0.0%	1.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.72%	0.0%	1.03%	0.0%	0.42%	0.0%	0.91%	0.0%	0.0%	0.43%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	1	3	0	3	0	1	0	0	2	0	0	0	1	0	0	0	1	1	0	1	2	0	0	1	0	0	1	0	0					
		0.24%	0.06%	0.24%	0.0%	0.56%	0.0%	0.5%	0.0%	0.0%	1.42%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.86%	0.86%	0.0%	0.86%	2.06%	0.0%	0.0%	1.01%	0.0%	0.0%	0.46%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	517	71	67	13	21	9	22	10	8	9	7	3	11	18	10	35	30	19	10	22	9	7	3	22	6	5	15	24	29	2					
		6.99%	4.44%	5.41%	2.68%	3.94%	5.35%	11.0%	7.19%	6.06%	6.42%	25.92%	3.37%	16.17%	9.32%	12.34%	13.88%	13.51%	16.37%	8.62%	7.94%	7.75%	7.21%	6.12%	9.36%	6.06%	4.58%	9.86%	11.16%	12.66%	9.52%					
28	"11. ""Истинные патриоты России"""	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.06%	0.06%	0.08%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	121	40	17	17	2	3	1	3	0	0	0	1	1	7	2	4	2	3	2	3	3	1	1	1	1	2	2	2	0	0					
		1.63%	2.50%	1.37%	3.51%	0.37%	1.78%	0.5%	2.15%	0.0%	0.0%	0.0%	1.12%	1.47%	3.62%	2.46%	1.58%	0.90%	2.58%	1.72%	1.08%	2.58%	1.03%	2.04%	0.42%	1.01%	1.83%	1.31%	0.93%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	23	5	5	1	3	1	0	0	1	1	0	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0					
		0.31%	0.31%	0.40%	0.20%	0.56%	0.59%	0.0%	0.0%	0.75%	0.71%	0.0%	0.0%	2.94%	0.51%	0.0%	0.0%	0.45%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	20	3	4	1	2	2	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1					
		0.27%	0.18%	0.32%	0.20%	0.37%	1.19%	0.0%	0.0%	1.51%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.46%	0.43%	4.76%					
32	"15. ""Партия СЛОН"""	11	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0					
		0.14%	0.25%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.70%	0.0%	0.0%	0.0%	0.0%	0.0%	1.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	532	139	95	41	52	21	19	5	6	10	0	3	10	6	5	14	13	6	7	18	11	2	3	4	1	5	6	12	17	1					
		7.19%	8.69%	7.67%	8.47%	9.77%	12.5%	9.5%	3.59%	4.54%	7.14%	0.0%	3.37%	14.70%	3.10%	6.17%	5.55%	5.85%	5.17%	6.03%	6.49%	9.48%	2.06%	6.12%	1.70%	1.01%	4.58%	3.94%	5.58%	7.42%	4.76%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	31	5	2	1	5	1	0	1	1	1	0	0	0	0	0	1	2	1	0	4	0	1	0	1	0	0	2	1	1	0					
		0.41%	0.31%	0.16%	0.20%	0.93%	0.59%	0.0%	0.71%	0.75%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.90%	0.86%	0.0%	1.44%	0.0%	1.03%	0.0%	0.42%	0.0%	0.0%	1.31%	0.46%	0.43%	0.0%					
35	"18. ""ЛДПР"""	905	199	173	64	54	15	24	11	21	12	1	13	5	20	11	34	20	18	8	36	27	20	9	24	10	19	22	21	12	2					
		12.23%	12.44%	13.98%	13.22%	10.15%	8.92%	12.0%	7.91%	15.90%	8.57%	3.70%	14.60%	7.35%	10.36%	13.58%	13.49%	9.00%	15.51%	6.89%	12.99%	23.27%	20.61%	18.36%	10.21%	10.10%	17.43%	14.47%	9.76%	5.24%	9.52%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	192	51	32	17	18	3	3	2	3	3	0	0	5	3	0	0	8	2	5	6	3	2	1	4	0	5	4	4	8	0					
		2.59%	3.18%	2.58%	3.51%	3.38%	1.78%	1.5%	1.43%	2.27%	2.14%	0.0%	0.0%	7.35%	1.55%	0.0%	0.0%	3.60%	1.72%	4.31%	2.16%	2.58%	2.06%	2.04%	1.70%	0.0%	4.58%	2.63%	1.86%	3.49%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2995	630	461	165	236	61	75	82	64	46	5	56	19	86	37	88	96	46	61	118	40	37	19	110	63	47	52	94	97	4					
		40.50%	39.39%	37.26%	34.09%	44.36%	36.30%	37.5%	58.99%	48.48%	32.85%	18.51%	62.92%	27.94%	44.55%	45.67%	34.92%	43.24%	39.65%	52.58%	42.59%	34.48%	38.14%	38.77%	46.80%	63.63%	43.11%	34.21%	43.72%	42.35%	19.04%					
38	"21. ""Российская Конституционно-демократическая партия"""	17	3	2	0	2	0	0	0	0	1	0	1	0	1	0	2	1	0	0	0	0	0	1	0	0	2	0	0	1	0					
		0.22%	0.18%	0.16%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	1.12%	0.0%	0.51%	0.0%	0.79%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	2.04%	0.0%	0.0%	1.83%	0.0%	0.0%	0.43%	0.0%					
39	"22. ""Развитие предпринимательства"""	16	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0					
		0.21%	0.37%	0.40%	0.0%	0.0%	0.0%	0.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	743	182	128	53	47	14	22	8	8	23	8	2	1	16	1	45	22	9	2	35	10	6	6	20	5	5	11	24	25	5					
		10.04%	11.38%	10.34%	10.95%	8.83%	8.33%	11.0%	5.75%	6.06%	16.42%	29.62%	2.24%	1.47%	8.29%	1.23%	17.85%	9.90%	7.75%	1.72%	12.63%	8.62%	6.18%	12.24%	8.51%	5.05%	4.58%	7.23%	11.16%	10.91%	23.80%					
																																				
41	Против всех	233	37	48	21	21	7	11	2	3	1	0	3	1	10	1	3	1	5	8	5	3	8	1	7	0	1	7	7	10	1					
		3.15%	2.31%	3.88%	4.33%	3.94%	4.16%	5.5%	1.43%	2.27%	0.71%	0.0%	3.37%	1.47%	5.18%	1.23%	1.19%	0.45%	4.31%	6.89%	1.80%	2.58%	8.24%	2.04%	2.97%	0.0%	0.91%	4.60%	3.25%	4.36%	4.76%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
