Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Пролетарская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №712	УИК №714	УИК №715	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1991	87	192	162	174	200	148	124	165	81	45	92	116	31	41	39	24	88	18	22	70	72					
		13.46%	15.68%	16.45%	14.86%	16.28%	17.42%	13.29%	14.54%	17.05%	11.31%	17.44%	8.94%	12.99%	8.16%	6.99%	11.05%	11.94%	15.07%	5.61%	9.82%	9.17%	13.82%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2163	87	213	165	199	147	181	142	162	88	46	110	134	25	61	59	33	75	42	26	89	79					
		14.62%	15.68%	18.25%	15.14%	18.62%	12.80%	16.25%	16.65%	16.74%	12.29%	17.83%	10.69%	15.01%	6.58%	10.41%	16.71%	16.42%	12.84%	13.08%	11.61%	11.66%	15.16%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	128	6	14	21	11	10	5	7	7	2	1	8	8	5	1	2	1	5	3	0	3	8					
		0.87%	1.08%	1.20%	1.93%	1.03%	0.87%	0.45%	0.82%	0.72%	0.28%	0.39%	0.78%	0.90%	1.32%	0.17%	0.57%	0.50%	0.86%	0.93%	0.00%	0.39%	1.54%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3901	159	346	327	281	348	372	236	221	110	57	261	177	73	85	91	26	142	107	46	296	140					
		26.37%	28.65%	29.65%	30.00%	26.29%	30.31%	33.39%	27.67%	22.83%	15.36%	22.09%	25.36%	19.82%	19.21%	14.51%	25.78%	12.94%	24.32%	33.33%	20.54%	38.79%	26.87%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	209	8	25	15	18	18	25	15	15	8	3	9	8	5	4	3	4	9	3	2	5	7					
		1.41%	1.44%	2.14%	1.38%	1.68%	1.57%	2.24%	1.76%	1.55%	1.12%	1.16%	0.87%	0.90%	1.32%	0.68%	0.85%	1.99%	1.54%	0.93%	0.89%	0.66%	1.34%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6142	193	363	380	364	402	363	316	387	421	100	517	432	238	382	153	111	263	143	121	293	200					
		41.52%	34.77%	31.11%	34.86%	34.05%	35.02%	32.59%	37.05%	39.98%	58.80%	38.76%	50.24%	48.38%	62.63%	65.19%	43.34%	55.22%	45.03%	44.55%	54.02%	38.40%	38.39%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	55	5	5	4	3	6	7	2	0	0	0	9	8	0	2	1	0	1	0	0	1	1					
		0.37%	0.90%	0.43%	0.37%	0.28%	0.52%	0.63%	0.23%	0.00%	0.00%	0.00%	0.87%	0.90%	0.00%	0.34%	0.28%	0.00%	0.17%	0.00%	0.00%	0.13%	0.19%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
