Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Вагайская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	200	6	3	15	11	9	0	3	8	3	2	3	0	2	8	7	7	2	8	2	3	18	13	1	7	0	5	6	0	7	7	6	4	4	2	7	7	0	2	2	0					
		1.75%	1.88%	2.12%	1.46%	1.49%	1.66%	0.0%	2.05%	2.13%	1.26%	1.43%	1.18%	0.0%	2.43%	3.16%	1.87%	2.67%	0.68%	1.15%	3.12%	3.26%	5.40%	2.92%	1.17%	1.18%	0.0%	1.85%	0.96%	0.0%	4.54%	3.19%	1.52%	1.81%	1.98%	0.59%	3.18%	2.21%	0.0%	1.36%	0.84%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	47	2	0	5	7	1	0	2	2	3	1	1	0	0	0	1	1	0	5	0	0	4	1	0	0	0	2	2	0	0	1	1	0	0	2	0	2	0	1	0	0					
		0.41%	0.62%	0.0%	0.48%	0.94%	0.18%	0.0%	1.36%	0.53%	1.26%	0.71%	0.39%	0.0%	0.0%	0.0%	0.26%	0.38%	0.0%	0.71%	0.0%	0.0%	1.20%	0.22%	0.0%	0.0%	0.0%	0.74%	0.32%	0.0%	0.0%	0.45%	0.25%	0.0%	0.0%	0.59%	0.0%	0.63%	0.0%	0.68%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	163	3	2	21	10	9	0	2	6	4	0	1	0	3	5	3	8	2	16	5	0	4	4	0	3	0	6	9	0	1	2	0	0	7	6	12	1	2	1	2	3					
		1.42%	0.94%	1.41%	2.05%	1.35%	1.66%	0.0%	1.36%	1.6%	1.68%	0.0%	0.39%	0.0%	3.65%	1.97%	0.80%	3.05%	0.68%	2.30%	7.81%	0.0%	1.20%	0.89%	0.0%	0.50%	0.0%	2.22%	1.44%	0.0%	0.64%	0.91%	0.0%	0.0%	3.46%	1.77%	5.45%	0.31%	1.36%	0.68%	0.84%	2.12%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	68	0	0	15	13	8	0	1	2	1	0	2	0	0	0	2	1	5	6	0	0	2	0	1	0	0	0	1	0	1	0	3	1	2	0	1	0	0	0	0	0					
		0.59%	0.0%	0.0%	1.46%	1.76%	1.48%	0.0%	0.68%	0.53%	0.42%	0.0%	0.78%	0.0%	0.0%	0.0%	0.53%	0.38%	1.70%	0.86%	0.0%	0.0%	0.60%	0.0%	1.17%	0.0%	0.0%	0.0%	0.16%	0.0%	0.64%	0.0%	0.76%	0.45%	0.99%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	31	1	0	2	1	6	1	0	2	0	0	0	0	0	2	0	0	0	2	0	1	0	1	1	0	0	0	3	0	1	0	0	0	1	2	2	0	0	0	0	2					
		0.27%	0.31%	0.0%	0.19%	0.13%	1.11%	1.72%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.28%	0.0%	1.08%	0.0%	0.22%	1.17%	0.0%	0.0%	0.0%	0.48%	0.0%	0.64%	0.0%	0.0%	0.0%	0.49%	0.59%	0.90%	0.0%	0.0%	0.0%	0.0%	1.41%					
23	"6. ""Объединенная Российская партия ""Русь"""	22	0	0	3	2	0	0	1	2	0	0	1	0	1	0	0	2	0	2	0	0	0	1	0	0	0	0	1	0	2	1	1	0	1	1	0	0	0	0	0	0					
		0.19%	0.0%	0.0%	0.29%	0.27%	0.0%	0.0%	0.68%	0.53%	0.0%	0.0%	0.39%	0.0%	1.21%	0.0%	0.0%	0.76%	0.0%	0.28%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	1.29%	0.45%	0.25%	0.0%	0.49%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	28	0	0	5	3	1	1	1	0	0	0	1	0	0	0	2	1	1	2	0	0	2	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0					
		0.24%	0.0%	0.0%	0.48%	0.40%	0.18%	1.72%	0.68%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.53%	0.38%	0.34%	0.28%	0.0%	0.0%	0.60%	0.0%	4.70%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%					
25	"8. ""Народно-республиканская партия России"""	10	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	1	1	1	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.09%	0.0%	0.0%	1.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.36%	0.0%	0.0%	0.49%	0.29%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	0	1	3	1	1	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.12%	0.0%	0.70%	0.29%	0.13%	0.18%	0.0%	0.0%	0.26%	0.84%	0.0%	0.39%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.37%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	333	14	7	36	20	25	1	4	6	9	8	13	0	1	9	7	19	11	18	0	3	4	4	1	7	0	14	21	0	0	7	7	4	6	16	10	7	1	9	4	0					
		2.91%	4.40%	4.96%	3.52%	2.71%	4.63%	1.72%	2.73%	1.6%	3.79%	5.75%	5.11%	0.0%	1.21%	3.55%	1.87%	7.25%	3.74%	2.58%	0.0%	3.26%	1.20%	0.89%	1.17%	1.18%	0.0%	5.18%	3.36%	0.0%	0.0%	3.19%	1.77%	1.81%	2.97%	4.73%	4.54%	2.21%	0.68%	6.16%	1.68%	0.0%					
28	"11. ""Истинные патриоты России"""	28	3	0	0	5	2	0	1	1	4	0	0	0	0	0	0	0	1	3	0	0	4	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0					
		0.24%	0.94%	0.0%	0.0%	0.67%	0.37%	0.0%	0.68%	0.26%	1.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.43%	0.0%	0.0%	1.20%	0.0%	0.0%	0.0%	0.0%	0.37%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	318	9	6	56	25	19	1	6	14	5	1	8	0	0	1	13	6	9	32	6	2	5	1	1	2	1	10	15	1	2	10	6	3	9	14	8	4	2	2	1	2					
		2.78%	2.83%	4.25%	5.48%	3.38%	3.52%	1.72%	4.10%	3.73%	2.10%	0.71%	3.14%	0.0%	0.0%	0.39%	3.48%	2.29%	3.06%	4.60%	9.37%	2.17%	1.50%	0.22%	1.17%	0.33%	0.98%	3.70%	2.4%	1.38%	1.29%	4.56%	1.52%	1.36%	4.45%	4.14%	3.63%	1.26%	1.36%	1.36%	0.42%	1.41%					
30	"13. ""Демократическая партия России"""	32	0	2	8	2	1	1	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	3	0	5	0	0	2	0	0	0	0					
		0.28%	0.0%	1.41%	0.78%	0.27%	0.18%	1.72%	1.36%	0.26%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.76%	0.0%	2.47%	0.0%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	2	0	0	1	3	0	0	0	0	0	0	1	0	1	0	0	0	6	0	0	0	1	1	0	0	0	2	0	0	3	0	0	0	0	0	0	1	0	1	1					
		0.21%	0.62%	0.0%	0.0%	0.13%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.0%	0.39%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.22%	1.17%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	1.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.42%	0.70%					
32	"15. ""Партия СЛОН"""	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.07%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.28%	0.0%	0.0%	0.60%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	299	14	1	48	36	17	1	7	10	15	0	4	0	1	7	2	9	8	19	0	6	5	6	1	7	0	7	22	1	3	4	9	3	2	8	11	3	1	1	0	0					
		2.61%	4.40%	0.70%	4.70%	4.87%	3.15%	1.72%	4.79%	2.66%	6.32%	0.0%	1.57%	0.0%	1.21%	2.76%	0.53%	3.43%	2.72%	2.73%	0.0%	6.52%	1.50%	1.34%	1.17%	1.18%	0.0%	2.59%	3.52%	1.38%	1.94%	1.82%	2.28%	1.36%	0.99%	2.36%	5.0%	0.94%	0.68%	0.68%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	0	0	3	1	2	0	0	0	0	6	0	0	0	0	0	2	1	2	0	0	0	0	3	3	0	2	3	0	3	1	1	0	1	0	0	1	1	0	1	1					
		0.33%	0.0%	0.0%	0.29%	0.13%	0.37%	0.0%	0.0%	0.0%	0.0%	4.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.34%	0.28%	0.0%	0.0%	0.0%	0.0%	3.52%	0.50%	0.0%	0.74%	0.48%	0.0%	1.94%	0.45%	0.25%	0.0%	0.49%	0.0%	0.0%	0.31%	0.68%	0.0%	0.42%	0.70%					
35	"18. ""ЛДПР"""	1039	14	25	158	102	99	6	9	45	41	4	23	2	11	24	23	47	3	89	20	4	8	14	6	18	2	27	58	1	4	5	9	5	18	53	19	23	10	4	3	3					
		9.10%	4.40%	17.73%	15.47%	13.82%	18.36%	10.34%	6.16%	12.0%	17.29%	2.87%	9.05%	2.59%	13.41%	9.48%	6.16%	17.93%	1.02%	12.80%	31.25%	4.34%	2.40%	3.14%	7.05%	3.04%	1.96%	10.0%	9.28%	1.38%	2.59%	2.28%	2.28%	2.27%	8.91%	15.68%	8.63%	7.27%	6.80%	2.73%	1.26%	2.12%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	152	4	4	13	14	15	2	0	6	6	0	2	1	4	5	3	2	4	8	0	0	1	6	0	6	2	3	11	0	0	7	1	3	5	6	2	4	0	0	0	2					
		1.33%	1.25%	2.83%	1.27%	1.89%	2.78%	3.44%	0.0%	1.6%	2.53%	0.0%	0.78%	1.29%	4.87%	1.97%	0.80%	0.76%	1.36%	1.15%	0.0%	0.0%	0.30%	1.34%	0.0%	1.01%	1.96%	1.11%	1.76%	0.0%	0.0%	3.19%	0.25%	1.36%	2.47%	1.77%	0.90%	1.26%	0.0%	0.0%	0.0%	1.41%					
37	"20. ""Политическая партия ""Единая Россия"""	6669	215	74	492	359	218	40	75	214	111	93	155	56	51	162	282	97	199	391	20	63	194	314	42	371	77	139	353	49	101	156	304	176	94	169	107	192	111	114	161	78					
		58.41%	67.61%	52.48%	48.18%	48.64%	40.44%	68.96%	51.36%	57.06%	46.83%	66.90%	61.02%	72.72%	62.19%	64.03%	75.60%	37.02%	67.68%	56.25%	31.25%	68.47%	58.25%	70.56%	49.41%	62.66%	75.49%	51.48%	56.48%	68.05%	65.58%	71.23%	77.15%	80.0%	46.53%	50.0%	48.63%	60.75%	75.51%	78.08%	67.64%	55.31%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	0	0	0	1	5	0	1	0	0	0	1	2	0	2	0	0	0	4	0	0	0	0	0	5	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	1					
		0.23%	0.0%	0.0%	0.0%	0.13%	0.92%	0.0%	0.68%	0.0%	0.0%	0.0%	0.39%	2.59%	0.0%	0.79%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.32%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.68%	0.0%	0.0%	0.70%					
39	"22. ""Развитие предпринимательства"""	15	0	0	2	5	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0					
		0.13%	0.0%	0.0%	0.19%	0.67%	0.37%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.29%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1545	24	11	104	94	75	1	26	42	26	19	35	11	4	22	24	50	42	44	10	7	68	72	21	149	17	46	101	19	24	10	36	15	29	44	37	59	15	10	54	48					
		13.53%	7.54%	7.80%	10.18%	12.73%	13.91%	1.72%	17.80%	11.2%	10.97%	13.66%	13.77%	14.28%	4.87%	8.69%	6.43%	19.08%	14.28%	6.33%	15.62%	7.60%	20.42%	16.17%	24.70%	25.16%	16.66%	17.03%	16.16%	26.38%	15.58%	4.56%	9.13%	6.81%	14.35%	13.01%	16.81%	18.67%	10.20%	6.84%	22.68%	34.04%					
																																															
41	Против всех	196	3	0	19	17	15	1	2	6	5	3	1	2	2	2	4	6	6	25	1	1	7	1	1	6	2	5	8	1	4	2	5	2	9	6	3	9	2	1	1	0					
		1.71%	0.94%	0.0%	1.86%	2.30%	2.78%	1.72%	1.36%	1.6%	2.10%	2.15%	0.39%	2.59%	2.43%	0.79%	1.07%	2.29%	2.04%	3.59%	1.56%	1.08%	2.10%	0.22%	1.17%	1.01%	1.96%	1.85%	1.28%	1.38%	2.59%	0.91%	1.26%	0.90%	4.45%	1.77%	1.36%	2.84%	1.36%	0.68%	0.42%	0.0%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
