Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Тобольская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	84	4	1	3	0	4	2	1	2	1	0	1	3	1	3	3	1	1	0	4	5	2	3	1	0	3	2	5	1	3	1	3	1	1	2	7	0	2	1	3	1	2					
14	Число погашенных открепительных удостоверений	168	20	3	6	5	2	6	9	6	3	3	5	3	3	0	2	3	2	1	3	2	0	2	3	4	12	2	3	2	4	2	8	2	2	6	5	4	4	2	2	3	9					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	"1. ""ЕДИНЕНИЕ"""	255	21	4	16	5	5	6	4	8	5	6	10	9	2	3	6	2	2	2	14	5	3	0	6	2	14	3	7	2	4	0	21	2	2	3	8	1	11	9	8	3	11					
		2.18%	2.38%	1.19%	3.37%	2.26%	0.99%	1.83%	0.88%	2.31%	2.59%	3.48%	2.88%	3.03%	0.94%	1.87%	1.65%	1.27%	3.07%	1.38%	1.68%	2.84%	4.0%	0.0%	1.54%	1.19%	2.74%	2.02%	1.63%	3.70%	1.80%	0.0%	4.20%	1.51%	1.33%	1.55%	2.35%	0.64%	4.76%	1.73%	3.68%	2.22%	3.24%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	65	5	1	5	0	1	3	1	0	1	1	1	3	0	1	0	1	0	2	7	0	0	0	2	0	4	2	4	0	0	0	1	2	0	6	3	1	3	1	2	1	0					
		0.55%	0.56%	0.29%	1.05%	0.0%	0.19%	0.91%	0.22%	0.0%	0.51%	0.58%	0.28%	1.01%	0.0%	0.62%	0.0%	0.63%	0.0%	1.38%	0.84%	0.0%	0.0%	0.0%	0.51%	0.0%	0.78%	1.35%	0.93%	0.0%	0.0%	0.0%	0.20%	1.51%	0.0%	3.10%	0.88%	0.64%	1.29%	0.19%	0.92%	0.74%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	195	24	6	10	2	3	6	6	1	0	2	6	7	2	3	2	5	3	2	9	4	3	1	10	22	6	3	8	0	3	2	5	4	3	1	2	1	1	9	2	1	5					
		1.66%	2.72%	1.79%	2.10%	0.90%	0.59%	1.83%	1.33%	0.28%	0.0%	1.16%	1.72%	2.35%	0.94%	1.87%	0.55%	3.18%	4.61%	1.38%	1.08%	2.27%	4.0%	1.11%	2.57%	13.17%	1.17%	2.02%	1.86%	0.0%	1.35%	4.25%	1.00%	3.03%	2.0%	0.51%	0.58%	0.64%	0.43%	1.73%	0.92%	0.74%	1.47%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	116	6	1	6	4	2	4	10	3	2	1	1	4	4	0	2	1	1	0	21	0	0	2	5	5	7	1	4	0	5	0	3	2	0	0	2	1	0	2	0	2	2					
		0.99%	0.68%	0.29%	1.26%	1.80%	0.39%	1.22%	2.21%	0.86%	1.03%	0.58%	0.28%	1.34%	1.89%	0.0%	0.55%	0.63%	1.53%	0.0%	2.53%	0.0%	0.0%	2.22%	1.28%	2.99%	1.37%	0.67%	0.93%	0.0%	2.26%	0.0%	0.60%	1.51%	0.0%	0.0%	0.58%	0.64%	0.0%	0.38%	0.0%	1.48%	0.58%					
22	"5. ""За Русь Святую"""	37	2	1	5	0	3	1	1	1	0	0	1	1	1	0	1	1	0	0	5	0	0	0	3	0	1	1	0	0	1	0	0	0	1	0	0	0	0	6	0	0	0					
		0.31%	0.22%	0.29%	1.05%	0.0%	0.59%	0.30%	0.22%	0.28%	0.0%	0.0%	0.28%	0.33%	0.47%	0.0%	0.27%	0.63%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.77%	0.0%	0.19%	0.67%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	1.15%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	37	2	4	5	0	1	3	1	2	0	2	0	0	0	0	0	2	0	0	0	0	1	0	2	0	2	1	0	1	2	0	2	2	0	0	0	0	1	0	0	0	1					
		0.31%	0.22%	1.19%	1.05%	0.0%	0.19%	0.91%	0.22%	0.57%	0.0%	1.16%	0.0%	0.0%	0.0%	0.0%	0.0%	1.27%	0.0%	0.0%	0.0%	0.0%	1.33%	0.0%	0.51%	0.0%	0.39%	0.67%	0.0%	1.85%	0.90%	0.0%	0.40%	1.51%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.29%					
24	"7. ""Новый курс - Автомобильная Россия"""	48	7	0	2	0	1	4	0	1	0	0	3	0	3	0	1	0	0	0	3	1	0	1	2	1	3	3	3	1	1	0	4	0	0	0	0	0	0	0	1	0	2					
		0.41%	0.79%	0.0%	0.42%	0.0%	0.19%	1.22%	0.0%	0.28%	0.0%	0.0%	0.86%	0.0%	1.42%	0.0%	0.27%	0.0%	0.0%	0.0%	0.36%	0.56%	0.0%	1.11%	0.51%	0.59%	0.58%	2.02%	0.70%	1.85%	0.45%	0.0%	0.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.58%					
25	"8. ""Народно-республиканская партия России"""	23	1	1	0	1	1	0	1	0	1	1	0	1	1	1	0	2	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	1	0	1	2					
		0.19%	0.11%	0.29%	0.0%	0.45%	0.19%	0.0%	0.22%	0.0%	0.51%	0.58%	0.0%	0.33%	0.47%	0.62%	0.0%	1.27%	0.0%	0.0%	0.12%	0.56%	1.33%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.64%	0.0%	0.19%	0.0%	0.74%	0.58%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	2	0	1	0	0	3	2	0	0	0	0	1	0	0	1	1	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1					
		0.16%	0.22%	0.0%	0.21%	0.0%	0.0%	0.91%	0.44%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.27%	0.63%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.43%	0.0%	0.46%	0.0%	0.29%					
27	"10. ""Аграрная партия России"""	499	40	22	33	1	23	17	7	11	7	5	45	37	5	7	13	6	3	16	31	12	1	4	7	2	37	7	9	2	3	5	9	1	6	3	8	2	14	18	15	0	5					
		4.26%	4.54%	6.56%	6.96%	0.45%	4.56%	5.19%	1.55%	3.18%	3.62%	2.90%	12.96%	12.45%	2.36%	4.37%	3.58%	3.82%	4.61%	11.11%	3.73%	6.81%	1.33%	4.44%	1.80%	1.19%	7.25%	4.72%	2.10%	3.70%	1.35%	10.63%	1.80%	0.75%	4.0%	1.55%	2.35%	1.28%	6.06%	3.46%	6.91%	0.0%	1.47%					
28	"11. ""Истинные патриоты России"""	44	1	1	2	1	1	0	0	3	7	0	2	2	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	1	0	0	0	0	4	0	3	4	2	3					
		0.37%	0.11%	0.29%	0.42%	0.45%	0.19%	0.0%	0.0%	0.86%	3.62%	0.0%	0.57%	0.67%	0.0%	1.25%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	1.85%	0.90%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	2.56%	0.0%	0.57%	1.84%	1.48%	0.88%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	341	32	9	33	13	1	12	14	16	5	5	7	9	3	0	27	8	2	1	16	3	2	0	15	4	11	4	2	4	11	0	10	2	4	4	11	3	8	12	4	6	8					
		2.91%	3.63%	2.68%	6.96%	5.88%	0.19%	3.66%	3.10%	4.63%	2.59%	2.90%	2.01%	3.03%	1.42%	0.0%	7.43%	5.09%	3.07%	0.69%	1.93%	1.70%	2.66%	0.0%	3.86%	2.39%	2.15%	2.70%	0.46%	7.40%	4.97%	0.0%	2.00%	1.51%	2.66%	2.07%	3.23%	1.92%	3.46%	2.30%	1.84%	4.44%	2.35%					
30	"13. ""Демократическая партия России"""	29	2	0	0	1	2	0	2	1	1	0	2	2	0	0	2	0	0	0	3	0	0	0	0	2	4	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1					
		0.24%	0.22%	0.0%	0.0%	0.45%	0.39%	0.0%	0.44%	0.28%	0.51%	0.0%	0.57%	0.67%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	1.19%	0.78%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.29%					
31	"14. ""Великая Россия - Евразийский Союз"""	31	2	0	0	0	0	0	0	2	0	0	1	5	0	3	0	0	0	1	5	0	0	2	2	0	2	2	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1					
		0.26%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.28%	1.68%	0.0%	1.87%	0.0%	0.0%	0.0%	0.69%	0.60%	0.0%	0.0%	2.22%	0.51%	0.0%	0.39%	1.35%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.29%	0.0%	0.43%	0.0%	0.0%	0.0%	0.29%					
32	"15. ""Партия СЛОН"""	17	0	1	1	0	1	0	1	0	1	0	2	0	0	0	1	0	0	0	3	0	0	0	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0					
		0.14%	0.0%	0.29%	0.21%	0.0%	0.19%	0.0%	0.22%	0.0%	0.51%	0.0%	0.57%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.59%	0.19%	0.0%	0.46%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	295	22	16	14	1	7	7	13	10	15	9	7	13	5	0	9	3	1	3	6	8	0	7	6	2	13	7	12	1	4	2	8	3	8	6	4	7	7	10	6	4	9					
		2.52%	2.49%	4.77%	2.95%	0.45%	1.38%	2.14%	2.88%	2.89%	7.77%	5.23%	2.01%	4.37%	2.36%	0.0%	2.47%	1.91%	1.53%	2.08%	0.72%	4.54%	0.0%	7.77%	1.54%	1.19%	2.54%	4.72%	2.80%	1.85%	1.80%	4.25%	1.60%	2.27%	5.33%	3.10%	1.17%	4.48%	3.03%	1.92%	2.76%	2.96%	2.65%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	56	5	1	2	1	1	3	2	1	2	0	5	1	0	2	3	2	0	1	3	0	1	1	0	0	1	0	1	1	1	1	0	0	2	0	2	2	0	5	3	0	0					
		0.47%	0.56%	0.29%	0.42%	0.45%	0.19%	0.91%	0.44%	0.28%	1.03%	0.0%	1.44%	0.33%	0.0%	1.25%	0.82%	1.27%	0.0%	0.69%	0.36%	0.0%	1.33%	1.11%	0.0%	0.0%	0.19%	0.0%	0.23%	1.85%	0.45%	2.12%	0.0%	0.0%	1.33%	0.0%	0.58%	1.28%	0.0%	0.96%	1.38%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1254	112	31	42	5	41	40	51	19	22	6	35	22	14	4	31	38	8	22	75	30	7	21	60	31	74	25	60	8	18	9	39	22	20	32	36	26	19	86	3	2	8					
		10.72%	12.71%	9.25%	8.86%	2.26%	8.13%	12.23%	11.30%	5.50%	11.39%	3.48%	10.08%	7.40%	6.63%	2.5%	8.53%	24.20%	12.30%	15.27%	9.04%	17.04%	9.33%	23.33%	15.46%	18.56%	14.50%	16.89%	14.01%	14.81%	8.14%	19.14%	7.81%	16.66%	13.33%	16.58%	10.58%	16.66%	8.22%	16.53%	1.38%	1.48%	2.35%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	189	7	6	19	4	7	9	7	4	5	2	16	6	0	5	5	3	4	0	15	1	1	1	3	0	6	0	7	0	5	1	9	1	3	3	5	2	2	8	2	0	5					
		1.61%	0.79%	1.79%	4.00%	1.80%	1.38%	2.75%	1.55%	1.15%	2.59%	1.16%	4.61%	2.02%	0.0%	3.12%	1.37%	1.91%	6.15%	0.0%	1.80%	0.56%	1.33%	1.11%	0.77%	0.0%	1.17%	0.0%	1.63%	0.0%	2.26%	2.12%	1.80%	0.75%	2.0%	1.55%	1.47%	1.28%	0.86%	1.53%	0.92%	0.0%	1.47%					
37	"20. ""Политическая партия ""Единая Россия"""	6373	490	178	213	112	350	88	257	216	98	95	133	144	150	99	201	60	25	87	485	84	51	40	217	70	272	70	250	23	132	17	332	77	81	119	188	62	132	276	103	67	229					
		54.50%	55.61%	53.13%	44.93%	50.67%	69.44%	26.91%	56.98%	62.60%	50.77%	55.23%	38.32%	48.48%	71.09%	61.87%	55.37%	38.21%	38.46%	60.41%	58.50%	47.72%	68.0%	44.44%	55.92%	41.91%	53.33%	47.29%	58.41%	42.59%	59.72%	36.17%	66.53%	58.33%	54.0%	61.65%	55.29%	39.74%	57.14%	53.07%	47.46%	49.62%	67.55%					
38	"21. ""Российская Конституционно-демократическая партия"""	30	2	0	2	3	2	1	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	2	0	6	0	0	0	0	1	0	1	1					
		0.25%	0.22%	0.0%	0.42%	1.35%	0.39%	0.30%	0.66%	0.0%	0.0%	0.58%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.23%	1.85%	0.45%	0.0%	0.40%	0.0%	4.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.74%	0.29%					
39	"22. ""Развитие предпринимательства"""	14	0	0	0	3	0	1	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0					
		0.11%	0.0%	0.0%	0.0%	1.35%	0.0%	0.30%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.25%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.11%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.51%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1318	77	43	47	57	38	95	41	37	15	34	58	21	15	22	37	11	12	2	99	15	2	9	36	16	41	11	43	7	23	5	36	7	9	10	47	37	25	51	49	43	35					
		11.27%	8.74%	12.83%	9.91%	25.79%	7.53%	29.05%	9.09%	10.72%	7.77%	19.76%	16.71%	7.07%	7.10%	13.75%	10.19%	7.00%	18.46%	1.38%	11.94%	8.52%	2.66%	10.0%	9.27%	9.58%	8.03%	7.43%	10.04%	12.96%	10.40%	10.63%	7.21%	5.30%	6.0%	5.18%	13.82%	23.71%	10.82%	9.80%	22.58%	31.85%	10.32%					
																																																
41	Против всех	290	15	7	10	3	9	15	22	9	5	1	7	5	5	3	13	4	2	4	18	7	1	0	5	7	8	5	12	1	4	5	12	4	5	5	11	6	4	11	11	2	7					
		2.48%	1.70%	2.08%	2.10%	1.35%	1.78%	4.58%	4.87%	2.60%	2.59%	0.58%	2.01%	1.68%	2.36%	1.87%	3.58%	2.54%	3.07%	2.77%	2.17%	3.97%	1.33%	0.0%	1.28%	4.19%	1.56%	3.37%	2.80%	1.85%	1.80%	10.63%	2.40%	3.03%	3.33%	2.59%	3.23%	3.84%	1.73%	2.11%	5.06%	1.48%	2.06%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
