Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
"Наименование Избирательной комиссии:    Владимир, Ленинская"																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390					
14	Число погашенных открепительных удостоверений	605	29	10	39	9	5	10	17	11	10	9	14	9	9	7	17	7	14	4	9	12	17	10	12	15	14	4	16	4	11	3	16	12	18	11	0	14	19	16	18	19	14	15	6	3	17	13	15	4	18	0					
15	Число открепительных удостоверений выданных ТИК	50	0	1	0	5	1	2	1	1	1	0	1	2	1	1	0	1	5	1	0	2	0	1	0	2	0	2	0	1	2	2	1	1	0	0	0	0	0	1	1	0	2	0	0	0	4	2	0	0	2	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
18	"1. ""ЕДИНЕНИЕ"""	350	6	2	3	4	13	8	6	4	4	8	8	4	2	11	6	5	5	7	4	2	7	7	4	11	6	9	10	9	5	6	4	2	2	6	5	8	5	11	11	9	5	8	6	45	3	7	3	7	3	14					
		0.63%	1.09%	0.15%	0.57%	0.33%	0.85%	0.96%	0.66%	0.33%	0.29%	0.51%	0.69%	0.37%	0.15%	0.90%	0.49%	0.39%	0.42%	0.50%	0.28%	0.17%	0.66%	0.54%	0.32%	0.83%	0.45%	0.59%	1.03%	0.62%	0.36%	0.42%	0.40%	0.22%	0.50%	0.72%	1.76%	0.56%	0.88%	1.31%	1.18%	0.73%	0.42%	0.67%	3.37%	1.95%	0.36%	0.75%	0.28%	0.47%	0.53%	1.79%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	3057	42	68	34	59	65	41	44	55	61	111	44	82	83	81	70	71	52	65	70	67	63	80	65	72	91	104	40	105	64	95	66	62	24	81	8	61	43	17	42	46	71	65	3	160	43	37	46	99	17	22					
		5.55%	7.65%	5.12%	6.51%	4.94%	4.26%	4.93%	4.88%	4.55%	4.50%	7.13%	3.82%	7.65%	6.39%	6.63%	5.77%	5.65%	4.38%	4.64%	4.98%	5.73%	5.97%	6.24%	5.33%	5.47%	6.88%	6.81%	4.14%	7.28%	4.66%	6.67%	6.64%	7.10%	6.07%	9.72%	2.81%	4.29%	7.57%	2.03%	4.53%	3.73%	5.97%	5.44%	1.68%	6.94%	5.25%	4.00%	4.40%	6.77%	3.00%	2.82%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	2952	6	83	16	75	103	86	89	84	97	82	58	35	65	55	75	74	62	63	76	94	45	70	46	76	67	65	80	67	65	73	74	39	21	35	31	74	26	31	37	56	71	51	18	133	30	43	50	60	26	14					
		5.36%	1.09%	6.24%	3.06%	6.28%	6.75%	10.34%	9.88%	6.95%	7.15%	5.26%	5.03%	3.26%	5.01%	4.50%	6.18%	5.89%	5.22%	4.50%	5.41%	8.04%	4.26%	5.46%	3.77%	5.78%	5.06%	4.26%	8.29%	4.64%	4.73%	5.12%	7.45%	4.46%	5.31%	4.20%	10.91%	5.21%	4.57%	3.71%	3.99%	4.54%	5.97%	4.27%	10.11%	5.77%	3.66%	4.65%	4.78%	4.10%	4.59%	1.79%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3387	24	79	39	85	104	48	48	87	88	118	92	79	82	83	78	86	76	78	77	71	74	92	75	80	89	107	21	110	93	93	68	38	17	64	10	74	39	31	36	39	89	68	4	89	61	45	96	116	21	26					
		6.15%	4.37%	5.94%	7.47%	7.12%	6.82%	5.77%	5.33%	7.20%	6.49%	7.58%	7.99%	7.37%	6.32%	6.80%	6.43%	6.84%	6.40%	5.57%	5.48%	6.07%	7.01%	7.17%	6.15%	6.08%	6.73%	7.01%	2.17%	7.63%	6.77%	6.53%	6.84%	4.35%	4.30%	7.68%	3.52%	5.21%	6.86%	3.71%	3.88%	3.16%	7.49%	5.69%	2.24%	3.86%	7.45%	4.87%	9.19%	7.93%	3.71%	3.33%					
22	"5. ""За Русь Святую"""	246	0	5	3	6	3	6	3	4	3	13	5	3	8	9	4	7	7	6	0	6	5	7	2	6	12	1	3	11	4	7	2	0	0	5	3	10	5	3	2	6	5	7	2	4	10	2	4	3	3	11					
		0.44%	0.0%	0.37%	0.57%	0.50%	0.19%	0.72%	0.33%	0.33%	0.22%	0.83%	0.43%	0.28%	0.61%	0.73%	0.32%	0.55%	0.58%	0.42%	0.0%	0.51%	0.47%	0.54%	0.16%	0.45%	0.90%	0.06%	0.31%	0.76%	0.29%	0.49%	0.20%	0.0%	0.0%	0.60%	1.05%	0.70%	0.88%	0.35%	0.21%	0.48%	0.42%	0.58%	1.12%	0.17%	1.22%	0.21%	0.38%	0.20%	0.53%	1.41%					
23	"6. ""Объединенная Российская партия ""Русь"""	128	4	2	2	1	3	2	4	3	1	11	0	2	4	2	3	1	3	4	3	0	1	5	1	0	5	2	2	2	1	2	1	1	0	3	4	1	1	2	3	3	2	3	2	11	2	3	1	2	1	6					
		0.23%	0.72%	0.15%	0.38%	0.08%	0.19%	0.24%	0.44%	0.24%	0.07%	0.70%	0.0%	0.18%	0.30%	0.16%	0.24%	0.07%	0.25%	0.28%	0.21%	0.0%	0.09%	0.39%	0.08%	0.0%	0.37%	0.13%	0.20%	0.13%	0.07%	0.14%	0.10%	0.11%	0.0%	0.36%	1.40%	0.07%	0.17%	0.23%	0.32%	0.24%	0.16%	0.25%	1.12%	0.47%	0.24%	0.32%	0.09%	0.13%	0.17%	0.76%					
24	"7. ""Новый курс - Автомобильная Россия"""	732	5	19	7	20	19	6	9	17	19	13	8	22	12	8	12	13	11	18	26	22	23	17	17	16	13	15	12	12	13	22	9	8	4	3	1	18	16	14	13	13	20	24	0	59	14	14	21	14	6	15					
		1.32%	0.91%	1.43%	1.34%	1.67%	1.24%	0.72%	1.0%	1.40%	1.40%	0.83%	0.69%	2.05%	0.92%	0.65%	0.98%	1.03%	0.92%	1.28%	1.85%	1.88%	2.18%	1.32%	1.39%	1.21%	0.98%	0.98%	1.24%	0.83%	0.94%	1.54%	0.90%	0.91%	1.01%	0.36%	0.35%	1.26%	2.81%	1.67%	1.40%	1.05%	1.68%	2.01%	0.0%	2.55%	1.71%	1.51%	2.01%	0.95%	1.06%	1.92%					
25	"8. ""Народно-республиканская партия России"""	72	1	1	0	0	4	0	1	4	2	1	0	0	0	2	0	0	0	1	0	0	1	0	3	0	2	4	0	4	1	4	2	0	0	0	1	2	0	0	2	0	1	2	4	9	0	4	1	7	0	1					
		0.13%	0.18%	0.07%	0.0%	0.0%	0.26%	0.0%	0.11%	0.33%	0.14%	0.06%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.09%	0.0%	0.24%	0.0%	0.15%	0.26%	0.0%	0.27%	0.07%	0.28%	0.20%	0.0%	0.0%	0.0%	0.35%	0.14%	0.0%	0.0%	0.21%	0.0%	0.08%	0.16%	2.24%	0.39%	0.0%	0.43%	0.09%	0.47%	0.0%	0.12%					
26	"9. ""Российская экологическая партия ""Зеленые"""	1272	41	32	35	33	37	15	17	22	25	41	19	20	18	18	25	36	43	41	38	31	34	27	32	30	27	38	17	26	41	29	22	20	12	13	3	32	18	12	19	27	27	21	0	35	16	13	27	39	11	17					
		2.30%	7.46%	2.40%	6.70%	2.76%	2.42%	1.80%	1.88%	1.82%	1.84%	2.63%	1.65%	1.86%	1.38%	1.47%	2.06%	2.86%	3.62%	2.93%	2.70%	2.65%	3.22%	2.10%	2.62%	2.28%	2.04%	2.49%	1.76%	1.80%	2.98%	2.03%	2.21%	2.29%	3.03%	1.56%	1.05%	2.25%	3.16%	1.43%	2.04%	2.19%	2.27%	1.75%	0.0%	1.51%	1.95%	1.40%	2.58%	2.66%	1.94%	2.17%					
27	"10. ""Аграрная партия России"""	1833	11	25	9	40	54	38	33	29	41	44	32	30	48	56	31	41	39	41	66	37	39	33	43	49	47	42	37	47	49	49	39	12	18	55	4	82	17	46	55	42	35	36	4	35	29	34	41	38	25	6					
		3.32%	2.00%	1.88%	1.72%	3.35%	3.54%	4.57%	3.66%	2.40%	3.02%	2.82%	2.78%	2.80%	3.70%	4.59%	2.55%	3.26%	3.28%	2.93%	4.70%	3.16%	3.69%	2.57%	3.52%	3.72%	3.55%	2.75%	3.83%	3.26%	3.57%	3.44%	3.92%	1.37%	4.55%	6.60%	1.40%	5.77%	2.99%	5.50%	5.93%	3.40%	2.94%	3.01%	2.24%	1.51%	3.54%	3.67%	3.92%	2.59%	4.41%	0.76%					
28	"11. ""Истинные патриоты России"""	54	5	6	0	0	1	0	0	0	0	1	0	2	1	1	0	0	0	0	0	0	0	2	1	0	0	0	0	2	3	0	0	2	1	0	1	5	4	0	0	0	0	2	0	5	2	0	2	0	0	5					
		0.09%	0.91%	0.45%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.18%	0.07%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.08%	0.0%	0.0%	0.0%	0.0%	0.13%	0.21%	0.0%	0.0%	0.22%	0.25%	0.0%	0.35%	0.35%	0.70%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.21%	0.24%	0.0%	0.19%	0.0%	0.0%	0.64%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	480	4	11	3	14	19	9	9	11	11	8	7	13	20	4	12	15	6	18	18	15	9	7	9	6	11	13	14	9	13	14	13	6	2	5	2	9	5	8	9	14	7	6	1	15	2	2	16	11	6	9					
		0.87%	0.72%	0.82%	0.57%	1.17%	1.24%	1.08%	1.0%	0.91%	0.81%	0.51%	0.60%	1.21%	1.54%	0.32%	0.98%	1.19%	0.50%	1.28%	1.28%	1.28%	0.85%	0.54%	0.73%	0.45%	0.83%	0.85%	1.45%	0.62%	0.94%	0.98%	1.30%	0.68%	0.50%	0.60%	0.70%	0.63%	0.88%	0.95%	0.97%	1.13%	0.58%	0.50%	0.56%	0.65%	0.24%	0.21%	1.53%	0.75%	1.06%	1.15%					
30	"13. ""Демократическая партия России"""	84	0	4	2	1	3	1	0	1	3	2	0	0	6	1	5	0	0	4	3	0	1	2	0	2	1	2	6	2	0	0	1	0	0	1	6	1	0	1	0	0	0	0	0	11	2	1	0	3	2	3					
		0.15%	0.0%	0.30%	0.38%	0.08%	0.19%	0.12%	0.0%	0.08%	0.22%	0.12%	0.0%	0.0%	0.46%	0.08%	0.41%	0.0%	0.0%	0.28%	0.21%	0.0%	0.09%	0.15%	0.0%	0.15%	0.07%	0.13%	0.62%	0.13%	0.0%	0.0%	0.10%	0.0%	0.0%	0.12%	2.11%	0.07%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.24%	0.10%	0.0%	0.20%	0.35%	0.38%					
31	"14. ""Великая Россия - Евразийский Союз"""	236	2	3	5	4	4	1	3	8	11	8	2	4	6	4	5	3	3	6	10	0	4	4	2	6	4	9	6	11	7	2	4	4	4	3	2	5	1	1	7	5	4	5	0	9	2	5	1	8	1	18					
		0.42%	0.36%	0.22%	0.95%	0.33%	0.26%	0.12%	0.33%	0.66%	0.81%	0.51%	0.17%	0.37%	0.46%	0.32%	0.41%	0.23%	0.25%	0.42%	0.71%	0.0%	0.37%	0.31%	0.16%	0.45%	0.30%	0.59%	0.62%	0.76%	0.51%	0.14%	0.40%	0.45%	1.01%	0.36%	0.70%	0.35%	0.17%	0.11%	0.75%	0.40%	0.33%	0.41%	0.0%	0.39%	0.24%	0.54%	0.09%	0.54%	0.17%	2.30%					
32	"15. ""Партия СЛОН"""	189	9	7	10	2	6	1	3	3	6	5	10	2	1	5	3	0	3	4	1	2	4	2	1	7	6	2	2	4	6	5	2	2	0	0	1	9	6	2	0	4	5	5	1	12	0	4	1	4	2	7					
		0.34%	1.63%	0.52%	1.91%	0.16%	0.39%	0.12%	0.33%	0.24%	0.44%	0.32%	0.86%	0.18%	0.07%	0.40%	0.24%	0.0%	0.25%	0.28%	0.07%	0.17%	0.37%	0.15%	0.08%	0.53%	0.45%	0.13%	0.20%	0.27%	0.43%	0.35%	0.20%	0.22%	0.0%	0.0%	0.35%	0.63%	1.05%	0.23%	0.0%	0.32%	0.42%	0.41%	0.56%	0.52%	0.0%	0.43%	0.09%	0.27%	0.35%	0.89%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6578	27	218	63	153	229	69	114	164	151	188	149	137	178	136	173	169	210	190	162	137	113	155	166	139	176	267	85	162	168	166	145	96	47	92	3	165	66	83	59	91	150	107	6	221	94	102	128	250	52	7					
		11.94%	4.91%	16.41%	12.06%	12.82%	15.02%	8.30%	12.66%	13.57%	11.14%	12.08%	12.94%	12.79%	13.72%	11.14%	14.26%	13.45%	17.69%	13.59%	11.53%	11.71%	10.71%	12.09%	13.61%	10.57%	13.31%	17.50%	8.81%	11.24%	12.24%	11.65%	14.60%	10.99%	11.89%	11.04%	1.05%	11.61%	11.61%	9.94%	6.36%	7.38%	12.62%	8.96%	3.37%	9.58%	11.49%	11.03%	12.26%	17.09%	9.18%	0.89%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	76	0	1	0	1	3	2	2	0	2	2	4	3	0	0	2	1	1	1	0	1	0	4	1	1	2	1	1	1	0	1	1	0	1	1	2	0	1	1	3	1	0	0	0	12	0	1	0	1	1	12					
		0.13%	0.0%	0.07%	0.0%	0.08%	0.19%	0.24%	0.22%	0.0%	0.14%	0.12%	0.34%	0.28%	0.0%	0.0%	0.16%	0.07%	0.08%	0.07%	0.0%	0.08%	0.0%	0.31%	0.08%	0.07%	0.15%	0.06%	0.10%	0.06%	0.0%	0.07%	0.10%	0.0%	0.25%	0.12%	0.70%	0.0%	0.17%	0.11%	0.32%	0.08%	0.0%	0.0%	0.0%	0.52%	0.0%	0.10%	0.0%	0.06%	0.17%	1.53%					
35	"18. ""ЛДПР"""	6530	74	113	42	149	151	85	80	142	185	151	129	91	133	100	161	136	122	150	141	140	109	112	153	149	137	124	130	153	161	157	101	145	47	76	7	188	79	152	146	216	179	203	30	318	106	122	126	136	97	196					
		11.85%	13.47%	8.50%	8.04%	12.48%	9.90%	10.22%	8.88%	11.75%	13.65%	9.70%	11.20%	8.49%	10.25%	8.19%	13.27%	10.82%	10.27%	10.72%	10.04%	11.97%	10.33%	8.73%	12.55%	11.33%	10.36%	8.13%	13.48%	10.61%	11.73%	11.02%	10.17%	16.60%	11.89%	9.12%	2.46%	13.23%	13.90%	18.20%	15.74%	17.53%	15.06%	17.00%	16.85%	13.79%	12.95%	13.20%	12.06%	9.30%	17.13%	25.12%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1273	9	22	9	38	56	26	22	24	11	41	33	46	23	34	28	32	27	31	32	28	12	37	25	36	29	26	34	20	42	31	20	25	3	18	4	30	20	25	24	30	22	32	1	27	17	16	33	28	26	8					
		2.31%	1.63%	1.65%	1.72%	3.18%	3.67%	3.12%	2.44%	1.98%	0.81%	2.63%	2.86%	4.29%	1.77%	2.78%	2.30%	2.54%	2.27%	2.21%	2.27%	2.39%	1.13%	2.88%	2.05%	2.73%	2.19%	1.70%	3.52%	1.38%	3.06%	2.17%	2.01%	2.86%	0.75%	2.16%	1.40%	2.11%	3.52%	2.99%	2.58%	2.43%	1.85%	2.68%	0.56%	1.17%	2.07%	1.73%	3.16%	1.91%	4.59%	1.02%					
37	"20. ""Политическая партия ""Единая Россия"""	15244	199	334	161	293	346	259	250	307	371	412	314	298	352	399	309	317	313	427	411	312	313	367	368	412	353	386	276	434	367	427	247	251	137	182	123	379	131	273	285	440	316	316	72	663	234	273	272	353	170	40					
		27.68%	36.24%	25.15%	30.84%	24.55%	22.70%	31.16%	27.77%	25.41%	27.38%	26.47%	27.28%	27.82%	27.13%	32.70%	25.47%	25.23%	26.36%	30.54%	29.27%	26.68%	29.66%	28.62%	30.18%	31.35%	26.70%	25.31%	28.63%	30.11%	26.74%	29.98%	24.87%	28.75%	34.68%	21.84%	43.30%	26.69%	23.06%	32.69%	30.74%	35.71%	26.59%	26.46%	40.44%	28.76%	28.60%	29.54%	26.05%	24.14%	30.03%	5.12%					
38	"21. ""Российская Конституционно-демократическая партия"""	54	1	3	1	0	3	0	0	1	0	4	1	1	1	1	1	1	0	3	0	2	1	2	1	1	2	0	0	0	2	1	0	0	0	1	3	4	1	1	1	1	0	1	0	1	2	0	1	2	0	1					
		0.09%	0.18%	0.22%	0.19%	0.0%	0.19%	0.0%	0.0%	0.08%	0.0%	0.25%	0.08%	0.09%	0.07%	0.08%	0.08%	0.07%	0.0%	0.21%	0.0%	0.17%	0.09%	0.15%	0.08%	0.07%	0.15%	0.0%	0.0%	0.0%	0.14%	0.07%	0.0%	0.0%	0.0%	0.12%	1.05%	0.28%	0.17%	0.11%	0.10%	0.08%	0.0%	0.08%	0.0%	0.04%	0.24%	0.0%	0.09%	0.13%	0.0%	0.12%					
39	"22. ""Развитие предпринимательства"""	264	4	6	3	10	9	1	5	10	4	5	7	4	8	3	5	1	8	5	4	2	6	13	8	11	4	5	7	9	8	2	4	6	2	3	1	12	3	2	4	6	4	10	0	7	1	4	1	8	2	7					
		0.47%	0.72%	0.45%	0.57%	0.83%	0.59%	0.12%	0.55%	0.82%	0.29%	0.32%	0.60%	0.37%	0.61%	0.24%	0.41%	0.07%	0.67%	0.35%	0.28%	0.17%	0.56%	1.01%	0.65%	0.83%	0.30%	0.32%	0.72%	0.62%	0.58%	0.14%	0.40%	0.68%	0.50%	0.36%	0.35%	0.84%	0.52%	0.23%	0.43%	0.48%	0.33%	0.83%	0.0%	0.30%	0.12%	0.43%	0.09%	0.54%	0.35%	0.89%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5792	13	186	41	136	179	83	110	156	192	190	149	126	152	128	128	160	130	137	170	128	123	128	117	135	151	210	106	133	155	165	116	80	35	133	10	144	39	53	67	62	106	119	11	156	73	112	110	163	62	24					
		10.51%	2.36%	14.00%	7.85%	11.39%	11.74%	9.98%	12.22%	12.91%	14.16%	12.21%	12.94%	11.76%	11.71%	10.49%	10.55%	12.73%	10.95%	9.79%	12.10%	10.94%	11.65%	9.98%	9.59%	10.27%	11.42%	13.77%	10.99%	9.22%	11.29%	11.58%	11.68%	9.16%	8.86%	15.96%	3.52%	10.14%	6.86%	6.34%	7.22%	5.03%	8.92%	9.96%	6.17%	6.76%	8.92%	12.12%	10.53%	11.14%	10.95%	3.07%					
																																																									
41	Против всех	3533	60	90	34	51	83	37	39	63	58	85	64	61	78	69	69	70	59	69	70	66	64	99	73	57	63	78	63	93	94	60	39	63	14	45	6	94	38	54	93	93	55	88	12	247	65	62	50	100	27	269					
		6.41%	10.92%	6.77%	6.51%	4.27%	5.44%	4.45%	4.33%	5.21%	4.28%	5.46%	5.56%	5.69%	6.01%	5.65%	5.68%	5.57%	4.97%	4.93%	4.98%	5.64%	6.06%	7.72%	5.98%	4.33%	4.76%	5.11%	6.53%	6.45%	6.85%	4.21%	3.92%	7.21%	3.54%	5.40%	2.11%	6.61%	6.69%	6.46%	10.03%	7.54%	4.62%	7.37%	6.74%	10.71%	7.94%	6.70%	4.78%	6.83%	4.77%	34.48%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
