Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Милютинская районная																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №2455	УИК №2573	УИК №2632	УИК №2633	УИК №2634	УИК №2635	УИК №2636	УИК №2637					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	281	10	5	5	10	0	6	13	8	5	5	5	7	9	5	25	40	12	8	10	13	20	5	3	2	40	7	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	63	4	0	1	3	3	3	4	2	2	1	3	3	2	3	1	8	0	3	2	1	1	0	0	4	4	3	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	13	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	266	10	10	11	5	3	11	8	6	13	14	12	5	29	6	9	22	25	6	16	5	8	1	4	1	22	0	0	4					
		2.37%	1.64%	2.18%	2.43%	0.69%	0.80%	3.59%	1.00%	1.23%	4.30%	4.15%	3.51%	1.66%	8.50%	2.80%	1.94%	2.85%	3.16%	3.13%	3.29%	2.29%	2.08%	0.51%	3.64%	0.58%	2.90%	0.00%	0.00%	2.02%					
19	2.Всероссийская политическая партия «Гражданская Сила»	17	2	0	0	2	0	0	1	2	0	0	0	0	0	0	1	2	0	0	1	0	0	3	0	0	3	0	0	0					
		0.15%	0.33%	0.00%	0.00%	0.28%	0.00%	0.00%	0.13%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.26%	0.00%	0.00%	0.21%	0.00%	0.00%	1.53%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	2	0	0	0					
		0.07%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.13%	0.13%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	583	32	10	37	12	5	4	10	7	33	28	11	6	33	9	32	63	58	7	37	4	45	4	2	5	81	2	4	2					
		5.19%	5.24%	2.18%	8.19%	1.65%	1.33%	1.31%	1.25%	1.43%	10.93%	8.31%	3.22%	1.99%	9.68%	4.21%	6.88%	8.16%	7.34%	3.65%	7.61%	1.83%	11.72%	2.04%	1.82%	2.92%	10.69%	0.60%	3.92%	1.01%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	10	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	2	0	2	0	1	1	0	0	0	0	0	0					
		0.09%	0.16%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.25%	0.00%	0.41%	0.00%	0.26%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	21	1	3	3	1	0	1	1	0	0	2	0	0	3	0	1	0	0	0	1	1	0	0	0	0	3	0	0	0					
		0.19%	0.16%	0.65%	0.66%	0.14%	0.00%	0.33%	0.13%	0.00%	0.00%	0.59%	0.00%	0.00%	0.88%	0.00%	0.22%	0.00%	0.00%	0.00%	0.21%	0.46%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	538	23	9	21	3	6	3	11	16	17	22	13	9	27	17	25	65	56	15	39	18	45	12	4	4	49	1	3	5					
		4.79%	3.76%	1.96%	4.65%	0.41%	1.60%	0.98%	1.38%	3.27%	5.63%	6.53%	3.80%	2.98%	7.92%	7.94%	5.38%	8.42%	7.09%	7.81%	8.02%	8.26%	11.72%	6.12%	3.64%	2.34%	6.46%	0.30%	2.94%	2.53%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	549	35	13	12	5	2	0	11	3	17	15	6	24	20	4	17	95	62	11	22	8	43	7	3	6	101	0	0	7					
		4.89%	5.73%	2.83%	2.65%	0.69%	0.53%	0.00%	1.38%	0.61%	5.63%	4.45%	1.75%	7.95%	5.87%	1.87%	3.66%	12.31%	7.85%	5.73%	4.53%	3.67%	11.20%	3.57%	2.73%	3.51%	13.32%	0.00%	0.00%	3.54%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	41	0	2	4	2	0	1	4	4	0	2	0	0	2	0	3	3	5	0	2	0	3	0	1	0	3	0	0	0					
		0.37%	0.00%	0.44%	0.88%	0.28%	0.00%	0.33%	0.50%	0.82%	0.00%	0.59%	0.00%	0.00%	0.59%	0.00%	0.65%	0.39%	0.63%	0.00%	0.41%	0.00%	0.78%	0.00%	0.91%	0.00%	0.40%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9131	504	411	361	692	360	284	750	448	220	253	300	255	227	178	369	516	576	152	358	180	233	166	96	155	484	328	95	180					
		81.32%	82.49%	89.54%	79.87%	95.19%	95.74%	92.81%	94.10%	91.62%	72.85%	75.07%	87.72%	84.44%	66.57%	83.18%	79.35%	66.84%	72.91%	79.17%	73.66%	82.57%	60.68%	84.69%	87.27%	90.64%	63.85%	99.09%	93.14%	90.91%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	31	1	1	0	2	0	2	1	2	0	0	0	2	0	0	1	3	5	1	0	1	4	2	0	0	3	0	0	0					
		0.28%	0.16%	0.22%	0.00%	0.28%	0.00%	0.65%	0.13%	0.41%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%	0.22%	0.39%	0.63%	0.52%	0.00%	0.46%	1.04%	1.02%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
