Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Кыштымская городская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160					
19	2.Всероссийская политическая партия «Гражданская Сила»	202	6	11	14	15	9	4	1	1	0	4	8	5	10	9	8	14	11	17	21	6	7	1	4	5	2	5	4					
		0.90%	0.64%	0.91%	1.19%	1.26%	0.95%	0.51%	0.53%	0.43%	0.00%	0.66%	0.71%	0.69%	0.74%	1.01%	0.82%	1.47%	0.85%	1.44%	1.79%	0.83%	0.74%	0.16%	0.77%	0.74%	0.24%	0.60%	1.27%					
20	3.Политическая партия «Демократическая партия России»	32	0	4	1	4	3	0	1	2	0	2	1	1	2	0	3	0	0	1	1	1	1	0	0	2	1	1	0					
		0.14%	0.00%	0.33%	0.09%	0.34%	0.32%	0.00%	0.53%	0.86%	0.00%	0.33%	0.09%	0.14%	0.15%	0.00%	0.31%	0.00%	0.00%	0.08%	0.09%	0.14%	0.11%	0.00%	0.00%	0.30%	0.12%	0.12%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2691	77	77	124	101	116	77	10	22	3	47	160	54	191	137	181	152	187	186	181	53	77	61	48	45	95	194	35					
		11.97%	8.19%	6.39%	10.57%	8.49%	12.18%	9.90%	5.32%	9.44%	4.35%	7.81%	14.11%	7.42%	14.17%	15.32%	18.60%	16.00%	14.44%	15.71%	15.43%	7.30%	8.17%	9.49%	9.23%	6.67%	11.49%	23.46%	11.15%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	144	5	9	9	15	12	4	1	2	0	0	11	1	8	6	7	9	8	6	9	2	2	3	10	0	2	1	2					
		0.64%	0.53%	0.75%	0.77%	1.26%	1.26%	0.51%	0.53%	0.86%	0.00%	0.00%	0.97%	0.14%	0.59%	0.67%	0.72%	0.95%	0.62%	0.51%	0.77%	0.28%	0.21%	0.47%	1.92%	0.00%	0.24%	0.12%	0.64%					
23	6.Политическая партия «Партия социальной справедливости»	61	5	2	2	3	1	0	0	0	0	0	4	1	1	6	2	4	7	4	1	2	1	0	6	2	4	1	2					
		0.27%	0.53%	0.17%	0.17%	0.25%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.14%	0.07%	0.67%	0.21%	0.42%	0.54%	0.34%	0.09%	0.28%	0.11%	0.00%	1.15%	0.30%	0.48%	0.12%	0.64%					
24	7.Политическая партия «Либерально-демократическая партия России»	2353	123	164	135	121	102	83	8	28	14	82	117	98	128	71	84	74	96	79	103	87	101	83	55	90	85	94	48					
		10.47%	13.09%	13.61%	11.51%	10.18%	10.71%	10.67%	4.26%	12.02%	20.29%	13.62%	10.32%	13.46%	9.50%	7.94%	8.63%	7.79%	7.41%	6.67%	8.78%	11.98%	10.71%	12.91%	10.58%	13.33%	10.28%	11.37%	15.29%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2499	85	122	155	145	89	63	14	22	13	51	127	46	149	121	120	132	188	148	170	72	91	61	42	61	137	50	25					
		11.12%	9.04%	10.12%	13.21%	12.20%	9.35%	8.10%	7.45%	9.44%	18.84%	8.47%	11.20%	6.32%	11.05%	13.53%	12.33%	13.89%	14.52%	12.50%	14.49%	9.92%	9.65%	9.49%	8.08%	9.04%	16.57%	6.05%	7.96%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	151	6	6	8	5	10	12	1	2	0	4	9	4	7	6	7	6	10	6	6	2	5	1	5	5	6	11	1					
		0.67%	0.64%	0.50%	0.68%	0.42%	1.05%	1.54%	0.53%	0.86%	0.00%	0.66%	0.79%	0.55%	0.52%	0.67%	0.72%	0.63%	0.77%	0.51%	0.51%	0.28%	0.53%	0.16%	0.96%	0.74%	0.73%	1.33%	0.32%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13303	596	755	655	717	576	512	146	144	36	392	635	487	779	492	514	502	743	671	619	478	621	402	305	437	465	442	182					
		59.17%	63.40%	62.66%	55.84%	60.30%	60.50%	65.81%	77.66%	61.80%	52.17%	65.12%	55.99%	66.90%	57.79%	55.03%	52.83%	52.84%	57.37%	56.67%	52.77%	65.84%	65.85%	62.52%	58.65%	64.74%	56.23%	53.45%	57.96%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	305	7	18	15	12	5	4	3	1	0	3	27	4	22	12	18	25	12	31	29	3	11	5	13	10	11	0	4					
		1.36%	0.74%	1.49%	1.28%	1.01%	0.53%	0.51%	1.60%	0.43%	0.00%	0.50%	2.38%	0.55%	1.63%	1.34%	1.85%	2.63%	0.93%	2.62%	2.47%	0.41%	1.17%	0.78%	2.50%	1.48%	1.33%	0.00%	1.27%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
