8	Число бюллетеней в стационарных ящиках для голосования	79468	750	1092	1184	1220	1359	1317	1019	1284	1203	1519	1465	1307	1334	1392	1480	1380	1341	1079	1380	1397	1412	1214	1079	1310	1241	1266	1264	1188	1308	1301	1238	1354	1310	1305	1353	1364	1168	1171	1207	1375	1189	1142	1185	1194	1145	1114	1190	1089	1387	1140	0	685	1058	1119	780	781	569	1120	1429	1574	1353	1286	1355	1425	1603	588	38									
9	Число недействительных избирательных бюллетеней	1353	12	18	13	8	21	13	14	13	8	26	19	18	21	23	53	17	17	12	14	15	26	14	15	14	14	21	21	11	16	16	17	12	14	25	28	14	15	22	11	13	12	22	18	19	14	17	8	17	18	26	6	7	8	12	8	15	7	23	18	15	19	16	10	287	28	8	1									
10	Число действительных избирательных бюллетеней	80585	764	1089	1192	1242	1378	1325	1018	1284	1210	1509	1460	1302	1334	1377	1450	1386	1368	1099	1407	1405	1429	1230	1103	1318	1245	1266	1281	1219	1322	1299	1244	1379	1329	1305	1369	1461	1175	1174	1216	1378	1202	1158	1195	1198	1153	1117	1197	1084	1394	1130	482	693	1081	1150	792	802	705	1135	1440	1585	1351	1292	1377	1168	1600	599	164									
11	Число полученных открепительных  удостоверений	2711	25	55	25	35	35	30	34	35	26	36	45	39	39	41	30	35	31	30	35	40	45	35	35	35	45	40	35	35	35	35	25	45	30	40	35	35	26	34	35	45	35	35	22	42	48	28	35	35	35	35	0	25	28	42	50	30	35	85	105	103	100	75	75	77	80	25	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2471	18	53	22	32	35	24	28	34	22	32	35	39	37	41	30	26	31	26	30	36	45	29	30	35	38	37	28	26	33	35	23	38	24	38	34	32	25	34	29	35	30	35	22	35	43	19	33	31	35	35	0	25	27	39	45	28	34	81	101	100	98	68	59	75	75	19	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1205	22	23	13	24	20	20	14	17	13	24	19	16	37	26	28	19	19	34	19	17	10	24	6	28	19	14	20	14	16	19	10	13	17	16	21	17	12	11	15	13	17	8	15	17	5	18	4	9	14	8	3	27	9	16	21	36	23	28	21	29	24	17	17	14	19	24	23									
14	Число неиспользованных открепительных удостоверений	240	7	2	3	3	0	6	6	1	4	4	10	0	2	0	0	9	0	4	5	4	0	6	5	0	7	3	7	9	2	0	2	7	6	2	1	3	1	0	6	10	5	0	0	7	5	9	2	4	0	0	0	0	1	3	5	2	1	4	4	3	2	7	16	2	5	6	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	77	1	6	1	1	0	3	0	0	2	0	2	8	2	1	1	0	2	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	2	1	1	0	1	0	0	4	1	1	1	0	1	1	2	3	1	1	0	0	2	1	0	1	0	0	2	6	1	0	6	1	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																														
19	Жириновский Владимир Вольфович	5279	114	68	76	82	98	89	60	73	75	90	97	86	81	86	94	72	80	71	89	84	66	79	64	78	79	88	95	74	82	97	78	101	99	74	97	99	77	80	84	83	87	64	81	77	59	76	82	62	94	109	26	60	64	71	53	62	49	90	94	115	83	87	83	71	97	35	9									
		6.44%	14.69%	6.14%	6.31%	6.56%	7.01%	6.65%	5.81%	5.63%	6.16%	5.86%	6.56%	6.52%	5.98%	6.14%	6.25%	5.13%	5.78%	6.39%	6.26%	5.92%	4.54%	6.35%	5.72%	5.86%	6.27%	6.84%	7.30%	6.02%	6.13%	7.38%	6.19%	7.26%	7.37%	5.56%	6.94%	6.71%	6.47%	6.69%	6.85%	5.97%	7.17%	5.42%	6.68%	6.33%	5.06%	6.70%	6.80%	5.63%	6.66%	9.43%	5.33%	8.57%	5.88%	6.11%	6.63%	7.59%	6.88%	7.77%	6.45%	7.19%	6.06%	6.65%	5.98%	4.88%	5.96%	5.77%	5.45%									
20	Зюганов Геннадий Андреевич	12534	95	150	184	183	194	195	144	195	181	225	214	179	194	196	239	217	209	155	214	210	242	165	173	207	182	191	216	187	185	178	200	218	228	203	224	256	219	206	217	206	178	181	196	182	188	151	172	161	221	151	61	103	170	181	113	140	103	188	244	271	243	220	219	216	286	96	23									
		15.30%	12.24%	13.55%	15.27%	14.64%	13.87%	14.57%	13.95%	15.03%	14.86%	14.66%	14.47%	13.56%	14.32%	14.00%	15.90%	15.47%	15.09%	13.95%	15.06%	14.79%	16.63%	13.26%	15.47%	15.54%	14.46%	14.84%	16.59%	15.20%	13.83%	13.54%	15.86%	15.67%	16.98%	15.26%	16.03%	17.36%	18.40%	17.22%	17.69%	14.81%	14.66%	15.34%	16.16%	14.95%	16.11%	13.32%	14.27%	14.62%	15.65%	13.06%	12.50%	14.71%	15.61%	15.58%	14.13%	17.14%	14.47%	16.23%	16.74%	16.94%	17.74%	16.82%	15.79%	14.85%	17.57%	15.82%	13.94%									
21	Миронов Сергей Михайлович	5841	29	80	109	102	98	98	66	67	73	97	93	81	105	88	102	102	83	91	114	116	105	90	76	102	82	76	85	94	97	92	98	104	88	105	110	95	59	79	88	113	87	104	86	87	78	97	73	89	101	63	31	43	83	82	68	51	54	75	102	120	100	107	131	116	139	32	10									
		7.13%	3.74%	7.23%	9.05%	8.16%	7.01%	7.32%	6.40%	5.17%	5.99%	6.32%	6.29%	6.14%	7.75%	6.29%	6.79%	7.27%	5.99%	8.19%	8.02%	8.17%	7.22%	7.23%	6.80%	7.66%	6.51%	5.91%	6.53%	7.64%	7.25%	6.99%	7.77%	7.48%	6.55%	7.89%	7.87%	6.44%	4.96%	6.61%	7.17%	8.12%	7.17%	8.81%	7.09%	7.15%	6.68%	8.55%	6.06%	8.08%	7.15%	5.45%	6.35%	6.14%	7.62%	7.06%	8.50%	6.24%	7.58%	6.48%	6.99%	7.50%	7.30%	8.18%	9.44%	7.97%	8.54%	5.27%	6.06%									
22	Прохоров Михаил Дмитриевич	11427	93	191	191	192	190	174	147	192	157	212	204	190	194	210	233	233	211	126	190	190	247	195	142	180	185	190	159	141	225	181	186	216	167	173	163	188	141	148	162	212	157	175	145	168	165	145	221	164	201	110	58	81	128	125	105	102	89	145	222	230	197	191	197	181	299	81	24									
		13.95%	11.98%	17.25%	15.85%	15.36%	13.58%	13.00%	14.24%	14.80%	12.89%	13.81%	13.79%	14.39%	14.32%	15.00%	15.50%	16.61%	15.23%	11.34%	13.37%	13.38%	16.98%	15.68%	12.70%	13.51%	14.69%	14.76%	12.21%	11.46%	16.82%	13.76%	14.75%	15.53%	12.43%	13.01%	11.67%	12.75%	11.85%	12.37%	13.20%	15.24%	12.93%	14.83%	11.95%	13.80%	14.14%	12.79%	18.34%	14.90%	14.24%	9.52%	11.89%	11.57%	11.75%	10.76%	13.13%	12.48%	12.50%	12.52%	15.23%	14.38%	14.38%	14.60%	14.20%	12.44%	18.37%	13.34%	14.55%									
23	Путин Владимир Владимирович	45504	433	600	632	683	798	769	601	757	724	885	852	766	760	797	782	762	785	656	800	805	769	701	648	751	717	721	726	723	733	751	682	740	747	750	775	823	679	661	665	764	693	634	687	684	663	648	649	608	777	697	306	406	636	691	453	447	410	637	778	849	728	687	747	584	779	355	98									
		55.53%	55.80%	54.20%	52.45%	54.64%	57.04%	57.47%	58.24%	58.37%	59.44%	57.65%	57.61%	58.03%	56.09%	56.93%	52.03%	54.31%	56.68%	59.05%	56.30%	56.69%	52.85%	56.35%	57.96%	56.38%	56.95%	56.02%	55.76%	58.78%	54.78%	57.11%	54.08%	53.20%	55.62%	56.39%	55.48%	55.80%	57.06%	55.27%	54.20%	54.92%	57.08%	53.73%	56.64%	56.20%	56.81%	57.14%	53.86%	55.22%	55.03%	60.29%	62.70%	58.00%	58.40%	59.47%	56.63%	54.71%	57.58%	55.01%	53.36%	53.06%	53.14%	52.52%	53.86%	40.14%	47.85%	58.48%	59.39%									
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
