7	Число избирательных бюллетеней в переносных ящиках для голосования	1909	15	19	20	27	20	20	27	13	17	15	28	26	18	19	20	25	33	19	26	30	28	20	16	15	21	23	29	34	31	27	20	22	15	35	24	38	15	24	20	15	30	36	20	17	16	17	11	24	14	13	26	30	41	35	30	60	15	21	26	10	21	12	30	15	17	11	17	385	0									
8	Число бюллетеней в стационарных ящиках для голосования	79641	1230	1057	1164	1204	1242	1366	1140	1247	1170	1505	1354	1245	1366	1508	1389	1316	1252	800	1452	1475	1391	1207	1058	1276	1286	1221	1144	1183	1244	1280	1255	1319	1240	1217	1229	1230	1143	1058	1178	1318	1130	1071	1087	1138	1166	1058	902	1173	1298	1098	708	1039	996	940	772	773	1135	981	1007	1034	1331	1307	1095	1078	1060	1116	751	0	1438									
9	Число недействительных избирательных бюллетеней	765	7	10	13	11	16	15	5	13	16	14	8	13	14	12	23	12	8	14	14	8	21	15	14	11	16	12	10	12	4	10	17	7	15	8	13	13	12	6	6	11	9	11	12	7	18	9	10	12	10	7	7	8	12	7	10	7	11	11	7	10	10	10	14	19	3	15	13	4	3									
10	Число действительных избирательных бюллетеней	80785	1238	1066	1171	1220	1246	1371	1162	1247	1171	1506	1374	1258	1370	1515	1386	1329	1277	805	1464	1497	1398	1212	1060	1280	1291	1232	1163	1205	1271	1297	1258	1334	1240	1244	1240	1255	1146	1076	1192	1322	1151	1096	1095	1148	1164	1066	903	1185	1302	1104	727	1061	1025	968	792	826	1139	991	1026	1034	1342	1309	1111	1074	1074	1112	755	381	1435									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																
13	Бабурин Сергей Николаевич	598	10	7	18	11	8	12	12	14	7	10	9	3	11	9	3	12	12	2	14	12	12	15	7	14	12	6	6	5	8	14	8	9	10	11	5	9	8	7	6	18	4	5	5	8	11	10	12	10	9	9	6	7	5	5	7	2	7	12	8	3	8	5	10	10	9	5	4	3	13									
		0.73%	0.80%	0.65%	1.52%	0.89%	0.63%	0.87%	1.03%	1.11%	0.59%	0.66%	0.65%	0.24%	0.79%	0.59%	0.21%	0.89%	0.93%	0.24%	0.95%	0.80%	0.85%	1.22%	0.65%	1.08%	0.92%	0.48%	0.51%	0.41%	0.63%	1.07%	0.63%	0.67%	0.80%	0.88%	0.40%	0.71%	0.69%	0.65%	0.50%	1.35%	0.34%	0.45%	0.45%	0.69%	0.93%	0.93%	1.31%	0.84%	0.69%	0.81%	0.82%	0.65%	0.48%	0.51%	0.87%	0.24%	0.61%	1.20%	0.77%	0.29%	0.59%	0.38%	0.89%	0.91%	0.84%	0.44%	0.52%	0.78%	0.90%									
14	Грудинин Павел Николаевич	6791	134	69	100	91	114	130	94	114	76	100	115	105	92	142	136	107	105	68	113	130	144	113	94	95	96	111	101	75	112	105	114	105	95	94	89	116	91	107	107	111	112	117	98	85	82	67	77	92	120	95	59	55	82	77	72	89	100	100	91	95	124	119	111	112	113	113	74	13	37									
		8.33%	10.76%	6.41%	8.45%	7.39%	9.03%	9.38%	8.05%	9.05%	6.40%	6.58%	8.32%	8.26%	6.65%	9.30%	9.65%	7.98%	8.17%	8.30%	7.65%	8.64%	10.15%	9.21%	8.75%	7.36%	7.35%	8.92%	8.61%	6.16%	8.78%	8.03%	8.94%	7.83%	7.57%	7.51%	7.10%	9.15%	7.86%	9.89%	8.93%	8.33%	9.66%	10.57%	8.85%	7.36%	6.94%	6.23%	8.43%	7.69%	9.15%	8.55%	8.04%	5.14%	7.91%	7.90%	8.98%	10.68%	8.70%	9.98%	8.81%	9.10%	9.17%	9.02%	9.87%	10.25%	10.49%	10.03%	9.64%	3.38%	2.57%									
15	Жириновский Владимир Вольфович	3948	71	55	71	70	63	53	41	52	58	69	52	50	68	66	55	54	65	41	81	73	56	57	48	66	72	59	56	67	71	69	34	69	60	61	68	66	44	64	55	65	60	47	61	54	56	49	40	58	74	76	33	31	52	30	34	44	75	33	54	48	66	42	51	51	39	50	43	15	167									
		4.84%	5.70%	5.11%	5.99%	5.69%	4.99%	3.82%	3.51%	4.13%	4.89%	4.54%	3.76%	3.93%	4.91%	4.32%	3.90%	4.03%	5.06%	5.01%	5.48%	4.85%	3.95%	4.65%	4.47%	5.11%	5.51%	4.74%	4.77%	5.51%	5.57%	5.28%	2.67%	5.15%	4.78%	4.87%	5.43%	5.21%	3.80%	5.91%	4.59%	4.88%	5.17%	4.25%	5.51%	4.68%	4.74%	4.56%	4.38%	4.85%	5.64%	6.84%	4.50%	2.90%	5.01%	3.08%	4.24%	5.28%	6.52%	3.29%	5.23%	4.60%	4.88%	3.18%	4.53%	4.67%	3.62%	4.44%	5.60%	3.90%	11.61%									
16	Путин Владимир Владимирович	64233	949	848	891	967	967	1091	951	977	965	1229	1126	1038	1119	1196	1092	1069	1008	649	1168	1176	1062	956	860	1020	1001	965	928	972	995	1034	1015	1065	998	1004	996	976	930	832	944	1038	919	854	885	922	950	866	708	966	1032	884	600	906	832	794	636	644	876	794	804	823	1056	1057	850	843	825	868	589	327	1056									
		78.77%	76.22%	78.81%	75.25%	78.55%	76.62%	78.72%	81.49%	77.54%	81.30%	80.86%	81.48%	81.67%	80.85%	78.32%	77.50%	79.72%	78.44%	79.24%	79.03%	78.14%	74.84%	77.91%	80.07%	79.01%	76.59%	77.57%	79.11%	79.87%	78.04%	79.11%	79.61%	79.42%	79.52%	80.19%	79.49%	76.97%	80.31%	76.89%	78.80%	77.87%	79.22%	77.15%	79.95%	79.83%	80.37%	80.56%	77.55%	80.70%	78.66%	79.57%	81.74%	84.75%	80.23%	81.44%	79.30%	77.31%	76.17%	79.24%	77.83%	78.83%	78.11%	80.14%	75.56%	77.13%	76.60%	77.02%	76.69%	84.94%	73.44%									
17	Собчак Ксения Анатольевна	2235	37	39	34	39	36	44	29	42	24	48	30	23	30	43	41	27	37	23	41	52	51	33	20	40	50	41	26	35	33	28	39	38	26	24	29	33	36	28	37	33	25	35	22	34	21	31	29	21	33	16	11	19	25	21	17	18	37	26	29	34	33	34	32	21	27	35	19	8	123									
		2.74%	2.97%	3.62%	2.87%	3.17%	2.85%	3.17%	2.49%	3.33%	2.02%	3.16%	2.17%	1.81%	2.17%	2.82%	2.91%	2.01%	2.88%	2.81%	2.77%	3.46%	3.59%	2.69%	1.86%	3.10%	3.83%	3.30%	2.22%	2.88%	2.59%	2.14%	3.06%	2.83%	2.07%	1.92%	2.31%	2.60%	3.11%	2.59%	3.09%	2.48%	2.16%	3.16%	1.99%	2.94%	1.78%	2.88%	3.18%	1.75%	2.52%	1.44%	1.50%	1.78%	2.41%	2.15%	2.12%	2.16%	3.22%	2.59%	2.81%	3.26%	2.44%	2.58%	2.84%	1.92%	2.51%	3.11%	2.47%	2.08%	8.55%									
18	Сурайкин Максим Александрович	543	7	11	9	6	7	4	5	6	6	8	11	12	11	2	8	7	9	4	12	13	13	1	10	9	11	3	14	9	6	10	8	7	13	9	8	12	11	10	7	10	8	6	3	5	6	10	6	9	6	9	2	7	6	5	8	5	8	8	7	8	13	8	11	5	12	7	4	6	6									
		0.67%	0.56%	1.02%	0.76%	0.49%	0.55%	0.29%	0.43%	0.48%	0.51%	0.53%	0.80%	0.94%	0.79%	0.13%	0.57%	0.52%	0.70%	0.49%	0.81%	0.86%	0.92%	0.08%	0.93%	0.70%	0.84%	0.24%	1.19%	0.74%	0.47%	0.77%	0.63%	0.52%	1.04%	0.72%	0.64%	0.95%	0.95%	0.92%	0.58%	0.75%	0.69%	0.54%	0.27%	0.43%	0.51%	0.93%	0.66%	0.75%	0.46%	0.81%	0.27%	0.65%	0.58%	0.51%	0.99%	0.60%	0.70%	0.80%	0.68%	0.77%	0.96%	0.61%	0.98%	0.46%	1.11%	0.62%	0.52%	1.56%	0.42%									
19	Титов Борис Юрьевич	922	21	16	19	18	19	16	10	18	11	10	14	11	10	18	16	19	15	5	15	14	24	19	7	16	20	23	12	17	19	17	17	16	14	12	12	18	12	13	10	20	11	8	7	9	18	11	11	14	10	4	6	11	8	16	3	11	10	6	12	9	13	17	13	16	16	11	10	4	14									
		1.13%	1.69%	1.49%	1.60%	1.46%	1.51%	1.15%	0.86%	1.43%	0.93%	0.66%	1.01%	0.87%	0.72%	1.18%	1.14%	1.42%	1.17%	0.61%	1.01%	0.93%	1.69%	1.55%	0.65%	1.24%	1.53%	1.85%	1.02%	1.40%	1.49%	1.30%	1.33%	1.19%	1.12%	0.96%	0.96%	1.42%	1.04%	1.20%	0.83%	1.50%	0.95%	0.72%	0.63%	0.78%	1.52%	1.02%	1.20%	1.17%	0.76%	0.36%	0.82%	1.03%	0.77%	1.64%	0.37%	1.32%	0.87%	0.60%	1.16%	0.86%	0.96%	1.29%	1.16%	1.46%	1.49%	0.98%	1.30%	1.04%	0.97%									
20	Явлинский Григорий Алексеевич	1515	9	21	29	18	32	21	20	24	24	32	17	16	29	39	35	34	26	13	20	27	36	18	14	20	29	24	20	25	27	20	23	25	24	29	33	25	14	15	26	27	12	24	14	31	20	22	20	15	18	11	10	25	15	20	15	13	26	12	21	14	29	27	33	16	33	23	12	5	19									
		1.86%	0.72%	1.95%	2.45%	1.46%	2.54%	1.52%	1.71%	1.90%	2.02%	2.11%	1.23%	1.26%	2.10%	2.55%	2.48%	2.54%	2.02%	1.59%	1.35%	1.79%	2.54%	1.47%	1.30%	1.55%	2.22%	1.93%	1.71%	2.05%	2.12%	1.53%	1.80%	1.86%	1.91%	2.32%	2.63%	1.97%	1.21%	1.39%	2.17%	2.03%	1.03%	2.17%	1.26%	2.68%	1.69%	2.05%	2.19%	1.25%	1.37%	0.99%	1.36%	2.34%	1.45%	2.05%	1.87%	1.56%	2.26%	1.20%	2.03%	1.34%	2.14%	2.05%	2.93%	1.46%	3.06%	2.04%	1.56%	1.30%	1.32%									
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
