Выборы Президента Российской Федерации																																																					
																																																					
"Наименование Избирательной комиссии:    Оренбург, Промышленная"																																																					
																																																					
Итоги голосования 																																																					
																																																					
		Сумма	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017					
20	. Миронов Сергей Михайлович	349	8	8	4	6	4	5	12	11	7	5	7	4	5	11	8	6	10	3	8	3	2	1	0	8	1	11	8	9	8	1	1	16	9	14	12	7	6	9	5	7	11	15	6	10	18	19					
		0.64%	0.44%	0.79%	0.44%	1.10%	0.94%	0.52%	1.33%	0.79%	0.52%	0.51%	0.63%	0.64%	0.36%	0.89%	0.49%	0.68%	0.95%	0.26%	0.83%	0.52%	0.23%	0.26%	0.00%	0.61%	0.15%	0.77%	0.57%	0.67%	0.94%	0.23%	0.14%	1.01%	0.56%	0.87%	0.75%	0.50%	0.53%	0.50%	0.31%	0.37%	0.62%	0.84%	0.47%	0.65%	0.98%	1.12%					
21	. Путин Владимир Владимирович	35055	1215	658	633	393	278	643	594	912	865	617	771	429	914	776	1024	550	628	721	590	372	550	272	95	846	430	924	867	825	567	282	488	1014	1002	1000	965	862	724	1189	1112	1174	1057	1171	822	983	1167	1084					
		64.16%	66.98%	65.15%	69.03%	71.85%	65.41%	67.40%	65.93%	65.80%	64.22%	62.70%	68.90%	68.53%	65.61%	62.99%	62.21%	62.50%	59.81%	62.86%	60.95%	64.70%	63.58%	70.10%	70.37%	64.33%	64.95%	64.53%	61.88%	60.98%	66.86%	63.80%	67.59%	63.97%	62.39%	62.19%	60.35%	62.06%	63.73%	66.13%	68.47%	62.02%	60.02%	65.24%	64.17%	64.00%	63.42%	63.62%					
22	. Хакамада Ирина Муцуовна	1779	61	28	28	11	18	16	24	51	42	33	30	9	41	35	63	18	34	29	30	14	22	8	4	58	19	56	41	40	20	7	29	47	49	53	52	56	35	65	38	73	85	62	42	61	82	60					
		3.26%	3.36%	2.77%	3.05%	2.01%	4.24%	1.68%	2.66%	3.68%	3.12%	3.35%	2.68%	1.44%	2.94%	2.84%	3.83%	2.05%	3.24%	2.53%	3.10%	2.43%	2.54%	2.06%	2.96%	4.41%	2.87%	3.91%	2.93%	2.96%	2.36%	1.58%	4.02%	2.97%	3.05%	3.30%	3.25%	4.03%	3.08%	3.62%	2.34%	3.86%	4.83%	3.45%	3.28%	3.97%	4.46%	3.52%					
23	. Харитонов Николай Михайлович	8699	238	142	129	66	60	159	153	198	246	152	158	80	197	243	266	164	222	206	179	96	162	55	14	213	120	199	274	245	112	71	117	279	286	285	318	234	189	254	223	300	272	251	190	241	234	207					
		15.92%	13.12%	14.06%	14.07%	12.07%	14.12%	16.67%	16.98%	14.29%	18.26%	15.45%	14.12%	12.78%	14.14%	19.72%	16.16%	18.64%	21.14%	17.96%	18.49%	16.70%	18.73%	14.18%	10.37%	16.20%	18.13%	13.90%	19.56%	18.11%	13.21%	16.06%	16.20%	17.60%	17.81%	17.72%	19.89%	16.85%	16.64%	14.13%	13.73%	15.85%	15.45%	13.98%	14.83%	15.69%	12.72%	12.15%					
																																																					
24	Против всех	2717	96	48	47	25	21	34	37	77	67	67	48	17	99	53	91	40	43	47	57	23	35	15	6	48	20	69	67	68	36	20	27	66	77	92	76	66	56	85	66	96	107	93	63	88	110	128					
		4.97%	5.29%	4.75%	5.13%	4.57%	4.94%	3.56%	4.11%	5.56%	4.97%	6.81%	4.29%	2.72%	7.11%	4.30%	5.53%	4.55%	4.10%	4.10%	5.89%	4.00%	4.05%	3.87%	4.44%	3.65%	3.02%	4.82%	4.78%	5.03%	4.25%	4.52%	3.74%	4.16%	4.79%	5.72%	4.75%	4.75%	4.93%	4.73%	4.06%	5.07%	6.08%	5.18%	4.92%	5.73%	5.98%	7.51%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
