Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    ТИК Чернушинского МР																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №4301	УИК №4302	УИК №4303	УИК №4304	УИК №4305	УИК №4306	УИК №4307	УИК №4308	УИК №4309	УИК №4310	УИК №4311	УИК №4312	УИК №4313	УИК №4314	УИК №4315	УИК №4316	УИК №4317	УИК №4318	УИК №4319	УИК №4320	УИК №4321	УИК №4322	УИК №4323	УИК №4324	УИК №4325	УИК №4326	УИК №4327	УИК №4328	УИК №4329	УИК №4330	УИК №4331	УИК №4332	УИК №4333	УИК №4334	УИК №4335	УИК №4336	УИК №4337	УИК №4338	УИК №4339	УИК №4340	УИК №4341					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	1.Политическая партия «Аграрная партия России»	576	4	15	4	14	7	4	26	4	19	15	13	12	25	19	30	32	4	35	29	4	9	2	20	14	22	16	28	13	5	18	4	13	6	10	14	22	9	18	3	12	3					
		2.56%	0.47%	1.87%	0.80%	1.84%	1.17%	0.99%	2.54%	0.90%	2.12%	1.45%	1.85%	1.27%	3.13%	2.54%	2.81%	2.28%	1.05%	5.53%	2.93%	2.21%	2.74%	1.05%	4.51%	3.04%	4.46%	5.23%	7.22%	3.27%	3.03%	10.47%	1.93%	2.24%	1.37%	2.08%	2.11%	5.73%	4.27%	5.66%	1.82%	3.76%	1.12%					
19	2.Всероссийская политическая партия «Гражданская Сила»	141	7	4	4	5	2	3	9	4	6	7	5	7	6	6	18	10	1	1	6	0	4	0	4	0	1	2	1	1	2	0	0	0	4	2	3	1	3	0	0	0	2					
		0.63%	0.83%	0.50%	0.80%	0.66%	0.33%	0.75%	0.88%	0.90%	0.67%	0.68%	0.71%	0.74%	0.75%	0.80%	1.68%	0.71%	0.26%	0.16%	0.61%	0.00%	1.22%	0.00%	0.90%	0.00%	0.20%	0.65%	0.26%	0.25%	1.21%	0.00%	0.00%	0.00%	0.91%	0.42%	0.45%	0.26%	1.42%	0.00%	0.00%	0.00%	0.75%					
20	3.Политическая партия «Демократическая партия России»	47	3	1	1	1	0	0	2	0	1	1	2	0	2	0	1	2	0	2	3	0	0	0	0	4	3	0	0	2	0	1	1	1	2	2	3	3	0	2	1	0	0					
		0.21%	0.36%	0.12%	0.20%	0.13%	0.00%	0.00%	0.20%	0.00%	0.11%	0.10%	0.28%	0.00%	0.25%	0.00%	0.09%	0.14%	0.00%	0.32%	0.30%	0.00%	0.00%	0.00%	0.00%	0.87%	0.61%	0.00%	0.00%	0.50%	0.00%	0.58%	0.48%	0.17%	0.46%	0.42%	0.45%	0.78%	0.00%	0.63%	0.61%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3068	113	73	48	98	62	52	169	75	136	169	122	137	148	108	150	221	59	99	159	7	53	16	76	55	58	33	28	24	22	16	15	51	55	77	66	36	18	61	27	41	35					
		13.62%	13.40%	9.10%	9.66%	12.88%	10.35%	12.94%	16.50%	16.97%	15.18%	16.31%	17.38%	14.53%	18.50%	14.44%	14.03%	15.75%	15.45%	15.64%	16.06%	3.87%	16.11%	8.42%	17.16%	11.96%	11.76%	10.78%	7.22%	6.05%	13.33%	9.30%	7.25%	8.79%	12.53%	16.01%	9.94%	9.38%	8.53%	19.18%	16.36%	12.85%	13.11%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	199	1	6	5	7	2	3	11	9	12	12	2	10	20	7	13	12	0	8	10	1	1	2	1	4	1	3	0	5	1	1	1	2	6	7	1	3	3	2	0	2	2					
		0.88%	0.12%	0.75%	1.01%	0.92%	0.33%	0.75%	1.07%	2.04%	1.34%	1.16%	0.28%	1.06%	2.50%	0.94%	1.22%	0.86%	0.00%	1.26%	1.01%	0.55%	0.30%	1.05%	0.23%	0.87%	0.20%	0.98%	0.00%	1.26%	0.61%	0.58%	0.48%	0.34%	1.37%	1.46%	0.15%	0.78%	1.42%	0.63%	0.00%	0.63%	0.75%					
23	6.Политическая партия «Партия социальной справедливости»	42	0	3	1	0	0	0	1	0	3	2	3	7	2	2	3	3	0	2	4	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0					
		0.19%	0.00%	0.37%	0.20%	0.00%	0.00%	0.00%	0.10%	0.00%	0.33%	0.19%	0.43%	0.74%	0.25%	0.27%	0.28%	0.21%	0.00%	0.32%	0.40%	0.00%	0.00%	0.00%	0.00%	0.22%	0.20%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.26%	0.00%	0.00%	0.61%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2798	97	104	60	97	106	62	115	55	100	119	98	115	98	110	140	234	46	75	141	20	25	15	49	52	68	28	50	48	15	17	22	104	46	30	70	54	22	27	22	23	19					
		12.42%	11.51%	12.97%	12.07%	12.75%	17.70%	15.42%	11.23%	12.44%	11.16%	11.49%	13.96%	12.20%	12.25%	14.71%	13.10%	16.68%	12.04%	11.85%	14.24%	11.05%	7.60%	7.89%	11.06%	11.30%	13.79%	9.15%	12.89%	12.09%	9.09%	9.88%	10.63%	17.93%	10.48%	6.24%	10.54%	14.06%	10.43%	8.49%	13.33%	7.21%	7.12%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	961	29	27	14	26	28	20	63	26	37	68	32	45	44	39	54	66	10	44	48	10	5	6	14	14	19	10	21	7	2	6	1	27	18	8	20	17	12	4	2	16	2					
		4.27%	3.44%	3.37%	2.82%	3.42%	4.67%	4.98%	6.15%	5.88%	4.13%	6.56%	4.56%	4.77%	5.50%	5.21%	5.05%	4.70%	2.62%	6.95%	4.85%	5.52%	1.52%	3.16%	3.16%	3.04%	3.85%	3.27%	5.41%	1.76%	1.21%	3.49%	0.48%	4.66%	4.10%	1.66%	3.01%	4.43%	5.69%	1.26%	1.21%	5.02%	0.75%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	221	4	4	7	5	2	5	8	6	10	13	10	12	4	6	19	7	2	6	8	4	6	3	3	3	4	3	2	2	2	0	2	6	5	6	6	4	0	13	1	3	5					
		0.98%	0.47%	0.50%	1.41%	0.66%	0.33%	1.24%	0.78%	1.36%	1.12%	1.25%	1.42%	1.27%	0.50%	0.80%	1.78%	0.50%	0.52%	0.95%	0.81%	2.21%	1.82%	1.58%	0.68%	0.65%	0.81%	0.98%	0.52%	0.50%	1.21%	0.00%	0.97%	1.03%	1.14%	1.25%	0.90%	1.04%	0.00%	4.09%	0.61%	0.94%	1.87%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14126	572	551	344	494	385	243	599	260	550	615	399	574	434	433	624	786	259	355	573	134	221	142	272	306	313	209	257	291	116	111	156	373	293	321	467	240	144	187	107	219	197					
		62.70%	67.85%	68.70%	69.22%	64.91%	64.27%	60.45%	58.50%	58.82%	61.38%	59.36%	56.84%	60.87%	54.25%	57.89%	58.37%	56.02%	67.80%	56.08%	57.88%	74.03%	67.17%	74.74%	61.40%	66.52%	63.49%	68.30%	66.24%	73.30%	70.30%	64.53%	75.36%	64.31%	66.74%	66.74%	70.33%	62.50%	68.25%	58.81%	64.85%	68.65%	73.78%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	143	7	8	3	5	1	7	9	1	9	10	7	8	10	4	9	17	1	3	4	1	1	1	0	1	0	1	0	4	0	0	2	0	3	4	0	0	0	0	0	1	1					
		0.63%	0.83%	0.99%	0.60%	0.66%	0.17%	1.74%	0.88%	0.23%	1.00%	0.97%	0.99%	0.85%	1.25%	0.53%	0.84%	1.21%	0.26%	0.47%	0.40%	0.55%	0.30%	0.53%	0.00%	0.22%	0.00%	0.33%	0.00%	1.01%	0.00%	0.00%	0.97%	0.00%	0.68%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.37%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
