Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Питкярантская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №556	УИК №563	УИК №564					
		5.88%	7.12%	5.72%	6.56%	5.71%	8.15%	4.60%	1.78%	3.63%	0.0%	6.29%	5.03%	6.13%	6.77%	0.0%	3.09%	9.09%	0.0%	6.62%	3.44%	9.52%	7.52%	4.51%	5.66%	4.15%	5.10%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	24	0	4	3	4	3	0	0	0	0	1	0	2	1	0	1	0	0	0	0	1	2	2	0	0	0					
		0.24%	0.0%	0.31%	0.59%	0.43%	0.31%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.29%	0.52%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	1.58%	0.62%	0.43%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1503	168	201	74	135	153	65	13	20	4	90	109	100	30	15	71	1	6	17	39	9	50	63	19	32	19					
		15.16%	11.39%	15.97%	14.71%	14.83%	15.98%	16.62%	23.21%	36.36%	7.40%	20.22%	21.12%	14.97%	15.62%	42.85%	12.90%	3.03%	9.83%	11.25%	16.81%	14.28%	15.67%	13.54%	11.94%	12.07%	19.38%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	195	32	27	9	17	16	3	0	0	2	3	12	14	3	1	17	1	4	0	0	3	10	10	4	3	4					
		1.96%	2.17%	2.14%	1.78%	1.86%	1.67%	0.76%	0.0%	0.0%	3.70%	0.67%	2.32%	2.09%	1.56%	2.85%	3.09%	3.03%	6.55%	0.0%	0.0%	4.76%	3.13%	2.15%	2.51%	1.13%	4.08%					
37	"20. ""Политическая партия ""Единая Россия"""	3744	511	364	145	281	334	163	19	8	38	195	214	343	84	9	293	26	36	57	109	15	120	188	44	107	41					
		37.78%	34.66%	28.93%	28.82%	30.87%	34.90%	41.68%	33.92%	14.54%	70.37%	43.82%	41.47%	51.34%	43.75%	25.71%	53.27%	78.78%	59.01%	37.74%	46.98%	23.80%	37.61%	40.43%	27.67%	40.37%	41.83%					
38	"21. ""Российская Конституционно-демократическая партия"""	11	1	0	2	1	0	1	0	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	1					
		0.11%	0.06%	0.0%	0.39%	0.10%	0.0%	0.25%	0.0%	0.0%	0.0%	0.22%	0.19%	0.29%	0.0%	2.85%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.02%					
39	"22. ""Развитие предпринимательства"""	28	3	4	0	2	3	2	1	0	0	1	3	0	1	0	3	0	0	0	1	0	3	0	1	0	0					
		0.28%	0.20%	0.31%	0.0%	0.21%	0.31%	0.51%	1.78%	0.0%	0.0%	0.22%	0.58%	0.0%	0.52%	0.0%	0.54%	0.0%	0.0%	0.0%	0.43%	0.0%	0.94%	0.0%	0.62%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	919	147	99	50	88	63	50	4	6	1	58	59	53	16	3	56	0	10	13	18	6	17	52	23	17	10					
		9.27%	9.97%	7.86%	9.94%	9.67%	6.58%	12.78%	7.14%	10.90%	1.85%	13.03%	11.43%	7.93%	8.33%	8.57%	10.18%	0.0%	16.39%	8.60%	7.75%	9.52%	5.32%	11.18%	14.46%	6.41%	10.20%					
																																
41	Против всех	555	96	105	36	72	53	20	3	4	6	15	27	9	13	1	9	0	4	11	9	0	14	25	6	14	3					
		5.60%	6.51%	8.34%	7.15%	7.91%	5.53%	5.11%	5.35%	7.27%	11.11%	3.37%	5.23%	1.34%	6.77%	2.85%	1.63%	0.0%	6.55%	7.28%	3.87%	0.0%	4.38%	5.37%	3.77%	5.28%	3.06%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
