Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Белокатайская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219					
		5.31%	3.08%	0.77%	5.59%	12.32%	4.07%	2.49%	3.08%	5.22%	7.41%	2.61%	2.42%	6.70%	3.79%	10.08%	10.18%	6.87%	2.34%	9.78%	7.36%	2.80%	0.75%	0.00%	10.11%	9.20%	2.35%	5.63%	7.57%	10.54%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	6	0	0	0	0	1	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.46%	0.00%	0.11%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	19	0	0	1	4	0	2	0	0	0	0	4	0	3	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1					
		0.13%	0.00%	0.00%	0.09%	1.45%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.54%	0.00%	0.00%	0.00%	0.33%	0.08%	0.00%	0.00%	0.00%	0.68%	0.19%	0.00%	0.00%	0.00%	0.00%	0.32%					
24	7.Политическая партия «Либерально-демократическая партия России»	333	14	4	60	7	17	14	4	4	7	26	20	50	25	4	9	7	12	4	3	2	2	1	13	10	2	3	3	6					
		2.29%	1.66%	0.77%	5.69%	2.54%	3.15%	3.49%	0.62%	2.99%	3.24%	2.51%	1.10%	4.14%	4.51%	1.68%	1.99%	2.41%	4.01%	0.33%	1.84%	1.40%	0.75%	0.68%	2.43%	6.13%	1.18%	0.94%	0.49%	1.92%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	228	7	0	25	0	9	11	13	4	8	0	18	51	17	0	11	1	2	10	2	3	0	1	17	2	7	4	2	3					
		1.57%	0.83%	0.00%	2.37%	0.00%	1.67%	2.74%	2.00%	2.99%	3.70%	0.00%	0.99%	4.22%	3.07%	0.00%	2.43%	0.34%	0.67%	0.84%	1.23%	2.10%	0.00%	0.68%	3.18%	1.23%	4.12%	1.25%	0.33%	0.96%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	29	3	0	2	0	1	0	4	0	0	1	0	2	4	0	0	0	2	0	0	0	0	1	5	0	1	1	0	2					
		0.20%	0.36%	0.00%	0.19%	0.00%	0.19%	0.00%	0.62%	0.00%	0.00%	0.10%	0.00%	0.17%	0.72%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.68%	0.94%	0.00%	0.59%	0.31%	0.00%	0.64%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12699	777	510	858	211	459	342	591	112	179	953	1704	973	460	197	368	260	269	1039	143	124	252	140	428	119	155	274	548	254					
		87.24%	92.06%	98.08%	81.33%	76.45%	85.00%	85.29%	90.92%	83.58%	82.87%	91.99%	93.63%	80.48%	83.03%	82.77%	81.42%	89.35%	89.97%	86.87%	87.73%	86.71%	95.09%	95.89%	80.15%	73.01%	91.18%	85.63%	90.13%	81.15%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	21	0	0	1	0	1	0	0	0	0	0	3	4	1	0	1	0	0	4	0	0	1	1	0	0	0	1	0	3					
		0.14%	0.00%	0.00%	0.09%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.33%	0.18%	0.00%	0.22%	0.00%	0.00%	0.33%	0.00%	0.00%	0.38%	0.68%	0.00%	0.00%	0.00%	0.31%	0.00%	0.96%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
