Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																	
Дата голосования: 07.12.2003 0:00:00																																																	
																																																	
"Наименование Избирательной комиссии:    Тула, Советская"																																																	
																																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																	
																																																	
		Сумма	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №5084	УИК №5085	УИК №5086	УИК №5087					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	3383	43	46	48	48	51	83	100	84	56	56	64	75	62	67	65	70	62	81	66	95	71	82	58	81	88	46	1	73	50	55	48	33	41	42	38	78	4	22	200	490	204	256					
		8.88%	4.05%	4.19%	5.46%	4.81%	4.42%	7.83%	8.51%	7.42%	6.16%	5.46%	5.87%	6.25%	5.71%	5.89%	6.11%	7.02%	5.41%	8.16%	5.23%	7.33%	6.50%	7.36%	7.74%	7.29%	8.05%	5.48%	0.89%	7.22%	5.53%	7.32%	7.33%	6.08%	7.29%	5.89%	4.38%	7.88%	4.21%	5.27%	41.15%	40.03%	45.94%	46.04%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1263	53	46	26	35	46	35	41	35	28	21	33	59	30	42	43	31	31	23	41	45	33	32	22	29	44	32	4	33	35	28	16	16	12	20	28	26	4	15	17	43	20	10					
		3.31%	4.99%	4.19%	2.95%	3.51%	3.99%	3.30%	3.48%	3.09%	3.08%	2.05%	3.02%	4.92%	2.76%	3.69%	4.04%	3.10%	2.70%	2.31%	3.25%	3.47%	3.02%	2.87%	2.93%	2.61%	4.02%	3.81%	3.57%	3.26%	3.87%	3.72%	2.44%	2.95%	2.13%	2.80%	3.23%	2.62%	4.21%	3.59%	3.49%	3.51%	4.50%	1.79%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3496	92	48	75	73	97	87	93	112	69	66	78	63	70	89	111	74	85	82	117	126	98	71	57	113	92	70	5	91	77	64	47	60	46	52	72	63	3	18	142	283	105	160					
		9.18%	8.67%	4.37%	8.53%	7.32%	8.42%	8.20%	7.91%	9.89%	7.59%	6.44%	7.15%	5.25%	6.45%	7.83%	10.44%	7.42%	7.42%	8.26%	9.27%	9.72%	8.97%	6.37%	7.61%	10.17%	8.41%	8.34%	4.46%	9.00%	8.51%	8.52%	7.18%	11.07%	8.18%	7.29%	8.31%	6.37%	3.15%	4.31%	29.21%	23.12%	23.64%	28.77%					
22	"5. ""За Русь Святую"""	220	10	3	4	6	6	7	7	3	6	5	10	10	6	8	6	3	6	9	13	4	6	6	5	6	9	3	0	5	9	3	5	4	1	3	6	5	1	2	1	3	2	3					
		0.57%	0.94%	0.27%	0.45%	0.60%	0.52%	0.66%	0.59%	0.26%	0.66%	0.48%	0.91%	0.83%	0.55%	0.70%	0.56%	0.30%	0.52%	0.90%	1.03%	0.30%	0.54%	0.53%	0.66%	0.54%	0.82%	0.35%	0.0%	0.49%	0.99%	0.39%	0.76%	0.73%	0.17%	0.42%	0.69%	0.50%	1.05%	0.47%	0.20%	0.24%	0.45%	0.53%					
23	"6. ""Объединенная Российская партия ""Русь"""	64	1	3	2	3	2	4	4	0	0	4	3	3	0	1	2	1	1	2	4	6	2	1	0	1	1	1	1	0	1	1	2	0	1	1	2	0	0	0	0	2	0	1					
		0.16%	0.09%	0.27%	0.22%	0.30%	0.17%	0.37%	0.34%	0.0%	0.0%	0.39%	0.27%	0.25%	0.0%	0.08%	0.18%	0.10%	0.08%	0.20%	0.31%	0.46%	0.18%	0.08%	0.0%	0.09%	0.09%	0.11%	0.89%	0.0%	0.11%	0.13%	0.30%	0.0%	0.17%	0.14%	0.23%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.17%					
24	"7. ""Новый курс - Автомобильная Россия"""	376	15	10	9	3	8	9	14	10	6	10	6	11	11	10	10	11	23	14	14	7	14	17	11	15	12	11	0	5	11	7	6	7	6	4	10	16	3	8	1	0	1	0					
		0.98%	1.41%	0.91%	1.02%	0.30%	0.69%	0.84%	1.19%	0.88%	0.66%	0.97%	0.55%	0.91%	1.01%	0.88%	0.94%	1.10%	2.00%	1.41%	1.11%	0.54%	1.28%	1.52%	1.46%	1.35%	1.09%	1.31%	0.0%	0.49%	1.21%	0.93%	0.91%	1.29%	1.06%	0.56%	1.15%	1.61%	3.15%	1.91%	0.20%	0.0%	0.22%	0.0%					
25	"8. ""Народно-республиканская партия России"""	48	1	5	0	6	7	2	2	1	1	1	2	0	1	0	1	0	0	0	0	1	1	2	2	1	2	0	0	1	1	0	0	2	0	1	1	2	0	0	1	0	0	0					
		0.12%	0.09%	0.45%	0.0%	0.60%	0.60%	0.18%	0.17%	0.08%	0.11%	0.09%	0.18%	0.0%	0.09%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.07%	0.09%	0.17%	0.26%	0.09%	0.18%	0.0%	0.0%	0.09%	0.11%	0.0%	0.0%	0.36%	0.0%	0.14%	0.11%	0.20%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	201	3	5	3	7	4	2	8	9	2	10	6	13	2	12	4	5	11	4	6	6	5	4	3	8	3	1	0	5	2	5	5	3	7	5	4	8	0	2	0	8	0	1					
		0.52%	0.28%	0.45%	0.34%	0.70%	0.34%	0.18%	0.68%	0.79%	0.22%	0.97%	0.55%	1.08%	0.18%	1.05%	0.37%	0.50%	0.96%	0.40%	0.47%	0.46%	0.45%	0.35%	0.40%	0.72%	0.27%	0.11%	0.0%	0.49%	0.22%	0.66%	0.76%	0.55%	1.24%	0.70%	0.46%	0.80%	0.0%	0.47%	0.0%	0.65%	0.0%	0.17%					
27	"10. ""Аграрная партия России"""	618	27	14	19	14	16	17	18	15	13	14	29	10	25	20	19	14	15	21	26	24	16	19	7	26	16	12	4	26	19	7	10	4	13	13	19	17	0	15	1	3	1	0					
		1.62%	2.54%	1.27%	2.16%	1.40%	1.38%	1.60%	1.53%	1.32%	1.43%	1.36%	2.66%	0.83%	2.30%	1.76%	1.78%	1.40%	1.31%	2.11%	2.06%	1.85%	1.46%	1.70%	0.93%	2.34%	1.46%	1.43%	3.57%	2.57%	2.10%	0.93%	1.52%	0.73%	2.31%	1.82%	2.19%	1.71%	0.0%	3.59%	0.20%	0.24%	0.22%	0.0%					
28	"11. ""Истинные патриоты России"""	27	2	2	0	0	0	1	0	2	0	0	2	1	1	0	0	1	2	0	2	1	0	1	0	0	1	0	0	0	0	1	2	0	0	0	2	2	0	0	0	1	0	0					
		0.07%	0.18%	0.18%	0.0%	0.0%	0.0%	0.09%	0.0%	0.17%	0.0%	0.0%	0.18%	0.08%	0.09%	0.0%	0.0%	0.10%	0.17%	0.0%	0.15%	0.07%	0.0%	0.08%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.13%	0.30%	0.0%	0.0%	0.0%	0.23%	0.20%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	531	15	11	7	20	5	15	20	18	15	13	10	7	21	21	22	14	17	15	23	16	15	26	22	11	11	6	1	21	12	10	12	7	10	8	11	10	1	5	4	7	1	15					
		1.39%	1.41%	1.00%	0.79%	2.00%	0.43%	1.41%	1.70%	1.59%	1.65%	1.26%	0.91%	0.58%	1.93%	1.84%	2.06%	1.40%	1.48%	1.51%	1.82%	1.23%	1.37%	2.33%	2.93%	0.99%	1.00%	0.71%	0.89%	2.07%	1.32%	1.33%	1.83%	1.29%	1.77%	1.12%	1.27%	1.01%	1.05%	1.19%	0.82%	0.57%	0.22%	2.69%					
30	"13. ""Демократическая партия России"""	49	1	1	1	6	1	3	3	0	0	0	1	2	2	1	0	0	0	1	0	1	3	1	1	2	1	1	1	0	3	0	1	0	1	4	5	0	0	0	0	0	0	1					
		0.12%	0.09%	0.09%	0.11%	0.60%	0.08%	0.28%	0.25%	0.0%	0.0%	0.0%	0.09%	0.16%	0.18%	0.08%	0.0%	0.0%	0.0%	0.10%	0.0%	0.07%	0.27%	0.08%	0.13%	0.18%	0.09%	0.11%	0.89%	0.0%	0.33%	0.0%	0.15%	0.0%	0.17%	0.56%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%					
31	"14. ""Великая Россия - Евразийский Союз"""	60	1	0	4	0	1	3	2	0	0	1	1	2	6	5	0	1	1	2	3	3	0	2	4	2	3	1	0	0	3	3	1	3	0	0	1	1	0	0	0	0	0	0					
		0.15%	0.09%	0.0%	0.45%	0.0%	0.08%	0.28%	0.17%	0.0%	0.0%	0.09%	0.09%	0.16%	0.55%	0.44%	0.0%	0.10%	0.08%	0.20%	0.23%	0.23%	0.0%	0.17%	0.53%	0.18%	0.27%	0.11%	0.0%	0.0%	0.33%	0.39%	0.15%	0.55%	0.0%	0.0%	0.11%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	59	2	3	2	1	2	0	2	0	1	1	0	3	1	3	1	0	4	0	7	2	2	1	0	1	3	1	0	1	1	2	0	1	3	3	1	2	0	1	0	1	0	0					
		0.15%	0.18%	0.27%	0.22%	0.10%	0.17%	0.0%	0.17%	0.0%	0.11%	0.09%	0.0%	0.25%	0.09%	0.26%	0.09%	0.0%	0.34%	0.0%	0.55%	0.15%	0.18%	0.08%	0.0%	0.09%	0.27%	0.11%	0.0%	0.09%	0.11%	0.26%	0.0%	0.18%	0.53%	0.42%	0.11%	0.20%	0.0%	0.23%	0.0%	0.08%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6121	178	137	162	194	207	191	192	214	147	175	222	190	182	190	177	189	219	169	217	248	177	142	110	188	196	151	30	170	163	105	114	84	79	120	122	185	12	71	28	42	12	20					
		16.07%	16.77%	12.48%	18.43%	19.45%	17.96%	18.01%	16.34%	18.90%	16.17%	17.08%	20.36%	15.84%	16.78%	16.72%	16.65%	18.95%	19.12%	17.03%	17.20%	19.13%	16.20%	12.74%	14.68%	16.92%	17.93%	17.99%	26.78%	16.83%	18.03%	13.98%	17.43%	15.49%	14.05%	16.83%	14.08%	18.70%	12.63%	17.02%	5.76%	3.43%	2.70%	3.59%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	57	0	5	0	2	4	1	0	0	1	1	2	1	0	1	4	1	2	3	2	1	2	3	3	1	1	1	1	0	2	2	1	1	0	1	0	3	1	1	0	1	1	0					
		0.14%	0.0%	0.45%	0.0%	0.20%	0.34%	0.09%	0.0%	0.0%	0.11%	0.09%	0.18%	0.08%	0.0%	0.08%	0.37%	0.10%	0.17%	0.30%	0.15%	0.07%	0.18%	0.26%	0.40%	0.09%	0.09%	0.11%	0.89%	0.0%	0.22%	0.26%	0.15%	0.18%	0.0%	0.14%	0.0%	0.30%	1.05%	0.23%	0.0%	0.08%	0.22%	0.0%					
35	"18. ""ЛДПР"""	3109	104	121	92	79	100	101	69	102	75	93	76	120	87	107	94	91	91	81	104	64	105	136	76	67	70	61	5	80	71	72	78	53	49	69	74	104	6	44	2	27	3	6					
		8.16%	9.80%	11.03%	10.46%	7.92%	8.68%	9.52%	5.87%	9.01%	8.25%	9.08%	6.97%	10.00%	8.02%	9.41%	8.84%	9.12%	7.94%	8.16%	8.24%	4.93%	9.61%	12.20%	10.14%	6.03%	6.40%	7.27%	4.46%	7.92%	7.85%	9.58%	11.92%	9.77%	8.71%	9.67%	8.54%	10.51%	6.31%	10.55%	0.41%	2.20%	0.67%	1.07%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	531	14	21	16	16	17	18	10	10	13	20	16	19	19	13	16	12	18	11	18	16	16	23	16	13	15	12	1	17	10	8	4	4	9	6	16	9	1	6	5	16	6	5					
		1.39%	1.31%	1.91%	1.82%	1.60%	1.47%	1.69%	0.85%	0.88%	1.43%	1.95%	1.46%	1.58%	1.75%	1.14%	1.50%	1.20%	1.57%	1.10%	1.42%	1.23%	1.46%	2.06%	2.13%	1.17%	1.37%	1.43%	0.89%	1.68%	1.10%	1.06%	0.61%	0.73%	1.60%	0.84%	1.84%	0.91%	1.05%	1.43%	1.02%	1.30%	1.35%	0.89%					
37	"20. ""Политическая партия ""Единая Россия"""	10642	294	430	230	276	339	288	332	289	278	347	315	342	311	316	275	265	341	289	339	362	294	343	236	291	303	274	33	281	273	216	176	168	165	202	283	290	32	115	67	224	65	53					
		27.95%	27.70%	39.19%	26.16%	27.68%	29.42%	27.16%	28.25%	25.53%	30.58%	33.88%	28.89%	28.52%	28.69%	27.81%	25.87%	26.57%	29.78%	29.13%	26.88%	27.93%	26.92%	30.78%	31.50%	26.19%	27.72%	32.65%	29.46%	27.82%	30.19%	28.76%	26.91%	30.99%	29.35%	28.33%	32.67%	29.32%	33.68%	27.57%	13.78%	18.30%	14.63%	9.53%					
38	"21. ""Российская Конституционно-демократическая партия"""	44	1	0	2	4	3	2	0	4	0	0	3	2	1	2	1	1	0	3	2	3	1	1	0	0	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	1					
		0.11%	0.09%	0.0%	0.22%	0.40%	0.26%	0.18%	0.0%	0.35%	0.0%	0.0%	0.27%	0.16%	0.09%	0.17%	0.09%	0.10%	0.0%	0.30%	0.15%	0.23%	0.09%	0.08%	0.0%	0.0%	0.18%	0.0%	0.0%	0.09%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.08%	0.22%	0.17%					
39	"22. ""Развитие предпринимательства"""	102	1	3	2	4	3	5	2	6	3	2	0	3	2	4	7	3	2	0	3	4	7	2	4	1	3	3	0	3	2	2	3	0	1	6	1	4	1	0	0	0	0	0					
		0.26%	0.09%	0.27%	0.22%	0.40%	0.26%	0.47%	0.17%	0.53%	0.33%	0.19%	0.0%	0.25%	0.18%	0.35%	0.65%	0.30%	0.17%	0.0%	0.23%	0.30%	0.64%	0.17%	0.53%	0.09%	0.27%	0.35%	0.0%	0.29%	0.22%	0.26%	0.45%	0.0%	0.17%	0.84%	0.11%	0.40%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4135	108	84	92	114	146	94	145	133	119	118	139	132	146	132	108	123	111	121	164	188	129	102	64	174	145	101	15	126	87	88	57	55	69	79	88	88	18	56	12	39	17	9					
		10.86%	10.17%	7.65%	10.46%	11.43%	12.67%	8.86%	12.34%	11.74%	13.09%	11.52%	12.75%	11.00%	13.46%	11.61%	10.15%	12.33%	9.69%	12.19%	13.00%	14.50%	11.81%	9.15%	8.54%	15.66%	13.26%	12.03%	13.39%	12.47%	9.62%	11.71%	8.71%	10.14%	12.27%	11.07%	10.16%	8.89%	18.94%	13.42%	2.46%	3.18%	3.82%	1.61%					
																																																	
41	Против всех	2389	79	70	66	70	71	76	97	72	62	59	63	117	79	79	73	69	90	50	68	61	81	83	39	64	59	42	8	60	63	55	49	27	42	62	65	64	5	27	3	10	2	8					
		6.27%	7.44%	6.38%	7.50%	7.02%	6.16%	7.16%	8.25%	6.36%	6.82%	5.76%	5.77%	9.75%	7.28%	6.95%	6.86%	6.92%	7.86%	5.04%	5.39%	4.70%	7.41%	7.45%	5.20%	5.76%	5.39%	5.00%	7.14%	5.94%	6.96%	7.32%	7.49%	4.98%	7.47%	8.69%	7.50%	6.47%	5.26%	6.47%	0.61%	0.81%	0.45%	1.43%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
