Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    район Северное Медведково																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2853	123	92	120	115	63	105	91	105	111	81	110	111	108	60	73	88	114	96	117	91	101	89	115	93	108	81	92	99	101					
		7.29%	8.43%	7.12%	7.73%	7.27%	5.25%	7.06%	7.01%	8.25%	7.93%	6.81%	7.14%	8.58%	6.73%	7.22%	5.93%	7.48%	7.87%	7.42%	8.11%	6.36%	7.16%	6.70%	7.93%	8.04%	7.80%	6.98%	6.53%	7.73%	6.70%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	509	21	16	25	20	14	14	16	15	25	20	16	15	15	8	10	8	37	17	20	10	29	24	21	14	14	13	17	14	21					
		1.30%	1.44%	1.24%	1.61%	1.26%	1.17%	0.94%	1.23%	1.18%	1.79%	1.68%	1.04%	1.16%	0.93%	0.96%	0.81%	0.68%	2.56%	1.31%	1.39%	0.70%	2.06%	1.81%	1.45%	1.21%	1.01%	1.12%	1.21%	1.09%	1.39%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	22115	861	691	863	927	709	885	751	695	795	656	934	655	930	427	811	666	823	746	823	831	724	682	804	608	757	619	880	692	870					
		56.53%	59.01%	53.48%	55.57%	58.60%	59.08%	59.52%	57.86%	54.64%	56.79%	55.13%	60.61%	50.62%	57.94%	51.38%	65.83%	56.58%	56.84%	57.65%	57.07%	58.07%	51.31%	51.36%	55.41%	52.60%	54.66%	53.32%	62.46%	54.02%	57.69%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1972	51	76	68	64	57	76	56	69	65	80	79	111	97	50	52	37	56	57	70	52	101	116	67	82	75	53	39	49	67					
		5.04%	3.50%	5.88%	4.38%	4.05%	4.75%	5.11%	4.31%	5.42%	4.64%	6.72%	5.13%	8.58%	6.04%	6.02%	4.22%	3.14%	3.87%	4.40%	4.85%	3.63%	7.16%	8.73%	4.62%	7.09%	5.42%	4.57%	2.77%	3.83%	4.44%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
