Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    район Северное Медведково																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5219	226	171	206	222	227	215	226	176	178	127	202	141	158	162	145	170	147	256	216	134	159	120	176	142	199	143	214	188	173					
		13.76%	16.56%	10.41%	14.57%	15.37%	12.26%	13.92%	15.23%	14.52%	14.92%	13.13%	12.02%	11.84%	11.85%	14.44%	14.06%	15.40%	16.23%	19.92%	11.96%	8.34%	13.99%	10.55%	14.19%	12.76%	16.38%	13.99%	19.19%	15.93%	10.87%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	692	27	27	20	33	22	20	52	24	26	22	26	22	25	23	18	14	24	24	22	24	24	16	36	21	14	11	19	24	32					
		1.82%	1.98%	1.64%	1.41%	2.29%	1.19%	1.30%	3.50%	1.98%	2.18%	2.28%	1.55%	1.85%	1.88%	2.05%	1.75%	1.27%	2.65%	1.87%	1.22%	1.49%	2.11%	1.41%	2.90%	1.89%	1.15%	1.08%	1.70%	2.03%	2.01%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	8068	333	328	344	356	281	294	306	251	254	222	204	262	294	279	267	180	217	291	296	274	295	298	279	263	303	299	237	239	322					
		21.27%	24.40%	19.98%	24.33%	24.65%	15.18%	19.04%	20.62%	20.71%	21.29%	22.96%	12.14%	21.99%	22.06%	24.87%	25.90%	16.30%	23.95%	22.65%	16.39%	17.05%	25.97%	26.21%	22.50%	23.63%	24.94%	29.26%	21.26%	20.25%	20.23%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	4436	147	195	164	185	168	188	169	164	131	121	134	216	203	169	115	113	121	125	136	124	183	217	168	123	133	135	95	140	154					
		11.69%	10.77%	11.88%	11.60%	12.81%	9.08%	12.18%	11.39%	13.53%	10.98%	12.51%	7.97%	18.14%	15.23%	15.06%	11.15%	10.24%	13.36%	9.73%	7.53%	7.72%	16.11%	19.09%	13.55%	11.05%	10.95%	13.21%	8.52%	11.86%	9.67%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12507	380	649	367	367	900	526	389	315	340	291	887	325	385	291	272	424	270	337	891	851	238	236	333	320	332	241	358	332	660					
		32.97%	27.84%	39.52%	25.95%	25.42%	48.62%	34.07%	26.21%	25.99%	28.50%	30.09%	52.77%	27.29%	28.88%	25.94%	26.38%	38.41%	29.80%	26.23%	49.34%	52.96%	20.95%	20.76%	26.85%	28.75%	27.33%	23.58%	32.11%	28.14%	41.46%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	446	17	14	14	10	16	22	35	12	17	14	11	15	7	13	13	9	6	16	17	16	9	17	18	16	10	11	17	19	35					
		1.18%	1.25%	0.85%	0.99%	0.69%	0.86%	1.42%	2.36%	0.99%	1.42%	1.45%	0.65%	1.26%	0.53%	1.16%	1.26%	0.82%	0.66%	1.25%	0.94%	0.99%	0.79%	1.50%	1.45%	1.44%	0.82%	1.08%	1.52%	1.61%	2.20%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
