Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Усть-Ишимская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832					
		0.22%	0.00%	0.52%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.65%	0.62%	1.43%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%					
20	3.Политическая партия «Демократическая партия России»	11	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	2	0	1	0	0	0	0	2	0	0	1	0	0	0	0					
		0.15%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.32%	0.88%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	736	4	13	15	58	13	21	11	10	12	23	15	41	21	18	18	8	57	15	34	41	42	43	24	38	31	28	14	5	23	10	30					
		9.93%	5.00%	6.74%	15.63%	12.58%	5.75%	11.60%	4.66%	6.13%	4.53%	12.11%	5.64%	12.85%	14.38%	9.52%	4.52%	3.52%	25.22%	5.56%	12.36%	14.70%	15.85%	13.96%	7.38%	10.89%	9.84%	8.89%	4.35%	3.45%	20.35%	8.93%	19.11%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	28	0	0	2	0	1	0	1	0	0	4	0	0	2	0	0	1	0	2	1	0	4	1	5	1	2	0	0	1	0	0	0					
		0.38%	0.00%	0.00%	2.08%	0.00%	0.44%	0.00%	0.42%	0.00%	0.00%	2.11%	0.00%	0.00%	1.37%	0.00%	0.00%	0.44%	0.00%	0.74%	0.36%	0.00%	1.51%	0.32%	1.54%	0.29%	0.63%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	10	0	1	1	1	1	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0					
		0.13%	0.00%	0.52%	1.04%	0.22%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.75%	0.31%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	651	6	4	5	39	37	8	9	4	40	10	17	45	12	20	15	17	10	7	37	35	40	40	37	37	24	31	33	18	7	4	3					
		8.78%	7.50%	2.07%	5.21%	8.46%	16.37%	4.42%	3.81%	2.45%	15.09%	5.26%	6.39%	14.11%	8.22%	10.58%	3.77%	7.49%	4.42%	2.59%	13.45%	12.54%	15.09%	12.99%	11.38%	10.60%	7.62%	9.84%	10.25%	12.41%	6.19%	3.57%	1.91%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	382	6	16	2	25	16	9	3	5	8	13	7	24	7	4	16	6	2	6	12	16	16	18	14	32	21	25	31	7	4	3	8					
		5.15%	7.50%	8.29%	2.08%	5.42%	7.08%	4.97%	1.27%	3.07%	3.02%	6.84%	2.63%	7.52%	4.79%	2.12%	4.02%	2.64%	0.88%	2.22%	4.36%	5.73%	6.04%	5.84%	4.31%	9.17%	6.67%	7.94%	9.63%	4.83%	3.54%	2.68%	5.10%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	42	1	1	1	2	4	0	0	1	0	0	3	2	1	0	2	2	1	0	1	5	2	0	2	2	2	1	3	2	1	0	0					
		0.57%	1.25%	0.52%	1.04%	0.43%	1.77%	0.00%	0.00%	0.61%	0.00%	0.00%	1.13%	0.63%	0.68%	0.00%	0.50%	0.88%	0.44%	0.00%	0.36%	1.79%	0.75%	0.00%	0.62%	0.57%	0.63%	0.32%	0.93%	1.38%	0.88%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5276	61	153	63	326	146	132	209	140	194	137	212	188	95	135	335	184	151	232	182	168	148	183	227	222	224	214	235	105	72	94	109					
		71.18%	76.25%	79.27%	65.63%	70.72%	64.60%	72.93%	88.56%	85.89%	73.21%	72.11%	79.70%	58.93%	65.07%	71.43%	84.17%	81.06%	66.81%	85.93%	66.18%	60.22%	55.85%	59.42%	69.85%	63.61%	71.11%	67.94%	72.98%	72.41%	63.72%	83.93%	69.43%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	22	2	0	1	0	3	0	1	0	2	0	0	0	0	0	1	1	0	0	0	1	0	3	2	1	2	1	1	0	0	0	0					
		0.30%	2.50%	0.00%	1.04%	0.00%	1.33%	0.00%	0.42%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.44%	0.00%	0.00%	0.00%	0.36%	0.00%	0.97%	0.62%	0.29%	0.63%	0.32%	0.31%	0.00%	0.00%	0.00%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
