Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Духовницкая																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275					
		1.48%	3.46%	2.85%	1.98%	3.43%	0.86%	0.57%	0.95%	1.44%	0.22%	0.33%	0.31%	0.72%	0.24%	1.66%	0.0%	1.57%	0.0%	0.65%	0.33%	0.0%	1.65%	0.73%					
22	"5. ""За Русь Святую"""	32	0	5	2	5	1	1	1	0	0	1	2	2	1	0	0	3	2	1	1	0	4	0					
		0.33%	0.0%	0.62%	0.30%	0.65%	0.28%	0.19%	0.13%	0.0%	0.0%	0.33%	0.62%	0.72%	0.24%	0.0%	0.0%	0.59%	1.24%	0.32%	0.33%	0.0%	0.94%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	24	1	0	3	3	3	4	2	0	1	2	1	1	0	1	0	0	0	0	2	0	0	0					
		0.25%	0.11%	0.0%	0.45%	0.39%	0.86%	0.77%	0.27%	0.0%	0.22%	0.67%	0.31%	0.36%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	39	4	3	7	5	2	1	0	0	4	1	0	0	1	1	1	5	0	0	1	0	1	2					
		0.40%	0.47%	0.37%	1.06%	0.65%	0.57%	0.19%	0.0%	0.0%	0.91%	0.33%	0.0%	0.0%	0.24%	0.27%	0.5%	0.98%	0.0%	0.0%	0.33%	0.0%	0.23%	0.36%					
25	"8. ""Народно-республиканская партия России"""	20	0	0	1	2	0	0	7	0	0	0	3	1	1	1	0	0	0	2	0	0	1	1					
		0.20%	0.0%	0.0%	0.15%	0.26%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.93%	0.36%	0.24%	0.27%	0.0%	0.0%	0.0%	0.65%	0.0%	0.0%	0.23%	0.18%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	4	3	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0					
		0.12%	0.47%	0.37%	0.0%	0.13%	0.0%	0.0%	0.13%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.5%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	324	23	17	20	21	12	44	36	7	19	18	18	6	5	5	0	13	3	21	6	3	20	7					
		3.38%	2.75%	2.11%	3.04%	2.77%	3.47%	8.47%	4.90%	2.52%	4.33%	6.06%	5.62%	2.17%	1.21%	1.38%	0.0%	2.56%	1.86%	6.90%	1.99%	3.06%	4.73%	1.28%					
28	"11. ""Истинные патриоты России"""	6	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0					
		0.06%	0.0%	0.0%	0.15%	0.13%	0.28%	0.19%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.5%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	82	12	8	6	7	10	0	7	2	0	0	5	0	2	1	1	3	1	6	0	0	9	2					
		0.85%	1.43%	0.99%	0.91%	0.92%	2.89%	0.0%	0.95%	0.72%	0.0%	0.0%	1.56%	0.0%	0.48%	0.27%	0.5%	0.59%	0.62%	1.97%	0.0%	0.0%	2.13%	0.36%					
30	"13. ""Демократическая партия России"""	15	3	0	1	2	1	0	0	0	0	0	1	2	2	1	0	1	0	0	0	0	0	1					
		0.15%	0.35%	0.0%	0.15%	0.26%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.72%	0.48%	0.27%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	0	2	0	3	1	2	0	0	0	0	2	0	0	1	0	0	1	0	0	0	1	1					
		0.14%	0.0%	0.24%	0.0%	0.39%	0.28%	0.38%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.27%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.23%	0.18%					
32	"15. ""Партия СЛОН"""	5	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1					
		0.05%	0.11%	0.0%	0.0%	0.13%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.18%					
33	"16. ""Родина"" (народно-патриотический союз)"""	394	47	63	55	43	14	14	12	8	10	20	10	9	11	5	9	13	4	12	4	6	8	17					
		4.11%	5.62%	7.82%	8.38%	5.67%	4.05%	2.69%	1.63%	2.88%	2.28%	6.73%	3.12%	3.26%	2.67%	1.38%	4.5%	2.56%	2.48%	3.94%	1.32%	6.12%	1.89%	3.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	0	2	0	4	1	1	3	0	0	1	3	2	2	2	0	2	0	3	0	1	2	0					
		0.30%	0.0%	0.24%	0.0%	0.52%	0.28%	0.19%	0.40%	0.0%	0.0%	0.33%	0.93%	0.72%	0.48%	0.55%	0.0%	0.39%	0.0%	0.98%	0.0%	1.02%	0.47%	0.0%					
35	"18. ""ЛДПР"""	613	81	58	40	85	28	26	25	9	17	12	21	17	16	30	26	35	7	19	7	4	26	24					
		6.40%	9.68%	7.20%	6.09%	11.21%	8.11%	5.00%	3.40%	3.24%	3.88%	4.04%	6.56%	6.15%	3.89%	8.31%	13.0%	6.90%	4.34%	6.25%	2.32%	4.08%	6.16%	4.41%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	88	9	8	16	8	3	1	2	1	6	4	2	0	6	2	3	2	2	5	0	1	4	3					
		0.91%	1.07%	0.99%	2.43%	1.05%	0.86%	0.19%	0.27%	0.36%	1.36%	1.34%	0.62%	0.0%	1.45%	0.55%	1.5%	0.39%	1.24%	1.64%	0.0%	1.02%	0.94%	0.55%					
37	"20. ""Политическая партия ""Единая Россия"""	5962	397	388	322	337	174	356	518	205	308	219	213	192	297	259	127	327	120	191	255	77	256	424					
		62.29%	47.48%	48.19%	49.08%	44.45%	50.43%	68.59%	70.57%	74.00%	70.31%	73.73%	66.56%	69.56%	72.26%	71.74%	63.5%	64.49%	74.53%	62.82%	84.71%	78.57%	60.66%	77.94%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	0	1	2	2	1	1	1	0	0	1	0	0	3	2	1	0	0	2	0	1	2	0					
		0.20%	0.0%	0.12%	0.30%	0.26%	0.28%	0.19%	0.13%	0.0%	0.0%	0.33%	0.0%	0.0%	0.72%	0.55%	0.5%	0.0%	0.0%	0.65%	0.0%	1.02%	0.47%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	3	1	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	1	3					
		0.14%	0.35%	0.12%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	1.5%	0.0%	0.0%	0.32%	0.0%	0.0%	0.23%	0.55%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1015	145	164	122	129	47	35	18	14	47	7	24	26	42	26	16	24	5	20	9	3	57	35					
		10.60%	17.34%	20.37%	18.59%	17.01%	13.62%	6.74%	2.45%	5.05%	10.73%	2.35%	7.5%	9.42%	10.21%	7.20%	8.0%	4.73%	3.10%	6.57%	2.99%	3.06%	13.50%	6.43%					
																													
41	Против всех	222	35	19	17	22	7	14	2	14	7	1	8	6	7	4	3	21	2	5	9	1	4	14					
		2.31%	4.18%	2.36%	2.59%	2.90%	2.02%	2.69%	0.27%	5.05%	1.59%	0.33%	2.5%	2.17%	1.70%	1.10%	1.5%	4.14%	1.24%	1.64%	2.99%	1.02%	0.94%	2.57%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
