Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Лунинская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736					
18	1.Политическая партия «Аграрная партия России»	143	4	1	7	5	2	7	3	8	0	4	0	9	2	0	0	0	2	2	3	0	0	14	9	0	11	6	2	5	1	21	3	1	2	7	2	0	0	0					
		1.03%	1.08%	2.00%	0.63%	1.66%	1.16%	1.63%	2.42%	1.59%	0.00%	0.79%	0.00%	3.33%	0.78%	0.00%	0.00%	0.00%	1.69%	0.48%	0.87%	0.00%	0.00%	1.72%	1.28%	0.00%	1.42%	0.76%	0.21%	2.10%	0.55%	2.88%	0.98%	1.25%	1.30%	2.33%	3.08%	0.00%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	28	0	0	1	1	0	4	0	0	0	3	0	0	1	0	1	0	0	0	2	0	2	0	2	0	1	1	1	0	1	6	0	0	0	0	0	1	0	0					
		0.20%	0.00%	0.00%	0.09%	0.33%	0.00%	0.93%	0.00%	0.00%	0.00%	0.59%	0.00%	0.00%	0.39%	0.00%	0.32%	0.00%	0.00%	0.00%	0.58%	0.00%	0.66%	0.00%	0.28%	0.00%	0.13%	0.13%	0.11%	0.00%	0.55%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%	1.61%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	20	1	0	1	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	1	0	0	1	0	3	0	0	3	0	2	1	2	0	0	0	0					
		0.14%	0.27%	0.00%	0.09%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.32%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.12%	0.00%	0.00%	0.13%	0.00%	0.32%	0.00%	0.00%	0.41%	0.00%	2.50%	0.65%	0.67%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1464	36	2	81	27	13	65	15	67	7	62	0	33	15	63	71	10	22	35	20	29	31	73	71	56	124	116	97	20	21	72	61	19	13	4	5	2	2	4					
		10.59%	9.68%	4.00%	7.33%	8.97%	7.56%	15.15%	12.10%	13.32%	5.04%	12.28%	0.00%	12.22%	5.88%	10.43%	23.05%	15.15%	18.64%	8.43%	5.80%	12.24%	10.30%	8.96%	10.09%	8.62%	16.06%	14.76%	10.39%	8.40%	11.60%	9.86%	19.93%	23.75%	8.44%	1.33%	7.69%	3.23%	0.78%	4.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	13	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	2	0	2	2	0	0	0	0	0	1	0	0	0	0					
		0.09%	0.00%	2.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.25%	0.00%	0.15%	0.26%	0.00%	0.21%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	0	0	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	2	1	0	0	2	0	0	1	0	0	0	1	0	0	0	0					
		0.11%	0.00%	0.00%	0.27%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.33%	0.00%	0.28%	0.15%	0.00%	0.00%	0.21%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	339	15	1	25	3	9	26	5	0	4	22	0	10	11	0	0	0	9	9	7	9	17	25	1	0	31	24	8	2	6	29	2	0	0	18	0	4	2	5					
		2.45%	4.03%	2.00%	2.26%	0.99%	5.23%	6.06%	4.03%	0.00%	2.88%	4.36%	0.00%	3.70%	4.31%	0.00%	0.00%	0.00%	7.63%	2.17%	2.03%	3.80%	5.65%	3.07%	0.14%	0.00%	4.02%	3.05%	0.86%	0.84%	3.31%	3.97%	0.65%	0.00%	0.00%	6.00%	0.00%	6.45%	0.78%	5.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	526	5	1	70	10	3	22	3	0	1	10	2	9	3	0	0	0	0	9	14	3	16	33	37	34	43	77	55	9	0	22	8	0	7	11	0	1	1	7					
		3.81%	1.34%	2.00%	6.33%	3.32%	1.74%	5.13%	2.42%	0.00%	0.72%	1.98%	2.90%	3.33%	1.18%	0.00%	0.00%	0.00%	0.00%	2.17%	4.06%	1.27%	5.32%	4.05%	5.26%	5.23%	5.57%	9.80%	5.89%	3.78%	0.00%	3.01%	2.61%	0.00%	4.55%	3.67%	0.00%	1.61%	0.39%	7.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	50	3	1	4	2	0	4	0	0	1	1	0	2	1	0	1	0	0	0	2	0	1	3	3	2	2	1	2	2	2	6	1	0	2	0	0	1	0	0					
		0.36%	0.81%	2.00%	0.36%	0.66%	0.00%	0.93%	0.00%	0.00%	0.72%	0.20%	0.00%	0.74%	0.39%	0.00%	0.32%	0.00%	0.00%	0.00%	0.58%	0.00%	0.33%	0.37%	0.43%	0.31%	0.26%	0.13%	0.21%	0.84%	1.10%	0.82%	0.33%	0.00%	1.30%	0.00%	0.00%	1.61%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11000	298	43	859	247	145	286	95	421	124	402	67	205	217	538	227	55	84	350	294	192	233	653	564	546	545	551	759	192	149	559	230	58	117	252	58	53	250	82					
		79.59%	80.11%	86.00%	77.74%	82.06%	84.30%	66.67%	76.61%	83.70%	89.21%	79.60%	97.10%	75.93%	85.10%	89.07%	73.70%	83.33%	71.19%	84.34%	85.22%	81.01%	77.41%	80.12%	80.11%	84.00%	70.60%	70.10%	81.26%	80.67%	82.32%	76.58%	75.16%	72.50%	75.97%	84.00%	89.23%	85.48%	97.66%	82.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	34	0	0	5	0	0	1	0	0	1	0	0	0	1	0	1	1	0	2	2	2	0	6	2	1	1	2	1	0	0	2	0	0	0	2	0	0	1	0					
		0.25%	0.00%	0.00%	0.45%	0.00%	0.00%	0.23%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.39%	0.00%	0.32%	1.52%	0.00%	0.48%	0.58%	0.84%	0.00%	0.74%	0.28%	0.15%	0.13%	0.25%	0.11%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.39%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
