Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Облученская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63					
14	Число погашенных неиспользованных открепительных удостоверений	700	20	29	41	43	34	27	62	47	1	10	8	4	57	24	49	45	47	35	37	40	22	5	13					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1130	33	34	65	88	52	44	31	78	43	7	46	10	70	17	78	63	83	56	83	67	34	18	30					
		11.70%	13.52%	12.27%	13.86%	12.04%	12.97%	15.02%	7.51%	12.58%	13.52%	12.50%	19.66%	9.01%	10.97%	8.10%	10.33%	8.99%	10.38%	11.41%	11.89%	11.80%	12.32%	9.33%	18.29%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1583	47	49	66	95	43	46	64	92	33	6	32	15	84	32	87	176	167	117	133	83	45	47	24					
		16.39%	19.26%	17.69%	14.07%	12.99%	10.72%	15.70%	15.50%	14.84%	10.38%	10.71%	13.68%	13.51%	13.17%	15.24%	11.52%	25.11%	20.88%	23.83%	19.05%	14.61%	16.30%	24.35%	14.63%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	86	4	3	1	3	4	0	1	3	0	0	2	1	8	1	7	5	8	11	6	9	6	1	2					
		0.89%	1.64%	1.08%	0.21%	0.41%	0.99%	0.00%	0.24%	0.48%	0.00%	0.00%	0.85%	0.90%	1.25%	0.48%	0.93%	0.71%	1.00%	2.24%	0.86%	1.58%	2.17%	0.52%	1.22%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1978	25	31	75	121	63	37	68	179	28	7	11	11	156	28	210	209	280	79	114	125	76	30	15					
		20.47%	10.25%	11.19%	15.99%	16.55%	15.71%	12.63%	16.46%	28.87%	8.81%	12.50%	4.70%	9.91%	24.45%	13.33%	27.81%	29.81%	35.00%	16.09%	16.33%	22.01%	27.54%	15.54%	9.15%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	132	5	6	7	14	6	5	2	5	1	0	0	0	8	2	14	10	19	6	8	9	5	0	0					
		1.37%	2.05%	2.17%	1.49%	1.92%	1.50%	1.71%	0.48%	0.81%	0.31%	0.00%	0.00%	0.00%	1.25%	0.95%	1.85%	1.43%	2.38%	1.22%	1.15%	1.58%	1.81%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4511	120	147	246	392	225	156	238	251	200	36	140	68	297	129	348	223	216	199	330	261	108	95	86					
		46.69%	49.18%	53.07%	52.45%	53.63%	56.11%	53.24%	57.63%	40.48%	62.89%	64.29%	59.83%	61.26%	46.55%	61.43%	46.09%	31.81%	27.00%	40.53%	47.28%	45.95%	39.13%	49.22%	52.44%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	44	4	5	2	3	2	0	2	1	0	0	0	1	1	0	3	0	4	3	6	5	0	1	1					
		0.46%	1.64%	1.81%	0.43%	0.41%	0.50%	0.00%	0.48%	0.16%	0.00%	0.00%	0.00%	0.90%	0.16%	0.00%	0.40%	0.00%	0.50%	0.61%	0.86%	0.88%	0.00%	0.52%	0.61%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
