Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Облученская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	599	20	19	39	45	33	23	20	20	47	16	4	6	9	2	19	4	40	39	10	30	32	29	7	13	20	10	15	19	9					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	121	1	0	4	9	2	3	6	2	31	1	0	3	3	0	0	0	12	14	0	1	8	13	0	0	3	1	1	0	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	200	55	4	2	4	4	0	13	1	0	0	0	0	1	3	3	1	5	6	0	2	2	2	1	0	49	7	28	4	3					
14	Число погашенных открепительных удостоверений	478	19	19	35	36	31	20	14	18	16	15	4	3	6	2	19	4	28	25	10	29	24	16	7	13	17	9	14	19	6					
15	Число открепительных удостоверений выданных ТИК	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	156	6	5	3	11	4	0	5	6	18	12	0	5	7	1	2	1	8	2	1	11	13	5	4	5	8	5	3	4	1					
		1.25%	1.45%	1.60%	0.54%	1.36%	0.91%	0.0%	1.68%	1.67%	1.90%	3.06%	0.0%	3.03%	2.88%	1.47%	0.49%	1.02%	1.06%	0.32%	0.58%	1.62%	1.14%	0.82%	2.91%	1.87%	1.24%	1.73%	0.44%	1.08%	0.51%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	231	17	13	19	24	11	6	4	9	2	2	2	1	0	2	6	0	6	12	2	9	42	7	1	2	13	0	11	2	6					
		1.86%	4.13%	4.16%	3.45%	2.98%	2.52%	2.03%	1.35%	2.50%	0.21%	0.51%	2.24%	0.60%	0.0%	2.94%	1.48%	0.0%	0.80%	1.93%	1.16%	1.32%	3.68%	1.16%	0.72%	0.74%	2.01%	0.0%	1.63%	0.54%	3.06%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	289	4	8	16	13	7	6	5	15	42	4	0	2	7	1	8	0	20	11	3	9	29	14	7	2	21	5	14	13	3					
		2.33%	0.97%	2.56%	2.90%	1.61%	1.60%	2.03%	1.68%	4.17%	4.44%	1.02%	0.0%	1.21%	2.88%	1.47%	1.98%	0.0%	2.67%	1.77%	1.75%	1.32%	2.54%	2.32%	5.10%	0.74%	3.25%	1.73%	2.08%	3.52%	1.53%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	408	9	17	30	40	16	15	11	8	5	6	2	0	4	0	9	0	21	36	2	33	63	9	1	11	28	1	19	7	5					
		3.28%	2.18%	5.44%	5.45%	4.96%	3.66%	5.08%	3.71%	2.22%	0.52%	1.53%	2.24%	0.0%	1.64%	0.0%	2.23%	0.0%	2.80%	5.80%	1.16%	4.86%	5.53%	1.49%	0.72%	4.11%	4.34%	0.34%	2.82%	1.89%	2.55%					
22	"5. ""За Русь Святую"""	55	3	1	3	1	2	2	0	5	3	2	0	0	0	0	1	1	13	3	2	2	7	1	0	0	2	0	1	0	0					
		0.44%	0.72%	0.32%	0.54%	0.12%	0.45%	0.67%	0.0%	1.39%	0.31%	0.51%	0.0%	0.0%	0.0%	0.0%	0.24%	1.02%	1.73%	0.48%	1.16%	0.29%	0.61%	0.16%	0.0%	0.0%	0.31%	0.0%	0.14%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	19	1	2	0	2	0	1	2	0	0	1	0	0	1	0	0	0	0	3	1	2	0	2	0	0	0	0	0	1	0					
		0.15%	0.24%	0.64%	0.0%	0.24%	0.0%	0.33%	0.67%	0.0%	0.0%	0.25%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.48%	0.58%	0.29%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	56	4	1	2	3	4	0	1	2	6	1	0	1	4	0	0	0	2	7	0	2	7	2	2	0	5	0	0	0	0					
		0.45%	0.97%	0.32%	0.36%	0.37%	0.91%	0.0%	0.33%	0.55%	0.63%	0.25%	0.0%	0.60%	1.64%	0.0%	0.0%	0.0%	0.26%	1.12%	0.0%	0.29%	0.61%	0.33%	1.45%	0.0%	0.77%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	11	0	0	0	0	1	0	0	0	1	0	0	3	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	1	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	1.81%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	30	1	1	2	3	4	1	0	1	1	1	0	0	2	0	1	0	2	0	1	3	2	0	2	0	0	0	2	0	0					
		0.24%	0.24%	0.32%	0.36%	0.37%	0.91%	0.33%	0.0%	0.27%	0.10%	0.25%	0.0%	0.0%	0.82%	0.0%	0.24%	0.0%	0.26%	0.0%	0.58%	0.44%	0.17%	0.0%	1.45%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	268	11	8	14	9	6	10	5	7	22	14	5	8	19	0	3	3	14	15	5	14	20	10	2	3	19	3	8	5	6					
		2.16%	2.67%	2.56%	2.54%	1.11%	1.37%	3.38%	1.68%	1.94%	2.32%	3.57%	5.61%	4.84%	7.81%	0.0%	0.74%	3.06%	1.86%	2.41%	2.92%	2.06%	1.75%	1.65%	1.45%	1.12%	2.94%	1.03%	1.18%	1.35%	3.06%					
28	"11. ""Истинные патриоты России"""	11	0	0	1	0	0	3	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	4	0	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.18%	0.0%	0.0%	1.01%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	2.91%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	62	0	3	2	2	3	3	3	3	4	0	0	1	3	0	1	0	4	4	0	4	2	5	0	3	2	1	6	1	2					
		0.49%	0.0%	0.96%	0.36%	0.24%	0.68%	1.01%	1.01%	0.83%	0.42%	0.0%	0.0%	0.60%	1.23%	0.0%	0.24%	0.0%	0.53%	0.64%	0.0%	0.58%	0.17%	0.82%	0.0%	1.12%	0.31%	0.34%	0.89%	0.27%	1.02%					
30	"13. ""Демократическая партия России"""	34	1	1	2	3	1	2	1	3	3	0	0	0	0	0	0	0	8	1	0	1	1	0	0	0	2	1	1	2	0					
		0.27%	0.24%	0.32%	0.36%	0.37%	0.22%	0.67%	0.33%	0.83%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.06%	0.16%	0.0%	0.14%	0.08%	0.0%	0.0%	0.0%	0.31%	0.34%	0.14%	0.54%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	0	0	2	0	0	3	0	2	1	1	0	1	2	0	1	0	1	0	0	1	0	1	0	1	1	1	1	1	0					
		0.16%	0.0%	0.0%	0.36%	0.0%	0.0%	1.01%	0.0%	0.55%	0.10%	0.25%	0.0%	0.60%	0.82%	0.0%	0.24%	0.0%	0.13%	0.0%	0.0%	0.14%	0.0%	0.16%	0.0%	0.37%	0.15%	0.34%	0.14%	0.27%	0.0%					
32	"15. ""Партия СЛОН"""	14	0	0	1	0	1	0	2	1	0	1	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	2					
		0.11%	0.0%	0.0%	0.18%	0.0%	0.22%	0.0%	0.67%	0.27%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.02%					
33	"16. ""Родина"" (народно-патриотический союз)"""	525	15	11	32	47	20	13	11	18	44	8	5	1	4	6	7	0	45	17	10	36	51	26	5	10	26	5	31	11	10					
		4.23%	3.64%	3.52%	5.81%	5.83%	4.58%	4.40%	3.71%	5.01%	4.65%	2.04%	5.61%	0.60%	1.64%	8.82%	1.73%	0.0%	6.00%	2.74%	5.84%	5.30%	4.47%	4.31%	3.64%	3.74%	4.03%	1.73%	4.60%	2.98%	5.10%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	45	1	1	0	2	1	0	1	2	3	3	1	3	0	0	1	0	4	1	0	3	10	2	0	0	0	0	2	0	4					
		0.36%	0.24%	0.32%	0.0%	0.24%	0.22%	0.0%	0.33%	0.55%	0.31%	0.76%	1.12%	1.81%	0.0%	0.0%	0.24%	0.0%	0.53%	0.16%	0.0%	0.44%	0.87%	0.33%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	2.04%					
35	"18. ""ЛДПР"""	2104	122	59	136	154	86	57	69	88	95	50	19	14	34	6	45	7	104	83	27	152	190	94	29	47	137	50	71	45	34					
		16.96%	29.68%	18.91%	24.72%	19.13%	19.72%	19.32%	23.31%	24.51%	10.05%	12.75%	21.34%	8.48%	13.99%	8.82%	11.16%	7.14%	13.88%	13.38%	15.78%	22.41%	16.68%	15.58%	21.16%	17.60%	21.24%	17.30%	10.54%	12.19%	17.34%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	178	2	9	8	10	7	3	3	10	21	6	0	4	1	1	0	0	14	13	3	6	11	2	1	2	8	5	19	7	2					
		1.43%	0.48%	2.88%	1.45%	1.24%	1.60%	1.01%	1.01%	2.78%	2.22%	1.53%	0.0%	2.42%	0.41%	1.47%	0.0%	0.0%	1.86%	2.09%	1.75%	0.88%	0.96%	0.33%	0.72%	0.74%	1.24%	1.73%	2.82%	1.89%	1.02%					
37	"20. ""Политическая партия ""Единая Россия"""	4908	144	117	183	317	162	98	76	121	401	227	41	98	113	46	274	17	248	222	76	212	363	255	45	82	284	151	315	136	84					
		39.57%	35.03%	37.5%	33.27%	39.37%	37.15%	33.22%	25.67%	33.70%	42.43%	57.90%	46.06%	59.39%	46.50%	67.64%	67.99%	17.34%	33.11%	35.80%	44.44%	31.26%	31.87%	42.28%	32.84%	30.71%	44.03%	52.24%	46.80%	36.85%	42.85%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	0	4	1	2	2	1	0	0	2	5	0	2	1	0	0	0	5	0	0	0	2	0	1	1	1	1	2	3	0					
		0.29%	0.0%	1.28%	0.18%	0.24%	0.45%	0.33%	0.0%	0.0%	0.21%	1.27%	0.0%	1.21%	0.41%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.17%	0.0%	0.72%	0.37%	0.15%	0.34%	0.29%	0.81%	0.0%					
39	"22. ""Развитие предпринимательства"""	47	4	0	2	5	5	0	3	1	7	0	0	0	3	0	0	0	2	1	1	0	2	4	1	1	3	0	1	1	0					
		0.37%	0.97%	0.0%	0.36%	0.62%	1.14%	0.0%	1.01%	0.27%	0.74%	0.0%	0.0%	0.0%	1.23%	0.0%	0.0%	0.0%	0.26%	0.16%	0.58%	0.0%	0.17%	0.66%	0.72%	0.37%	0.46%	0.0%	0.14%	0.27%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2222	28	39	65	119	67	57	77	38	218	31	8	7	19	3	36	66	178	161	28	127	247	120	20	83	56	43	148	112	21					
		17.91%	6.81%	12.5%	11.81%	14.78%	15.36%	19.32%	26.01%	10.58%	23.06%	7.90%	8.98%	4.24%	7.81%	4.41%	8.93%	67.34%	23.76%	25.96%	16.37%	18.73%	21.68%	19.90%	14.59%	31.08%	8.68%	14.87%	21.99%	30.35%	10.71%					
																																				
41	Против всех	552	32	12	21	28	24	13	8	16	38	7	6	9	16	2	4	1	39	21	8	49	60	42	7	8	24	16	14	13	14					
		4.45%	7.78%	3.84%	3.81%	3.47%	5.50%	4.40%	2.70%	4.45%	4.02%	1.78%	6.74%	5.45%	6.58%	2.94%	0.99%	1.02%	5.20%	3.38%	4.67%	7.22%	5.26%	6.96%	5.10%	2.99%	3.72%	5.53%	2.08%	3.52%	7.14%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
