7	Число избирательных бюллетеней в переносных ящиках для голосования	1255	64	26	37	36	35	10	0	21	16	17	6	46	20	57	21	0	18	86	12	2	25	15	29	2	50	48	56	15	28	10	4	10	0	0	17	16	0	98	16	5	13	6	29	37	17	11	1	85	10	6	3	8	55					
8	Число бюллетеней в стационарных ящиках для голосования	16462	1050	660	1079	541	702	364	82	164	189	155	534	393	259	473	308	36	641	776	53	187	201	113	618	361	119	353	1052	438	513	162	76	107	70	86	166	281	105	494	60	80	89	66	418	107	69	80	35	339	279	186	33	75	585					
9	Число недействительных избирательных бюллетеней	190	12	13	14	6	3	2	1	1	0	2	6	1	1	6	4	0	2	10	1	3	3	1	7	3	2	0	14	28	8	2	2	0	0	0	1	4	1	8	0	0	0	0	7	2	0	1	0	3	1	2	0	0	2					
10	Число действительных избирательных бюллетеней	17527	1102	673	1102	571	734	372	81	184	205	170	534	438	278	524	325	36	657	852	64	186	223	127	640	360	167	401	1094	425	533	170	78	117	70	86	182	293	104	584	76	85	102	72	440	142	86	90	36	421	288	190	36	83	638					
11	Число полученных открепительных  удостоверений	398	28	12	23	13	7	5	3	3	9	3	10	11	9	5	15	4	12	15	3	3	10	16	7	5	3	15	10	15	4	3	2	3	1	2	3	9	2	15	5	2	5	2	7	3	3	2	2	25	5	10	2	2	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	370	28	12	23	13	7	5	3	3	9	3	10	11	7	5	10	4	12	15	1	0	10	16	7	5	3	15	10	15	4	1	2	3	1	0	3	9	0	9	5	2	5	0	7	3	3	1	2	25	4	10	2	2	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	306	18	2	12	5	11	3	1	2	3	2	57	9	5	6	4	1	14	13	1	5	8	6	7	7	0	12	3	2	10	4	5	1	0	0	6	4	0	2	4	3	0	1	11	5	4	5	2	3	2	4	2	3	6					
14	Число неиспользованных открепительных удостоверений	28	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2	6	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																												
18	Богданов Андрей Владимирович	208	8	8	12	7	11	1	0	2	5	2	12	4	3	7	2	1	11	12	2	5	2	1	7	4	2	6	21	3	7	2	0	2	1	0	2	4	1	8	0	0	0	0	7	0	1	0	1	4	2	1	0	2	2					
		1.17%	0.72%	1.17%	1.08%	1.21%	1.49%	0.27%	0.00%	1.08%	2.44%	1.16%	2.22%	0.91%	1.08%	1.32%	0.61%	2.78%	1.67%	1.39%	3.08%	2.65%	0.88%	0.78%	1.08%	1.10%	1.18%	1.50%	1.90%	0.66%	1.29%	1.16%	0.00%	1.71%	1.43%	0.00%	1.09%	1.35%	0.95%	1.35%	0.00%	0.00%	0.00%	0.00%	1.57%	0.00%	1.16%	0.00%	2.78%	0.94%	0.69%	0.52%	0.00%	2.41%	0.31%					
19	Жириновский Владимир Вольфович	2900	185	110	186	93	168	63	18	38	43	29	103	92	48	93	82	6	93	96	8	42	33	24	95	47	25	67	167	82	86	33	17	31	10	17	26	40	11	91	7	20	22	5	69	32	15	8	4	71	43	20	1	11	74					
		16.37%	16.61%	16.03%	16.67%	16.12%	22.80%	16.84%	21.95%	20.54%	20.98%	16.86%	19.07%	20.96%	17.20%	17.55%	24.92%	16.67%	14.11%	11.14%	12.31%	22.22%	14.60%	18.75%	14.68%	12.95%	14.79%	16.71%	15.07%	18.10%	15.90%	19.19%	21.25%	26.50%	14.29%	19.77%	14.21%	13.47%	10.48%	15.37%	9.21%	23.53%	21.57%	6.94%	15.44%	22.22%	17.44%	8.79%	11.11%	16.75%	14.88%	10.42%	2.78%	13.25%	11.56%					
20	Зюганов Геннадий Андреевич	3182	202	149	184	124	99	54	2	30	26	28	80	85	60	117	60	10	149	142	14	63	50	26	109	53	32	71	225	49	105	11	11	15	19	18	25	29	21	120	13	32	15	11	90	23	27	32	12	86	27	17	10	7	113					
		17.96%	18.13%	21.72%	16.49%	21.49%	13.43%	14.44%	2.44%	16.22%	12.68%	16.28%	14.81%	19.36%	21.51%	22.08%	18.24%	27.78%	22.61%	16.47%	21.54%	33.33%	22.12%	20.31%	16.85%	14.60%	18.93%	17.71%	20.31%	10.82%	19.41%	6.40%	13.75%	12.82%	27.14%	20.93%	13.66%	9.76%	20.00%	20.27%	17.11%	37.65%	14.71%	15.28%	20.13%	15.97%	31.40%	35.16%	33.33%	20.28%	9.34%	8.85%	27.78%	8.43%	17.66%					
21	Медведев Дмитрий Анатольевич	11237	707	406	720	347	456	254	61	114	131	111	339	257	167	307	181	19	404	602	40	76	138	76	429	256	108	257	681	291	335	124	50	69	40	51	129	220	71	365	56	33	65	56	274	87	43	50	19	260	216	152	25	63	449					
		63.42%	63.46%	59.18%	64.52%	60.14%	61.87%	67.91%	74.39%	61.62%	63.90%	64.53%	62.78%	58.54%	59.86%	57.92%	55.02%	52.78%	61.31%	69.84%	61.54%	40.21%	61.06%	59.38%	66.31%	70.52%	63.91%	64.09%	61.46%	64.24%	61.92%	72.09%	62.50%	58.97%	57.14%	59.30%	70.49%	74.07%	67.62%	61.66%	73.68%	38.82%	63.73%	77.78%	61.30%	60.42%	50.00%	54.95%	52.78%	61.32%	74.74%	79.17%	69.44%	75.90%	70.16%					
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
