Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Мантуровская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	68	0	1	0	2	1	4	1	1	23	2	2	2	1	0	0	1	1	18	1	1	6					
		0.79%	0.00%	0.46%	0.00%	0.54%	0.26%	0.81%	0.33%	0.34%	1.40%	0.72%	0.68%	0.50%	0.45%	0.00%	0.00%	0.45%	0.28%	1.62%	0.32%	0.51%	1.35%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5323	209	149	258	221	265	322	234	174	880	160	179	284	186	236	87	120	229	524	273	118	215					
		61.85%	79.77%	68.98%	80.63%	59.89%	67.95%	64.92%	76.72%	59.79%	53.40%	57.55%	60.88%	70.65%	83.78%	68.80%	71.90%	53.57%	63.61%	47.25%	86.94%	59.60%	48.31%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	26	0	1	0	2	0	0	2	1	9	3	0	0	0	0	0	2	0	2	0	0	4					
		0.30%	0.00%	0.46%	0.00%	0.54%	0.00%	0.00%	0.66%	0.34%	0.55%	1.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.89%	0.00%	0.18%	0.00%	0.00%	0.90%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
