Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Усть-Алданская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603					
27	"10. ""Аграрная партия России"""	243	6	17	5	2	2	4	2	0	1	1	5	12	1	2	14	7	7	28	14	7	10	0	2	1	0	3	2	3	28	16	2	7	20	0	9	3					
		2.41%	0.97%	2.96%	1.01%	0.41%	0.59%	1.38%	0.79%	0.0%	0.20%	0.88%	1.21%	2.93%	0.69%	1.27%	5.10%	2.29%	3.80%	5.18%	4.12%	11.11%	3.14%	0.0%	2.22%	0.64%	0.0%	0.63%	1.08%	1.07%	9.33%	4.18%	1.08%	4.45%	4.11%	0.0%	4.73%	1.21%					
28	"11. ""Истинные патриоты России"""	13	1	0	0	0	2	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	2					
		0.12%	0.16%	0.0%	0.0%	0.0%	0.59%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	1.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.64%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.81%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	183	7	5	2	6	13	1	3	0	1	0	4	5	1	2	1	2	2	6	7	0	0	0	3	2	5	47	29	6	1	10	0	1	5	0	0	6					
		1.81%	1.14%	0.87%	0.40%	1.23%	3.85%	0.34%	1.19%	0.0%	0.20%	0.0%	0.96%	1.22%	0.69%	1.27%	0.36%	0.65%	1.08%	1.11%	2.06%	0.0%	0.0%	0.0%	3.33%	1.28%	15.62%	9.89%	15.76%	2.14%	0.33%	2.61%	0.0%	0.63%	1.02%	0.0%	0.0%	2.43%					
30	"13. ""Демократическая партия России"""	15	0	1	0	0	2	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	2	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0					
		0.14%	0.0%	0.17%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.20%	0.0%	0.24%	0.0%	0.0%	0.63%	0.0%	0.32%	0.54%	0.18%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.21%	0.54%	0.35%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	87	3	10	9	6	6	0	1	0	1	2	2	1	0	0	0	1	1	1	15	0	5	0	0	0	0	4	2	2	7	5	0	1	2	0	0	0					
		0.86%	0.48%	1.74%	1.81%	1.23%	1.78%	0.0%	0.39%	0.0%	0.20%	1.76%	0.48%	0.24%	0.0%	0.0%	0.0%	0.32%	0.54%	0.18%	4.42%	0.0%	1.57%	0.0%	0.0%	0.0%	0.0%	0.84%	1.08%	0.71%	2.33%	1.30%	0.0%	0.63%	0.41%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	11	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	2	0	0	0	0	0	2					
		0.10%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.39%	2.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	1.11%	0.0%	0.0%	0.21%	0.54%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1408	48	57	51	77	32	21	19	0	15	12	145	20	24	26	1	46	43	74	41	11	35	32	9	55	19	137	48	45	47	70	13	4	74	0	12	45					
		13.96%	7.83%	9.94%	10.30%	15.81%	9.49%	7.26%	7.56%	0.0%	3.01%	10.61%	35.10%	4.88%	16.66%	16.56%	0.36%	15.08%	23.36%	13.70%	12.09%	17.46%	11.00%	62.74%	10.0%	35.25%	59.37%	28.84%	26.08%	16.07%	15.66%	18.32%	7.02%	2.54%	15.22%	0.0%	6.31%	18.29%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	39	2	0	2	5	0	2	0	0	1	0	2	3	0	3	2	0	0	1	1	0	3	0	0	0	0	0	0	1	4	2	0	0	2	0	1	2					
		0.38%	0.32%	0.0%	0.40%	1.02%	0.0%	0.69%	0.0%	0.0%	0.20%	0.0%	0.48%	0.73%	0.0%	1.91%	0.72%	0.0%	0.0%	0.18%	0.29%	0.0%	0.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	1.33%	0.52%	0.0%	0.0%	0.41%	0.0%	0.52%	0.81%					
35	"18. ""ЛДПР"""	98	3	3	4	1	3	2	3	0	1	3	5	2	0	1	3	1	6	2	4	1	2	0	6	2	0	4	1	1	6	5	9	0	5	0	4	5					
		0.97%	0.48%	0.52%	0.80%	0.20%	0.89%	0.69%	1.19%	0.0%	0.20%	2.65%	1.21%	0.48%	0.0%	0.63%	1.09%	0.32%	3.26%	0.37%	1.17%	1.58%	0.62%	0.0%	6.66%	1.28%	0.0%	0.84%	0.54%	0.35%	2.0%	1.30%	4.86%	0.0%	1.02%	0.0%	2.10%	2.03%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	347	32	26	14	19	13	25	5	0	4	2	10	13	9	0	19	9	0	22	10	0	14	1	3	2	1	15	4	13	14	9	1	17	6	0	8	7					
		3.44%	5.22%	4.53%	2.82%	3.90%	3.85%	8.65%	1.99%	0.0%	0.80%	1.76%	2.42%	3.17%	6.25%	0.0%	6.93%	2.95%	0.0%	4.07%	2.94%	0.0%	4.40%	1.96%	3.33%	1.28%	3.12%	3.15%	2.17%	4.64%	4.66%	2.35%	0.54%	10.82%	1.23%	0.0%	4.21%	2.84%					
37	"20. ""Политическая партия ""Единая Россия"""	2556	184	144	108	107	93	61	42	3	16	6	78	119	55	50	85	117	68	106	75	17	80	6	11	30	1	105	40	91	78	109	121	59	174	2	61	54					
		25.35%	30.01%	25.13%	21.81%	21.97%	27.59%	21.10%	16.73%	6.66%	3.21%	5.30%	18.88%	29.09%	38.19%	31.84%	31.02%	38.36%	36.95%	19.62%	22.12%	26.98%	25.15%	11.76%	12.22%	19.23%	3.12%	22.10%	21.73%	32.5%	26.0%	28.53%	65.40%	37.57%	35.80%	10.0%	32.10%	21.95%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	2	2	0	1	1	1	0	0	0	0	1	1	1	1	0	2	0	0	0	0	4	0	0	0	0	3	0	4	2	0	0	0	1	0	0	1					
		0.27%	0.32%	0.34%	0.0%	0.20%	0.29%	0.34%	0.0%	0.0%	0.0%	0.0%	0.24%	0.24%	0.69%	0.63%	0.0%	0.65%	0.0%	0.0%	0.0%	0.0%	1.25%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	1.42%	0.66%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.40%					
39	"22. ""Развитие предпринимательства"""	18	2	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	2	1	1	0	0	3	0	2	0					
		0.17%	0.32%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.71%	0.33%	0.26%	0.0%	0.0%	0.61%	0.0%	1.05%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1377	119	119	98	79	60	65	21	3	37	11	62	94	16	17	47	19	6	76	55	3	42	1	26	6	1	39	22	20	24	54	13	11	38	0	24	49					
		13.65%	19.41%	20.76%	19.79%	16.22%	17.80%	22.49%	8.36%	6.66%	7.42%	9.73%	15.01%	22.98%	11.11%	10.82%	17.15%	6.22%	3.26%	14.07%	16.22%	4.76%	13.20%	1.96%	28.88%	3.84%	3.12%	8.21%	11.95%	7.14%	8.0%	14.13%	7.02%	7.00%	7.81%	0.0%	12.63%	19.91%					
																																											
41	Против всех	261	14	11	17	4	18	9	8	0	5	0	1	20	10	2	4	8	4	22	11	0	1	0	2	3	0	12	9	6	17	13	6	5	10	0	4	5					
		2.58%	2.28%	1.91%	3.43%	0.82%	5.34%	3.11%	3.18%	0.0%	1.00%	0.0%	0.24%	4.88%	6.94%	1.27%	1.45%	2.62%	2.17%	4.07%	3.24%	0.0%	0.31%	0.0%	2.22%	1.92%	0.0%	2.52%	4.89%	2.14%	5.66%	3.40%	3.24%	3.18%	2.05%	0.0%	2.10%	2.03%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
