12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2041	28	37	35	34	37	50	20	20	57	36	24	30	62	55	5	36	86	65	48	67	56	54	48	61	25	33	15	31	41	36	30	22	29	21	43	29	34	15	48	64	9	10	27	31	0	42	19	27	31	16	22	13	43	29	36	12	41	13	33	20	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1997	22	20	12	33	36	20	20	20	56	35	17	25	85	31	22	32	40	130	161	82	72	44	16	41	17	94	10	17	36	42	23	28	16	13	41	22	18	17	24	25	28	49	14	29	13	21	26	23	26	11	9	16	18	29	33	18	16	17	23	15	23	25									
14	Число неиспользованных открепительных удостоверений	669	2	3	0	6	13	0	10	0	23	9	16	15	18	15	5	14	64	55	12	33	14	6	2	14	5	12	5	9	9	9	0	3	1	4	4	11	6	10	22	6	11	10	13	7	0	3	11	13	9	4	18	22	12	11	14	8	4	7	7	20	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	45	0	1	1	3	0	0	0	0	0	0	0	0	1	2	0	0	2	2	1	1	2	0	0	0	0	1	1	1	1	1	1	1	0	1	1	0	7	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	1	0	3	0	2	1	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																									
19	Жириновский Владимир Вольфович	3642	56	49	50	36	104	53	32	50	87	55	60	64	95	74	4	31	71	58	97	75	73	75	66	67	64	73	47	67	99	81	58	60	60	26	68	90	62	26	57	53	32	30	73	43	7	34	66	77	61	60	45	61	87	82	72	42	74	33	76	100	3	11									
		5.89%	7.46%	5.51%	7.02%	4.34%	7.63%	5.67%	4.71%	9.01%	6.40%	4.61%	7.80%	7.17%	6.35%	5.03%	3.23%	4.94%	4.35%	4.47%	6.23%	4.66%	5.14%	4.90%	6.55%	5.23%	7.03%	4.83%	6.68%	7.88%	7.94%	7.63%	5.10%	6.03%	6.79%	4.31%	4.80%	8.33%	5.51%	6.39%	4.94%	4.85%	5.90%	6.98%	5.64%	6.40%	3.78%	3.55%	6.18%	6.16%	5.25%	9.02%	6.43%	5.47%	6.87%	5.74%	5.71%	6.77%	6.12%	5.70%	4.92%	7.64%	1.49%	6.67%									
20	Зюганов Геннадий Андреевич	13168	140	172	124	227	295	199	142	113	349	283	164	255	362	398	35	150	325	298	345	354	318	364	244	262	215	320	149	165	206	225	233	189	161	149	291	209	209	85	221	233	98	95	266	129	39	191	170	273	235	135	103	273	260	341	243	75	248	115	320	298	53	30									
		21.31%	18.64%	19.35%	17.42%	27.38%	21.64%	21.28%	20.88%	20.36%	25.66%	23.70%	21.33%	28.59%	24.21%	27.04%	28.23%	23.92%	19.93%	22.98%	22.14%	22.00%	22.39%	23.79%	24.21%	20.45%	23.63%	21.16%	21.16%	19.41%	16.52%	21.19%	20.47%	18.99%	18.21%	24.71%	20.54%	19.35%	18.58%	20.88%	19.13%	21.32%	18.08%	22.09%	20.56%	19.20%	21.08%	19.92%	15.92%	21.86%	20.24%	20.30%	14.71%	24.46%	20.54%	23.86%	19.29%	12.10%	20.50%	19.86%	20.70%	22.77%	26.24%	18.18%									
21	Миронов Сергей Михайлович	2422	23	20	19	29	56	23	25	20	55	42	33	43	63	64	2	21	52	37	61	95	59	56	50	55	48	72	33	29	48	48	49	33	25	25	54	62	32	10	46	42	12	12	55	24	5	30	30	44	48	25	28	50	54	69	50	24	47	23	74	42	9	8									
		3.92%	3.06%	2.25%	2.67%	3.50%	4.11%	2.46%	3.68%	3.60%	4.04%	3.52%	4.29%	4.82%	4.21%	4.35%	1.61%	3.35%	3.19%	2.85%	3.92%	5.90%	4.15%	3.66%	4.96%	4.29%	5.27%	4.76%	4.69%	3.41%	3.85%	4.52%	4.31%	3.32%	2.83%	4.15%	3.81%	5.74%	2.84%	2.46%	3.98%	3.84%	2.21%	2.79%	4.25%	3.57%	2.70%	3.13%	2.81%	3.52%	4.13%	3.76%	4.00%	4.48%	4.27%	4.83%	3.97%	3.87%	3.88%	3.97%	4.79%	3.21%	4.46%	4.85%									
22	Прохоров Михаил Дмитриевич	5006	43	62	45	80	126	91	60	49	113	99	62	65	133	120	1	53	166	108	143	152	161	147	104	115	65	125	48	57	75	100	115	75	78	50	122	87	59	21	123	121	38	16	87	56	11	87	77	76	68	55	29	82	93	92	92	54	86	65	99	102	11	11									
		8.10%	5.73%	6.97%	6.32%	9.65%	9.24%	9.73%	8.82%	8.83%	8.31%	8.29%	8.06%	7.29%	8.90%	8.15%	0.81%	8.45%	10.18%	8.33%	9.18%	9.45%	11.34%	9.61%	10.32%	8.98%	7.14%	8.27%	6.82%	6.71%	6.01%	9.42%	10.11%	7.54%	8.82%	8.29%	8.61%	8.06%	5.24%	5.16%	10.65%	11.07%	7.01%	3.72%	6.72%	8.33%	5.95%	9.07%	7.21%	6.08%	5.86%	8.27%	4.14%	7.35%	7.35%	6.44%	7.30%	8.71%	7.11%	11.23%	6.40%	7.79%	5.45%	6.67%									
23	Путин Владимир Владимирович	36793	481	571	439	429	760	558	418	317	737	700	447	457	833	805	82	357	1001	773	900	913	799	870	533	767	511	912	416	522	809	597	676	629	550	344	867	615	745	259	696	633	353	271	799	412	119	614	710	766	740	381	490	637	754	826	788	422	726	336	945	752	123	101									
		59.55%	64.05%	64.23%	61.66%	51.75%	55.76%	59.68%	61.47%	57.12%	54.19%	58.63%	58.13%	51.23%	55.72%	54.69%	66.13%	56.94%	61.37%	59.60%	57.77%	56.74%	56.27%	56.86%	52.88%	59.88%	56.15%	60.32%	59.09%	61.41%	64.88%	56.21%	59.40%	63.22%	62.22%	57.05%	61.19%	56.94%	66.22%	63.64%	60.26%	57.91%	65.13%	63.02%	61.75%	61.31%	64.32%	64.03%	66.48%	61.33%	63.74%	57.29%	70.00%	57.08%	59.56%	57.80%	62.54%	68.06%	60.00%	58.03%	61.13%	57.45%	60.89%	61.21%									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
