Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    район Бибирево																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №3259					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1164	37	24	37	25	29	15	43	17	21	23	30	40	13	26	10	24	11	30	18	15	44	28	37	36	42	36	20	27	15	19	39	16	32	16	18	21	15	24	29	33	39	34	23	33					
14	Число погашенных неиспользованных открепительных удостоверений	324	12	5	8	6	5	6	11	8	4	11	16	10	4	2	16	8	4	17	4	7	11	5	10	9	0	10	10	9	5	0	3	5	13	7	4	9	15	9	7	3	9	2	5	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	81	3	0	3	2	1	0	1	2	3	2	2	3	4	5	4	1	2	2	4	1	5	0	6	1	2	1	2	1	1	0	4	0	0	1	1	3	3	2	1	0	1	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	8887	245	232	205	212	208	201	161	196	190	215	194	178	165	169	181	188	165	165	183	238	153	183	248	222	431	230	196	210	181	190	212	232	226	207	228	254	184	221	183	164	188	221	214	18					
		15.82%	21.14%	12.90%	13.17%	13.31%	14.20%	11.07%	14.54%	16.35%	17.37%	16.03%	16.99%	15.42%	15.38%	14.51%	19.59%	17.99%	15.55%	12.04%	13.96%	19.77%	12.60%	16.46%	19.75%	16.28%	22.82%	21.74%	17.01%	17.27%	16.84%	12.48%	14.93%	18.52%	16.58%	14.83%	17.97%	18.69%	14.10%	12.96%	11.53%	14.58%	12.99%	17.91%	19.78%	8.87%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	7239	168	190	148	219	215	148	151	189	159	220	148	161	136	163	140	167	181	59	154	207	150	162	162	155	212	135	158	168	162	208	194	217	134	131	162	140	185	173	162	242	186	162	120	36					
		12.88%	14.50%	10.57%	9.51%	13.75%	14.68%	8.15%	13.64%	15.76%	14.53%	16.41%	12.96%	13.95%	12.67%	13.99%	15.15%	15.98%	17.06%	4.31%	11.75%	17.19%	12.36%	14.57%	12.90%	11.36%	11.22%	12.76%	13.72%	13.82%	15.07%	13.67%	13.66%	17.32%	9.83%	9.38%	12.77%	10.30%	14.18%	10.15%	10.21%	21.51%	12.85%	13.13%	11.09%	17.73%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	860	16	32	12	12	18	25	17	26	18	16	21	25	14	19	20	20	16	19	16	18	18	14	15	22	23	14	15	18	23	17	28	18	23	13	22	19	16	38	19	15	24	34	27	5					
		1.53%	1.38%	1.78%	0.77%	0.75%	1.23%	1.38%	1.54%	2.17%	1.65%	1.19%	1.84%	2.17%	1.30%	1.63%	2.16%	1.91%	1.51%	1.39%	1.22%	1.50%	1.48%	1.26%	1.19%	1.61%	1.22%	1.32%	1.30%	1.48%	2.14%	1.12%	1.97%	1.44%	1.69%	0.93%	1.73%	1.40%	1.23%	2.23%	1.20%	1.33%	1.66%	2.76%	2.50%	2.46%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	11740	272	294	281	208	358	233	221	323	312	259	250	214	251	276	237	247	258	202	256	277	284	252	265	296	339	242	259	288	268	296	286	287	255	265	257	276	261	354	333	233	285	315	295	20					
		20.90%	23.47%	16.35%	18.06%	13.06%	24.44%	12.83%	19.96%	26.94%	28.52%	19.31%	21.89%	18.54%	23.39%	23.69%	25.65%	23.64%	24.32%	14.74%	19.53%	23.01%	23.39%	22.66%	21.10%	21.70%	17.95%	22.87%	22.48%	23.68%	24.93%	19.45%	20.14%	22.91%	18.71%	18.98%	20.25%	20.31%	20.00%	20.76%	20.98%	20.71%	19.70%	25.53%	27.26%	9.85%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	5443	125	153	144	38	143	137	124	124	119	112	84	129	109	130	109	109	114	109	102	141	116	110	147	185	164	134	153	144	119	116	146	112	133	151	97	157	87	155	147	100	117	154	131	13					
		9.69%	10.79%	8.51%	9.25%	2.39%	9.76%	7.54%	11.20%	10.34%	10.88%	8.35%	7.36%	11.18%	10.16%	11.16%	11.80%	10.43%	10.74%	7.96%	7.78%	11.71%	9.56%	9.89%	11.70%	13.56%	8.68%	12.67%	13.28%	11.84%	11.07%	7.62%	10.28%	8.94%	9.76%	10.82%	7.64%	11.55%	6.67%	9.09%	9.26%	8.89%	8.09%	12.48%	12.11%	6.40%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	20510	305	870	720	876	490	1031	389	310	263	492	409	393	358	378	217	298	304	786	567	298	469	369	383	456	659	282	336	354	292	669	519	357	549	587	473	486	535	723	699	332	576	305	242	104					
		36.51%	26.32%	48.39%	46.27%	54.99%	33.45%	56.77%	35.14%	25.85%	24.04%	36.69%	35.81%	34.06%	33.36%	32.45%	23.48%	28.52%	28.65%	57.37%	43.25%	24.75%	38.63%	33.18%	30.49%	33.43%	34.89%	26.65%	29.17%	29.11%	27.16%	43.96%	36.55%	28.49%	40.28%	42.05%	37.27%	35.76%	40.99%	42.40%	44.05%	29.51%	39.81%	24.72%	22.37%	51.23%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	502	13	8	12	7	9	10	20	7	12	11	13	5	10	14	6	7	13	12	12	13	6	5	6	11	21	4	12	16	15	8	13	12	10	12	12	11	14	15	14	13	11	18	24	5					
		0.89%	1.12%	0.44%	0.77%	0.44%	0.61%	0.55%	1.81%	0.58%	1.10%	0.82%	1.14%	0.43%	0.93%	1.20%	0.65%	0.67%	1.23%	0.88%	0.92%	1.08%	0.49%	0.45%	0.48%	0.81%	1.11%	0.38%	1.04%	1.32%	1.40%	0.53%	0.92%	0.96%	0.73%	0.86%	0.95%	0.81%	1.07%	0.88%	0.88%	1.16%	0.76%	1.46%	2.22%	2.46%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
