Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    район Бибирево																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №3165					
		2.05%	1.82%	1.99%	1.87%	1.10%	1.00%	1.55%	1.93%	2.07%	2.62%	2.40%	2.38%	1.32%	2.61%	2.39%	2.57%	1.72%	2.22%	1.50%	1.47%	3.21%	2.29%	2.61%	2.64%	2.43%	1.26%	2.49%	1.91%	2.61%	1.98%	1.88%	2.19%	1.67%	1.63%	1.92%	2.92%	2.16%	1.71%	2.47%	1.58%	1.40%	3.61%	2.19%	2.73%	2.55%					
20	3.Политическая партия «Демократическая партия России»	132	2	4	4	4	0	1	2	4	1	1	2	4	1	3	1	4	2	5	1	4	3	6	3	4	6	6	2	1	6	2	1	5	3	4	2	3	0	1	9	5	4	5	1	0					
		0.22%	0.16%	0.24%	0.23%	0.23%	0.00%	0.06%	0.14%	0.30%	0.08%	0.08%	0.22%	0.24%	0.09%	0.24%	0.09%	0.30%	0.15%	0.47%	0.09%	0.33%	0.24%	0.42%	0.19%	0.23%	0.33%	0.52%	0.17%	0.08%	0.49%	0.14%	0.08%	0.42%	0.22%	0.32%	0.14%	0.23%	0.00%	0.08%	0.62%	0.32%	0.33%	0.36%	0.09%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6778	172	177	164	151	160	144	121	164	136	143	106	115	149	125	164	148	161	109	111	125	151	174	198	269	158	139	149	194	169	135	209	140	165	172	203	183	211	140	178	78	148	179	187	4					
		11.52%	13.63%	10.66%	9.60%	8.77%	8.42%	9.28%	8.67%	12.13%	11.51%	11.09%	11.47%	6.87%	13.40%	9.95%	14.54%	11.05%	11.89%	10.19%	10.19%	10.29%	11.90%	12.26%	12.75%	15.55%	8.63%	11.95%	12.35%	15.82%	13.91%	9.77%	16.33%	11.72%	12.25%	13.78%	14.44%	14.10%	12.44%	11.51%	12.24%	4.95%	12.13%	13.05%	15.93%	2.55%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1203	23	40	31	14	27	31	39	23	26	18	24	25	20	24	23	35	31	22	15	28	27	32	28	48	33	33	25	34	27	22	36	25	21	18	29	37	33	17	31	19	34	41	31	3					
		2.05%	1.82%	2.41%	1.81%	0.81%	1.42%	1.99%	2.79%	1.70%	2.20%	1.40%	2.60%	1.49%	1.80%	1.91%	2.04%	2.61%	2.29%	2.06%	1.38%	2.30%	2.13%	2.26%	1.80%	2.77%	1.80%	2.84%	2.07%	2.77%	2.22%	1.59%	2.81%	2.09%	1.56%	1.44%	2.06%	2.85%	1.95%	1.40%	2.13%	1.21%	2.79%	2.99%	2.64%	1.91%					
23	6.Политическая партия «Партия социальной справедливости»	305	9	18	10	6	10	6	15	8	8	7	7	12	8	3	4	4	3	4	3	6	5	2	5	20	14	6	2	1	5	7	7	3	8	3	9	10	3	4	7	10	6	6	8	3					
		0.52%	0.71%	1.08%	0.59%	0.35%	0.53%	0.39%	1.07%	0.59%	0.68%	0.54%	0.76%	0.72%	0.72%	0.24%	0.35%	0.30%	0.22%	0.37%	0.28%	0.49%	0.39%	0.14%	0.32%	1.16%	0.76%	0.52%	0.17%	0.08%	0.41%	0.51%	0.55%	0.25%	0.59%	0.24%	0.64%	0.77%	0.18%	0.33%	0.48%	0.63%	0.49%	0.44%	0.68%	1.91%					
24	7.Политическая партия «Либерально-демократическая партия России»	4410	110	134	103	152	113	104	111	108	117	103	82	83	94	99	73	72	111	83	65	100	83	151	87	126	122	79	90	97	89	105	98	121	120	80	101	93	95	90	88	152	131	109	77	9					
		7.50%	8.72%	8.07%	6.03%	8.83%	5.95%	6.70%	7.95%	7.99%	9.90%	7.99%	8.87%	4.96%	8.45%	7.88%	6.47%	5.38%	8.20%	7.76%	5.97%	8.23%	6.54%	10.64%	5.60%	7.28%	6.66%	6.79%	7.46%	7.91%	7.33%	7.60%	7.66%	10.13%	8.91%	6.41%	7.18%	7.16%	5.60%	7.40%	6.05%	9.65%	10.74%	7.94%	6.56%	5.73%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4828	119	137	124	134	111	96	88	123	84	121	76	79	104	83	90	120	119	84	70	116	92	120	114	200	169	100	116	118	110	114	115	121	88	112	132	146	119	99	136	101	77	131	112	8					
		8.21%	9.43%	8.25%	7.26%	7.79%	5.84%	6.19%	6.30%	9.10%	7.11%	9.39%	8.23%	4.72%	9.35%	6.61%	7.98%	8.96%	8.79%	7.85%	6.43%	9.55%	7.25%	8.46%	7.34%	11.56%	9.23%	8.60%	9.62%	9.62%	9.05%	8.25%	8.98%	10.13%	6.53%	8.97%	9.39%	11.25%	7.02%	8.14%	9.35%	6.41%	6.31%	9.55%	9.54%	5.10%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	881	20	45	23	40	17	22	18	24	13	6	10	31	10	16	15	20	19	18	13	20	13	16	21	32	68	11	15	19	13	9	24	14	14	19	18	21	14	23	22	42	21	14	17	1					
		1.50%	1.58%	2.71%	1.35%	2.32%	0.89%	1.42%	1.29%	1.78%	1.10%	0.47%	1.08%	1.85%	0.90%	1.27%	1.33%	1.49%	1.40%	1.68%	1.19%	1.65%	1.02%	1.13%	1.35%	1.85%	3.71%	0.95%	1.24%	1.55%	1.07%	0.65%	1.88%	1.17%	1.04%	1.52%	1.28%	1.62%	0.83%	1.89%	1.51%	2.67%	1.72%	1.02%	1.45%	0.64%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	34137	655	933	1112	1083	1319	1010	844	755	674	755	528	1199	601	753	519	788	775	652	720	662	795	765	923	816	1107	637	671	613	658	850	631	660	761	737	746	639	1078	719	831	1046	668	725	609	115					
		58.04%	51.90%	56.17%	65.11%	62.93%	69.42%	65.08%	60.46%	55.84%	57.02%	58.57%	57.14%	71.67%	54.05%	59.95%	46.01%	58.85%	57.24%	60.93%	66.12%	54.49%	62.65%	53.91%	59.43%	47.17%	60.46%	54.77%	55.64%	50.00%	54.16%	61.51%	49.30%	55.23%	56.50%	59.05%	53.06%	49.23%	63.56%	59.13%	57.15%	66.41%	54.75%	52.84%	51.87%	73.25%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2360	66	83	52	59	48	58	55	51	42	46	26	44	49	62	46	66	48	52	30	56	39	62	66	76	71	63	59	57	64	41	81	40	61	38	57	82	54	41	65	36	43	70	51	4					
		4.01%	5.23%	4.99%	3.04%	3.43%	2.53%	3.74%	3.94%	3.77%	3.55%	3.57%	2.81%	2.63%	4.41%	4.94%	4.08%	4.93%	3.55%	4.86%	2.75%	4.61%	3.07%	4.37%	4.25%	4.39%	3.88%	5.42%	4.89%	4.65%	5.27%	2.97%	6.33%	3.35%	4.53%	3.04%	4.05%	6.32%	3.18%	3.37%	4.47%	2.29%	3.52%	5.10%	4.34%	2.55%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
