Выборы Президента Российской Федерации																																											
																																											
Наименование Избирательной комиссии:    Волховская																																											
																																											
Итоги голосования 																																											
																																											
		Сумма	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №979	УИК №980	УИК №981					
		1.36%	1.22%	1.05%	0.96%	1.22%	1.10%	2.01%	1.17%	1.77%	0.00%	0.33%	0.73%	0.84%	1.01%	0.93%	2.37%	1.86%	2.11%	1.33%	1.21%	0.97%	0.73%	2.18%	1.06%	1.44%	1.03%	0.64%	1.64%	1.54%	1.41%	2.13%	1.24%	1.29%	0.86%	3.47%	2.63%	1.36%					
20	. Миронов Сергей Михайлович	202	3	10	4	14	8	10	12	6	2	4	11	9	4	7	12	5	1	0	5	5	0	0	3	3	5	3	6	1	11	9	6	13	3	3	3	1					
		1.01%	0.31%	1.05%	1.29%	1.55%	0.80%	1.26%	1.28%	0.96%	2.25%	1.33%	2.69%	0.76%	0.67%	1.63%	1.50%	1.03%	0.70%	0.00%	0.76%	0.97%	0.00%	0.00%	1.59%	0.62%	0.51%	0.64%	0.98%	0.77%	1.29%	1.20%	0.74%	1.40%	1.29%	0.74%	1.58%	0.45%					
21	. Путин Владимир Владимирович	16196	810	748	267	733	804	621	759	485	70	245	343	1022	493	356	547	365	103	63	535	401	111	293	155	408	832	369	525	99	694	603	726	747	220	288	158	198					
		81.25%	82.57%	78.65%	85.85%	81.17%	80.40%	78.02%	80.83%	77.97%	78.65%	81.67%	83.86%	86.32%	82.86%	82.79%	68.20%	75.41%	72.54%	84.00%	81.06%	77.56%	81.02%	79.84%	82.01%	84.12%	85.33%	79.18%	86.07%	76.15%	81.46%	80.40%	89.74%	80.50%	94.42%	71.46%	83.16%	90.00%					
22	. Хакамада Ирина Муцуовна	327	14	26	6	17	18	20	16	7	3	5	6	11	12	7	12	7	7	2	4	8	1	5	4	4	14	10	6	5	17	7	14	16	1	5	7	3					
		1.64%	1.43%	2.73%	1.93%	1.88%	1.80%	2.51%	1.70%	1.13%	3.37%	1.67%	1.47%	0.93%	2.02%	1.63%	1.50%	1.45%	4.93%	2.67%	0.61%	1.55%	0.73%	1.36%	2.12%	0.82%	1.44%	2.15%	0.98%	3.85%	2.00%	0.93%	1.73%	1.72%	0.43%	1.24%	3.68%	1.36%					
23	. Харитонов Николай Михайлович	1920	89	92	20	75	101	84	82	61	7	32	28	94	55	36	148	75	26	8	77	66	16	42	16	46	89	55	36	16	67	73	31	78	2	73	15	9					
		9.63%	9.07%	9.67%	6.43%	8.31%	10.10%	10.55%	8.73%	9.81%	7.87%	10.67%	6.85%	7.94%	9.24%	8.37%	18.45%	15.50%	18.31%	10.67%	11.67%	12.77%	11.68%	11.44%	8.47%	9.48%	9.13%	11.80%	5.90%	12.31%	7.86%	9.73%	3.83%	8.41%	0.86%	18.11%	7.89%	4.09%					
																																											
24	Против всех	407	21	34	3	25	25	22	23	27	4	3	3	13	13	9	23	3	0	0	10	12	0	4	0	11	9	14	13	4	17	12	8	26	2	9	1	4					
		2.04%	2.14%	3.58%	0.96%	2.77%	2.50%	2.76%	2.45%	4.34%	4.49%	1.00%	0.73%	1.10%	2.18%	2.09%	2.87%	0.62%	0.00%	0.00%	1.52%	2.32%	0.00%	1.09%	0.00%	2.27%	0.92%	3.00%	2.13%	3.08%	2.00%	1.60%	0.99%	2.80%	0.86%	2.23%	0.53%	1.82%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
