Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
"Наименование Избирательной комиссии:    Киров, Нововятская"																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	286	7	18	10	13	9	12	16	18	18	14	19	10	20	19	18	25	15	25	0					
		1.12%	0.70%	1.11%	0.81%	0.91%	0.78%	0.73%	1.01%	1.13%	1.14%	1.33%	1.27%	0.82%	1.23%	1.16%	1.26%	1.85%	1.18%	1.81%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	110	2	4	5	12	2	7	9	5	10	4	4	5	7	5	5	11	5	8	0					
		0.43%	0.20%	0.25%	0.40%	0.84%	0.17%	0.42%	0.57%	0.31%	0.63%	0.38%	0.27%	0.41%	0.43%	0.31%	0.35%	0.82%	0.39%	0.58%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3770	138	213	176	200	153	243	217	224	204	160	265	165	237	283	235	171	219	221	46					
		14.70%	13.87%	13.19%	14.17%	13.95%	13.30%	14.74%	13.70%	14.08%	12.88%	15.24%	17.71%	13.48%	14.58%	17.34%	16.48%	12.69%	17.20%	16.04%	13.41%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2426	78	82	125	136	90	139	150	156	173	93	142	122	153	173	150	137	142	153	32					
		9.46%	7.84%	5.08%	10.06%	9.48%	7.83%	8.43%	9.47%	9.81%	10.92%	8.86%	9.49%	9.97%	9.42%	10.60%	10.52%	10.16%	11.15%	11.10%	9.33%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	345	18	12	26	29	16	32	26	22	17	12	11	16	21	21	15	14	8	25	4					
		1.35%	1.81%	0.74%	2.09%	2.02%	1.39%	1.94%	1.64%	1.38%	1.07%	1.14%	0.74%	1.31%	1.29%	1.29%	1.05%	1.04%	0.63%	1.81%	1.17%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13177	584	1055	542	711	625	829	752	816	743	556	734	664	855	811	706	714	612	669	199					
		51.39%	58.69%	65.33%	43.64%	49.58%	54.35%	50.27%	47.47%	51.29%	46.91%	52.95%	49.06%	54.25%	52.62%	49.69%	49.51%	52.97%	48.08%	48.55%	58.02%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	364	19	23	11	13	18	31	29	18	23	15	25	14	14	37	10	18	25	20	1					
		1.42%	1.91%	1.42%	0.89%	0.91%	1.57%	1.88%	1.83%	1.13%	1.45%	1.43%	1.67%	1.14%	0.86%	2.27%	0.70%	1.34%	1.96%	1.45%	0.29%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
