Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Казачинско-Ленская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	42	1	0	1	2	1	0	0	3	1	0	4	0	1	0	2	6	0	1	3	0	6	10					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	771	12	4	64	51	77	15	31	133	49	8	65	18	86	4	51	62	36	2	2	0	1	0					
		10.46%	5.24%	6.56%	12.12%	8.82%	9.55%	10.27%	7.47%	14.96%	14.41%	5.16%	14.16%	11.11%	14.26%	2.52%	8.28%	10.58%	7.86%	2.74%	7.14%	0.00%	3.45%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1174	21	13	75	89	103	29	57	145	62	35	78	27	117	29	96	98	85	1	4	1	3	6					
		15.93%	9.17%	21.31%	14.20%	15.40%	12.78%	19.86%	13.73%	16.31%	18.24%	22.58%	16.99%	16.67%	19.40%	18.24%	15.58%	16.72%	18.56%	1.37%	14.29%	5.00%	10.34%	18.75%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	105	0	1	6	4	9	4	8	12	5	3	8	3	11	2	11	10	6	1	0	1	0	0					
		1.42%	0.00%	1.64%	1.14%	0.69%	1.12%	2.74%	1.93%	1.35%	1.47%	1.94%	1.74%	1.85%	1.82%	1.26%	1.79%	1.71%	1.31%	1.37%	0.00%	5.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1565	72	19	121	117	206	24	72	193	52	17	77	27	105	48	162	143	81	3	7	6	6	7					
		21.23%	31.44%	31.15%	22.92%	20.24%	25.56%	16.44%	17.35%	21.71%	15.29%	10.97%	16.78%	16.67%	17.41%	30.19%	26.30%	24.40%	17.69%	4.11%	25.00%	30.00%	20.69%	21.88%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	100	1	0	4	5	12	2	4	27	5	1	8	1	8	3	3	11	5	0	0	0	0	0					
		1.36%	0.44%	0.00%	0.76%	0.87%	1.49%	1.37%	0.96%	3.04%	1.47%	0.65%	1.74%	0.62%	1.33%	1.89%	0.49%	1.88%	1.09%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3519	119	22	255	307	383	71	235	360	158	89	212	85	261	73	284	247	230	64	15	12	19	18					
		47.73%	51.97%	36.07%	48.30%	53.11%	47.52%	48.63%	56.63%	40.49%	46.47%	57.42%	46.19%	52.47%	43.28%	45.91%	46.10%	42.15%	50.22%	87.67%	53.57%	60.00%	65.52%	56.25%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	29	2	1	2	0	5	0	1	5	1	0	3	0	3	0	0	3	3	0	0	0	0	0					
		0.39%	0.87%	1.64%	0.38%	0.00%	0.62%	0.00%	0.24%	0.56%	0.29%	0.00%	0.65%	0.00%	0.50%	0.00%	0.00%	0.51%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
