Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
Наименование Избирательной комиссии:    Ленинский район города Магнитогорска 																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2346	28	31	20	9	21	36	30	39	53	56	40	31	19	16	51	64	26	36	34	54	69	91	65	80	33	67	116	97	98	64	76	64	63	65	59	63	62	105	96	33	36	29	56	46	19					
		4.97%	5.99%	2.68%	1.90%	2.78%	1.64%	4.05%	3.33%	3.08%	3.68%	4.09%	3.78%	2.43%	2.63%	2.29%	5.19%	4.61%	4.14%	3.71%	4.52%	3.97%	5.73%	6.44%	5.95%	6.26%	6.02%	6.95%	7.91%	7.22%	6.63%	5.16%	6.54%	5.47%	5.67%	5.28%	8.08%	5.0%	6.86%	6.96%	8.57%	4.55%	6.94%	3.33%	4.75%	5.54%	2.18%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	2006	11	49	57	12	66	19	39	72	56	55	55	68	32	37	41	63	4	27	45	83	60	53	46	104	33	40	43	40	54	48	36	55	59	42	22	54	35	51	21	25	19	39	56	24	56					
		4.25%	2.35%	4.24%	5.42%	3.71%	5.17%	2.14%	4.33%	5.69%	3.89%	4.02%	5.19%	5.35%	4.44%	5.31%	4.17%	4.54%	0.63%	2.78%	5.99%	6.11%	4.98%	3.75%	4.21%	8.14%	6.02%	4.15%	2.93%	2.98%	3.65%	3.87%	3.10%	4.70%	5.31%	3.41%	3.01%	4.28%	3.87%	3.38%	1.87%	3.45%	3.66%	4.48%	4.75%	2.89%	6.43%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2654	20	37	40	22	43	41	18	51	66	76	60	57	28	18	69	77	16	55	31	61	86	84	87	88	36	85	113	97	88	78	92	59	59	73	58	54	78	129	46	42	42	52	61	38	43					
		5.62%	4.28%	3.20%	3.80%	6.81%	3.37%	4.62%	2.00%	4.03%	4.59%	5.55%	5.67%	4.48%	3.88%	2.58%	7.03%	5.55%	2.54%	5.67%	4.12%	4.49%	7.14%	5.94%	7.96%	6.89%	6.56%	8.82%	7.71%	7.22%	5.95%	6.29%	7.92%	5.04%	5.31%	5.93%	7.94%	4.28%	8.63%	8.56%	4.11%	5.80%	8.10%	5.98%	5.18%	4.58%	4.94%					
22	"5. ""За Русь Святую"""	149	0	4	5	1	7	5	2	4	5	4	5	7	2	3	0	6	0	2	5	3	4	3	2	6	2	4	4	4	12	3	3	4	5	4	0	4	2	2	1	1	0	0	3	2	4					
		0.31%	0.0%	0.34%	0.47%	0.30%	0.54%	0.56%	0.22%	0.31%	0.34%	0.29%	0.47%	0.55%	0.27%	0.43%	0.0%	0.43%	0.0%	0.20%	0.66%	0.22%	0.33%	0.21%	0.18%	0.46%	0.36%	0.41%	0.27%	0.29%	0.81%	0.24%	0.25%	0.34%	0.45%	0.32%	0.0%	0.31%	0.22%	0.13%	0.08%	0.13%	0.0%	0.0%	0.25%	0.24%	0.45%					
23	"6. ""Объединенная Российская партия ""Русь"""	67	3	2	2	0	1	1	0	6	3	3	0	3	1	2	0	2	0	0	0	2	4	1	0	1	2	1	3	0	0	1	2	3	3	1	1	0	1	1	2	1	2	1	0	4	1					
		0.14%	0.64%	0.17%	0.19%	0.0%	0.07%	0.11%	0.0%	0.47%	0.20%	0.21%	0.0%	0.23%	0.13%	0.28%	0.0%	0.14%	0.0%	0.0%	0.0%	0.14%	0.33%	0.07%	0.0%	0.07%	0.36%	0.10%	0.20%	0.0%	0.0%	0.08%	0.17%	0.25%	0.27%	0.08%	0.13%	0.0%	0.11%	0.06%	0.17%	0.13%	0.38%	0.11%	0.0%	0.48%	0.11%					
24	"7. ""Новый курс - Автомобильная Россия"""	254	4	11	3	1	4	3	2	6	2	11	3	2	5	6	9	10	4	1	5	2	6	6	5	5	2	6	10	3	7	11	6	6	7	7	4	9	2	11	15	3	4	3	9	7	6					
		0.53%	0.85%	0.95%	0.28%	0.30%	0.31%	0.33%	0.22%	0.47%	0.13%	0.80%	0.28%	0.15%	0.69%	0.86%	0.91%	0.72%	0.63%	0.10%	0.66%	0.14%	0.49%	0.42%	0.45%	0.39%	0.36%	0.62%	0.68%	0.22%	0.47%	0.88%	0.51%	0.51%	0.63%	0.56%	0.54%	0.71%	0.22%	0.72%	1.34%	0.41%	0.77%	0.34%	0.76%	0.84%	0.68%					
25	"8. ""Народно-республиканская партия России"""	34	0	0	3	0	2	0	1	0	3	0	1	1	0	1	0	1	1	0	1	4	0	1	0	0	1	0	0	0	1	2	1	2	1	0	0	2	0	0	0	0	0	1	3	0	0					
		0.07%	0.0%	0.0%	0.28%	0.0%	0.15%	0.0%	0.11%	0.0%	0.20%	0.0%	0.09%	0.07%	0.0%	0.14%	0.0%	0.07%	0.15%	0.0%	0.13%	0.29%	0.0%	0.07%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.06%	0.16%	0.08%	0.17%	0.09%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.25%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	163	0	2	0	2	5	3	10	3	4	2	4	3	1	4	2	1	2	2	3	4	3	10	5	2	1	2	3	6	3	4	10	5	3	5	2	6	4	7	12	5	1	2	1	2	2					
		0.34%	0.0%	0.17%	0.0%	0.61%	0.39%	0.33%	1.11%	0.23%	0.27%	0.14%	0.37%	0.23%	0.13%	0.57%	0.20%	0.07%	0.31%	0.20%	0.39%	0.29%	0.24%	0.70%	0.45%	0.15%	0.18%	0.20%	0.20%	0.44%	0.20%	0.32%	0.86%	0.42%	0.27%	0.40%	0.27%	0.47%	0.44%	0.46%	1.07%	0.69%	0.19%	0.23%	0.08%	0.24%	0.22%					
27	"10. ""Аграрная партия России"""	820	11	15	16	5	19	18	22	26	26	22	18	11	16	9	17	33	19	16	16	19	16	17	24	23	12	24	26	17	15	16	17	18	14	23	19	17	9	29	28	13	11	10	24	26	18					
		1.73%	2.35%	1.29%	1.52%	1.54%	1.49%	2.02%	2.44%	2.05%	1.80%	1.60%	1.70%	0.86%	2.22%	1.29%	1.73%	2.37%	3.02%	1.64%	2.13%	1.40%	1.33%	1.20%	2.19%	1.80%	2.18%	2.49%	1.77%	1.26%	1.01%	1.29%	1.46%	1.53%	1.26%	1.87%	2.60%	1.34%	0.99%	1.92%	2.50%	1.79%	2.12%	1.15%	2.03%	3.13%	2.06%					
28	"11. ""Истинные патриоты России"""	69	3	0	2	0	0	0	3	0	0	1	1	12	1	1	5	0	2	0	1	1	2	2	0	1	2	1	1	2	2	0	2	0	0	0	0	0	3	1	9	0	2	2	0	3	1					
		0.14%	0.64%	0.0%	0.19%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.07%	0.09%	0.94%	0.13%	0.14%	0.50%	0.0%	0.31%	0.0%	0.13%	0.07%	0.16%	0.14%	0.0%	0.07%	0.36%	0.10%	0.06%	0.14%	0.13%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.06%	0.80%	0.0%	0.38%	0.23%	0.0%	0.36%	0.11%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	191	2	3	5	1	6	2	3	4	5	1	2	6	5	6	4	6	3	0	7	8	8	3	5	9	1	4	1	9	4	4	2	6	8	7	4	4	2	6	6	5	5	4	0	2	3					
		0.40%	0.42%	0.25%	0.47%	0.30%	0.47%	0.22%	0.33%	0.31%	0.34%	0.07%	0.18%	0.47%	0.69%	0.86%	0.40%	0.43%	0.47%	0.0%	0.93%	0.58%	0.66%	0.21%	0.45%	0.70%	0.18%	0.41%	0.06%	0.67%	0.27%	0.32%	0.17%	0.51%	0.72%	0.56%	0.54%	0.31%	0.22%	0.39%	0.53%	0.69%	0.96%	0.46%	0.0%	0.24%	0.34%					
30	"13. ""Демократическая партия России"""	69	2	0	3	2	2	4	1	1	4	1	1	2	1	1	1	1	0	2	0	4	3	1	1	1	3	1	1	2	2	1	1	1	3	2	2	0	1	0	0	1	0	4	1	2	2					
		0.14%	0.42%	0.0%	0.28%	0.61%	0.15%	0.45%	0.11%	0.07%	0.27%	0.07%	0.09%	0.15%	0.13%	0.14%	0.10%	0.07%	0.0%	0.20%	0.0%	0.29%	0.24%	0.07%	0.09%	0.07%	0.54%	0.10%	0.06%	0.14%	0.13%	0.08%	0.08%	0.08%	0.27%	0.16%	0.27%	0.0%	0.11%	0.0%	0.0%	0.13%	0.0%	0.46%	0.08%	0.24%	0.22%					
31	"14. ""Великая Россия - Евразийский Союз"""	58	0	2	1	0	2	1	1	2	6	0	2	2	3	4	0	0	1	3	0	0	3	2	0	0	1	0	0	1	2	2	1	2	2	1	2	1	0	0	0	0	1	3	2	2	0					
		0.12%	0.0%	0.17%	0.09%	0.0%	0.15%	0.11%	0.11%	0.15%	0.41%	0.0%	0.18%	0.15%	0.41%	0.57%	0.0%	0.0%	0.15%	0.30%	0.0%	0.0%	0.24%	0.14%	0.0%	0.0%	0.18%	0.0%	0.0%	0.07%	0.13%	0.16%	0.08%	0.17%	0.18%	0.08%	0.27%	0.07%	0.0%	0.0%	0.0%	0.0%	0.19%	0.34%	0.16%	0.24%	0.0%					
32	"15. ""Партия СЛОН"""	42	1	1	0	0	0	1	1	0	0	3	0	3	1	0	0	0	1	0	0	0	2	1	1	0	3	0	7	0	3	1	0	0	1	0	0	1	2	2	4	0	0	0	0	1	1					
		0.08%	0.21%	0.08%	0.0%	0.0%	0.0%	0.11%	0.11%	0.0%	0.0%	0.21%	0.0%	0.23%	0.13%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.16%	0.07%	0.09%	0.0%	0.54%	0.0%	0.47%	0.0%	0.20%	0.08%	0.0%	0.0%	0.09%	0.0%	0.0%	0.07%	0.22%	0.13%	0.35%	0.0%	0.0%	0.0%	0.0%	0.12%	0.11%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2307	18	60	49	18	38	32	34	54	80	79	40	54	28	49	48	76	16	57	51	58	51	75	65	62	22	66	80	73	81	68	67	48	38	48	43	76	43	97	24	37	28	47	70	40	19					
		4.89%	3.85%	5.19%	4.66%	5.57%	2.98%	3.60%	3.78%	4.27%	5.56%	5.77%	3.78%	4.24%	3.88%	7.04%	4.89%	5.47%	2.54%	5.87%	6.79%	4.27%	4.23%	5.30%	5.95%	4.85%	4.01%	6.85%	5.46%	5.43%	5.48%	5.48%	5.77%	4.10%	3.42%	3.90%	5.89%	6.03%	4.76%	6.43%	2.14%	5.11%	5.40%	5.40%	5.94%	4.82%	2.18%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	48	0	1	1	2	1	1	2	0	2	0	0	2	1	1	2	1	3	2	1	3	1	1	1	2	0	0	1	2	4	1	0	0	1	1	1	0	0	0	1	0	1	2	0	0	2					
		0.10%	0.0%	0.08%	0.09%	0.61%	0.07%	0.11%	0.22%	0.0%	0.13%	0.0%	0.0%	0.15%	0.13%	0.14%	0.20%	0.07%	0.47%	0.20%	0.13%	0.22%	0.08%	0.07%	0.09%	0.15%	0.0%	0.0%	0.06%	0.14%	0.27%	0.08%	0.0%	0.0%	0.09%	0.08%	0.13%	0.0%	0.0%	0.0%	0.08%	0.0%	0.19%	0.23%	0.0%	0.0%	0.22%					
35	"18. ""ЛДПР"""	4893	75	167	143	42	186	122	148	139	147	120	107	142	103	88	123	122	99	114	72	134	105	104	108	111	43	75	125	103	148	128	86	112	94	117	43	110	73	105	124	69	61	111	111	117	117					
		10.37%	16.05%	14.47%	13.60%	13.00%	14.58%	13.75%	16.46%	10.99%	10.22%	8.77%	10.11%	11.17%	14.30%	12.64%	12.53%	8.79%	15.76%	11.75%	9.58%	9.87%	8.72%	7.36%	9.89%	8.69%	7.84%	7.78%	8.53%	7.67%	10.01%	10.33%	7.40%	9.57%	8.46%	9.51%	5.89%	8.73%	8.08%	6.96%	11.08%	9.53%	11.77%	12.77%	9.43%	14.11%	13.44%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	467	5	7	19	0	15	10	9	18	17	19	17	13	10	13	6	10	5	5	5	11	4	14	11	9	5	7	8	22	15	7	14	15	12	16	5	12	8	12	11	4	2	7	5	8	20					
		0.99%	1.07%	0.60%	1.80%	0.0%	1.17%	1.12%	1.00%	1.42%	1.18%	1.38%	1.60%	1.02%	1.38%	1.86%	0.61%	0.72%	0.79%	0.51%	0.66%	0.81%	0.33%	0.99%	1.00%	0.70%	0.91%	0.72%	0.54%	1.63%	1.01%	0.56%	1.20%	1.28%	1.08%	1.30%	0.68%	0.95%	0.88%	0.79%	0.98%	0.55%	0.38%	0.80%	0.42%	0.96%	2.29%					
37	"20. ""Политическая партия ""Единая Россия"""	24138	220	591	536	165	651	465	452	658	729	734	594	649	370	346	470	746	326	506	363	738	612	748	533	612	270	434	738	692	745	621	617	624	580	652	366	656	458	746	592	390	240	432	610	422	439					
		51.20%	47.10%	51.21%	50.99%	51.08%	51.05%	52.42%	50.27%	52.05%	50.73%	53.65%	56.14%	51.06%	51.38%	49.71%	47.91%	53.78%	51.91%	52.16%	48.33%	54.38%	50.87%	52.93%	48.80%	47.92%	49.27%	45.06%	50.37%	51.56%	50.40%	50.12%	53.14%	53.33%	52.20%	53.05%	50.13%	52.06%	50.71%	49.50%	52.90%	53.86%	46.33%	49.71%	51.82%	50.90%	50.45%					
38	"21. ""Российская Конституционно-демократическая партия"""	69	1	1	1	1	5	1	5	1	1	3	0	0	3	1	0	2	0	3	1	3	3	2	0	1	1	3	2	1	3	1	0	0	1	3	1	1	0	2	1	0	2	3	2	2	1					
		0.14%	0.21%	0.08%	0.09%	0.30%	0.39%	0.11%	0.55%	0.07%	0.06%	0.21%	0.0%	0.0%	0.41%	0.14%	0.0%	0.14%	0.0%	0.30%	0.13%	0.22%	0.24%	0.14%	0.0%	0.07%	0.18%	0.31%	0.13%	0.07%	0.20%	0.08%	0.0%	0.0%	0.09%	0.24%	0.13%	0.07%	0.0%	0.13%	0.08%	0.0%	0.38%	0.34%	0.16%	0.24%	0.11%					
39	"22. ""Развитие предпринимательства"""	108	0	4	2	1	1	0	2	1	3	5	3	0	1	0	3	1	0	2	1	3	3	3	3	2	2	1	5	1	6	6	1	2	3	2	3	3	3	0	22	0	0	1	1	1	1					
		0.22%	0.0%	0.34%	0.19%	0.30%	0.07%	0.0%	0.22%	0.07%	0.20%	0.36%	0.28%	0.0%	0.13%	0.0%	0.30%	0.07%	0.0%	0.20%	0.13%	0.22%	0.24%	0.21%	0.27%	0.15%	0.36%	0.10%	0.34%	0.07%	0.40%	0.48%	0.08%	0.17%	0.27%	0.16%	0.41%	0.23%	0.33%	0.0%	1.96%	0.0%	0.0%	0.11%	0.08%	0.12%	0.11%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3083	30	72	72	22	102	58	61	102	135	103	44	101	36	50	68	87	28	59	66	86	72	100	64	90	39	81	82	90	83	85	65	66	60	69	55	80	53	115	35	42	34	64	100	37	40					
		6.53%	6.42%	6.23%	6.85%	6.81%	8.0%	6.53%	6.78%	8.06%	9.39%	7.52%	4.15%	7.94%	5.0%	7.18%	6.93%	6.27%	4.45%	6.08%	8.78%	6.33%	5.98%	7.07%	5.86%	7.04%	7.11%	8.41%	5.59%	6.70%	5.61%	6.86%	5.59%	5.64%	5.40%	5.61%	7.53%	6.34%	5.86%	7.63%	3.12%	5.80%	6.56%	7.36%	8.49%	4.46%	4.59%					
																																																				
41	Против всех	1969	19	61	47	10	43	43	38	46	56	42	36	66	29	28	32	56	49	52	25	43	51	54	51	38	17	49	71	49	70	65	46	48	58	55	22	66	45	69	50	38	16	29	32	27	32					
		4.17%	4.06%	5.28%	4.47%	3.09%	3.37%	4.84%	4.22%	3.63%	3.89%	3.07%	3.40%	5.19%	4.02%	4.02%	3.26%	4.03%	7.80%	5.36%	3.32%	3.16%	4.23%	3.82%	4.67%	2.97%	3.10%	5.08%	4.84%	3.65%	4.73%	5.24%	3.96%	4.10%	5.22%	4.47%	3.01%	5.23%	4.98%	4.57%	4.46%	5.24%	3.08%	3.33%	2.71%	3.25%	3.67%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
