Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Татищевская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619					
12	Число выданных открепительных удостоверений	186	20	14	25	6	3	2	17	0	11	3	8	2	0	1	5	0	8	2	10	1	5	2	0	0	0	9	15	5	2	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	198	8	10	9	7	5	3	29	9	6	3	3	1	4	1	6	2	6	13	12	11	7	8	3	3	3	6	8	5	5	2					
14	Число неиспользованных открепительных удостоверений	714	10	16	5	24	27	28	13	30	19	27	22	28	30	29	25	30	22	28	20	29	25	28	30	30	30	21	15	25	28	20					
15	"Число открепительных удостоверений, выданных в ТИК"	14	2	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																					
18	. Глазьев Сергей Юрьевич	416	37	45	39	9	22	4	16	2	11	20	18	1	2	3	5	1	8	5	36	5	30	4	4	3	1	10	28	33	11	3					
		2.15%	2.18%	2.61%	2.04%	2.37%	4.81%	1.35%	0.98%	0.74%	1.80%	5.06%	2.85%	0.28%	1.08%	1.15%	1.02%	0.74%	1.18%	2.81%	3.33%	1.71%	4.82%	1.21%	1.63%	1.28%	0.49%	1.56%	2.53%	2.93%	2.37%	0.45%					
19	. Малышкин Олег Александрович	369	33	32	27	11	16	10	12	3	11	6	14	8	5	1	5	7	10	4	27	7	5	3	3	1	3	15	38	22	14	16					
		1.91%	1.94%	1.86%	1.41%	2.89%	3.50%	3.37%	0.74%	1.12%	1.80%	1.52%	2.22%	2.24%	2.70%	0.38%	1.02%	5.15%	1.47%	2.25%	2.50%	2.40%	0.80%	0.91%	1.22%	0.43%	1.48%	2.34%	3.43%	1.95%	3.02%	2.37%					
20	. Миронов Сергей Михайлович	75	6	7	9	1	0	0	3	0	1	0	2	3	2	1	3	0	3	2	4	4	2	3	0	1	0	3	6	6	1	2					
		0.39%	0.35%	0.41%	0.47%	0.26%	0.00%	0.00%	0.18%	0.00%	0.16%	0.00%	0.32%	0.84%	1.08%	0.38%	0.61%	0.00%	0.44%	1.12%	0.37%	1.37%	0.32%	0.91%	0.00%	0.43%	0.00%	0.47%	0.54%	0.53%	0.22%	0.30%					
21	. Путин Владимир Владимирович	15230	1349	1378	1552	297	318	192	1441	227	523	281	506	290	69	219	399	112	546	128	785	228	439	254	200	198	145	455	841	878	375	605					
		78.83%	79.31%	79.98%	81.04%	78.16%	69.58%	64.65%	88.35%	84.39%	85.60%	71.14%	80.06%	81.23%	37.30%	84.23%	81.10%	82.35%	80.41%	71.91%	72.55%	78.08%	70.58%	76.97%	81.63%	84.26%	71.43%	71.09%	75.90%	77.91%	80.82%	89.76%					
22	. Хакамада Ирина Муцуовна	300	22	27	25	5	0	6	13	8	6	14	10	7	5	4	6	0	5	4	20	10	8	3	3	0	3	9	33	30	13	1					
		1.55%	1.29%	1.57%	1.31%	1.32%	0.00%	2.02%	0.80%	2.97%	0.98%	3.54%	1.58%	1.96%	2.70%	1.54%	1.22%	0.00%	0.74%	2.25%	1.85%	3.42%	1.29%	0.91%	1.22%	0.00%	1.48%	1.41%	2.98%	2.66%	2.80%	0.15%					
23	. Харитонов Николай Михайлович	2181	209	144	227	41	43	74	125	27	46	55	64	17	91	26	39	15	72	34	148	31	117	56	29	16	41	94	95	125	33	47					
		11.29%	12.29%	8.36%	11.85%	10.79%	9.41%	24.92%	7.66%	10.04%	7.53%	13.92%	10.13%	4.76%	49.19%	10.00%	7.93%	11.03%	10.60%	19.10%	13.68%	10.62%	18.81%	16.97%	11.84%	6.81%	20.20%	14.69%	8.57%	11.09%	7.11%	6.97%					
																																					
24	Против всех	432	33	40	29	5	22	7	21	2	8	15	16	9	2	4	12	1	11	1	45	4	19	6	3	5	4	5	60	31	12	0					
		2.24%	1.94%	2.32%	1.51%	1.32%	4.81%	2.36%	1.29%	0.74%	1.31%	3.80%	2.53%	2.52%	1.08%	1.54%	2.44%	0.74%	1.62%	0.56%	4.16%	1.37%	3.05%	1.82%	1.22%	2.13%	1.97%	0.78%	5.42%	2.75%	2.59%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
