Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Хасанская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	22	0	0	1	0	6	1	1	0	4	4	0	0	1	2	0	0	0	1	0	1	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2125	55	22	65	103	87	32	101	69	37	304	258	222	176	87	58	82	41	38	16	60	106	50	23	33					
		15.36%	14.36%	8.76%	11.95%	14.71%	11.98%	12.85%	13.93%	16.63%	12.63%	24.80%	20.49%	25.14%	22.48%	19.91%	14.39%	12.37%	18.72%	11.45%	12.70%	9.65%	6.17%	10.48%	16.31%	12.69%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2810	82	55	93	143	138	36	176	86	88	213	235	161	151	83	81	133	47	48	19	118	430	104	28	62					
		20.31%	21.41%	21.91%	17.10%	20.43%	19.01%	14.46%	24.28%	20.72%	30.03%	17.37%	18.67%	18.23%	19.28%	18.99%	20.10%	20.06%	21.46%	14.46%	15.08%	18.97%	25.01%	21.80%	19.86%	23.85%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	142	11	0	4	10	8	2	7	4	4	11	10	11	6	5	1	13	2	0	1	2	22	1	0	7					
		1.03%	2.87%	0.00%	0.74%	1.43%	1.10%	0.80%	0.97%	0.96%	1.37%	0.90%	0.79%	1.25%	0.77%	1.14%	0.25%	1.96%	0.91%	0.00%	0.79%	0.32%	1.28%	0.21%	0.00%	2.69%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2904	28	45	112	145	148	25	154	74	52	348	393	235	210	96	90	102	47	119	13	71	192	102	42	61					
		20.99%	7.31%	17.93%	20.59%	20.71%	20.39%	10.04%	21.24%	17.83%	17.75%	28.38%	31.22%	26.61%	26.82%	21.97%	22.33%	15.38%	21.46%	35.84%	10.32%	11.41%	11.17%	21.38%	29.79%	23.46%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	267	2	3	5	20	13	2	18	14	4	36	40	17	17	9	6	11	3	15	0	2	15	8	2	5					
		1.93%	0.52%	1.20%	0.92%	2.86%	1.79%	0.80%	2.48%	3.37%	1.37%	2.94%	3.18%	1.93%	2.17%	2.06%	1.49%	1.66%	1.37%	4.52%	0.00%	0.32%	0.87%	1.68%	1.42%	1.92%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5102	192	114	239	263	299	135	235	153	99	271	300	200	194	139	158	298	69	103	74	343	907	191	43	83					
		36.87%	50.13%	45.42%	43.93%	37.57%	41.18%	54.22%	32.41%	36.87%	33.79%	22.10%	23.83%	22.65%	24.78%	31.81%	39.21%	44.95%	31.51%	31.02%	58.73%	55.14%	52.76%	40.04%	30.50%	31.92%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	65	3	1	6	3	6	1	4	3	0	6	3	3	3	2	0	2	1	2	1	1	8	6	0	0					
		0.47%	0.78%	0.40%	1.10%	0.43%	0.83%	0.40%	0.55%	0.72%	0.00%	0.49%	0.24%	0.34%	0.38%	0.46%	0.00%	0.30%	0.46%	0.60%	0.79%	0.16%	0.47%	1.26%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
