Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Турочакская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116					
30	"13. ""Демократическая партия России"""	9	3	0	1	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.15%	0.77%	0.0%	0.09%	0.23%	0.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	11	0	1	3	2	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0					
		0.18%	0.0%	0.86%	0.27%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.33%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	11	0	0	1	3	0	0	0	1	2	1	0	0	0	1	0	1	0	0	0	1	0	0					
		0.18%	0.0%	0.0%	0.09%	0.23%	0.0%	0.0%	0.0%	0.41%	0.49%	0.84%	0.0%	0.0%	0.0%	0.43%	0.0%	1.63%	0.0%	0.0%	0.0%	4.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	309	9	1	88	95	5	0	1	4	9	1	5	16	38	24	6	0	1	1	0	0	0	5					
		5.30%	2.32%	0.86%	8.19%	7.50%	4.80%	0.0%	0.67%	1.65%	2.22%	0.84%	4.76%	18.18%	6.45%	10.52%	2.09%	0.0%	1.09%	2.77%	0.0%	0.0%	0.0%	2.05%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	31	3	1	4	5	0	1	2	2	2	0	0	0	1	3	4	0	0	0	0	1	0	2					
		0.53%	0.77%	0.86%	0.37%	0.39%	0.0%	1.75%	1.35%	0.82%	0.49%	0.0%	0.0%	0.0%	0.16%	1.31%	1.39%	0.0%	0.0%	0.0%	0.0%	4.0%	0.0%	0.82%					
35	"18. ""ЛДПР"""	611	40	16	140	203	22	2	4	27	11	1	4	6	41	21	36	3	4	1	0	0	6	23					
		10.48%	10.33%	13.91%	13.03%	16.04%	21.15%	3.50%	2.70%	11.15%	2.71%	0.84%	3.80%	6.81%	6.96%	9.21%	12.54%	4.91%	4.39%	2.77%	0.0%	0.0%	7.89%	9.46%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	71	2	1	10	16	1	3	4	2	1	0	1	3	15	0	5	0	3	0	2	0	1	1					
		1.21%	0.51%	0.86%	0.93%	1.26%	0.96%	5.26%	2.70%	0.82%	0.24%	0.0%	0.95%	3.40%	2.54%	0.0%	1.74%	0.0%	3.29%	0.0%	2.43%	0.0%	1.31%	0.41%					
37	"20. ""Политическая партия ""Единая Россия"""	1469	92	38	255	313	16	8	2	86	102	19	16	31	226	73	56	7	10	0	29	1	22	67					
		25.21%	23.77%	33.04%	23.74%	24.74%	15.38%	14.03%	1.35%	35.53%	25.18%	15.96%	15.23%	35.22%	38.37%	32.01%	19.51%	11.47%	10.98%	0.0%	35.36%	4.0%	28.94%	27.57%					
38	"21. ""Российская Конституционно-демократическая партия"""	6	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.10%	0.0%	0.0%	0.0%	0.39%	0.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	17	0	0	4	6	0	0	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	2					
		0.29%	0.0%	0.0%	0.37%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	1.31%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%	0.0%	0.82%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	771	24	20	209	201	26	9	11	33	47	2	8	5	73	19	24	2	14	5	11	2	4	22					
		13.23%	6.20%	17.39%	19.45%	15.88%	25.0%	15.78%	7.43%	13.63%	11.60%	1.68%	7.61%	5.68%	12.39%	8.33%	8.36%	3.27%	15.38%	13.88%	13.41%	8.0%	5.26%	9.05%					
																													
41	Против всех	207	9	3	37	44	3	2	2	5	8	0	3	10	22	5	16	2	2	0	8	7	7	12					
		3.55%	2.32%	2.60%	3.44%	3.47%	2.88%	3.50%	1.35%	2.06%	1.97%	0.0%	2.85%	11.36%	3.73%	2.19%	5.57%	3.27%	2.19%	0.0%	9.75%	28.0%	9.21%	4.93%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
