Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Нехаевская																																		
																																		
Сводная таблица предварительных итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	253	31	9	8	9	8	7	16	15	0	26	4	21	0	5	10	0	1	17	1	7	7	3	26	4	9	3	6					
		3.06%	2.19%	1.64%	5.12%	4.47%	2.86%	5.22%	4.92%	4.42%	0.0%	8.02%	1.28%	5.17%	0.0%	4.71%	1.75%	0.0%	0.92%	2.82%	1.0%	3.16%	3.28%	3.33%	5.45%	4.49%	2.25%	6.0%	1.07%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	172	23	6	2	2	9	0	7	11	0	15	10	12	3	0	14	1	5	20	0	4	5	1	8	2	2	2	8					
		2.08%	1.63%	1.09%	1.28%	0.99%	3.22%	0.0%	2.15%	3.24%	0.0%	4.62%	3.21%	2.95%	2.67%	0.0%	2.45%	1.47%	4.62%	3.32%	0.0%	1.80%	2.34%	1.11%	1.67%	2.24%	0.5%	4.0%	1.43%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	79	21	3	1	1	6	0	4	3	0	5	3	2	0	0	10	0	0	5	0	1	3	1	4	0	2	0	4					
		0.95%	1.48%	0.54%	0.64%	0.49%	2.15%	0.0%	1.23%	0.88%	0.0%	1.54%	0.96%	0.49%	0.0%	0.0%	1.75%	0.0%	0.0%	0.83%	0.0%	0.45%	1.40%	1.11%	0.83%	0.0%	0.5%	0.0%	0.71%					
22	"5. ""За Русь Святую"""	40	8	3	0	3	1	1	0	0	0	3	1	2	0	0	5	0	2	1	0	0	4	0	0	0	0	0	6					
		0.48%	0.56%	0.54%	0.0%	1.49%	0.35%	0.74%	0.0%	0.0%	0.0%	0.92%	0.32%	0.49%	0.0%	0.0%	0.87%	0.0%	1.85%	0.16%	0.0%	0.0%	1.87%	0.0%	0.0%	0.0%	0.0%	0.0%	1.07%					
23	"6. ""Объединенная Российская партия ""Русь"""	19	2	0	0	1	2	0	1	0	0	1	1	0	0	0	0	2	1	4	1	1	0	0	0	1	1	0	0					
		0.23%	0.14%	0.0%	0.0%	0.49%	0.71%	0.0%	0.30%	0.0%	0.0%	0.30%	0.32%	0.0%	0.0%	0.0%	0.0%	2.94%	0.92%	0.66%	1.0%	0.45%	0.0%	0.0%	0.0%	1.12%	0.25%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	22	5	2	0	0	1	0	0	2	0	0	0	1	0	0	3	0	0	1	1	2	0	0	1	1	0	0	2					
		0.26%	0.35%	0.36%	0.0%	0.0%	0.35%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.52%	0.0%	0.0%	0.16%	1.0%	0.90%	0.0%	0.0%	0.20%	1.12%	0.0%	0.0%	0.35%					
25	"8. ""Народно-республиканская партия России"""	9	1	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0					
		0.10%	0.07%	0.0%	0.0%	1.49%	0.0%	0.74%	0.30%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	13	5	0	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1					
		0.15%	0.35%	0.0%	0.0%	0.0%	0.71%	0.0%	0.30%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	1.12%	0.0%	0.0%	0.17%					
27	"10. ""Аграрная партия России"""	939	126	40	20	8	33	13	30	41	0	27	34	34	5	15	77	5	4	97	5	24	26	6	67	20	31	3	148					
		11.38%	8.92%	7.31%	12.82%	3.98%	11.82%	9.70%	9.23%	12.09%	0.0%	8.33%	10.93%	8.37%	4.46%	14.15%	13.50%	7.35%	3.70%	16.13%	5.0%	10.85%	12.20%	6.66%	14.04%	22.47%	7.75%	6.0%	26.61%					
28	"11. ""Истинные патриоты России"""	6	0	0	0	0	0	0	0	1	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.30%	0.0%	0.49%	0.0%	0.0%	0.17%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	52	2	0	2	1	3	0	3	2	2	2	1	4	1	0	1	0	0	6	2	8	0	0	5	0	3	1	3					
		0.63%	0.14%	0.0%	1.28%	0.49%	1.07%	0.0%	0.92%	0.58%	3.77%	0.61%	0.32%	0.98%	0.89%	0.0%	0.17%	0.0%	0.0%	0.99%	2.0%	3.61%	0.0%	0.0%	1.04%	0.0%	0.75%	2.0%	0.53%					
30	"13. ""Демократическая партия России"""	8	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0					
		0.09%	0.07%	0.0%	0.64%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.30%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	7	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.5%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	16	3	0	0	0	0	0	0	1	0	2	0	3	4	0	0	0	0	1	0	1	0	0	1	0	0	0	0					
		0.19%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.61%	0.0%	0.73%	3.57%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.45%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	540	123	46	7	9	27	16	16	25	0	19	12	30	3	1	40	7	3	44	12	12	15	6	39	0	15	0	13					
		6.54%	8.71%	8.40%	4.48%	4.47%	9.67%	11.94%	4.92%	7.37%	0.0%	5.86%	3.85%	7.38%	2.67%	0.94%	7.01%	10.29%	2.77%	7.32%	12.0%	5.42%	7.04%	6.66%	8.17%	0.0%	3.75%	0.0%	2.33%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	24	6	0	0	0	0	0	3	2	0	3	0	1	0	0	2	0	0	4	0	0	0	0	2	1	0	0	0					
		0.29%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%	0.58%	0.0%	0.92%	0.0%	0.24%	0.0%	0.0%	0.35%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.41%	1.12%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1230	153	71	35	30	27	25	44	54	7	56	54	54	20	13	101	13	32	89	31	32	27	11	73	4	74	23	77					
		14.91%	10.84%	12.97%	22.43%	14.92%	9.67%	18.65%	13.53%	15.92%	13.20%	17.28%	17.36%	13.30%	17.85%	12.26%	17.71%	19.11%	29.62%	14.80%	31.0%	14.47%	12.67%	12.22%	15.30%	4.49%	18.5%	46.0%	13.84%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	181	35	18	5	2	13	0	8	12	0	4	11	9	1	2	14	0	1	16	0	1	2	2	11	1	6	1	6					
		2.19%	2.48%	3.29%	3.20%	0.99%	4.65%	0.0%	2.46%	3.53%	0.0%	1.23%	3.53%	2.21%	0.89%	1.88%	2.45%	0.0%	0.92%	2.66%	0.0%	0.45%	0.93%	2.22%	2.30%	1.12%	1.5%	2.0%	1.07%					
37	"20. ""Политическая партия ""Единая Россия"""	2149	385	202	45	47	87	28	69	60	18	71	120	101	51	51	168	15	18	121	19	44	50	37	116	33	115	2	76					
		26.05%	27.28%	36.92%	28.84%	23.38%	31.18%	20.89%	21.23%	17.69%	33.96%	21.91%	38.58%	24.87%	45.53%	48.11%	29.47%	22.05%	16.66%	20.13%	19.0%	19.90%	23.47%	41.11%	24.31%	37.07%	28.75%	4.0%	13.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	0	1	0	0	2	0	6	1	0	1	0	2	1	0	3	0	0	3	0	0	1	0	4	0	0	0	1					
		0.31%	0.0%	0.18%	0.0%	0.0%	0.71%	0.0%	1.84%	0.29%	0.0%	0.30%	0.0%	0.49%	0.89%	0.0%	0.52%	0.0%	0.0%	0.49%	0.0%	0.0%	0.46%	0.0%	0.83%	0.0%	0.0%	0.0%	0.17%					
39	"22. ""Развитие предпринимательства"""	23	2	0	0	0	1	0	2	0	0	1	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	12					
		0.27%	0.14%	0.0%	0.0%	0.0%	0.35%	0.0%	0.61%	0.0%	0.0%	0.30%	0.0%	0.73%	0.0%	0.94%	0.0%	1.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.15%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1973	425	122	22	78	41	36	89	82	19	70	48	93	19	16	88	22	30	112	24	59	63	20	86	18	108	15	168					
		23.92%	30.12%	22.30%	14.10%	38.80%	14.69%	26.86%	27.38%	24.18%	35.84%	21.60%	15.43%	22.90%	16.96%	15.09%	15.43%	32.35%	27.77%	18.63%	24.0%	26.69%	29.57%	22.22%	18.02%	20.22%	27.0%	30.0%	30.21%					
																																		
41	Против всех	221	29	13	0	7	5	4	10	16	2	3	4	20	4	1	14	1	1	25	2	19	5	0	10	2	24	0	0					
		2.67%	2.05%	2.37%	0.0%	3.48%	1.79%	2.98%	3.07%	4.71%	3.77%	0.92%	1.28%	4.92%	3.57%	0.94%	2.45%	1.47%	0.92%	4.15%	2.0%	8.59%	2.34%	0.0%	2.09%	2.24%	6.0%	0.0%	0.0%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
