Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Каменская городская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	299	20	11	14	20	14	15	13	16	14	16	12	12	18	12	20	6	20	13	7	8	3	5	10	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	99	2	0	1	9	9	3	5	3	0	5	9	4	9	6	10	3	15	0	0	2	1	0	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	26	0	0	0	4	2	0	0	0	0	0	3	1	2	2	3	2	3	1	0	1	0	0	0	2					
14	Число погашенных открепительных удостоверений	200	18	11	13	11	5	12	8	13	14	11	3	8	9	6	10	3	5	13	7	6	2	5	7	0					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	166	5	2	8	14	12	7	7	9	6	5	4	4	8	9	16	9	10	5	2	7	3	4	9	1					
		0.94%	0.52%	0.40%	1.28%	0.97%	1.29%	0.93%	1.03%	1.06%	0.91%	0.57%	0.52%	0.52%	0.76%	1.31%	0.99%	2.23%	0.62%	0.98%	0.54%	1.26%	1.50%	2.03%	1.80%	0.86%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	659	32	13	27	50	44	23	25	39	21	31	34	28	62	24	49	9	64	21	17	25	10	3	7	1					
		3.75%	3.33%	2.64%	4.32%	3.47%	4.73%	3.06%	3.69%	4.60%	3.20%	3.53%	4.44%	3.69%	5.96%	3.50%	3.04%	2.23%	4.00%	4.14%	4.60%	4.51%	5.02%	1.52%	1.40%	0.86%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	356	6	6	13	25	18	17	18	16	8	22	20	25	16	10	54	8	35	4	7	11	1	2	9	5					
		2.02%	0.62%	1.21%	2.08%	1.73%	1.93%	2.26%	2.65%	1.88%	1.22%	2.51%	2.61%	3.30%	1.53%	1.46%	3.35%	1.99%	2.18%	0.78%	1.89%	1.98%	0.50%	1.01%	1.80%	4.34%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	851	35	17	23	100	65	38	37	28	29	32	34	45	47	28	85	7	99	19	7	31	6	7	28	4					
		4.85%	3.64%	3.45%	3.68%	6.95%	6.98%	5.06%	5.46%	3.30%	4.42%	3.65%	4.44%	5.94%	4.51%	4.09%	5.28%	1.74%	6.19%	3.74%	1.89%	5.59%	3.01%	3.55%	5.61%	3.47%					
22	"5. ""За Русь Святую"""	92	3	4	1	7	5	4	0	10	3	4	3	3	9	2	10	3	10	6	0	0	0	1	3	1					
		0.52%	0.31%	0.81%	0.16%	0.48%	0.53%	0.53%	0.0%	1.18%	0.45%	0.45%	0.39%	0.39%	0.86%	0.29%	0.62%	0.74%	0.62%	1.18%	0.0%	0.0%	0.0%	0.50%	0.60%	0.86%					
23	"6. ""Объединенная Российская партия ""Русь"""	32	4	1	0	4	2	0	0	1	0	2	2	1	3	1	4	1	2	1	1	0	1	0	0	1					
		0.18%	0.41%	0.20%	0.0%	0.27%	0.21%	0.0%	0.0%	0.11%	0.0%	0.22%	0.26%	0.13%	0.28%	0.14%	0.24%	0.24%	0.12%	0.19%	0.27%	0.0%	0.50%	0.0%	0.0%	0.86%					
24	"7. ""Новый курс - Автомобильная Россия"""	88	3	2	4	3	2	3	4	5	12	1	1	4	6	5	11	0	10	1	4	3	1	0	3	0					
		0.50%	0.31%	0.40%	0.64%	0.20%	0.21%	0.4%	0.59%	0.59%	1.83%	0.11%	0.13%	0.52%	0.57%	0.73%	0.68%	0.0%	0.62%	0.19%	1.08%	0.54%	0.50%	0.0%	0.60%	0.0%					
25	"8. ""Народно-республиканская партия России"""	11	0	1	0	0	1	0	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	2	0					
		0.06%	0.0%	0.20%	0.0%	0.0%	0.10%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.14%	0.06%	0.24%	0.06%	0.0%	0.0%	0.18%	0.0%	0.0%	0.40%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	34	2	0	2	4	3	2	0	3	1	2	1	0	2	1	2	0	3	1	1	3	0	0	1	0					
		0.19%	0.20%	0.0%	0.32%	0.27%	0.32%	0.26%	0.0%	0.35%	0.15%	0.22%	0.13%	0.0%	0.19%	0.14%	0.12%	0.0%	0.18%	0.19%	0.27%	0.54%	0.0%	0.0%	0.20%	0.0%					
27	"10. ""Аграрная партия России"""	1805	95	69	63	135	103	68	79	90	73	90	84	82	91	67	131	55	178	51	35	37	31	34	43	21					
		10.28%	9.90%	14.02%	10.08%	9.38%	11.07%	9.06%	11.66%	10.62%	11.14%	10.27%	10.98%	10.83%	8.75%	9.79%	8.14%	13.68%	11.13%	10.05%	9.48%	6.67%	15.57%	17.25%	8.61%	18.26%					
28	"11. ""Истинные патриоты России"""	7	1	0	1	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0					
		0.03%	0.10%	0.0%	0.16%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	115	10	4	9	6	2	4	5	4	0	5	8	5	9	6	10	10	9	0	3	4	0	0	1	1					
		0.65%	1.04%	0.81%	1.44%	0.41%	0.21%	0.53%	0.73%	0.47%	0.0%	0.57%	1.04%	0.66%	0.86%	0.87%	0.62%	2.48%	0.56%	0.0%	0.81%	0.72%	0.0%	0.0%	0.20%	0.86%					
30	"13. ""Демократическая партия России"""	27	2	1	2	1	0	0	1	1	1	2	4	4	0	1	1	2	2	0	2	0	0	0	0	0					
		0.15%	0.20%	0.20%	0.32%	0.06%	0.0%	0.0%	0.14%	0.11%	0.15%	0.22%	0.52%	0.52%	0.0%	0.14%	0.06%	0.49%	0.12%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	3	0	2	1	2	1	1	0	0	0	2	0	1	1	4	0	2	0	1	0	0	0	0	0					
		0.11%	0.31%	0.0%	0.32%	0.06%	0.21%	0.13%	0.14%	0.0%	0.0%	0.0%	0.26%	0.0%	0.09%	0.14%	0.24%	0.0%	0.12%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	22	0	0	1	3	1	1	1	3	0	2	3	0	1	0	1	1	1	1	0	2	0	0	0	0					
		0.12%	0.0%	0.0%	0.16%	0.20%	0.10%	0.13%	0.14%	0.35%	0.0%	0.22%	0.39%	0.0%	0.09%	0.0%	0.06%	0.24%	0.06%	0.19%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1707	98	49	67	175	96	81	82	76	54	85	84	73	86	44	151	25	177	42	34	32	17	8	63	8					
		9.72%	10.21%	9.95%	10.72%	12.16%	10.32%	10.8%	12.11%	8.97%	8.24%	9.70%	10.98%	9.64%	8.26%	6.43%	9.38%	6.21%	11.06%	8.28%	9.21%	5.77%	8.54%	4.06%	12.62%	6.95%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	4	0	0	1	3	1	1	1	2	2	2	2	2	1	4	0	1	0	0	0	0	0	4	4					
		0.19%	0.41%	0.0%	0.0%	0.06%	0.32%	0.13%	0.14%	0.11%	0.30%	0.22%	0.26%	0.26%	0.19%	0.14%	0.24%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	3.47%					
35	"18. ""ЛДПР"""	2239	165	78	58	133	78	84	72	92	64	120	92	74	150	100	258	68	192	86	51	101	14	33	67	9					
		12.76%	17.20%	15.85%	9.28%	9.24%	8.38%	11.2%	10.63%	10.86%	9.77%	13.69%	12.02%	9.77%	14.42%	14.61%	16.03%	16.91%	12.00%	16.96%	13.82%	18.23%	7.03%	16.75%	13.42%	7.82%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	295	11	8	5	30	10	20	10	14	9	13	8	16	14	12	42	10	33	2	10	3	1	5	9	0					
		1.68%	1.14%	1.62%	0.8%	2.08%	1.07%	2.66%	1.47%	1.65%	1.37%	1.48%	1.04%	2.11%	1.34%	1.75%	2.61%	2.48%	2.06%	0.39%	2.71%	0.54%	0.50%	2.53%	1.80%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	5195	285	150	175	439	227	246	171	276	188	274	200	255	299	197	483	128	424	165	95	204	76	71	133	34					
		29.60%	29.71%	30.48%	28.0%	30.52%	24.40%	32.8%	25.25%	32.58%	28.70%	31.27%	26.14%	33.68%	28.75%	28.80%	30.01%	31.84%	26.51%	32.54%	25.74%	36.82%	38.19%	36.04%	26.65%	29.56%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	1	1	0	0	2	0	1	1	0	1	0	1	1	1	4	0	2	1	0	0	0	0	1	0					
		0.10%	0.10%	0.20%	0.0%	0.0%	0.21%	0.0%	0.14%	0.11%	0.0%	0.11%	0.0%	0.13%	0.09%	0.14%	0.24%	0.0%	0.12%	0.19%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%					
39	"22. ""Развитие предпринимательства"""	47	5	1	4	3	3	2	0	4	0	1	2	1	4	0	4	1	8	1	0	3	0	0	0	0					
		0.26%	0.52%	0.20%	0.64%	0.20%	0.32%	0.26%	0.0%	0.47%	0.0%	0.11%	0.26%	0.13%	0.38%	0.0%	0.24%	0.24%	0.50%	0.19%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3078	167	68	139	247	203	124	131	147	147	150	157	114	193	144	230	55	267	84	78	68	29	22	98	16					
		17.54%	17.41%	13.82%	22.24%	17.17%	21.82%	16.53%	19.35%	17.35%	22.44%	17.12%	20.52%	15.05%	18.55%	21.05%	14.29%	13.68%	16.69%	16.56%	21.13%	12.27%	14.57%	11.16%	19.63%	13.91%					
																															
41	Против всех	488	18	12	15	45	31	23	19	21	32	25	14	17	30	19	36	9	55	11	8	15	8	6	12	7					
		2.78%	1.87%	2.43%	2.4%	3.12%	3.33%	3.06%	2.80%	2.47%	4.88%	2.85%	1.83%	2.24%	2.88%	2.77%	2.23%	2.23%	3.43%	2.16%	2.16%	2.70%	4.02%	3.04%	2.40%	6.08%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
