Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Лесная городская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3275	116	123	125	102	147	131	128	176	120	232	200	105	182	183	163	179	139	102	161	73	138	185	39	26					
		12.10%	12.58%	10.17%	11.24%	10.05%	8.27%	14.90%	12.44%	13.10%	14.34%	16.17%	13.46%	12.01%	12.37%	12.99%	11.84%	11.40%	13.50%	12.96%	12.71%	13.59%	9.05%	12.51%	13.83%	6.37%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	671	23	21	29	14	41	25	25	46	24	52	40	19	33	44	38	38	40	33	28	8	15	26	3	6					
		2.48%	2.49%	1.74%	2.61%	1.38%	2.31%	2.84%	2.43%	3.43%	2.87%	3.62%	2.69%	2.17%	2.24%	3.12%	2.76%	2.42%	3.88%	4.19%	2.21%	1.49%	0.98%	1.76%	1.06%	1.47%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9250	302	440	376	330	754	256	355	415	287	492	470	292	473	441	482	536	323	213	384	199	723	434	119	154					
		34.18%	32.75%	36.39%	33.81%	32.51%	42.41%	29.12%	34.50%	30.90%	34.29%	34.29%	31.63%	33.41%	32.15%	31.30%	35.00%	34.14%	31.36%	27.06%	30.31%	37.06%	47.41%	29.34%	42.20%	37.75%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	323	9	9	11	14	18	7	16	18	10	13	17	17	21	15	21	12	16	13	15	2	10	26	4	9					
		1.19%	0.98%	0.74%	0.99%	1.38%	1.01%	0.80%	1.55%	1.34%	1.19%	0.91%	1.14%	1.95%	1.43%	1.06%	1.53%	0.76%	1.55%	1.65%	1.18%	0.37%	0.66%	1.76%	1.42%	2.21%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
